,secuencia,meanshift2,meanshift3,meanshift4,meanshift5,meanshift6,meanshift7,meanshift8,meanshift9,meanshift10,meanshift11,meanshift12,meanshift13,meanshift14,meanshift15,meanshift16,meanshift17,meanshift18,meanshift19,meanshift20,meanshift21,meanshift22,meanshift23,meanshift24,meanshift25,meanshift26,meanshift27,meanshift28,meanshift29
52,sequence_40803,79,74,74,74,12,12,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,6
53,sequence_40804,18,19,19,19,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,sequence_40805,80,75,75,75,67,67,64,62,61,61,61,61,58,58,58,58,58,58,58,58,58,58,58,58,58,56,6,6
55,sequence_40864,16,17,17,17,3,3,4,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,8,9,9
56,sequence_40808,73,68,68,68,11,11,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,0
57,sequence_40810,20,21,21,21,23,23,23,23,22,22,22,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20
58,sequence_40862,72,67,67,67,63,63,60,58,57,57,57,57,54,54,54,54,54,54,54,54,54,54,54,54,54,52,52,51
59,sequence_40859,68,63,63,63,59,59,58,56,55,55,55,55,52,52,52,52,52,52,52,52,52,52,52,52,52,50,50,49
60,sequence_40836,58,55,55,55,51,51,50,48,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,44,44,43
61,sequence_40837,60,57,57,57,53,53,52,50,49,49,49,49,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12
62,sequence_40820,43,3,3,3,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10
63,sequence_40821,44,3,3,3,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10
64,sequence_40822,45,43,43,43,41,41,40,39,38,38,38,38,37,37,37,37,37,37,37,37,37,37,37,37,37,35,35,34
65,sequence_40823,46,44,44,44,42,42,41,40,39,39,39,39,38,38,38,38,38,38,38,38,38,38,38,38,38,36,36,35
66,sequence_40834,57,54,54,54,50,50,49,47,46,46,46,46,45,45,45,45,45,45,45,45,45,45,45,45,45,43,43,42
67,sequence_40832,47,45,45,45,43,43,42,41,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,37,37,36
68,sequence_40833,48,46,46,46,44,44,43,42,41,41,41,41,40,40,40,40,40,40,40,40,40,40,40,40,40,38,38,37
69,sequence_40830,51,48,48,48,46,46,45,44,43,43,43,43,42,42,42,42,42,42,42,42,42,42,42,42,42,40,40,39
70,sequence_40798,13,14,14,14,4,4,5,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
71,sequence_40865,17,18,18,18,4,4,5,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
72,sequence_40863,15,16,16,16,2,2,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,7,8,8
73,sequence_40801,77,72,72,72,65,65,62,60,59,59,59,59,56,56,56,56,56,56,56,56,56,56,56,56,56,54,54,53
74,sequence_40802,78,73,73,73,66,66,63,61,60,60,60,60,57,57,57,57,57,57,57,57,57,57,57,57,57,55,55,54
75,sequence_40796,11,12,12,12,19,19,20,20,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17
76,sequence_40795,10,11,11,11,2,2,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,7,8,8
77,sequence_40866,0,5,5,5,13,13,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14
78,sequence_40799,14,15,15,15,20,20,21,21,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18
79,sequence_40788,8,9,9,9,17,17,18,18,17,17,17,17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
80,sequence_40867,1,6,6,6,14,14,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15
