,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
55,sequence_51032,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
56,sequence_51028,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
57,sequence_51025,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
58,sequence_51019,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
59,sequence_51017,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,18,18,18,18,18,18,18,18,18,18,18
60,sequence_51014,0,2,0,1,0,1,1,0,0,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5
61,sequence_50984,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
62,sequence_51054,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,27,27
63,sequence_51002,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
64,sequence_51033,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
65,sequence_51027,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
66,sequence_51023,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
67,sequence_51012,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
68,sequence_51018,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,18,18,18,18,18,18,18,18,18,18,18
69,sequence_51015,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
70,sequence_50973,0,2,0,1,0,1,1,0,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,0,28
71,sequence_32112,0,0,2,2,2,2,0,1,4,4,1,1,1,0,10,10,4,4,4,4,4,1,0,7,7,3,3,1
72,sequence_50978,0,2,0,1,0,1,1,0,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,0,28
73,sequence_32162,0,0,2,2,2,2,0,1,4,4,1,1,1,0,10,10,4,4,4,4,4,1,0,7,7,3,3,1
74,sequence_50995,0,2,0,1,0,1,1,0,0,10,10,10,10,10,4,4,1,0,9,20,20,20,20,20,20,20,20,20
75,sequence_50972,0,2,0,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,0,7,7,3
76,sequence_32115,0,0,2,2,2,2,0,1,4,4,1,1,1,0,10,10,4,4,4,4,4,1,0,7,7,3,3,1
77,sequence_50979,0,2,0,1,0,1,1,0,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,0,28
78,sequence_32152,0,0,2,2,2,2,0,1,4,4,1,1,1,0,10,10,4,4,4,4,4,1,0,11,11,11,11,11
79,sequence_32113,0,0,2,2,2,2,0,3,3,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
80,sequence_32182,0,0,2,2,2,2,0,1,4,4,1,1,1,0,10,10,4,4,4,4,4,1,0,11,11,11,11,11
81,sequence_50987,0,2,0,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,0,7,7,3
82,sequence_51052,0,2,0,1,0,1,1,0,0,10,10,10,10,10,4,4,1,0,9,20,20,20,20,20,20,20,20,20
83,sequence_50988,0,2,0,1,0,1,1,0,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,0,7
84,sequence_32158,0,0,2,2,2,2,0,3,3,3,3,3,3,1,0,13,13,13,13,13,13,13,13,13,13,13,6,6
85,sequence_32180,0,0,2,2,2,2,0,1,4,4,1,1,1,0,15,15,15,15,7,7,7,7,7,3,3,1,1,0
86,sequence_51046,0,2,0,1,0,1,1,0,0,10,10,10,10,10,4,4,1,0,9,20,20,20,20,20,20,20,20,20
87,sequence_32181,0,0,2,2,2,2,0,1,4,4,1,1,1,0,15,15,15,15,7,7,7,7,7,3,3,1,1,0
88,sequence_32163,0,0,2,2,2,2,0,1,4,4,1,1,1,0,10,10,4,4,4,4,4,1,0,7,7,3,3,1
89,sequence_50980,0,2,0,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,0,26,26,26
90,sequence_50969,0,2,0,1,0,1,1,0,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,0,7
91,sequence_50996,0,2,0,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,0,26,26,26
92,sequence_50989,0,2,0,1,0,1,1,0,0,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5
93,sequence_32150,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,4,1,0,12,12,12,12
94,sequence_51053,0,2,0,1,0,1,1,0,0,10,10,10,10,10,4,4,1,0,9,20,20,20,20,20,20,20,20,20
95,sequence_50966,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,18,18,18,18,18,18,18,18,18,18,18
96,sequence_32116,0,0,2,2,2,2,0,3,3,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
97,sequence_32159,0,0,2,2,2,2,0,1,4,4,1,1,1,0,10,10,4,4,4,4,4,1,0,11,11,11,11,11
98,sequence_32149,0,0,2,2,2,2,0,1,4,4,1,1,1,0,15,15,15,15,7,7,7,7,7,3,3,1,1,0
99,sequence_51133,1,1,1,0,1,0,2,2,2,2,2,0,2,2,2,0,10,10,10,10,10,10,4,4,4,4,4,4
100,sequence_51189,1,1,1,0,1,0,3,8,8,8,8,8,8,3,3,3,3,1,0,3,1,0,10,10,10,10,10,10
101,sequence_51167,1,1,1,0,5,5,5,5,5,5,5,2,0,8,8,8,8,3,1,0,8,8,8,8,8,8,8,8
102,sequence_51130,1,1,1,0,5,5,5,5,5,5,5,2,0,8,8,8,8,3,1,0,8,8,8,8,8,8,8,8
103,sequence_51186,1,1,1,0,5,5,5,5,5,5,5,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
104,sequence_51178,1,1,1,0,5,5,5,5,5,5,5,2,0,8,8,8,8,3,1,0,8,8,8,8,8,8,8,8
105,sequence_51158,1,1,1,0,1,0,2,2,2,2,2,0,2,2,2,0,17,17,17,17,17,17,17,17,17,17,17,17
106,sequence_51165,1,1,1,0,5,5,5,5,5,5,5,2,0,8,8,8,8,3,1,0,8,8,8,8,8,8,8,8
107,sequence_51176,1,1,1,0,5,5,5,5,5,5,5,2,0,8,8,8,8,3,1,0,8,8,8,8,8,8,8,8
108,sequence_51155,1,1,1,0,5,5,5,5,5,5,5,2,0,8,8,8,8,3,1,0,8,8,8,8,8,8,8,8
109,sequence_51162,1,1,1,0,5,5,5,5,5,5,5,2,0,8,8,8,8,3,1,0,8,8,8,8,8,8,8,8
110,sequence_51172,1,1,1,0,5,5,5,5,5,5,5,2,0,8,8,8,8,3,1,0,8,8,8,8,8,8,8,8
111,sequence_51195,1,1,1,0,5,5,5,5,5,5,5,2,0,8,8,8,8,3,1,0,21,21,21,21,21,21,21,21
112,sequence_51152,1,1,1,0,5,5,5,5,5,5,5,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
113,sequence_51177,1,1,1,0,5,5,5,5,5,5,5,2,0,8,8,8,8,3,1,0,8,8,8,8,8,8,8,8
114,sequence_51161,1,1,1,0,5,5,5,5,5,5,5,2,0,8,8,8,8,3,1,0,8,8,8,8,8,8,8,8
115,sequence_51166,1,1,1,0,5,5,5,5,5,5,5,2,0,8,8,8,8,3,1,0,8,8,8,8,8,8,8,8
116,sequence_51156,1,1,1,0,5,5,5,5,5,5,5,2,0,8,8,8,8,3,1,0,8,8,8,8,8,8,8,8
117,sequence_51180,1,1,1,0,5,5,5,5,5,5,5,2,0,8,8,8,8,3,1,0,8,8,8,8,8,8,8,8
118,sequence_51164,1,1,1,0,5,5,5,5,5,5,5,2,0,8,8,8,8,3,1,0,8,8,8,8,8,8,8,8
119,sequence_51194,1,1,1,0,5,5,5,5,5,5,5,2,0,8,8,8,8,3,1,0,21,21,21,21,21,21,21,21
120,sequence_51154,1,1,1,0,1,0,3,8,8,8,8,8,8,3,3,3,3,1,0,3,1,0,10,10,10,10,10,10
121,sequence_51188,1,1,1,0,1,0,2,2,2,2,2,0,13,13,13,6,6,6,6,6,6,6,6,6,6,6,2,2
122,sequence_51179,1,1,1,0,1,0,2,2,2,2,2,0,13,13,13,6,6,6,6,6,6,6,6,6,6,6,2,2
123,sequence_51127,1,1,1,0,1,0,2,2,2,2,2,0,2,2,2,0,17,17,17,17,17,17,17,17,17,17,17,17
124,sequence_51198,1,1,1,0,1,0,2,2,2,2,2,0,2,2,2,0,10,10,10,10,10,10,4,4,4,4,4,4
125,sequence_51160,1,1,1,0,1,0,2,2,2,2,2,0,2,2,2,0,17,17,17,17,17,17,17,17,17,17,17,17
126,sequence_51184,1,1,1,0,5,5,5,5,5,5,5,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
127,sequence_51129,1,1,1,0,5,5,5,5,5,5,5,2,0,8,8,8,8,3,1,0,8,8,8,8,8,8,8,8
128,sequence_51185,1,1,1,0,1,0,2,2,2,2,2,0,2,2,2,0,10,10,10,10,10,10,4,4,4,4,4,4
129,sequence_51128,1,1,1,0,5,5,5,5,5,5,5,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
130,sequence_51134,1,1,1,0,1,0,3,8,8,8,8,8,8,3,3,3,3,1,0,9,9,9,9,9,9,9,9,9
131,sequence_51135,1,1,1,0,1,0,3,8,8,8,8,8,8,3,3,3,3,1,0,9,9,9,9,9,9,9,9,9
132,sequence_51190,1,1,1,0,1,0,3,8,8,8,8,8,8,3,3,3,3,1,0,3,1,0,10,10,10,10,10,10
133,sequence_32134,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,4,1,0,25,25,25,25
134,sequence_32160,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,4,1,0,25,25,25,25
135,sequence_32110,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,4,1,0,25,25,25,25
136,sequence_32120,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,4,1,0,25,25,25,25
137,sequence_32142,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,22,22,22,22,22,22,22
138,sequence_32137,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,4,1,0,12,12,12,12
139,sequence_32123,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,4,1,0,25,25,25,25
140,sequence_32143,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,4,1,0,25,25,25,25
141,sequence_32139,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,4,1,0,25,25,25,25
142,sequence_32135,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,4,1,0,25,25,25,25
143,sequence_32176,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,4,1,0,25,25,25,25
144,sequence_32109,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,4,1,0,25,25,25,25
145,sequence_32121,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,4,1,0,25,25,25,25
146,sequence_32140,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,22,22,22,22,22,22,22
147,sequence_32136,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,4,1,0,12,12,12,12
148,sequence_50974,0,2,0,1,0,1,1,0,0,10,10,10,10,10,4,4,1,0,15,15,15,15,15,15,15,15,15,15
149,sequence_32118,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,4,1,0,25,25,25,25
150,sequence_32146,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,4,1,0,12,12,12,12
151,sequence_32138,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,4,1,0,25,25,25,25
152,sequence_50962,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,18,18,18,18,18,18,18,18,18,18,18
153,sequence_51050,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,27,27
154,sequence_51029,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
155,sequence_51008,0,2,0,1,0,1,1,0,0,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5
156,sequence_51011,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
157,sequence_32164,0,0,2,2,2,2,0,1,4,4,1,1,1,0,10,10,4,4,4,4,4,1,0,7,7,3,3,1
158,sequence_51035,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
159,sequence_51005,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
160,sequence_51010,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
161,sequence_51013,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
162,sequence_50991,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,18,18,18,18,18,18,18,18,18,18,18
163,sequence_51043,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,27,27
164,sequence_51009,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
165,sequence_51031,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
166,sequence_51020,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
167,sequence_51034,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
168,sequence_51007,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
169,sequence_51026,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
170,sequence_32169,0,0,2,2,2,2,0,3,3,3,3,3,3,1,0,13,13,13,13,13,13,13,13,13,13,13,6,6
171,sequence_51000,0,2,0,1,0,1,1,0,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,0,7
172,sequence_32171,0,0,2,2,2,2,0,3,3,3,3,3,3,1,0,13,13,13,13,13,13,13,13,13,13,13,6,6
173,sequence_32170,0,0,2,2,2,2,0,3,3,3,3,3,3,1,0,13,13,13,13,13,13,13,13,13,13,13,6,6
174,sequence_32166,0,0,2,2,2,2,0,1,4,4,1,1,1,0,10,10,4,4,4,4,4,1,0,7,7,3,3,1
175,sequence_32179,0,0,2,2,2,2,0,3,3,3,3,3,3,1,0,13,13,13,13,13,13,13,13,13,13,13,6,6
176,sequence_50997,0,2,0,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,0,26,26,26
177,sequence_50998,0,2,0,1,0,1,1,0,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,0,7
178,sequence_50999,0,2,0,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,0,7,7,3
179,sequence_50961,0,2,0,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,0,7,7,3
180,sequence_32175,0,0,2,2,2,2,0,3,3,3,3,3,3,1,0,13,13,13,13,13,13,13,13,13,13,13,6,6
181,sequence_32178,0,0,2,2,2,2,0,3,3,3,3,3,3,1,0,13,13,13,13,13,13,13,13,13,13,13,6,6
182,sequence_51041,0,2,0,1,0,1,1,0,1,0,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
183,sequence_50965,0,2,0,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,0,26,26,26
184,sequence_51048,0,2,0,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,0,7,7,3
185,sequence_50992,0,2,0,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,0,7,7,3
186,sequence_32165,0,0,2,2,2,2,0,3,3,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
187,sequence_51040,0,2,0,1,0,1,1,0,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,0,7
188,sequence_32177,0,0,2,2,2,2,0,3,3,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
189,sequence_50963,0,2,0,1,0,1,1,0,0,10,10,10,10,10,4,4,1,0,15,15,15,15,15,15,15,15,15,15
190,sequence_51001,0,2,0,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,0,7,7,3
191,sequence_50990,0,2,0,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,0,7,7,3
192,sequence_32168,0,0,2,2,2,2,0,3,3,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
193,sequence_32172,0,0,2,2,2,2,0,1,4,4,1,1,1,0,10,10,4,4,4,4,4,1,0,7,7,3,3,1
194,sequence_32111,0,0,2,2,2,2,0,1,4,4,1,1,1,0,15,15,15,15,7,7,7,7,7,3,3,1,1,0
195,sequence_51051,0,2,0,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,0,7,7,3
196,sequence_50975,0,2,0,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,0,7,7,3
197,sequence_32155,0,0,2,2,2,2,0,1,4,4,1,1,1,0,15,15,15,15,7,7,7,7,7,3,3,1,1,0
198,sequence_32156,0,0,2,2,2,2,0,1,4,4,1,1,1,0,15,15,15,15,7,7,7,7,7,3,3,1,1,0
199,sequence_50993,0,2,0,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,0,7,7,3
200,sequence_32157,0,0,2,2,2,2,0,1,4,4,1,1,1,0,15,15,15,15,7,7,7,7,7,3,3,1,1,0
201,sequence_51193,1,1,1,0,5,5,5,5,5,5,5,2,0,8,8,8,8,3,1,0,21,21,21,21,21,21,21,21
202,sequence_51038,0,2,0,1,0,1,1,0,1,0,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
203,sequence_50994,0,2,0,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,0,7,7,3
204,sequence_32154,0,0,2,2,2,2,0,1,4,4,1,1,1,0,15,15,15,15,7,7,7,7,7,3,3,1,1,0
205,sequence_51030,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
206,sequence_51021,0,2,0,1,0,1,1,0,0,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5
207,sequence_51150,1,1,1,0,1,0,3,8,8,8,8,8,8,3,3,3,3,1,0,3,1,0,11,24,24,24,24,24
208,sequence_51022,0,2,0,4,4,4,4,4,9,9,4,4,4,4,1,1,0,8,8,8,3,3,3,1,1,0,13,13
209,sequence_51057,0,2,0,1,0,1,1,0,1,0,11,11,11,11,11,11,11,11,11,11,11,11,23,23,23,23,23,23
