,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
63,sequence_47748,5,10,10,9,9,9,10,10,10,10
64,sequence_47749,5,10,10,9,9,9,10,10,10,10
65,sequence_47744,4,9,9,8,8,8,9,9,9,9
66,sequence_47721,5,9,9,8,8,8,9,9,11,11
67,sequence_47759,12,12,12,11,11,11,12,12,13,13
68,sequence_47774,1,2,2,1,1,1,1,1,1,1
69,sequence_47770,1,4,4,1,1,1,1,1,1,1
70,sequence_47713,11,11,11,10,10,10,11,11,12,12
71,sequence_47738,5,10,10,9,9,9,10,10,10,10
72,sequence_47769,1,2,2,1,1,1,1,1,1,1
73,sequence_47702,6,5,5,4,4,3,3,3,3,3
74,sequence_47672,2,1,1,2,2,2,2,2,2,2
75,sequence_47705,6,5,5,4,4,3,3,3,3,3
76,sequence_47694,0,0,0,0,0,0,0,0,0,0
77,sequence_47691,9,8,8,7,7,6,7,7,7,7
78,sequence_47701,6,5,5,4,4,3,3,3,3,3
79,sequence_47706,6,5,5,4,4,3,3,3,3,3
80,sequence_47675,9,8,8,7,7,6,7,7,7,7
81,sequence_47698,9,8,8,7,7,6,7,7,7,7
82,sequence_47688,0,0,0,0,0,0,0,0,0,0
83,sequence_47704,6,5,5,4,4,3,3,3,3,3
84,sequence_47708,6,5,5,4,4,3,3,3,3,3
85,sequence_47709,6,5,5,4,4,3,3,3,3,3
86,sequence_47677,9,8,8,7,7,6,7,7,7,7
87,sequence_47692,9,8,8,7,7,6,7,7,7,7
88,sequence_47703,6,5,5,4,4,3,3,3,3,3
89,sequence_47707,6,5,5,4,4,3,3,3,3,3
90,sequence_47762,8,6,7,5,6,4,5,5,5,5
91,sequence_47765,7,7,6,6,5,5,4,4,4,4
92,sequence_47767,8,6,7,5,6,4,5,5,5,5
93,sequence_47812,7,7,6,6,5,5,6,6,6,6
94,sequence_47761,8,6,7,5,6,4,5,5,5,5
95,sequence_47764,8,6,7,5,6,4,5,5,5,5
96,sequence_47763,8,6,7,5,6,4,5,5,5,5
97,sequence_47699,9,8,8,7,7,6,7,7,7,7
98,sequence_47687,0,0,0,0,0,0,0,0,0,0
99,sequence_47693,9,8,8,7,7,6,7,7,7,7
100,sequence_47690,0,0,0,0,0,0,0,0,0,0
101,sequence_47712,11,11,11,10,10,10,11,11,12,12
102,sequence_47714,11,11,11,10,10,10,11,11,12,12
103,sequence_47725,9,8,8,7,7,6,7,7,7,7
104,sequence_47669,3,3,3,3,3,7,8,8,8,8
105,sequence_47668,3,3,3,3,3,7,8,8,8,8
106,sequence_47670,3,3,3,3,3,7,8,8,8,8
107,sequence_47665,3,3,3,3,3,7,8,8,8,8
108,sequence_47661,3,3,3,3,3,7,8,8,8,8
109,sequence_47667,3,3,3,3,3,7,8,8,8,8
110,sequence_47726,0,0,0,0,0,0,0,0,0,0
111,sequence_47734,0,0,0,0,0,0,0,0,0,0
112,sequence_47811,15,15,15,14,14,13,14,14,15,15
113,sequence_47662,3,3,3,3,3,14,15,15,16,16
114,sequence_47731,12,12,12,11,11,11,12,12,13,13
115,sequence_47733,1,13,13,1,1,1,1,1,1,1
116,sequence_47732,12,12,12,11,11,11,12,12,13,13
117,sequence_47755,10,9,9,8,8,8,9,9,11,11
118,sequence_47746,4,9,9,8,8,8,9,9,9,9
119,sequence_47754,4,9,9,8,8,8,9,9,9,9
120,sequence_47753,4,9,9,8,8,8,9,9,9,9
121,sequence_47740,5,10,10,9,9,9,10,10,10,10
122,sequence_47742,5,10,10,9,9,9,10,10,10,10
123,sequence_47715,10,10,10,9,9,9,10,10,10,10
124,sequence_47718,10,10,10,9,9,9,10,10,11,11
125,sequence_47717,10,10,10,9,9,9,10,10,11,11
126,sequence_47720,10,9,9,8,8,8,9,9,11,11
127,sequence_47716,10,10,10,9,9,9,10,10,10,10
128,sequence_47719,10,9,9,8,8,8,9,9,9,9
129,sequence_47723,11,11,11,10,10,10,11,11,12,12
130,sequence_47722,10,5,5,4,4,3,3,3,11,11
131,sequence_47674,9,8,8,7,7,6,7,7,7,7
132,sequence_47676,9,8,8,7,7,6,7,7,7,7
133,sequence_47711,11,11,11,10,10,10,11,11,12,12
134,sequence_47739,10,10,10,9,9,9,10,10,11,11
135,sequence_47735,11,11,11,10,10,10,11,11,12,12
136,sequence_47793,14,4,4,13,13,12,13,13,14,14
137,sequence_47801,12,12,12,11,11,11,12,12,13,13
138,sequence_47805,12,12,12,11,11,11,12,12,13,13
139,sequence_47802,12,12,12,11,11,11,12,12,13,13
140,sequence_47794,14,14,14,13,13,12,13,13,14,14
141,sequence_47728,13,13,13,12,12,14,15,15,16,16
142,sequence_47808,15,15,15,14,14,13,14,14,15,15
143,sequence_47792,13,13,13,12,12,1,1,1,1,1
144,sequence_47791,14,14,14,13,13,12,13,13,14,14
145,sequence_47788,14,14,14,13,13,12,13,13,14,14
146,sequence_47729,13,13,13,12,12,14,15,15,16,16
147,sequence_47809,14,14,14,13,13,12,13,13,14,14
148,sequence_47737,13,13,13,12,12,14,15,15,16,16
149,sequence_47810,15,15,15,14,14,13,14,14,15,15
150,sequence_47766,15,15,15,14,14,13,14,14,15,15
151,sequence_47736,13,13,13,12,12,14,15,15,16,16
