,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
16,sequence_47710,0,1,2,1,0,1,0,2,1,6,8,2,3,8,3,1,1,8,1,7,1,2,1,11,8,7,16,3
17,sequence_47686,0,0,0,0,5,2,1,8,0,3,2,11,12,14,11,5,4,12,4,15,16,9,16,24,18,19,9,6
18,sequence_47778,1,0,3,4,1,0,5,6,9,7,0,0,0,2,1,15,9,17,9,10,6,0,2,14,3,17,22,5
19,sequence_47780,1,0,3,3,5,2,1,3,9,7,3,0,2,2,1,15,9,5,9,10,3,22,15,19,16,17,2,22
20,sequence_47785,1,0,3,3,5,2,1,3,9,7,3,0,2,2,1,15,9,5,9,10,3,0,15,19,3,17,2,5
21,sequence_47803,0,1,0,0,0,1,6,4,8,1,11,12,13,1,12,6,10,2,10,8,5,11,9,8,13,14,14,23
22,sequence_47663,0,1,0,0,3,5,7,8,0,2,10,5,1,14,0,8,0,12,0,11,0,15,16,0,23,5,1,15
23,sequence_47757,1,0,3,3,4,6,4,7,3,5,6,9,9,7,5,13,3,16,3,14,4,6,22,21,7,23,25,25
24,sequence_47783,0,0,0,0,5,2,1,3,4,8,11,11,2,11,8,5,4,9,18,17,5,1,6,6,5,13,27,13
25,sequence_47796,0,1,0,0,5,2,6,4,4,8,11,1,11,11,8,14,10,9,10,2,5,21,6,13,5,13,15,13
26,sequence_47750,1,0,0,3,4,6,4,7,3,5,6,6,9,7,5,13,3,16,3,9,4,4,13,21,7,10,26,10
27,sequence_47760,1,0,3,3,4,6,4,7,3,5,9,6,9,12,1,10,3,4,3,19,17,19,21,3,6,12,19,27
28,sequence_47773,0,1,0,0,5,2,1,4,4,8,11,1,11,11,8,14,10,9,10,2,5,1,19,13,5,13,27,13
29,sequence_47768,0,1,0,0,5,2,6,4,4,8,11,1,11,11,8,14,10,9,10,2,18,21,0,13,22,20,15,0
30,sequence_47771,0,1,0,0,5,2,6,4,4,8,11,1,11,11,8,14,10,9,10,2,18,21,0,13,22,20,24,0
31,sequence_47681,1,0,3,4,1,0,5,8,0,3,2,5,12,9,11,11,12,13,12,13,12,14,10,10,9,2,13,12
32,sequence_47696,0,1,2,1,0,1,0,2,1,6,8,2,3,8,3,1,1,8,1,12,1,2,1,11,8,7,4,3
33,sequence_47680,1,0,3,4,1,0,5,8,0,3,2,5,12,9,11,11,12,13,12,13,12,14,10,10,9,2,13,12
34,sequence_47673,0,1,2,1,0,1,0,2,1,9,1,7,7,4,4,2,14,18,14,0,10,13,11,12,15,9,3,9
35,sequence_47700,1,0,3,4,1,0,5,6,6,0,0,3,0,10,7,4,12,1,12,1,12,7,10,1,10,2,13,12
36,sequence_47689,0,1,2,1,0,1,0,2,1,6,8,2,3,8,3,1,1,8,1,7,1,2,1,11,8,7,16,3
37,sequence_47683,1,0,3,4,1,0,5,6,6,3,2,3,12,9,11,11,12,13,12,13,12,14,10,10,9,2,13,12
38,sequence_47697,0,1,2,1,0,1,0,2,1,6,8,2,3,8,3,1,1,8,1,12,1,2,1,11,8,7,4,3
39,sequence_47678,0,1,2,1,0,1,0,2,8,1,4,12,13,1,12,2,8,2,8,12,9,2,11,2,1,7,4,14
40,sequence_47682,1,0,3,4,1,0,5,8,0,3,2,5,12,9,11,11,12,13,12,13,12,14,10,10,9,2,13,12
41,sequence_47724,0,0,0,0,3,5,7,8,0,3,2,5,12,13,11,11,0,16,0,13,4,4,13,18,23,10,5,2
42,sequence_47806,1,2,1,2,2,3,2,0,2,10,7,8,6,0,15,3,15,17,15,20,15,3,2,14,21,4,22,11
43,sequence_47807,1,0,3,4,1,0,2,6,6,0,0,3,0,10,7,4,15,17,15,20,6,7,2,14,3,4,22,11
44,sequence_47804,0,1,0,0,5,2,6,4,4,8,11,1,11,11,8,14,10,9,10,2,18,21,0,13,22,20,24,0
45,sequence_47800,0,1,0,0,0,1,6,4,8,8,11,1,11,1,8,14,10,9,10,2,18,21,0,13,22,20,24,0
46,sequence_47799,0,1,2,1,0,1,6,4,8,1,4,12,13,1,12,6,8,2,19,8,9,11,9,8,13,14,14,23
47,sequence_47664,0,0,0,0,3,5,7,8,0,2,10,5,12,14,11,8,0,16,0,11,0,15,13,0,23,5,1,15
48,sequence_47666,0,1,0,0,3,5,7,1,5,2,10,10,10,5,6,8,16,0,16,5,8,18,4,0,12,8,11,15
49,sequence_47671,0,1,2,1,3,5,7,1,5,2,10,10,10,5,6,8,16,0,16,5,8,18,4,20,12,8,11,8
50,sequence_47727,0,1,2,1,0,1,6,4,8,1,4,12,1,1,0,9,8,2,19,18,9,12,14,16,14,25,21,14
51,sequence_47756,1,0,3,3,4,6,4,7,3,5,6,9,9,7,5,13,3,16,3,9,4,6,22,21,7,23,25,25
52,sequence_47775,0,0,0,0,5,2,1,3,4,8,11,11,2,11,8,5,4,9,18,17,5,1,6,6,5,13,27,13
53,sequence_47730,0,1,2,1,0,1,6,4,8,1,4,12,13,1,12,9,8,2,19,18,9,12,14,2,14,0,8,14
54,sequence_47758,1,0,3,3,4,6,4,7,3,5,6,9,9,7,5,13,3,16,3,9,4,4,22,21,0,10,25,25
55,sequence_47797,0,1,0,0,5,2,6,4,4,8,11,1,11,11,8,14,10,9,10,2,5,21,6,13,5,13,15,13
56,sequence_47798,0,0,0,0,5,2,1,3,4,8,11,1,11,11,8,14,10,9,10,2,5,1,6,13,5,13,15,13
57,sequence_47751,1,0,3,3,4,6,4,7,3,5,9,6,9,3,14,13,3,10,3,4,17,6,3,21,7,1,26,10
58,sequence_47741,0,0,0,0,3,5,7,1,0,2,6,5,9,7,5,13,3,16,3,9,4,4,13,5,0,10,5,2
59,sequence_47743,1,0,3,3,4,6,4,7,3,5,6,9,9,7,5,13,3,16,3,9,4,4,13,5,0,10,5,2
60,sequence_47752,1,0,3,3,4,6,4,7,3,5,9,6,9,3,14,12,13,10,13,4,13,20,12,7,24,11,26,10
61,sequence_47745,1,0,3,3,4,6,4,7,3,5,9,6,9,3,14,12,13,10,13,4,13,20,12,7,24,11,26,10
62,sequence_47747,1,0,3,3,4,6,4,7,3,5,9,6,9,3,14,12,13,10,13,4,13,20,12,7,24,11,26,10
63,sequence_47748,1,0,3,3,4,6,4,7,3,5,6,9,9,7,5,13,3,16,3,9,4,6,3,21,7,1,26,10
64,sequence_47749,1,0,3,3,4,6,4,7,3,5,6,9,9,7,5,13,3,16,3,9,4,4,13,5,0,10,5,2
65,sequence_47744,1,0,3,3,4,6,4,7,3,5,9,6,9,3,14,12,13,10,13,4,13,20,12,7,24,11,26,10
66,sequence_47721,1,0,3,3,4,6,4,7,3,5,9,6,9,3,9,0,3,6,3,14,17,6,3,21,7,1,26,10
67,sequence_47759,0,1,2,1,0,1,6,4,8,1,4,12,13,1,12,6,8,2,8,8,9,11,9,8,1,14,14,23
68,sequence_47774,0,0,0,0,5,2,1,3,4,8,11,1,11,11,8,14,10,9,18,2,18,21,0,13,5,20,15,0
69,sequence_47770,0,0,0,0,5,2,1,3,4,8,11,1,11,11,8,14,10,9,10,2,5,1,19,13,5,13,27,13
70,sequence_47713,0,1,0,0,3,5,7,1,5,9,1,7,1,13,0,2,5,11,5,16,14,8,11,18,15,16,17,17
71,sequence_47738,1,0,3,3,4,6,4,7,3,5,6,9,9,7,5,13,3,16,3,9,4,4,13,5,0,10,5,2
72,sequence_47769,0,0,0,0,5,2,1,3,4,8,11,1,11,11,8,14,10,9,10,2,18,21,0,13,5,20,15,0
73,sequence_47702,1,0,3,4,1,0,5,6,6,0,0,3,0,10,7,4,6,1,6,1,6,7,8,1,10,15,7,1
74,sequence_47672,1,0,3,4,1,0,5,8,0,3,2,5,12,9,11,11,12,13,12,13,12,14,10,10,9,2,13,12
75,sequence_47705,1,0,3,4,1,0,5,6,6,0,0,3,0,10,7,4,6,1,6,1,6,7,8,1,10,15,7,1
76,sequence_47694,0,1,2,1,0,1,0,2,1,6,8,2,3,8,3,1,1,8,1,12,1,2,1,11,8,7,4,3
77,sequence_47691,0,1,2,1,0,1,0,2,1,9,1,7,3,4,4,1,14,18,14,0,10,2,1,12,8,9,4,9
78,sequence_47701,1,0,3,4,1,0,5,6,6,0,0,3,0,10,7,4,6,1,6,1,6,7,8,1,10,15,7,1
79,sequence_47706,1,0,3,4,1,0,5,6,6,0,0,3,0,10,7,4,6,1,6,1,6,7,8,1,10,15,7,1
80,sequence_47675,0,1,2,1,0,1,0,2,1,9,1,7,7,4,4,2,14,18,14,0,10,13,11,12,15,9,3,9
81,sequence_47698,0,1,2,1,0,1,0,2,1,9,1,7,7,4,4,2,14,18,14,0,10,13,11,12,15,9,3,9
82,sequence_47688,0,1,2,1,0,1,0,2,1,6,8,2,3,8,3,1,1,8,1,7,1,2,1,11,8,7,16,3
83,sequence_47704,1,0,3,4,1,0,5,6,6,0,0,3,0,10,7,4,6,1,6,1,6,7,8,1,10,15,7,1
84,sequence_47708,1,0,3,4,1,0,5,6,6,0,0,3,0,10,7,4,6,1,6,1,6,7,8,1,10,15,7,1
85,sequence_47709,1,0,3,4,1,0,5,6,6,0,0,3,0,10,7,4,6,1,6,1,6,7,8,1,10,22,7,1
86,sequence_47677,0,1,0,0,3,5,7,1,5,9,1,7,7,4,4,2,14,18,14,0,10,13,11,12,15,9,3,9
87,sequence_47692,0,1,2,1,0,1,0,2,1,9,1,7,3,4,4,1,14,18,14,0,10,2,1,12,8,9,4,9
88,sequence_47703,1,0,3,4,1,0,5,6,6,0,0,3,0,10,7,4,6,1,6,1,6,7,8,1,10,15,7,1
89,sequence_47707,1,0,3,4,1,0,5,6,6,0,0,3,0,10,7,4,6,1,6,1,6,7,8,1,10,15,7,1
90,sequence_47762,1,2,1,2,2,3,2,0,2,10,7,8,6,0,2,3,2,3,2,20,2,3,18,22,2,18,20,21
91,sequence_47765,1,2,1,2,2,4,3,5,7,4,5,4,4,6,10,7,7,7,7,6,7,5,7,9,11,3,0,7
92,sequence_47767,1,2,1,2,2,3,2,0,2,10,7,8,6,0,15,3,15,14,15,20,15,17,18,4,21,26,23,28
93,sequence_47812,1,2,1,2,2,4,3,5,7,4,5,4,4,6,10,7,7,7,7,6,7,5,7,9,11,3,0,7
94,sequence_47761,1,2,1,2,2,3,2,0,2,10,7,8,6,0,15,3,2,3,2,20,2,3,18,22,21,4,20,11
95,sequence_47764,1,2,1,2,2,3,2,0,2,10,7,8,6,0,2,3,2,3,2,3,2,3,18,22,2,18,12,21
96,sequence_47763,1,2,1,2,2,3,2,0,2,10,7,8,6,0,15,3,15,14,15,20,15,17,18,4,21,26,23,28
97,sequence_47699,0,1,2,1,0,1,0,2,1,9,1,7,7,4,4,2,14,18,14,0,10,13,11,12,15,9,3,9
98,sequence_47687,0,1,2,1,0,1,0,2,1,6,8,2,3,8,3,1,1,8,1,12,1,2,1,11,8,7,4,3
99,sequence_47693,0,1,2,1,0,1,0,2,1,9,1,7,7,4,4,2,14,18,14,0,10,13,11,12,15,9,3,9
100,sequence_47690,0,1,2,1,0,1,0,2,1,6,8,2,3,8,3,1,1,8,1,12,1,2,1,11,8,7,4,3
101,sequence_47712,0,1,0,0,3,5,7,1,5,2,10,10,10,13,6,8,5,11,5,16,21,8,20,18,4,16,17,17
102,sequence_47714,0,1,0,0,3,5,7,1,5,9,1,7,7,13,6,2,5,11,5,16,21,8,20,18,4,16,17,17
103,sequence_47725,0,1,2,1,0,1,0,1,5,9,1,7,7,13,4,2,5,18,5,0,21,8,20,12,1,9,3,17
104,sequence_47669,0,1,0,0,3,5,7,1,5,2,10,10,10,5,6,8,16,0,16,5,8,18,4,20,12,8,11,8
105,sequence_47668,0,1,0,0,3,5,7,1,5,2,10,10,10,5,6,8,16,0,16,5,8,18,4,20,12,8,11,8
106,sequence_47670,0,0,0,0,3,5,7,1,5,2,10,10,10,5,6,8,16,0,16,5,8,18,4,0,12,8,11,15
107,sequence_47665,0,1,0,0,3,5,7,1,5,2,10,10,10,5,6,8,16,0,16,5,8,18,4,20,12,8,11,8
108,sequence_47661,0,1,0,0,3,5,7,1,5,2,10,10,10,5,6,8,16,0,16,5,8,18,4,20,12,8,11,8
109,sequence_47667,0,0,0,0,3,5,7,1,5,2,10,10,10,5,6,8,16,0,16,5,8,18,4,0,12,8,11,15
110,sequence_47726,0,1,2,1,0,1,0,2,1,6,8,2,13,8,3,1,1,8,1,12,19,16,23,23,25,24,16,16
111,sequence_47734,0,1,2,1,0,1,0,2,1,6,8,2,13,8,3,1,1,8,1,12,19,16,23,23,25,24,16,16
112,sequence_47811,1,2,1,2,2,3,2,0,2,10,7,8,8,0,13,16,11,15,11,3,11,10,5,15,17,21,6,4
113,sequence_47662,0,1,0,0,3,5,7,1,5,2,10,10,1,14,0,8,0,12,0,11,0,15,16,0,23,5,1,15
114,sequence_47731,0,1,2,1,0,1,6,4,8,1,4,12,13,1,12,6,8,2,19,18,9,12,14,2,14,0,8,14
115,sequence_47733,0,1,2,1,0,1,6,4,8,1,4,12,13,1,12,9,8,2,19,18,9,12,14,2,14,0,8,14
116,sequence_47732,0,1,2,1,0,1,6,4,8,1,4,12,13,1,12,6,8,2,19,18,9,12,14,2,14,0,8,14
117,sequence_47755,1,0,3,3,4,6,4,7,3,5,9,9,5,3,9,0,17,6,17,14,20,6,17,17,19,22,10,19
118,sequence_47746,1,0,3,3,4,6,4,7,3,5,9,6,9,3,14,12,13,10,13,4,13,20,12,7,24,11,18,18
119,sequence_47754,1,0,3,3,4,6,4,7,3,5,9,6,9,3,14,12,13,10,13,4,13,20,12,7,24,11,18,18
120,sequence_47753,1,0,3,3,4,6,4,7,3,5,9,6,9,3,14,12,13,10,13,4,13,20,12,7,24,11,18,18
121,sequence_47740,0,0,0,0,3,5,7,1,3,5,6,9,9,7,5,13,3,16,3,9,4,4,13,5,0,10,5,2
122,sequence_47742,1,0,3,3,4,6,4,7,3,5,6,9,9,7,5,13,3,16,3,9,4,4,13,5,0,10,5,2
123,sequence_47715,1,0,3,3,4,6,4,7,3,5,6,9,9,7,5,13,3,16,3,9,4,4,3,5,0,10,5,2
124,sequence_47718,1,0,3,3,4,6,4,7,3,5,6,9,5,7,9,0,17,6,17,14,20,6,17,17,19,22,10,19
125,sequence_47717,1,0,3,3,4,6,4,7,3,5,6,9,5,7,9,0,17,6,17,14,20,6,17,17,19,22,10,19
126,sequence_47720,1,0,3,3,4,6,4,7,3,5,9,9,5,3,9,0,17,6,17,14,17,6,17,17,19,1,10,19
127,sequence_47716,1,0,3,3,4,6,4,7,3,5,6,9,9,7,9,0,3,6,3,14,17,6,3,5,19,1,5,2
128,sequence_47719,1,0,3,3,4,6,4,7,3,5,9,6,5,3,9,0,13,6,13,14,17,6,3,17,19,1,18,18
129,sequence_47723,0,1,0,0,3,5,7,1,5,9,1,10,7,13,6,2,5,11,5,16,21,8,20,18,4,16,17,17
130,sequence_47722,1,0,3,3,4,6,4,7,3,5,6,9,5,7,9,0,17,6,17,14,20,6,17,17,19,22,10,19
131,sequence_47674,0,1,2,1,0,1,0,2,1,9,1,7,7,4,4,2,14,18,14,0,10,13,11,12,15,9,3,9
132,sequence_47676,0,1,2,1,0,1,0,2,1,9,1,7,7,4,4,2,14,18,14,0,10,13,11,12,15,9,3,9
133,sequence_47711,0,0,0,0,3,5,7,1,5,2,10,10,10,13,6,8,5,11,5,16,21,8,20,18,4,16,17,17
134,sequence_47739,1,0,3,3,4,6,4,7,3,5,6,9,5,7,9,0,17,6,17,14,20,6,17,17,19,22,10,19
135,sequence_47735,0,1,0,0,3,5,7,1,5,2,10,10,7,13,6,8,5,11,5,16,21,8,20,18,4,16,17,17
136,sequence_47793,0,0,0,0,5,2,1,3,4,8,3,11,2,11,1,5,4,5,18,17,3,9,6,6,16,6,27,26
137,sequence_47801,0,1,2,1,0,1,6,4,8,1,4,12,13,1,12,6,8,2,8,8,9,11,9,8,13,14,14,23
138,sequence_47805,0,1,2,1,0,1,6,4,8,1,4,12,13,1,12,6,8,2,19,8,19,12,9,2,25,24,14,16
139,sequence_47802,0,1,0,1,0,1,6,4,8,1,4,12,13,1,12,6,10,2,10,8,9,11,9,8,13,14,14,23
140,sequence_47794,1,0,3,0,5,2,1,3,9,7,3,11,2,2,1,5,4,5,18,17,3,9,6,6,16,6,2,26
141,sequence_47728,0,1,0,0,5,2,6,4,4,1,4,11,1,14,0,9,4,12,4,15,14,15,16,16,20,25,21,14
142,sequence_47808,1,0,3,3,4,3,2,7,9,7,3,0,8,12,13,10,11,4,11,19,11,19,21,3,6,12,19,24
143,sequence_47792,0,0,0,0,5,2,1,3,4,8,11,11,1,11,0,5,4,9,4,17,5,9,6,6,5,13,27,26
144,sequence_47791,1,0,3,3,5,2,1,3,9,7,3,0,2,2,1,15,9,5,9,10,3,22,15,19,16,17,2,22
145,sequence_47788,1,0,3,3,5,2,1,3,9,7,3,0,2,2,1,15,9,5,9,10,3,22,15,19,16,17,2,20
146,sequence_47729,0,1,2,1,0,1,6,4,8,1,4,12,1,14,0,9,8,2,19,18,14,12,14,16,20,25,21,14
147,sequence_47809,1,0,3,3,4,6,1,3,9,7,3,0,2,12,1,10,9,4,18,19,3,19,21,3,6,12,19,24
148,sequence_47737,0,1,0,0,0,1,6,4,8,1,4,12,1,14,0,9,8,12,8,15,14,15,16,16,20,25,21,14
149,sequence_47810,1,2,1,2,2,3,2,0,2,10,7,8,8,0,13,16,11,15,11,3,11,10,5,15,17,21,6,4
150,sequence_47766,1,2,1,2,2,3,2,0,2,10,7,8,8,0,13,16,11,15,11,3,11,10,5,15,17,21,6,4
151,sequence_47736,0,1,0,0,3,5,7,8,4,1,4,11,1,14,0,9,0,12,4,15,14,15,16,16,20,5,1,6
