,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
122,sequence_53080,7,7,6,7,7,7,7,7,7,7
123,sequence_20073,7,7,6,7,7,7,7,7,7,7
124,sequence_19442,6,6,5,6,6,6,6,6,6,6
125,sequence_53077,1,1,1,1,1,1,1,1,1,1
126,sequence_19429,4,4,2,4,4,4,4,4,4,4
127,sequence_19416,5,5,7,5,5,5,5,5,5,5
128,sequence_20055,3,3,4,3,3,3,3,3,3,3
129,sequence_19388,5,5,2,5,5,5,5,5,5,5
130,sequence_20049,3,3,4,3,3,3,3,3,3,3
131,sequence_20059,7,7,6,7,7,7,7,7,7,7
132,sequence_19467,15,14,14,14,14,14,14,14,14,14
133,sequence_19373,8,8,8,8,8,8,8,8,8,8
134,sequence_19396,5,5,2,5,5,5,5,5,5,5
135,sequence_19527,5,5,2,5,5,5,5,5,5,5
136,sequence_19435,8,8,8,8,8,8,8,8,8,8
137,sequence_53069,2,2,3,2,2,2,2,2,2,2
138,sequence_19418,10,10,10,10,10,10,10,10,10,10
139,sequence_20075,0,0,0,0,0,0,0,0,0,0
140,sequence_19423,15,14,14,14,14,14,14,14,14,14
141,sequence_19516,15,14,14,14,14,14,14,14,14,14
142,sequence_19512,15,14,14,14,14,14,14,14,14,14
143,sequence_19387,13,13,13,13,13,13,13,13,13,13
144,sequence_53061,2,2,3,2,2,2,2,2,2,2
145,sequence_19448,6,6,5,6,6,6,6,6,6,6
146,sequence_19469,9,9,9,9,9,9,9,9,9,9
147,sequence_19449,13,14,14,14,14,14,14,14,14,14
148,sequence_53063,2,2,3,2,2,2,2,2,2,2
149,sequence_19457,4,4,2,4,4,4,4,4,4,4
150,sequence_19466,14,15,15,15,15,15,15,15,15,15
151,sequence_19494,8,8,8,8,8,8,8,8,8,8
152,sequence_19454,4,4,2,4,4,4,4,4,4,4
153,sequence_19529,10,10,10,10,10,10,10,10,10,10
154,sequence_19426,15,14,14,14,14,14,14,14,14,14
155,sequence_19491,10,10,7,10,10,10,10,10,10,10
156,sequence_19421,8,8,8,8,8,8,8,8,8,8
157,sequence_19514,6,6,5,6,6,6,6,6,6,6
158,sequence_19368,13,13,13,13,13,13,13,13,13,13
159,sequence_19437,5,5,2,5,5,5,5,5,5,5
160,sequence_20044,12,12,12,12,12,12,12,12,12,12
161,sequence_19501,9,9,9,9,9,9,9,9,9,9
162,sequence_20074,7,7,6,7,7,7,7,7,7,7
163,sequence_19395,5,5,7,5,5,5,5,5,5,5
164,sequence_19510,10,10,10,10,10,10,10,10,10,10
165,sequence_19489,4,4,2,4,4,4,4,4,4,4
166,sequence_19440,6,6,5,6,6,6,6,6,6,6
167,sequence_19408,11,11,11,11,11,11,11,11,11,11
168,sequence_53076,1,1,1,1,1,1,1,1,1,1
169,sequence_19372,5,5,8,5,5,5,5,5,5,5
170,sequence_19507,8,8,8,8,8,8,8,8,8,8
171,sequence_20066,3,3,4,3,3,3,3,3,3,3
172,sequence_19524,10,10,10,10,10,10,10,10,10,10
173,sequence_19414,17,17,17,17,17,17,17,17,17,17
174,sequence_19485,4,4,2,4,4,4,4,4,4,4
175,sequence_19384,11,11,11,11,11,11,11,11,11,11
176,sequence_19493,10,10,10,10,10,10,10,10,10,10
177,sequence_19484,10,10,10,10,10,10,10,10,10,10
178,sequence_53073,7,7,6,7,7,7,7,7,7,7
179,sequence_20034,12,12,12,12,12,12,12,12,12,12
180,sequence_19456,8,8,8,8,8,8,8,8,8,8
181,sequence_53067,1,1,1,1,1,1,1,1,1,1
182,sequence_19502,14,15,15,15,15,15,15,15,15,15
183,sequence_20053,7,7,6,7,7,7,7,7,7,7
184,sequence_19355,11,11,11,11,11,11,11,11,11,11
185,sequence_19365,17,17,17,17,17,17,17,17,17,17
186,sequence_20047,12,12,12,12,12,12,12,12,12,12
187,sequence_19528,10,10,10,10,10,10,10,10,10,10
188,sequence_19455,8,8,8,8,8,8,8,8,8,8
189,sequence_19479,15,14,14,14,14,14,14,14,14,14
190,sequence_19452,8,8,8,8,8,8,8,8,8,8
191,sequence_19407,17,17,17,17,17,17,17,17,17,17
192,sequence_19444,14,15,15,15,15,15,15,15,15,15
193,sequence_19499,14,15,15,15,15,15,15,15,15,15
194,sequence_19487,8,8,8,8,8,8,8,8,8,8
195,sequence_19398,10,10,10,10,10,10,10,10,10,10
196,sequence_19424,15,14,14,14,14,14,14,14,14,14
197,sequence_20037,12,12,12,12,12,12,12,12,12,12
198,sequence_53058,2,2,3,2,2,2,2,2,2,2
199,sequence_19458,14,15,15,15,15,15,15,15,15,15
200,sequence_19470,14,15,15,15,15,15,15,15,15,15
201,sequence_19364,13,13,13,13,13,13,13,13,13,13
202,sequence_19366,14,15,15,15,15,15,15,15,15,15
203,sequence_19361,13,13,13,13,13,13,13,13,13,13
204,sequence_19358,13,13,13,13,13,13,13,13,13,13
205,sequence_19360,13,13,13,13,13,13,13,13,13,13
206,sequence_19474,15,14,14,14,14,14,14,14,14,14
207,sequence_53060,1,1,1,1,1,1,1,1,1,1
208,sequence_19473,14,15,15,15,15,15,15,15,15,15
209,sequence_19459,15,14,14,14,14,14,14,14,14,14
210,sequence_19481,15,14,14,14,14,14,14,14,14,14
211,sequence_19465,15,14,14,14,14,14,14,14,14,14
212,sequence_19476,13,14,14,14,14,14,14,14,14,14
213,sequence_19480,14,15,15,15,15,15,15,15,15,15
214,sequence_19463,15,14,14,14,14,14,14,14,14,14
215,sequence_19464,14,15,15,15,15,15,15,15,15,15
216,sequence_19359,13,13,13,13,13,13,13,13,13,13
217,sequence_19350,13,13,13,13,13,13,13,13,13,13
218,sequence_19367,13,13,13,13,13,13,13,13,13,13
219,sequence_19471,15,14,14,14,14,14,14,14,14,14
220,sequence_19475,14,15,15,15,15,15,15,15,15,15
221,sequence_19353,13,13,13,13,13,13,13,13,13,13
222,sequence_19461,15,14,14,14,14,14,14,14,14,14
223,sequence_19483,15,14,14,14,14,14,14,14,14,14
224,sequence_19472,14,14,14,14,14,14,14,14,14,14
225,sequence_19462,14,15,15,15,15,15,15,15,15,15
226,sequence_19362,13,13,13,13,13,13,13,13,13,13
227,sequence_19349,14,15,15,15,15,15,15,15,15,15
228,sequence_19478,15,14,14,14,14,14,14,14,14,14
229,sequence_19351,13,13,13,13,13,13,13,13,13,13
230,sequence_19460,14,15,15,15,15,15,15,15,15,15
231,sequence_19352,14,15,15,15,15,15,15,15,15,15
232,sequence_19482,14,15,15,15,15,15,15,15,15,15
233,sequence_19518,13,14,14,14,14,14,14,14,14,14
234,sequence_19356,11,11,11,11,11,11,11,11,11,11
235,sequence_19503,15,14,14,14,14,14,14,14,14,14
236,sequence_19517,14,15,15,15,15,15,15,15,15,15
237,sequence_19520,15,14,14,14,14,14,14,14,14,14
238,sequence_19385,13,13,13,13,13,13,13,13,13,13
239,sequence_19411,13,13,13,13,13,13,13,13,13,13
240,sequence_19513,15,14,14,14,14,14,14,14,14,14
241,sequence_19413,13,13,13,13,13,13,13,13,13,13
242,sequence_53083,0,0,0,0,0,0,0,0,0,0
243,sequence_53088,16,16,16,16,16,16,16,16,16,16
244,sequence_19381,11,11,11,11,11,11,11,11,11,11
245,sequence_53081,0,0,0,0,0,0,0,0,0,0
246,sequence_53086,16,16,16,16,16,16,16,16,16,16
247,sequence_53087,0,0,0,0,0,0,0,0,0,0
248,sequence_19400,5,5,7,5,5,5,5,5,5,5
249,sequence_53068,16,16,16,16,16,16,16,16,16,16
250,sequence_53072,0,0,0,0,0,0,0,0,0,0
251,sequence_53098,16,16,16,16,16,16,16,16,16,16
252,sequence_53052,0,0,0,0,0,0,0,0,0,0
253,sequence_53084,0,0,0,0,0,0,0,0,0,0
254,sequence_53099,0,0,0,0,0,0,0,0,0,0
255,sequence_53056,0,0,0,0,0,0,0,0,0,0
256,sequence_19347,17,17,17,17,17,17,17,17,17,17
257,sequence_19379,17,17,17,17,17,17,17,17,17,17
258,sequence_19348,6,6,5,6,6,6,6,6,6,6
259,sequence_19380,17,17,17,17,17,17,17,17,17,17
260,sequence_19401,17,17,17,17,17,17,17,17,17,17
