,secuencia,aglomerative-2,aglomerative-3,aglomerative-4,aglomerative-5,aglomerative-6,aglomerative-7,aglomerative-8,aglomerative-9,aglomerative-10,aglomerative-11,aglomerative-12,aglomerative-13,aglomerative-14,aglomerative-15,aglomerative-16,aglomerative-17,aglomerative-18,aglomerative-19,aglomerative-20,aglomerative-21,aglomerative-22,aglomerative-23,aglomerative-24,aglomerative-25,aglomerative-26,aglomerative-27,aglomerative-28,aglomerative-29
21,sequence_19391,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,23,23,11,11,11,11
22,sequence_19447,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0
23,sequence_53079,1,1,0,4,4,4,4,1,0,5,5,5,2,2,2,0,13,13,13,13,13,6,6,6,6,6,2,2
24,sequence_20042,1,1,0,4,4,4,4,1,0,10,10,10,10,10,10,10,10,10,10,10,21,21,21,10,10,10,10,10
25,sequence_19419,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,12,12,12,12,12,12
26,sequence_19425,0,2,2,0,1,1,0,4,1,1,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1
27,sequence_19450,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0
28,sequence_53085,0,0,1,1,0,5,5,5,5,2,0,12,12,12,12,12,12,12,5,5,5,5,2,2,0,16,16,16
29,sequence_19509,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,7,7,7
30,sequence_53059,1,1,0,4,4,4,4,1,0,5,5,5,2,2,2,0,13,13,13,13,13,6,6,6,6,6,2,2
31,sequence_19430,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,12,12,12,12,12,12
32,sequence_20052,1,1,0,4,4,4,4,1,0,10,10,10,10,10,10,10,10,10,10,10,21,21,21,10,10,10,10,10
33,sequence_19369,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,11,11,5,5,5,5
34,sequence_53064,0,0,1,1,0,5,5,5,5,2,0,6,6,6,6,6,2,2,0,8,8,8,8,8,8,8,8,3
35,sequence_20072,0,0,1,1,0,6,6,6,6,6,2,0,11,11,11,5,5,5,2,2,0,13,13,13,13,13,6,6
36,sequence_20038,0,0,1,1,0,6,6,6,6,6,2,0,13,13,13,13,6,6,6,6,6,2,0,24,24,24,24,24
37,sequence_20039,0,0,1,1,0,6,6,6,6,6,2,0,13,13,13,13,6,6,6,6,6,2,0,21,21,21,21,21
38,sequence_19506,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,12,12,12,12,5,5,2,2,0,8
39,sequence_20064,1,1,0,4,4,4,4,1,0,10,10,10,10,10,10,10,10,10,10,10,21,21,21,10,10,10,10,10
40,sequence_19530,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,19,19,19,19,19,19,19,19,19,19
41,sequence_19498,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0
42,sequence_19504,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,7,7,7
43,sequence_19386,0,2,2,0,5,2,2,2,2,0,11,11,5,5,5,2,0,18,18,18,18,18,18,18,18,18,18,18
44,sequence_19519,0,2,2,0,5,2,2,2,2,0,11,11,5,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9
45,sequence_19404,0,2,2,0,5,2,2,2,2,0,6,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
46,sequence_19446,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,12,12,12,12,5,5,2,2,0,8
47,sequence_20063,0,0,1,1,0,6,6,6,6,6,2,0,11,11,11,5,5,5,2,2,0,22,22,22,22,22,22,22
48,sequence_20043,0,0,1,1,0,6,6,6,6,6,2,0,13,13,13,13,6,6,6,6,6,2,0,24,24,24,24,24
49,sequence_19497,0,0,3,3,3,3,7,7,7,7,7,7,7,7,3,3,3,3,3,1,4,4,4,1,1,0,13,13
50,sequence_19490,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,12,12,12,12,5,5,2,2,0,8
51,sequence_19376,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,23,23,11,11,11,11
52,sequence_19406,0,2,2,0,5,2,2,2,2,0,6,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
53,sequence_19405,0,2,2,0,5,2,2,2,2,0,11,11,5,5,5,2,0,18,18,18,18,18,18,18,18,18,18,18
54,sequence_19382,0,2,2,0,5,2,2,2,2,0,11,11,5,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9
55,sequence_20067,0,0,3,3,3,3,7,7,7,7,7,7,7,7,3,3,3,3,3,1,4,4,4,1,1,0,27,27
56,sequence_19409,0,2,2,0,5,2,2,2,2,0,6,2,0,9,9,9,9,4,4,4,10,10,10,4,4,4,4,4
57,sequence_19354,0,2,2,0,5,2,2,2,2,0,6,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
58,sequence_20040,1,1,0,4,4,4,4,1,0,10,10,10,10,10,10,10,10,10,10,10,21,21,21,10,10,10,10,10
59,sequence_19370,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,11,11,5,5,5,5
60,sequence_19432,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,7,7,7
61,sequence_19371,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,12,12,12,12,5,5,2,2,0,8
62,sequence_19434,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,12,12,12,12,12,12
63,sequence_19505,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,12,12,12,12,5,5,2,2,0,8
64,sequence_53070,1,1,0,4,4,4,4,1,0,5,5,5,2,2,2,0,13,13,13,13,13,6,6,6,6,6,2,2
65,sequence_19392,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,12,12,12,12,12,12
66,sequence_19357,0,2,2,0,5,2,2,2,2,0,6,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
67,sequence_20056,0,0,1,1,0,6,6,6,6,6,2,0,11,11,11,5,5,5,2,2,0,13,13,13,13,13,6,6
68,sequence_19526,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,12,12,12,12,12,12
69,sequence_20046,0,0,1,1,0,6,6,6,6,6,2,0,13,13,13,13,6,6,6,6,6,2,0,21,21,21,21,21
70,sequence_19443,0,2,2,0,1,1,0,4,1,1,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1
71,sequence_19410,0,2,2,0,5,2,2,2,2,0,6,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
72,sequence_19390,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,23,23,11,11,11,11
73,sequence_19439,0,2,2,0,1,1,0,4,1,1,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1
74,sequence_20071,0,0,1,1,0,6,6,6,6,6,2,0,11,11,11,5,5,5,2,2,0,13,13,13,13,13,6,6
75,sequence_19451,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0
76,sequence_20041,1,1,0,4,4,4,4,1,0,10,10,10,10,10,10,10,10,10,10,10,21,21,21,10,10,10,10,10
77,sequence_19415,0,2,2,0,5,2,2,2,2,0,6,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
78,sequence_20035,0,0,1,1,0,6,6,6,6,6,2,0,13,13,13,13,6,6,6,6,6,2,0,21,21,21,21,21
79,sequence_20051,1,1,0,4,4,4,4,1,0,10,10,10,10,10,10,10,10,10,10,10,21,21,21,10,10,10,10,10
80,sequence_19397,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,11,11,5,5,5,5
81,sequence_19394,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,19,19,19,19,19,19,19,19,19,19
82,sequence_19374,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,23,23,11,11,11,11
83,sequence_19378,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,11,11,5,5,5,5
84,sequence_19441,0,2,2,0,1,1,0,4,1,1,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1
85,sequence_19433,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,7,7,7
86,sequence_20062,0,0,1,1,0,6,6,6,6,6,2,0,11,11,11,5,5,5,2,2,0,13,13,13,13,13,6,6
87,sequence_19393,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,11,11,5,5,5,5
88,sequence_20065,1,1,0,4,4,4,4,1,0,10,10,10,10,10,10,10,10,10,10,10,21,21,21,10,10,10,10,10
89,sequence_19383,0,2,2,0,5,2,2,2,2,0,11,11,5,5,5,2,0,18,18,18,18,18,18,18,18,18,18,18
90,sequence_19422,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,12,12,12,12,5,5,2,2,0,28
91,sequence_19495,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,7,7,7
92,sequence_19431,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,1,1,1,0,23,23,23,23
93,sequence_20058,0,0,1,1,0,6,6,6,6,6,2,0,11,11,11,5,5,5,2,2,0,22,22,22,22,22,22,22
94,sequence_19488,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,23,23,11,11,11,11
95,sequence_19375,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,11,11,5,5,5,5
96,sequence_19511,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0
97,sequence_53065,0,0,1,1,0,5,5,5,5,2,0,6,6,6,6,6,2,2,0,8,8,8,8,8,8,8,8,3
98,sequence_53074,0,0,1,1,0,5,5,5,5,2,0,6,6,6,6,6,2,2,0,20,20,20,20,20,20,20,20,20
99,sequence_20050,0,0,1,1,0,6,6,6,6,6,2,0,13,13,13,13,6,6,6,6,6,2,0,21,21,21,21,21
100,sequence_19515,0,2,2,0,5,2,2,2,2,0,11,11,5,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9
101,sequence_20057,0,0,1,1,0,6,6,6,6,6,2,0,11,11,11,5,5,5,2,2,0,22,22,22,22,22,22,22
102,sequence_19438,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0
103,sequence_19486,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,7,7,7
104,sequence_19389,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,12,12,12,12,5,5,2,2,0,28
105,sequence_19468,0,2,2,0,1,1,0,4,1,1,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1
106,sequence_20068,0,0,3,3,3,3,7,7,7,7,7,7,7,7,3,3,3,3,3,1,4,4,4,1,1,0,27,27
107,sequence_19420,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,11,11,5,5,5,5
108,sequence_20076,0,0,1,1,0,6,6,6,6,6,2,0,11,11,11,5,5,5,2,2,0,13,13,13,13,13,6,6
109,sequence_20070,0,0,1,1,0,6,6,6,6,6,2,0,11,11,11,5,5,5,2,2,0,13,13,13,13,13,6,6
110,sequence_19399,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,19,19,19,19,19,19,19,19,19,19
111,sequence_19436,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,12,12,12,12,12,12
112,sequence_19492,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,1,1,1,0,23,23,23,23
113,sequence_19445,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,7,7,7
114,sequence_19403,0,2,2,0,5,2,2,2,2,0,11,11,5,5,5,2,0,18,18,18,18,18,18,18,18,18,18,18
115,sequence_19428,0,2,2,0,1,1,0,4,1,1,1,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
116,sequence_19377,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,19,19,19,19,19,19,19,19,19,19
117,sequence_19427,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0
118,sequence_19521,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,1,1,1,0,23,23,23,23
119,sequence_20045,0,0,1,1,0,6,6,6,6,6,2,0,13,13,13,13,6,6,6,6,6,2,0,21,21,21,21,21
120,sequence_19412,0,2,2,0,5,2,2,2,2,0,6,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
121,sequence_19508,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,12,12,12,12,5,5,2,2,0,8
122,sequence_53080,0,0,1,1,0,5,5,5,5,2,0,6,6,6,6,6,2,2,0,20,20,20,20,20,20,20,20,20
123,sequence_20073,0,0,1,1,0,6,6,6,6,6,2,0,11,11,11,5,5,5,2,2,0,22,22,22,22,22,22,22
124,sequence_19442,0,2,2,0,1,1,0,4,1,1,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1
125,sequence_53077,1,1,0,4,4,4,4,1,0,5,5,5,2,2,2,0,13,13,13,13,13,6,6,6,6,6,2,2
126,sequence_19429,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,7,7,7
127,sequence_19416,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,11,11,5,5,5,5
128,sequence_20055,1,1,0,4,4,4,4,1,0,10,10,10,10,10,10,10,10,10,10,10,21,21,21,10,10,10,10,10
129,sequence_19388,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,11,11,5,5,5,5
130,sequence_20049,1,1,0,4,4,4,4,1,0,10,10,10,10,10,10,10,10,10,10,10,21,21,21,10,10,10,10,10
131,sequence_20059,0,0,1,1,0,6,6,6,6,6,2,0,11,11,11,5,5,5,2,2,0,13,13,13,13,13,6,6
132,sequence_19467,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0
133,sequence_19373,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,23,23,11,11,11,11
134,sequence_19396,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,11,11,5,5,5,5
135,sequence_19527,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,7,7,7
136,sequence_19435,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,12,12,12,12,12,12
137,sequence_53069,0,0,1,1,0,5,5,5,5,2,0,6,6,6,6,6,2,2,0,8,8,8,8,8,8,8,8,3
138,sequence_19418,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,12,12,12,12,5,5,2,2,0,28
139,sequence_20075,0,0,1,1,0,6,6,6,6,6,2,0,11,11,11,5,5,5,2,2,0,13,13,13,13,13,6,6
140,sequence_19423,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0
141,sequence_19516,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0
142,sequence_19512,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0
143,sequence_19387,0,2,2,0,5,2,2,2,2,0,6,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
144,sequence_53061,0,0,1,1,0,5,5,5,5,2,0,6,6,6,6,6,2,2,0,8,8,8,8,8,8,8,8,3
145,sequence_19448,0,2,2,0,5,2,2,2,2,0,11,11,5,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9
146,sequence_19469,0,0,3,3,3,3,7,7,7,7,7,7,7,7,3,3,3,3,3,1,4,4,4,1,1,0,13,13
147,sequence_19449,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0
148,sequence_53063,0,0,1,1,0,5,5,5,5,2,0,6,6,6,6,6,2,2,0,8,8,8,8,8,8,8,8,3
149,sequence_19457,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,7,7,7
150,sequence_19466,0,2,2,0,1,1,0,4,1,1,1,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
151,sequence_19494,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,23,23,11,11,11,11
152,sequence_19454,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,7,7,7
153,sequence_19529,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,12,12,12,12,5,5,2,2,0,28
154,sequence_19426,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0
155,sequence_19491,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,19,19,19,19,19,19,19,19,19,19
156,sequence_19421,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,23,23,11,11,11,11
157,sequence_19514,0,2,2,0,5,2,2,2,2,0,11,11,5,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9
158,sequence_19368,0,2,2,0,5,2,2,2,2,0,6,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
159,sequence_19437,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,7,7,7
160,sequence_20044,0,0,1,1,0,6,6,6,6,6,2,0,13,13,13,13,6,6,6,6,6,2,0,24,24,24,24,24
161,sequence_19501,0,0,3,3,3,3,7,7,7,7,7,7,7,7,3,3,3,3,3,1,4,4,4,1,1,0,13,13
162,sequence_20074,0,0,1,1,0,6,6,6,6,6,2,0,11,11,11,5,5,5,2,2,0,22,22,22,22,22,22,22
163,sequence_19395,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,11,11,5,5,5,5
164,sequence_19510,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,12,12,12,12,5,5,2,2,0,28
165,sequence_19489,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,7,7,7
166,sequence_19440,0,2,2,0,1,1,0,4,1,1,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1
167,sequence_19408,0,2,2,0,5,2,2,2,2,0,11,11,5,5,5,2,0,18,18,18,18,18,18,18,18,18,18,18
168,sequence_53076,1,1,0,4,4,4,4,1,0,5,5,5,2,2,2,0,13,13,13,13,13,6,6,6,6,6,2,2
169,sequence_19372,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,23,23,11,11,11,11
170,sequence_19507,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,12,12,12,12,12,12
171,sequence_20066,1,1,0,4,4,4,4,1,0,10,10,10,10,10,10,10,10,10,10,10,21,21,21,10,10,10,10,10
172,sequence_19524,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,12,12,12,12,5,5,2,2,0,8
173,sequence_19414,0,2,2,0,5,2,2,2,2,0,6,2,0,9,9,9,9,4,4,4,10,10,10,4,4,4,4,4
174,sequence_19485,1,1,0,2,2,0,1,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,7,7,7
175,sequence_19384,0,2,2,0,5,2,2,2,2,0,6,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
176,sequence_19493,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,12,12,12,12,5,5,2,2,0,8
177,sequence_19484,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,12,12,12,12,5,5,2,2,0,8
178,sequence_53073,0,0,1,1,0,5,5,5,5,2,0,6,6,6,6,6,2,2,0,20,20,20,20,20,20,20,20,20
179,sequence_20034,0,0,1,1,0,6,6,6,6,6,2,0,13,13,13,13,6,6,6,6,6,2,0,24,24,24,24,24
180,sequence_19456,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,12,12,12,12,12,12
181,sequence_53067,1,1,0,4,4,4,4,1,0,5,5,5,2,2,2,0,13,13,13,13,13,6,6,6,6,6,2,2
182,sequence_19502,0,2,2,0,1,1,0,4,1,1,1,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
183,sequence_20053,0,0,1,1,0,6,6,6,6,6,2,0,11,11,11,5,5,5,2,2,0,13,13,13,13,13,6,6
184,sequence_19355,0,2,2,0,5,2,2,2,2,0,11,11,5,5,5,2,0,18,18,18,18,18,18,18,18,18,18,18
185,sequence_19365,0,2,2,0,5,2,2,2,2,0,6,2,0,9,9,9,9,4,4,4,10,10,10,4,4,4,4,4
186,sequence_20047,0,0,1,1,0,6,6,6,6,6,2,0,13,13,13,13,6,6,6,6,6,2,0,21,21,21,21,21
187,sequence_19528,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,12,12,12,12,5,5,2,2,0,8
188,sequence_19455,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,12,12,12,12,12,12
189,sequence_19479,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0
190,sequence_19452,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,12,12,12,12,12,12
191,sequence_19407,0,2,2,0,5,2,2,2,2,0,6,2,0,9,9,9,9,4,4,4,10,10,10,4,4,4,4,4
192,sequence_19444,0,2,2,0,1,1,0,4,1,1,1,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
193,sequence_19499,0,2,2,0,1,1,0,4,1,1,1,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
194,sequence_19487,1,1,0,2,2,0,1,0,9,9,9,9,9,4,4,4,4,1,1,0,2,0,23,23,11,11,11,11
195,sequence_19398,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,1,1,0,12,12,12,12,5,5,2,2,0,28
196,sequence_19424,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0
197,sequence_20037,0,0,1,1,0,6,6,6,6,6,2,0,13,13,13,13,6,6,6,6,6,2,0,24,24,24,24,24
198,sequence_53058,0,0,1,1,0,5,5,5,5,2,0,6,6,6,6,6,2,2,0,8,8,8,8,8,8,8,8,3
199,sequence_19458,0,2,2,0,1,1,0,4,1,1,1,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
200,sequence_19470,0,2,2,0,1,1,0,4,1,1,1,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
201,sequence_19364,0,2,2,0,5,2,2,2,2,0,6,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
202,sequence_19366,0,2,2,0,5,2,2,2,2,0,6,2,0,9,9,9,9,4,4,4,10,10,10,4,4,4,4,4
203,sequence_19361,0,2,2,0,5,2,2,2,2,0,6,2,0,9,9,9,9,4,4,4,10,10,10,4,4,4,4,4
204,sequence_19358,0,2,2,0,5,2,2,2,2,0,11,11,5,5,5,2,0,18,18,18,18,18,18,18,18,18,18,18
205,sequence_19360,0,2,2,0,5,2,2,2,2,0,6,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
206,sequence_19474,0,2,2,0,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0
207,sequence_53060,1,1,0,4,4,4,4,1,0,5,5,5,2,2,2,0,13,13,13,13,13,6,6,6,6,6,2,2
