,id,target,labels
58,sequence_20040,47.2,0-0-1-3
59,sequence_19370,51.7,0-0-1-5
60,sequence_19432,51.0,0-0-1-4
61,sequence_19371,49.0,0-0-1-10
62,sequence_19434,48.0,0-0-1-8
63,sequence_19505,42.4,0-0-1-10
64,sequence_53070,45.7,0-0-1-1
65,sequence_19392,50.5,0-0-1-8
66,sequence_19357,58.5,1-0-0-11
67,sequence_20056,56.9,1-0-0-7
68,sequence_19526,49.3,0-0-1-8
69,sequence_20046,47.4,1-0-0-12
70,sequence_19443,48.0,1-0-0-6
71,sequence_19410,49.9,1-0-0-11
72,sequence_19390,46.3,0-0-1-8
73,sequence_19439,49.5,1-0-0-6
74,sequence_20071,44.9,1-0-0-7
75,sequence_19451,51.0,1-0-0-13
76,sequence_20041,48.5,0-0-1-3
77,sequence_19415,52.8,1-0-0-13
78,sequence_20035,52.5,1-0-0-12
79,sequence_20051,42.5,0-0-1-3
80,sequence_19397,49.6,0-0-1-5
81,sequence_19394,45.4,0-0-1-5
82,sequence_19374,50.7,0-0-1-8
83,sequence_19378,52.4,0-0-1-5
84,sequence_19441,49.0,1-0-0-6
85,sequence_19433,50.1,0-0-1-4
86,sequence_20062,57.9,1-0-0-7
87,sequence_19393,53.7,0-0-1-5
88,sequence_20065,46.5,0-0-1-3
89,sequence_19383,50.5,1-0-0-11
90,sequence_19422,46.6,0-0-1-10
91,sequence_19495,58.9,0-0-1-4
92,sequence_19431,50.5,0-0-1-8
93,sequence_20058,54.9,1-0-0-7
94,sequence_19488,51.3,0-0-1-8
95,sequence_19375,49.9,0-0-1-5
96,sequence_19511,62.4,1-0-0-15
97,sequence_53065,44.8,1-0-0-2
98,sequence_53074,48.3,1-0-0-7
99,sequence_20050,47.9,1-0-0-12
100,sequence_19515,50.4,1-0-0-15
101,sequence_20057,51.9,1-0-0-7
102,sequence_19438,56.1,1-0-0-15
103,sequence_19486,54.2,0-0-1-4
104,sequence_19389,44.0,0-0-1-10
105,sequence_19468,54.8,1-0-0-6
106,sequence_20068,50.6,1-0-0-9
107,sequence_19420,40.6,0-0-1-5
108,sequence_20076,55.7,1-0-0-7
109,sequence_20070,51.8,1-0-0-7
110,sequence_19399,47.5,0-0-1-5
111,sequence_19436,46.4,0-0-1-8
112,sequence_19492,58.5,0-0-1-8
113,sequence_19445,45.5,0-0-1-4
114,sequence_19403,50.9,1-0-0-11
115,sequence_19428,49.3,1-0-0-14
116,sequence_19377,50.3,0-0-1-5
117,sequence_19427,53.8,1-0-0-13
118,sequence_19521,53.0,0-0-1-8
119,sequence_20045,48.8,1-0-0-12
120,sequence_19412,55.3,1-0-0-13
121,sequence_19508,49.5,0-0-1-10
122,sequence_53080,50.4,1-0-0-7
123,sequence_20073,51.0,1-0-0-7
124,sequence_19442,47.4,1-0-0-6
125,sequence_53077,43.5,0-0-1-1
126,sequence_19429,50.9,0-0-1-4
127,sequence_19416,49.4,0-0-1-5
128,sequence_20055,46.3,0-0-1-3
129,sequence_19388,48.4,0-0-1-5
130,sequence_20049,43.9,0-0-1-3
131,sequence_20059,52.3,1-0-0-7
132,sequence_19467,64.4,1-0-0-15
133,sequence_19373,53.1,0-0-1-8
134,sequence_19396,43.1,0-0-1-5
135,sequence_19527,50.1,0-0-1-5
136,sequence_19435,51.4,0-0-1-8
137,sequence_53069,50.9,1-0-0-2
138,sequence_19418,47.2,0-0-1-10
139,sequence_20075,54.9,1-0-0-0
140,sequence_19423,61.2,1-0-0-15
141,sequence_19516,51.9,1-0-0-15
142,sequence_19512,54.4,1-0-0-15
143,sequence_19387,47.7,1-0-0-13
144,sequence_53061,50.6,1-0-0-2
145,sequence_19448,46.3,1-0-0-6
146,sequence_19469,50.5,1-0-0-9
147,sequence_19449,54.3,1-0-0-13
148,sequence_53063,44.0,1-0-0-2
149,sequence_19457,43.6,0-0-1-4
150,sequence_19466,56.9,1-0-0-14
151,sequence_19494,60.0,0-0-1-8
152,sequence_19454,43.1,0-0-1-4
153,sequence_19529,48.8,0-0-1-10
154,sequence_19426,56.3,1-0-0-15
155,sequence_19491,48.8,0-0-1-10
156,sequence_19421,53.0,0-0-1-8
157,sequence_19514,53.0,1-0-0-6
158,sequence_19368,56.2,1-0-0-13
159,sequence_19437,46.7,0-0-1-5
160,sequence_20044,48.4,1-0-0-12
161,sequence_19501,57.2,1-0-0-9
162,sequence_20074,47.1,1-0-0-7
163,sequence_19395,49.7,0-0-1-5
164,sequence_19510,47.8,0-0-1-10
165,sequence_19489,49.1,0-0-1-4
166,sequence_19440,48.5,1-0-0-6
167,sequence_19408,51.1,1-0-0-11
168,sequence_53076,46.3,0-0-1-1
169,sequence_19372,49.2,0-0-1-5
170,sequence_19507,46.0,0-0-1-8
171,sequence_20066,49.9,0-0-1-3
172,sequence_19524,46.4,0-0-1-10
173,sequence_19414,54.7,1-0-0-17
174,sequence_19485,58.0,0-0-1-4
175,sequence_19384,50.8,1-0-0-11
176,sequence_19493,50.4,0-0-1-10
177,sequence_19484,52.0,0-0-1-10
178,sequence_53073,53.8,1-0-0-7
179,sequence_20034,52.0,1-0-0-12
180,sequence_19456,48.0,0-0-1-8
181,sequence_53067,40.9,0-0-1-1
182,sequence_19502,59.9,1-0-0-14
183,sequence_20053,54.7,1-0-0-7
184,sequence_19355,58.8,1-0-0-11
185,sequence_19365,53.0,1-0-0-17
186,sequence_20047,49.9,1-0-0-12
187,sequence_19528,47.1,0-0-1-10
188,sequence_19455,44.5,0-0-1-8
189,sequence_19479,60.8,1-0-0-15
190,sequence_19452,44.2,0-0-1-8
191,sequence_19407,49.2,1-0-0-17
192,sequence_19444,50.7,1-0-0-14
193,sequence_19499,53.3,1-0-0-14
194,sequence_19487,55.9,0-0-1-8
195,sequence_19398,46.2,0-0-1-10
196,sequence_19424,50.9,1-0-0-15
197,sequence_20037,57.8,1-0-0-12
198,sequence_53058,51.2,1-0-0-2
199,sequence_19458,62.9,1-0-0-14
200,sequence_19470,61.0,1-0-0-14
201,sequence_19364,57.1,1-0-0-13
202,sequence_19366,60.0,1-0-0-14
203,sequence_19361,55.6,1-0-0-13
204,sequence_19358,59.1,1-0-0-13
205,sequence_19360,63.5,1-0-0-13
206,sequence_19474,64.4,1-0-0-15
207,sequence_53060,47.9,0-0-1-1
208,sequence_19473,60.6,1-0-0-14
209,sequence_19459,59.2,1-0-0-15
210,sequence_19481,63.1,1-0-0-15
211,sequence_19465,62.9,1-0-0-15
212,sequence_19476,62.2,1-0-0-13
213,sequence_19480,62.8,1-0-0-14
214,sequence_19463,62.7,1-0-0-15
215,sequence_19464,62.2,1-0-0-14
216,sequence_19359,59.3,1-0-0-13
217,sequence_19350,60.1,1-0-0-13
218,sequence_19367,61.0,1-0-0-13
219,sequence_19471,60.0,1-0-0-15
220,sequence_19475,59.1,1-0-0-14
221,sequence_19353,64.3,1-0-0-13
222,sequence_19461,61.2,1-0-0-15
223,sequence_19483,60.6,1-0-0-15
224,sequence_19472,59.9,1-0-0-14
225,sequence_19462,63.2,1-0-0-14
226,sequence_19362,61.0,1-0-0-13
227,sequence_19349,58.9,1-0-0-14
228,sequence_19478,60.1,1-0-0-15
229,sequence_19351,60.9,1-0-0-13
230,sequence_19460,61.0,1-0-0-14
231,sequence_19352,58.5,1-0-0-14
232,sequence_19482,59.3,1-0-0-14
233,sequence_19518,61.6,1-0-0-13
234,sequence_19356,59.0,1-0-0-11
235,sequence_19503,60.0,1-0-0-15
236,sequence_19517,61.6,1-0-0-14
237,sequence_19520,58.7,1-0-0-15
238,sequence_19385,58.2,1-0-0-13
239,sequence_19411,58.0,1-0-0-13
240,sequence_19513,61.0,1-0-0-15
241,sequence_19413,58.7,1-0-0-13
242,sequence_53083,51.0,1-0-0-0
243,sequence_53088,48.0,0-0-1-16
244,sequence_19381,50.0,1-0-0-11
245,sequence_53081,53.0,1-0-0-0
246,sequence_53086,40.0,0-0-1-16
247,sequence_53087,52.0,1-0-0-0
248,sequence_19400,43.0,0-0-1-5
249,sequence_53068,36.0,0-0-1-16
250,sequence_53072,47.0,1-0-0-0
251,sequence_53098,42.0,0-0-1-16
252,sequence_53052,55.0,1-0-0-0
253,sequence_53084,39.0,1-0-0-0
254,sequence_53099,53.0,1-0-0-0
255,sequence_53056,52.0,1-0-0-0
256,sequence_19347,58.9,1-0-0-17
257,sequence_19379,50.3,1-0-0-17
258,sequence_19348,46.7,1-0-0-6
259,sequence_19380,48.1,1-0-0-17
260,sequence_19401,47.4,0-0-1-17
