,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
27,sequence_19450,1,2,1,4,0,5,0,1,0,3,6,6,0,1,2,5,15,11,17,11,19,10,1,12,12,10,9,21
28,sequence_53085,1,0,0,1,4,4,6,6,6,5,11,12,7,11,15,8,11,5,8,13,11,7,5,5,2,5,4,16
29,sequence_19509,0,1,2,3,1,1,1,0,2,0,4,4,8,8,1,10,1,9,4,16,17,1,16,2,3,26,8,26
30,sequence_53059,0,1,2,2,3,2,4,4,8,6,8,8,12,14,3,16,16,10,19,6,8,15,14,4,13,7,13,19
31,sequence_19430,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,15,11,7,1,14,9,22,2
32,sequence_20052,0,1,2,2,3,2,4,4,8,6,9,9,10,2,11,6,5,4,9,7,12,6,2,14,22,12,3,15
33,sequence_19369,0,1,2,3,1,1,1,0,2,0,4,4,13,8,1,13,9,7,18,4,1,5,9,13,16,1,0,27
34,sequence_53064,1,0,0,1,4,4,6,6,6,5,10,12,3,5,9,3,8,15,5,20,16,17,4,11,10,21,11,25
35,sequence_20072,1,0,0,1,4,6,7,2,3,2,5,5,9,12,0,9,3,2,2,8,3,3,10,7,4,22,23,20
36,sequence_20038,1,0,0,1,4,6,7,2,3,2,10,10,11,9,12,9,3,16,15,5,6,16,4,16,24,22,23,22
37,sequence_20039,1,0,0,1,4,6,7,2,3,2,10,10,11,9,12,12,7,16,15,18,6,16,19,16,25,18,14,4
38,sequence_19506,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,1,6,1,0,0,7,21,0,9,15,8,21,10
39,sequence_20064,0,1,2,2,3,2,4,8,1,6,9,9,10,2,11,6,5,4,9,7,12,6,2,14,6,12,3,15
40,sequence_19530,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,15,6,1,0,0,14,21,12,9,0,25,20,3
41,sequence_19498,1,2,1,4,0,5,0,1,0,3,6,6,0,1,2,5,15,11,1,15,19,13,8,12,1,10,9,21
42,sequence_19504,0,1,2,3,1,1,1,0,2,0,4,4,8,8,1,10,1,9,4,16,17,1,16,2,3,26,8,26
43,sequence_19386,1,2,1,4,2,3,2,5,4,1,1,1,2,3,6,4,17,18,12,1,2,14,20,24,21,4,18,22
44,sequence_19519,1,2,1,4,0,5,0,1,0,8,6,11,0,1,2,2,10,17,1,10,9,18,3,0,18,0,27,13
45,sequence_19404,1,2,1,4,2,3,2,5,4,1,1,1,2,3,8,14,2,0,7,1,20,2,20,6,8,11,1,7
46,sequence_19446,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,1,6,9,0,0,7,8,0,9,15,8,20,10
47,sequence_20063,1,0,0,1,4,6,7,2,3,2,5,5,9,12,0,9,3,2,2,8,18,3,21,15,17,2,17,12
48,sequence_20043,1,0,0,1,4,6,7,2,3,2,10,10,11,9,12,3,3,16,15,5,6,16,4,16,24,22,23,20
49,sequence_19497,1,0,3,0,5,0,5,3,7,4,7,7,4,4,4,11,4,6,13,9,4,4,6,23,20,3,5,24
50,sequence_19490,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,1,6,1,0,0,7,8,0,9,15,8,21,10
51,sequence_19376,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,10,19,11,1,11,9,10,18
52,sequence_19406,1,2,1,4,2,3,2,5,4,1,1,1,2,3,8,14,2,0,7,1,20,2,20,24,8,11,1,7
53,sequence_19405,1,2,1,4,2,3,2,5,4,1,1,1,2,3,6,4,17,18,12,1,2,14,20,18,21,4,18,23
54,sequence_19382,1,2,1,4,2,3,2,5,4,1,1,11,2,3,8,4,17,18,12,10,9,14,3,18,21,4,18,23
55,sequence_20067,1,0,3,0,5,0,5,3,7,4,7,7,4,4,4,11,4,6,6,9,4,4,6,23,5,23,16,24
56,sequence_19409,1,2,1,4,2,3,2,5,4,1,1,1,5,6,7,12,12,8,16,14,0,9,13,17,19,15,26,14
57,sequence_19354,1,2,1,4,2,3,2,5,4,1,1,1,2,3,8,14,2,0,7,1,20,2,20,24,8,11,1,7
58,sequence_20040,0,1,2,2,3,2,4,4,8,6,9,9,10,2,11,6,5,4,9,7,12,6,2,14,22,12,3,15
59,sequence_19370,0,1,2,3,1,1,1,0,2,0,4,4,13,8,1,13,9,7,4,4,1,5,9,13,16,1,0,17
60,sequence_19432,0,1,2,3,1,1,1,0,2,0,4,4,8,8,1,10,1,9,4,16,17,1,16,21,3,26,8,26
61,sequence_19371,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,1,13,1,0,0,14,21,0,9,15,25,21,10
62,sequence_19434,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,15,11,7,1,14,9,22,2
63,sequence_19505,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,1,6,9,0,0,7,1,0,2,15,8,7,10
64,sequence_53070,0,1,2,2,3,2,4,4,8,6,8,8,12,14,3,16,16,10,11,6,8,15,14,20,9,13,24,8
65,sequence_19392,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,15,11,11,1,14,9,10,2
66,sequence_19357,1,2,1,4,2,3,2,5,4,1,1,1,2,3,8,14,2,0,7,1,20,2,20,6,8,11,1,7
67,sequence_20056,1,0,0,1,4,6,7,2,3,2,5,5,9,12,0,9,3,2,2,8,3,3,10,15,4,14,17,12
68,sequence_19526,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,15,11,7,1,14,9,22,2
69,sequence_20046,1,0,0,1,4,6,7,2,3,2,10,10,11,9,12,12,7,16,15,18,6,16,19,16,25,18,14,4
70,sequence_19443,1,2,1,4,0,5,0,1,5,8,6,2,0,1,5,2,10,17,14,10,13,18,3,0,18,24,12,13
71,sequence_19410,1,2,1,4,2,3,2,5,4,1,1,1,2,3,8,14,2,0,7,1,20,2,20,6,8,11,1,7
72,sequence_19390,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,10,19,11,1,11,9,10,18
73,sequence_19439,1,2,1,4,0,5,0,1,5,9,2,2,5,10,5,0,0,3,14,3,21,0,18,19,7,19,12,11
74,sequence_20071,1,0,0,1,4,6,7,2,3,2,5,5,9,12,0,9,3,2,2,8,3,3,10,7,4,14,6,12
75,sequence_19451,1,2,1,4,0,5,0,1,0,3,6,6,0,1,2,5,15,11,17,11,19,10,8,12,1,10,9,1
76,sequence_20041,0,1,2,2,3,2,4,4,8,6,9,9,10,2,11,6,5,4,9,7,12,6,2,14,22,12,3,15
77,sequence_19415,1,2,1,4,2,3,2,5,4,1,1,1,2,3,8,14,2,0,7,1,20,2,20,24,8,11,1,7
78,sequence_20035,1,0,0,1,4,6,7,2,3,2,10,10,11,9,12,12,7,16,15,18,6,16,19,16,25,18,14,4
79,sequence_20051,0,1,2,2,3,2,4,4,8,6,9,9,10,2,11,6,5,4,9,7,12,6,2,14,6,12,3,15
80,sequence_19397,0,1,2,3,1,1,1,0,2,0,4,4,13,8,1,13,9,7,4,4,1,5,9,13,16,1,0,27
81,sequence_19394,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,15,13,1,0,19,14,21,12,13,0,25,21,3
82,sequence_19374,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,10,19,11,1,11,9,10,18
83,sequence_19378,0,1,2,3,1,1,1,0,2,0,4,4,13,8,1,13,9,7,4,4,1,5,9,13,16,1,0,17
84,sequence_19441,1,2,1,4,0,5,0,1,5,8,2,2,0,1,5,2,10,3,14,10,13,18,18,19,18,24,12,13
85,sequence_19433,0,1,2,3,1,1,1,0,2,0,4,4,8,8,1,10,1,9,4,16,17,1,16,21,3,26,8,26
86,sequence_20062,1,0,0,1,4,6,7,2,3,2,5,5,9,12,0,9,3,2,2,8,3,3,10,15,4,14,17,20
87,sequence_19393,0,1,2,3,1,1,1,0,2,0,4,4,13,8,1,13,9,7,4,4,1,5,9,13,16,1,0,27
88,sequence_20065,0,1,2,2,3,2,4,4,8,6,9,9,10,2,11,6,5,4,9,7,12,6,2,14,22,12,3,15
89,sequence_19383,1,2,1,4,2,3,2,5,4,1,1,1,2,3,8,4,17,18,12,1,20,14,3,18,21,4,18,23
90,sequence_19422,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,15,13,1,0,0,14,8,12,9,0,25,20,3
91,sequence_19495,0,1,2,3,1,1,1,0,2,0,4,4,8,8,1,10,1,9,4,16,17,1,16,2,3,26,8,26
92,sequence_19431,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,15,11,23,10,23,9,7,0
93,sequence_20058,1,0,0,1,4,6,7,2,3,2,5,5,9,12,0,9,3,2,2,8,18,3,21,15,17,2,17,12
94,sequence_19488,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,10,11,23,1,11,9,10,18
95,sequence_19375,0,1,2,3,1,1,1,0,2,0,4,4,13,8,1,13,9,7,4,4,1,5,9,13,16,1,0,17
96,sequence_19511,1,2,1,4,0,5,0,1,0,3,6,6,0,1,2,5,15,11,1,15,19,13,8,12,12,10,9,21
97,sequence_53065,1,0,0,1,4,4,6,6,6,5,10,12,3,5,9,3,8,15,5,20,16,17,15,11,10,21,11,25
98,sequence_53074,1,0,0,1,4,4,6,6,6,5,5,12,3,13,9,3,8,5,5,2,16,20,15,22,10,16,15,9
99,sequence_20050,1,0,0,1,4,6,7,2,3,2,10,10,11,9,12,9,7,16,15,18,6,16,19,16,25,18,14,4
100,sequence_19515,1,2,1,4,0,5,0,1,0,8,6,6,0,1,2,2,10,17,1,10,13,13,3,0,18,0,9,13
101,sequence_20057,1,0,0,1,4,6,7,2,3,2,5,5,9,12,0,9,3,2,2,8,18,3,21,15,17,2,17,12
102,sequence_19438,1,2,1,4,0,5,0,1,0,3,6,6,0,1,2,5,15,3,17,15,19,13,8,12,12,10,9,21
103,sequence_19486,0,1,2,3,1,1,1,0,2,0,4,4,8,8,1,10,1,9,4,16,17,1,16,2,3,26,8,26
104,sequence_19389,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,15,13,1,0,0,14,8,12,9,0,25,20,3
105,sequence_19468,1,0,1,4,0,5,0,1,5,8,6,11,0,1,5,2,10,3,14,10,9,18,18,19,18,24,27,13
106,sequence_20068,1,0,3,0,5,0,5,3,7,4,7,7,4,4,4,11,4,6,6,9,4,4,6,23,5,3,16,24
107,sequence_19420,0,1,2,3,1,1,3,0,2,0,4,4,13,8,1,13,9,7,18,4,1,5,9,13,16,1,0,27
108,sequence_20076,1,0,0,1,4,6,7,2,3,2,5,5,9,12,0,9,3,2,2,8,3,3,10,7,4,22,23,20
109,sequence_20070,1,0,0,1,4,6,7,2,3,2,5,5,9,12,0,9,3,2,2,8,3,3,10,7,4,14,6,12
110,sequence_19399,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,15,13,1,0,19,14,21,12,13,0,25,20,3
111,sequence_19436,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,15,11,7,1,14,9,22,2
112,sequence_19492,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,18,12,15,11,23,10,23,9,7,0
113,sequence_19445,0,1,2,3,1,1,1,0,2,0,4,4,8,8,1,10,1,9,4,16,17,1,16,21,3,26,8,26
114,sequence_19403,1,2,1,4,2,3,2,5,4,1,1,1,2,3,6,4,17,18,12,1,2,14,20,18,21,4,18,23
115,sequence_19428,1,2,1,4,0,5,0,1,5,9,2,2,5,10,13,0,0,12,3,3,21,0,17,8,7,6,25,11
116,sequence_19377,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,15,13,1,0,19,14,21,12,13,0,25,20,3
117,sequence_19427,1,2,1,4,0,5,0,1,0,3,6,6,0,1,2,5,15,11,17,11,19,10,1,12,12,10,9,21
118,sequence_19521,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,18,12,10,11,23,10,23,9,7,0
119,sequence_20045,1,0,0,1,4,6,7,2,3,2,10,10,11,9,12,9,7,16,15,18,6,16,19,16,25,18,14,4
120,sequence_19412,1,2,1,4,2,3,2,5,4,1,1,1,2,3,6,14,2,0,7,1,2,2,20,24,8,11,1,7
121,sequence_19508,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,1,6,1,0,0,7,21,0,9,15,8,21,10
122,sequence_53080,1,0,0,1,4,4,6,6,6,5,5,12,3,13,9,3,8,5,5,2,16,20,15,22,10,16,15,9
123,sequence_20073,1,0,0,1,4,6,7,2,3,2,5,5,9,12,0,9,3,2,2,8,18,3,21,15,17,2,17,12
124,sequence_19442,1,2,1,4,0,5,0,1,5,9,2,2,5,10,5,0,0,3,14,3,5,0,18,19,7,24,12,11
125,sequence_53077,0,1,2,2,3,2,4,4,8,6,8,8,12,14,3,16,16,10,19,6,8,15,14,4,13,7,13,19
126,sequence_19429,0,1,2,3,1,1,1,0,2,0,4,4,8,8,1,10,1,9,4,16,17,1,16,21,3,26,8,26
127,sequence_19416,0,1,2,3,1,1,1,0,2,0,4,4,13,8,1,13,9,7,4,4,1,5,9,13,16,1,0,27
128,sequence_20055,0,1,2,2,3,2,4,4,8,6,9,9,10,2,11,6,5,4,9,7,12,6,2,14,22,12,3,15
129,sequence_19388,0,1,2,3,1,1,1,0,2,0,4,4,13,8,1,13,9,7,4,4,1,5,9,13,16,1,0,27
130,sequence_20049,0,1,2,2,3,2,4,4,8,6,9,9,10,2,11,6,5,4,9,7,12,6,2,14,6,12,3,15
131,sequence_20059,1,0,0,1,4,6,7,2,3,2,5,5,9,12,0,9,3,2,2,5,3,3,10,7,4,22,23,20
132,sequence_19467,1,2,1,4,0,5,0,1,0,3,6,6,0,1,2,5,15,11,1,15,13,13,1,12,12,10,9,21
133,sequence_19373,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,10,19,11,1,11,9,10,18
134,sequence_19396,0,1,2,3,1,1,1,0,2,0,4,4,13,8,1,13,9,7,18,4,1,5,9,13,16,1,0,27
135,sequence_19527,0,1,2,3,1,1,1,0,2,0,4,4,13,8,1,13,9,7,4,4,1,5,9,13,16,1,0,17
136,sequence_19435,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,15,11,7,1,14,9,22,2
137,sequence_53069,1,0,0,1,4,4,6,6,6,5,10,12,3,5,9,3,8,15,5,2,16,17,4,11,10,21,11,25
138,sequence_19418,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,15,13,1,0,0,14,8,12,9,0,25,20,3
139,sequence_20075,1,0,0,1,4,6,7,2,3,2,5,5,9,12,0,9,11,2,2,8,3,3,10,7,17,14,6,12
140,sequence_19423,1,2,1,4,0,5,0,1,0,3,6,6,0,1,2,5,15,11,17,15,19,13,8,12,12,10,9,21
141,sequence_19516,1,2,1,4,0,5,0,1,0,8,6,6,0,1,2,5,10,3,1,15,9,18,8,0,1,20,9,1
142,sequence_19512,1,2,1,4,0,5,0,1,0,3,6,6,0,1,2,5,15,11,1,15,19,13,8,12,12,10,9,21
143,sequence_19387,1,2,1,4,2,3,2,5,4,1,1,1,2,3,8,14,2,0,7,1,20,2,20,24,8,11,1,7
144,sequence_53061,1,0,0,1,4,4,6,6,6,5,10,12,3,13,9,3,8,5,5,2,16,17,4,11,10,21,11,25
145,sequence_19448,1,2,1,4,0,5,0,1,0,8,6,11,0,1,5,2,10,17,14,10,9,18,3,0,18,24,27,13
146,sequence_19469,1,0,3,0,5,0,5,3,7,4,7,7,4,4,4,11,4,6,13,9,4,4,6,3,20,23,16,5
147,sequence_19449,1,2,1,4,0,5,0,1,0,3,6,6,0,1,2,5,15,11,17,11,19,10,1,12,12,10,9,21
148,sequence_53063,1,0,0,1,4,4,6,6,6,5,10,12,3,5,9,3,8,15,5,20,16,17,15,11,10,21,11,25
149,sequence_19457,0,1,2,3,1,1,1,0,2,0,4,4,8,8,1,10,1,9,4,16,17,1,16,21,3,26,8,26
150,sequence_19466,1,2,1,4,0,5,0,1,5,9,2,2,5,10,13,0,0,12,3,3,21,0,17,8,7,19,2,11
151,sequence_19494,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,15,11,23,1,11,9,10,2
152,sequence_19454,0,1,2,3,1,1,1,0,2,0,4,4,8,8,1,10,1,9,4,16,17,1,16,21,3,26,8,26
153,sequence_19529,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,1,6,1,0,0,7,8,0,9,15,8,20,10
154,sequence_19426,1,2,1,4,0,5,0,1,0,3,6,6,0,1,2,5,15,11,17,15,13,13,8,12,12,10,9,1
155,sequence_19491,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,1,6,1,0,0,7,21,0,9,15,8,21,10
156,sequence_19421,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,10,19,11,1,11,9,10,18
157,sequence_19514,1,2,1,4,0,5,0,1,0,8,6,6,0,1,2,2,10,17,14,10,13,13,3,0,18,0,9,13
158,sequence_19368,1,2,1,4,2,3,2,5,4,1,1,1,2,3,8,14,2,0,7,1,20,2,20,24,8,11,1,7
159,sequence_19437,0,1,2,3,1,1,1,0,2,0,4,4,13,8,1,10,9,7,4,16,1,5,16,21,16,1,0,17
160,sequence_20044,1,0,0,1,4,6,7,2,3,2,10,10,11,9,12,3,3,16,15,5,6,16,4,16,24,22,23,20
161,sequence_19501,1,0,3,0,5,0,5,3,7,4,7,7,4,4,4,11,4,6,13,9,4,4,6,3,20,3,5,5
162,sequence_20074,1,0,0,1,4,6,7,2,3,2,5,5,9,12,0,9,3,2,2,8,18,3,21,15,17,2,17,12
163,sequence_19395,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,13,14,13,18,4,10,11,23,10,23,1,7,0
164,sequence_19510,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,1,6,1,0,0,7,8,0,9,15,8,20,10
165,sequence_19489,0,1,2,3,1,1,1,0,2,0,4,4,8,8,1,10,1,9,4,16,17,1,16,2,3,26,8,17
166,sequence_19440,1,2,1,4,0,5,0,1,5,8,2,2,0,1,5,2,10,3,14,10,5,18,18,19,18,24,12,13
167,sequence_19408,1,2,1,4,2,3,2,5,4,1,1,1,2,3,8,4,17,18,12,1,20,14,3,18,21,4,18,23
168,sequence_53076,0,1,2,2,3,2,4,4,8,6,8,8,12,14,3,16,16,10,19,6,8,15,14,4,13,7,13,19
169,sequence_19372,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,10,19,11,1,11,9,10,18
170,sequence_19507,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,15,11,23,1,14,9,22,2
171,sequence_20066,0,1,2,2,3,2,4,4,8,6,9,9,10,2,11,6,5,4,9,7,12,6,2,14,22,12,3,15
172,sequence_19524,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,1,6,1,0,0,7,8,0,9,15,8,20,10
173,sequence_19414,1,2,1,4,2,3,2,5,4,1,1,1,5,6,7,12,12,8,16,14,0,9,13,17,19,15,26,14
174,sequence_19485,0,1,2,3,1,1,1,0,2,0,4,4,8,8,1,10,1,9,4,16,17,1,16,2,3,26,8,26
175,sequence_19384,1,2,1,4,2,3,2,5,4,1,1,1,2,3,8,14,2,0,7,1,20,2,20,6,8,11,1,7
176,sequence_19493,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,1,6,1,0,0,7,8,0,9,15,8,21,10
177,sequence_19484,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,1,6,1,0,0,7,21,0,9,15,8,21,10
178,sequence_53073,1,0,0,1,4,4,6,6,6,5,5,12,3,13,9,3,8,5,5,2,16,20,15,22,10,16,15,9
179,sequence_20034,1,0,0,1,4,6,7,2,3,2,10,10,11,9,12,3,3,16,15,5,6,16,4,16,24,22,23,20
180,sequence_19456,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,15,11,7,1,14,9,22,2
181,sequence_53067,0,1,2,2,3,2,4,4,8,6,8,8,12,14,3,16,16,10,19,6,8,15,14,4,13,7,13,19
182,sequence_19502,1,2,1,4,0,5,0,1,5,9,2,2,5,10,13,0,0,12,3,3,5,0,17,8,7,19,2,11
183,sequence_20053,1,0,0,1,4,6,7,2,3,2,5,5,9,12,0,9,3,2,2,8,3,3,10,7,4,22,23,20
184,sequence_19355,1,2,1,4,2,3,2,5,4,1,1,1,2,3,8,4,17,18,12,1,20,14,3,18,21,4,18,23
185,sequence_19365,1,2,1,4,2,3,2,5,4,1,1,11,5,6,7,12,12,8,16,14,0,22,13,17,19,15,26,14
186,sequence_20047,1,0,0,1,4,6,7,2,3,2,10,10,11,9,12,3,7,16,15,18,6,16,19,16,25,18,14,4
187,sequence_19528,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,1,6,1,0,0,7,8,0,9,15,8,20,10
188,sequence_19455,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,15,11,7,1,14,9,22,2
189,sequence_19479,1,2,1,4,0,5,0,1,0,8,6,6,0,1,2,5,10,11,1,15,9,18,8,0,1,20,9,1
190,sequence_19452,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,15,11,7,1,14,9,22,2
191,sequence_19407,1,2,1,4,2,3,2,5,4,1,1,11,5,6,7,12,12,8,16,14,0,22,13,17,19,6,26,14
192,sequence_19444,1,2,1,4,0,5,0,1,5,9,2,2,5,10,13,0,0,12,3,3,21,0,17,8,7,19,12,11
193,sequence_19499,1,2,1,4,0,5,0,1,5,9,2,2,5,10,13,0,0,12,3,3,21,0,17,8,7,19,2,11
194,sequence_19487,0,1,2,3,1,1,1,8,1,10,3,3,6,7,10,7,14,13,10,12,10,19,7,1,11,9,10,18
195,sequence_19398,0,1,2,3,1,1,3,7,9,7,0,0,1,0,14,15,13,1,0,0,14,8,12,9,0,25,20,3
196,sequence_19424,1,2,1,4,0,5,0,1,0,3,6,6,0,1,2,5,15,11,17,15,19,13,8,12,12,10,9,21
197,sequence_20037,1,0,0,1,4,6,7,2,3,2,10,10,11,9,12,3,3,16,15,5,6,16,4,16,24,22,23,20
198,sequence_53058,1,0,0,1,4,4,6,6,6,5,10,12,3,13,9,3,8,5,5,2,16,17,15,11,10,21,11,25
199,sequence_19458,1,2,1,4,0,5,0,1,5,9,2,2,5,10,13,0,0,12,3,3,21,0,17,8,7,19,2,11
200,sequence_19470,1,2,1,4,0,5,0,1,5,9,2,2,5,10,13,0,0,12,3,3,5,0,17,8,7,19,2,11
201,sequence_19364,1,2,1,4,2,3,2,5,4,1,1,1,2,3,8,14,2,0,7,1,2,2,20,6,8,11,1,7
202,sequence_19366,1,2,1,4,2,3,2,5,4,1,1,1,5,6,6,12,12,8,16,14,0,9,13,17,19,15,26,6
203,sequence_19361,1,2,1,4,2,3,2,5,4,1,1,1,5,6,6,12,12,8,16,14,0,9,13,17,19,15,26,6
204,sequence_19358,1,2,1,4,2,3,2,5,4,1,1,1,2,3,6,4,17,18,12,1,2,14,20,18,21,4,18,22
205,sequence_19360,1,2,1,4,2,3,2,5,4,1,1,1,2,3,6,14,2,0,7,1,2,2,20,24,8,11,1,7
206,sequence_19474,1,2,1,4,0,5,0,1,0,3,6,6,0,1,2,5,15,11,1,11,19,10,1,12,1,10,9,21
207,sequence_53060,0,1,2,2,3,2,4,4,8,6,8,8,12,14,3,16,16,10,19,6,8,15,14,4,13,7,13,19
208,sequence_19473,1,2,1,4,0,5,0,1,5,9,2,2,5,10,13,0,0,12,3,3,21,0,17,8,7,19,2,11
209,sequence_19459,1,2,1,4,0,5,0,1,0,3,6,6,0,1,2,5,15,11,1,15,19,13,8,12,12,10,9,21
