,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
28,sequence_40847,1,1,0,1,1,1,1,1,0,4,4,4,1,0,3,3,3,1,0,3,1,1,0,19,19,19,19,9
29,sequence_40858,0,0,1,0,0,5,5,5,5,5,11,11,11,11,11,11,11,11,11,11,11,11,23,23,23,23,23,23
30,sequence_40852,1,1,0,1,1,1,1,1,0,4,4,4,1,0,3,3,3,1,0,3,1,1,0,19,19,19,19,9
31,sequence_40843,0,0,1,0,0,5,5,5,5,5,11,11,11,11,11,11,11,11,11,11,11,11,23,23,23,23,23,23
32,sequence_40846,1,1,0,4,4,4,4,4,9,9,9,9,4,4,4,4,4,4,1,0,10,10,10,10,10,10,10,10
33,sequence_40791,1,1,0,1,1,1,1,1,0,4,4,4,1,0,3,3,3,1,0,20,20,20,20,20,20,20,20,20
34,sequence_40793,1,1,0,1,1,1,1,1,0,4,4,4,1,0,3,3,3,1,0,20,20,20,20,20,20,20,20,20
35,sequence_40861,1,1,0,1,1,1,1,1,0,4,4,4,1,0,3,3,3,1,0,3,1,1,0,19,19,19,19,9
36,sequence_40812,1,1,0,1,1,1,1,1,0,10,10,10,10,10,10,10,10,10,10,10,21,21,21,21,21,21,21,21
37,sequence_40854,1,1,0,1,1,1,1,1,0,4,4,4,1,0,3,3,3,1,0,3,1,1,0,19,19,19,19,9
38,sequence_40853,1,1,0,1,1,1,1,1,0,4,4,4,1,0,3,3,3,1,0,3,1,1,0,24,24,24,24,24
39,sequence_40848,1,1,0,1,1,1,1,1,0,4,4,4,1,0,3,3,3,1,0,3,1,1,0,19,19,19,19,9
40,sequence_40849,1,1,0,1,1,1,1,1,0,4,4,4,1,0,3,3,3,1,0,3,1,1,0,19,19,19,19,9
41,sequence_40850,1,1,0,1,1,1,1,1,0,4,4,4,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
42,sequence_40792,0,0,1,0,2,0,0,0,1,0,0,1,0,3,1,0,0,18,18,18,18,18,18,18,18,18,18,18
43,sequence_40790,0,0,1,0,2,0,0,0,1,0,0,1,0,3,1,0,0,18,18,18,18,18,18,18,18,18,18,18
44,sequence_40860,0,0,1,0,2,0,0,0,1,0,0,1,0,3,1,0,0,3,3,1,0,0,1,0,3,1,1,0
45,sequence_40839,0,0,1,0,2,0,0,0,1,0,0,1,0,3,1,0,0,3,3,1,0,0,1,0,3,1,1,0
46,sequence_40835,0,0,1,0,2,0,0,0,1,0,0,1,0,3,1,0,0,3,3,1,0,0,2,2,2,2,0,19
47,sequence_40819,0,0,1,0,2,0,0,0,1,0,0,1,0,3,1,0,0,3,3,1,0,0,1,0,3,1,1,0
48,sequence_40824,0,0,1,0,2,0,0,0,1,0,0,1,0,3,1,0,0,3,3,1,0,0,1,0,3,1,1,0
49,sequence_40825,0,0,1,0,2,0,0,0,1,0,0,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
50,sequence_40797,0,0,1,0,2,0,0,0,1,0,0,1,0,3,1,0,0,3,3,1,0,0,1,0,25,25,25,25
51,sequence_40800,0,0,1,0,2,0,0,0,1,0,0,1,0,3,1,0,0,3,3,1,0,0,1,0,25,25,25,25
52,sequence_40803,0,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,2,2
53,sequence_40804,0,0,1,0,2,0,0,0,1,0,0,1,0,3,1,0,0,3,3,1,0,0,1,0,25,25,25,25
54,sequence_40805,0,0,1,0,2,0,0,0,1,0,0,1,0,3,1,0,0,3,3,1,0,0,1,0,25,25,25,25
55,sequence_40864,0,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,2,2
56,sequence_40808,0,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,1,0,11,11
57,sequence_40810,0,0,1,0,2,0,0,0,1,0,0,1,0,3,1,0,0,3,3,1,0,0,1,0,3,1,1,0
58,sequence_40862,0,0,1,0,2,0,0,0,1,0,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
59,sequence_40859,0,0,1,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
60,sequence_40836,0,0,1,0,2,0,3,3,3,3,3,3,3,1,0,1,1,0,19,19,19,19,19,9,9,9,9,4
61,sequence_40837,0,0,1,0,2,0,0,0,1,0,0,1,0,3,1,0,0,3,3,1,0,0,1,0,3,1,1,0
62,sequence_40820,0,0,1,0,2,0,0,0,1,0,0,5,5,5,5,5,5,5,5,5,5,5,11,11,11,11,5,5
63,sequence_40821,0,0,1,0,2,0,0,0,1,0,0,5,5,5,5,5,5,5,5,5,5,5,11,11,11,11,5,5
64,sequence_40822,0,0,1,0,2,0,0,0,1,0,0,1,0,3,1,0,0,3,3,1,0,0,1,0,3,1,1,0
65,sequence_40823,0,0,1,0,2,0,0,0,1,0,0,1,0,3,1,0,0,3,3,1,0,0,1,0,3,1,1,0
66,sequence_40834,0,0,1,0,2,0,0,0,4,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
67,sequence_40832,0,0,1,0,2,0,0,0,1,0,0,1,0,3,1,0,0,3,3,1,0,22,22,22,22,22,22,22
68,sequence_40833,0,0,1,0,2,0,0,0,1,0,0,1,0,3,1,0,0,3,3,1,0,0,1,0,3,1,1,0
69,sequence_40830,0,0,1,0,2,0,3,3,3,3,3,3,3,1,0,16,16,16,16,16,7,7,7,7,7,3,3,3
70,sequence_40798,0,0,1,0,2,0,3,3,3,3,3,3,3,1,0,16,16,16,16,16,7,7,7,7,7,3,3,3
71,sequence_40865,0,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,2,2
72,sequence_40863,0,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,2,2
73,sequence_40801,0,0,1,0,2,0,3,3,3,3,3,3,3,1,0,16,16,16,16,16,7,7,7,7,7,3,3,3
74,sequence_40802,0,0,1,0,2,0,0,0,1,0,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
75,sequence_40796,0,0,1,0,2,0,0,0,1,0,0,5,5,5,5,5,5,5,5,5,5,5,11,11,11,11,5,5
76,sequence_40795,0,0,1,0,2,0,0,0,1,0,0,5,5,5,5,5,5,5,5,5,5,5,11,11,11,11,5,5
77,sequence_40866,0,0,1,0,2,0,3,3,3,3,3,3,3,1,0,1,1,0,4,4,4,4,4,1,0,26,26,26
78,sequence_40799,0,0,1,0,2,0,3,3,3,3,3,3,3,1,0,1,1,0,19,19,19,19,19,9,9,9,9,4
79,sequence_40788,0,0,1,0,2,0,0,0,4,1,1,0,9,9,9,9,9,9,9,9,9,9,9,4,4,4,4,1
80,sequence_40867,0,0,1,0,2,0,3,3,3,3,3,3,3,1,0,1,1,0,4,4,4,4,4,1,0,16,16,16
