,secuencia,aglomerative-2,aglomerative-3,aglomerative-4,aglomerative-5,aglomerative-6,aglomerative-7,aglomerative-8,aglomerative-9,aglomerative-10,aglomerative-11,aglomerative-12,aglomerative-13,aglomerative-14,aglomerative-15,aglomerative-16,aglomerative-17,aglomerative-18,aglomerative-19,aglomerative-20,aglomerative-21,aglomerative-22,aglomerative-23,aglomerative-24,aglomerative-25,aglomerative-26,aglomerative-27,aglomerative-28,aglomerative-29
36,sequence_47689,1,0,0,3,1,0,7,7,7,7,7,7,3,3,1,1,1,0,7,7,7,7,7,7,7,7,3,3
37,sequence_47683,1,0,0,3,1,0,0,3,3,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
38,sequence_47697,1,0,0,3,1,0,7,7,7,7,7,7,3,3,1,1,1,0,7,7,7,7,7,7,7,7,3,3
39,sequence_47678,1,0,0,3,1,0,7,7,7,7,7,7,3,3,1,1,1,0,7,7,7,7,7,7,7,7,3,3
40,sequence_47682,1,0,0,4,4,4,4,4,1,1,1,1,0,14,14,14,14,14,14,14,6,2,0,12,5,5,5,5
41,sequence_47724,1,0,0,4,4,4,4,4,1,1,1,1,0,14,14,14,14,14,14,14,6,2,0,24,24,24,24,24
42,sequence_47806,0,1,1,0,3,3,3,1,0,10,10,10,10,10,10,10,10,4,4,1,1,1,1,1,1,0,7,7
43,sequence_47807,0,1,1,0,3,3,3,1,0,10,10,10,10,10,10,10,10,4,4,1,1,1,1,1,1,0,7,7
44,sequence_47804,0,1,1,0,3,3,3,1,0,5,5,2,2,2,2,0,11,11,11,11,11,11,5,2,0,21,21,21
45,sequence_47800,0,1,1,0,3,3,3,1,0,5,5,2,2,2,2,0,11,11,11,11,11,11,5,2,0,21,21,21
46,sequence_47799,0,1,1,0,3,3,3,1,0,10,10,10,10,10,10,10,10,4,4,1,1,1,1,1,1,0,7,7
47,sequence_47664,1,0,3,1,0,6,6,6,6,6,2,0,7,7,3,3,3,3,1,0,21,21,21,21,21,10,10,10
48,sequence_47666,1,0,3,1,0,6,6,6,6,6,2,0,7,7,3,3,3,3,1,0,14,6,6,6,6,6,6,6
49,sequence_47671,1,0,3,1,0,6,6,6,6,6,2,0,7,7,3,3,3,3,1,0,14,6,6,6,6,6,6,6
50,sequence_47727,0,1,1,0,5,5,5,5,5,2,0,5,5,5,5,2,0,18,18,18,18,18,18,18,18,18,18,18
51,sequence_47756,0,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,2,0,23,23,23,23,23,23
52,sequence_47775,0,1,1,0,3,3,3,1,0,10,10,10,10,10,10,10,10,4,4,1,1,1,1,1,1,0,27,27
53,sequence_47730,1,0,3,1,0,1,1,0,9,9,9,9,9,9,9,9,9,9,9,4,4,4,4,4,4,1,0,19
54,sequence_47758,1,0,3,1,0,1,1,0,4,4,4,4,4,1,0,12,12,12,12,12,12,12,12,5,2,2,2,2
55,sequence_47797,0,1,1,0,5,5,5,5,5,2,0,5,5,5,5,2,0,10,10,10,10,10,10,10,10,4,4,1
56,sequence_47798,0,1,1,0,5,5,5,5,5,2,0,5,5,5,5,2,0,10,10,10,10,10,10,10,10,4,4,1
57,sequence_47751,1,0,3,1,0,1,1,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
58,sequence_47741,1,0,3,1,0,6,6,6,6,6,2,0,7,7,3,3,3,3,1,0,14,6,6,6,6,6,6,6
59,sequence_47743,1,0,3,1,0,1,1,0,4,4,4,4,4,1,0,12,12,12,12,12,12,12,12,5,2,2,2,2
60,sequence_47752,1,0,3,1,0,1,1,0,4,4,4,4,4,1,0,12,12,12,12,12,12,12,12,5,2,2,2,2
61,sequence_47745,1,0,3,1,0,1,1,0,4,4,4,4,4,1,0,12,12,12,12,12,12,12,12,5,2,2,2,2
62,sequence_47747,1,0,3,1,0,1,1,0,4,4,4,4,4,1,0,12,12,12,12,12,12,12,12,5,2,2,2,2
63,sequence_47748,1,0,3,1,0,1,1,0,4,4,4,4,4,1,0,12,12,12,12,12,12,12,12,5,2,2,2,2
64,sequence_47749,1,0,3,1,0,1,1,0,4,4,4,4,4,1,0,12,12,12,12,12,12,12,12,5,2,2,2,2
65,sequence_47744,1,0,3,1,0,1,1,0,4,4,4,4,4,1,0,12,12,12,12,12,12,12,12,5,2,2,2,2
66,sequence_47721,1,0,0,3,1,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
67,sequence_47759,1,0,0,3,1,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
68,sequence_47774,0,1,1,0,3,3,3,1,0,5,5,2,2,2,2,0,11,11,11,11,11,11,5,2,0,21,21,21
69,sequence_47770,0,1,1,0,3,3,3,1,0,5,5,2,2,2,2,0,17,17,17,17,17,17,17,17,17,17,17,17
70,sequence_47713,1,0,0,4,4,4,4,4,1,1,1,1,0,4,4,4,4,1,0,20,20,20,20,20,20,20,20,20
71,sequence_47738,1,0,3,1,0,6,6,6,6,6,2,0,7,7,3,3,3,3,1,0,14,6,6,6,6,6,6,6
72,sequence_47769,0,1,1,0,3,3,3,1,0,10,10,10,10,10,10,10,10,4,4,1,1,1,1,1,1,0,7,7
73,sequence_47702,1,0,0,4,4,4,4,4,1,1,1,1,0,4,4,4,4,1,0,19,19,19,19,19,19,19,19,9
74,sequence_47672,1,0,0,4,4,4,4,4,1,1,1,1,0,4,4,4,4,1,0,19,19,19,19,19,19,19,19,9
75,sequence_47705,1,0,0,4,4,4,4,4,1,1,1,1,0,4,4,4,4,1,0,19,19,19,19,19,19,19,19,9
76,sequence_47694,1,0,0,3,1,0,7,7,7,7,7,7,3,3,1,1,1,0,7,7,7,7,7,7,7,7,3,3
77,sequence_47691,1,0,0,3,1,0,0,3,3,3,3,3,1,0,7,7,7,7,3,3,3,3,3,3,3,3,1,0
78,sequence_47701,1,0,0,4,4,4,4,4,1,1,1,1,0,4,4,4,4,1,0,19,19,19,19,19,19,19,19,9
79,sequence_47706,1,0,0,4,4,4,4,4,1,1,1,1,0,4,4,4,4,1,0,19,19,19,19,19,19,19,19,9
80,sequence_47675,1,0,0,4,4,4,4,4,1,1,1,1,0,14,14,14,14,14,14,14,6,2,0,12,5,5,5,5
81,sequence_47698,1,0,0,3,1,0,0,3,3,3,3,3,1,0,7,7,7,7,3,3,3,3,3,3,3,3,1,0
82,sequence_47688,1,0,0,3,1,0,7,7,7,7,7,7,3,3,1,1,1,0,19,9,9,9,9,9,9,9,9,4
83,sequence_47704,1,0,0,3,1,0,0,3,3,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
84,sequence_47708,1,0,0,3,1,0,0,3,3,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
85,sequence_47709,1,0,0,3,1,0,0,3,3,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
86,sequence_47677,1,0,0,3,1,0,0,3,3,3,3,3,1,0,7,7,7,7,3,3,3,3,3,3,3,3,1,0
87,sequence_47692,1,0,0,3,1,0,7,7,7,7,7,7,3,3,1,1,1,0,19,9,9,9,9,9,9,9,9,4
88,sequence_47703,1,0,0,4,4,4,4,4,1,1,1,1,0,14,14,14,14,14,14,14,6,2,0,12,5,5,5,5
89,sequence_47707,1,0,0,4,4,4,4,4,1,1,1,1,0,14,14,14,14,14,14,14,6,2,0,12,5,5,5,5
90,sequence_47762,0,2,2,2,2,2,2,2,2,0,11,11,11,11,11,11,5,5,5,5,5,5,2,0,12,12,12,12
91,sequence_47765,0,2,2,2,2,2,2,2,2,0,11,11,11,11,11,11,5,5,5,5,5,5,2,0,12,12,12,12
92,sequence_47767,0,2,2,2,2,2,2,2,2,0,11,11,11,11,11,11,5,5,5,5,5,5,2,0,25,25,25,25
93,sequence_47812,0,2,2,2,2,2,2,2,2,0,11,11,11,11,11,11,5,5,5,5,5,5,2,0,12,12,12,12
94,sequence_47761,0,2,2,2,2,2,2,2,2,0,11,11,11,11,11,11,5,5,5,5,5,5,2,0,12,12,12,12
95,sequence_47764,0,2,2,2,2,2,2,2,2,0,11,11,11,11,11,11,5,5,5,5,5,5,2,0,25,25,25,25
96,sequence_47763,0,2,2,2,2,2,2,2,2,0,11,11,11,11,11,11,5,5,5,5,5,5,2,0,25,25,25,25
97,sequence_47699,1,0,0,3,1,0,0,3,3,3,3,3,1,0,7,7,7,7,3,3,3,3,3,3,3,3,1,0
98,sequence_47687,1,0,0,3,1,0,7,7,7,7,7,7,3,3,1,1,1,0,19,9,9,9,9,9,9,9,9,4
99,sequence_47693,1,0,0,3,1,0,0,3,3,3,3,3,1,0,7,7,7,7,3,3,3,3,3,3,3,3,1,0
100,sequence_47690,1,0,0,3,1,0,7,7,7,7,7,7,3,3,1,1,1,0,19,9,9,9,9,9,9,9,9,4
101,sequence_47712,1,0,0,3,1,0,0,3,3,3,3,3,1,0,7,7,7,7,3,3,3,3,3,3,3,3,1,0
102,sequence_47714,1,0,0,3,1,0,0,3,3,3,3,3,1,0,7,7,7,7,3,3,3,3,3,3,3,3,1,0
103,sequence_47725,1,0,0,3,1,0,0,3,3,3,3,3,1,0,7,7,7,7,3,3,3,3,3,3,3,3,1,0
104,sequence_47669,1,0,3,1,0,6,6,6,6,6,2,0,7,7,3,3,3,3,1,0,21,21,21,21,21,10,10,10
105,sequence_47668,1,0,3,1,0,6,6,6,6,6,2,0,7,7,3,3,3,3,1,0,21,21,21,21,21,10,10,10
106,sequence_47670,1,0,3,1,0,6,6,6,6,6,2,0,7,7,3,3,3,3,1,0,21,21,21,21,21,10,10,10
107,sequence_47665,1,0,3,1,0,6,6,6,6,6,2,0,7,7,3,3,3,3,1,0,21,21,21,21,21,10,10,10
108,sequence_47661,1,0,3,1,0,6,6,6,6,6,2,0,7,7,3,3,3,3,1,0,21,21,21,21,21,10,10,10
109,sequence_47667,1,0,3,1,0,6,6,6,6,6,2,0,7,7,3,3,3,3,1,0,14,6,6,6,6,6,6,6
110,sequence_47726,0,1,1,0,5,5,5,5,5,2,0,5,5,5,5,2,0,18,18,18,18,18,18,18,18,18,18,18
111,sequence_47734,0,1,1,0,5,5,5,5,5,2,0,5,5,5,5,2,0,18,18,18,18,18,18,18,18,18,18,18
112,sequence_47811,0,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,2,0,23,23,23,23,23,23
113,sequence_47662,0,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,2,0,23,23,23,23,23,23
114,sequence_47731,1,0,3,1,0,1,1,0,9,9,9,9,9,9,9,9,9,9,9,4,4,4,4,4,4,1,0,19
115,sequence_47733,1,0,3,1,0,1,1,0,9,9,9,9,9,9,9,9,9,9,9,4,4,4,4,4,4,1,0,19
116,sequence_47732,1,0,3,1,0,1,1,0,9,9,9,9,9,9,9,9,9,9,9,4,4,4,4,4,4,1,0,19
117,sequence_47755,1,0,3,1,0,1,1,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
118,sequence_47746,1,0,3,1,0,1,1,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
119,sequence_47754,1,0,3,1,0,1,1,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
120,sequence_47753,1,0,3,1,0,1,1,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
121,sequence_47740,0,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,2,0,11,11,11,11,11,11
122,sequence_47742,0,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,2,0,11,11,11,11,11,11
123,sequence_47715,0,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,2,0,11,11,11,11,11,11
124,sequence_47718,1,0,0,3,1,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
125,sequence_47717,1,0,0,3,1,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
126,sequence_47720,1,0,0,3,1,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
127,sequence_47716,1,0,0,3,1,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
128,sequence_47719,1,0,0,3,1,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
129,sequence_47723,1,0,0,3,1,0,0,3,3,3,3,3,1,0,7,7,7,7,3,3,3,3,3,3,3,3,1,0
130,sequence_47722,1,0,0,3,1,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
131,sequence_47674,1,0,0,4,4,4,4,4,1,1,1,1,0,4,4,4,4,1,0,20,20,20,20,20,20,20,20,20
132,sequence_47676,1,0,0,4,4,4,4,4,1,1,1,1,0,14,14,14,14,14,14,14,6,2,0,12,5,5,5,5
133,sequence_47711,1,0,0,4,4,4,4,4,1,1,1,1,0,14,14,14,14,14,14,14,6,2,0,24,24,24,24,24
134,sequence_47739,1,0,0,4,4,4,4,4,1,1,1,1,0,14,14,14,14,14,14,14,6,2,0,24,24,24,24,24
135,sequence_47735,1,0,0,4,4,4,4,4,1,1,1,1,0,14,14,14,14,14,14,14,6,2,0,24,24,24,24,24
136,sequence_47793,0,1,1,0,5,5,5,5,5,2,0,12,12,12,12,5,2,2,2,2,0,14,14,14,14,14,14,14
137,sequence_47801,0,1,1,0,5,5,5,5,5,2,0,5,5,5,5,2,0,10,10,10,10,10,10,10,10,4,4,1
138,sequence_47805,0,1,1,0,5,5,5,5,5,2,0,12,12,12,12,5,2,2,2,2,0,14,14,14,14,14,14,14
139,sequence_47802,0,1,1,0,5,5,5,5,5,2,0,5,5,5,5,2,0,10,10,10,10,10,10,10,10,4,4,1
140,sequence_47794,0,1,1,0,3,3,3,1,0,5,5,2,2,2,2,0,11,11,11,11,11,11,5,2,0,26,26,26
141,sequence_47728,1,0,3,1,0,1,1,0,9,9,9,9,9,9,9,9,9,9,9,4,4,4,4,4,4,1,0,19
142,sequence_47808,1,0,3,1,0,6,6,6,6,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
143,sequence_47792,0,1,1,0,5,5,5,5,5,2,0,12,12,12,12,5,2,2,2,2,0,14,14,14,14,14,14,14
144,sequence_47791,0,1,1,0,5,5,5,5,5,2,0,5,5,5,5,2,0,10,10,10,10,10,10,10,10,4,4,1
145,sequence_47788,0,1,1,0,5,5,5,5,5,2,0,5,5,5,5,2,0,10,10,10,10,10,10,10,10,4,4,1
146,sequence_47729,1,0,3,1,0,1,1,0,9,9,9,9,9,9,9,9,9,9,9,4,4,4,4,4,4,1,0,28
147,sequence_47809,1,0,3,1,0,6,6,6,6,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
148,sequence_47737,1,0,3,1,0,1,1,0,9,9,9,9,9,9,9,9,9,9,9,4,4,4,4,4,4,1,0,28
149,sequence_47810,1,0,3,1,0,6,6,6,6,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
150,sequence_47766,1,0,3,1,0,6,6,6,6,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
151,sequence_47736,1,0,3,1,0,1,1,0,4,4,4,4,4,1,0,12,12,12,12,12,12,12,12,5,2,2,2,2
