,id,target,labels
118,sequence_47746,94.0,26-28-16-12
119,sequence_47754,70.0,26-28-16-12
120,sequence_47753,74.0,26-28-16-12
121,sequence_47740,158.0,21-9-11-13
122,sequence_47742,108.0,21-9-11-13
123,sequence_47715,101.0,21-9-11-13
124,sequence_47718,81.0,20-15-8-14
125,sequence_47717,66.0,20-15-8-14
126,sequence_47720,80.0,20-15-8-14
127,sequence_47716,84.0,20-15-8-14
128,sequence_47719,66.0,20-15-8-14
129,sequence_47723,69.0,7-11-0-8
130,sequence_47722,75.0,20-15-8-14
131,sequence_47674,38.0,24-10-20-8
132,sequence_47676,56.0,0-25-5-15
133,sequence_47711,57.0,0-27-24-15
134,sequence_47739,35.0,0-27-24-15
135,sequence_47735,55.0,0-27-24-15
136,sequence_47793,16.0,3-14-14-16
137,sequence_47801,4.0,25-2-1-3
138,sequence_47805,22.0,3-14-14-16
139,sequence_47802,4.0,25-2-1-3
140,sequence_47794,18.0,23-23-26-4
141,sequence_47728,12.0,10-5-19-5
142,sequence_47808,4.0,22-6-13-17
143,sequence_47792,12.0,3-14-14-16
144,sequence_47791,4.0,25-2-1-2
145,sequence_47788,5.0,25-2-1-3
146,sequence_47729,34.0,3-12-28-5
147,sequence_47809,10.0,3-6-13-17
148,sequence_47737,27.0,1-12-28-6
149,sequence_47810,5.57,22-6-13-17
150,sequence_47766,4.19,22-6-13-17
151,sequence_47736,19.0,1-21-2-6
