,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
96,sequence_47763,9,11,9,9,9,9,10,10,10,10
97,sequence_47699,8,10,8,8,8,8,9,9,9,9
98,sequence_47687,10,5,10,10,10,10,11,11,11,11
99,sequence_47693,8,10,8,8,8,8,9,9,9,9
100,sequence_47690,10,5,10,10,10,10,11,11,11,11
101,sequence_47712,8,10,8,8,8,8,9,9,9,9
102,sequence_47714,8,10,8,8,8,8,9,9,9,9
103,sequence_47725,8,10,8,8,8,8,9,9,9,9
104,sequence_47669,11,12,11,11,11,11,12,12,12,12
105,sequence_47668,11,12,11,11,11,11,12,12,12,12
106,sequence_47670,11,12,11,11,11,11,12,12,12,12
107,sequence_47665,11,12,11,11,11,11,12,12,12,12
108,sequence_47661,11,12,11,11,11,11,12,12,12,12
109,sequence_47667,11,12,11,11,11,11,12,12,12,12
110,sequence_47726,5,8,5,5,5,5,7,7,7,7
111,sequence_47734,2,2,2,2,2,2,2,2,2,2
112,sequence_47811,9,11,9,9,9,9,13,13,13,13
113,sequence_47662,13,14,13,13,13,13,13,13,13,13
114,sequence_47731,5,8,5,5,5,5,7,7,7,7
115,sequence_47733,5,8,5,5,5,5,7,7,7,7
116,sequence_47732,5,8,5,5,5,5,7,7,7,7
117,sequence_47755,12,13,12,12,12,12,14,14,14,14
118,sequence_47746,12,13,12,12,12,12,14,14,14,14
119,sequence_47754,12,13,12,12,12,12,14,14,14,14
120,sequence_47753,12,13,12,12,12,12,14,14,14,14
121,sequence_47740,13,14,13,13,13,13,15,15,15,15
122,sequence_47742,13,14,13,13,13,13,15,15,15,15
123,sequence_47715,13,14,13,13,13,13,15,15,15,15
124,sequence_47718,14,15,14,14,14,14,16,16,16,16
125,sequence_47717,14,15,14,14,14,14,16,16,16,16
126,sequence_47720,14,15,14,14,14,14,16,16,16,16
127,sequence_47716,14,15,14,14,14,14,16,16,16,16
128,sequence_47719,14,15,14,14,14,14,16,16,16,16
129,sequence_47723,8,10,8,8,8,8,9,9,9,9
130,sequence_47722,14,15,14,14,14,14,16,16,16,16
131,sequence_47674,8,4,8,8,8,8,4,4,4,4
132,sequence_47676,15,6,15,15,15,15,5,5,5,5
133,sequence_47711,15,16,15,15,15,15,17,17,17,17
134,sequence_47739,15,16,15,15,15,15,17,17,17,17
135,sequence_47735,15,16,15,15,15,15,17,17,17,17
136,sequence_47793,16,17,16,16,16,16,18,18,18,18
137,sequence_47801,3,3,3,3,3,3,3,3,3,3
138,sequence_47805,16,17,16,16,16,16,18,18,18,18
139,sequence_47802,3,3,3,3,3,3,3,3,3,3
140,sequence_47794,4,7,4,4,4,4,6,6,6,6
141,sequence_47728,5,8,5,5,5,5,7,7,7,7
142,sequence_47808,17,18,17,17,17,17,19,19,19,19
143,sequence_47792,16,17,16,16,16,16,18,18,18,18
144,sequence_47791,2,2,2,2,2,2,2,2,2,2
145,sequence_47788,3,3,3,3,3,3,3,3,3,3
146,sequence_47729,5,8,5,5,5,5,7,7,7,7
147,sequence_47809,17,18,17,17,17,17,19,19,19,19
148,sequence_47737,6,9,6,6,6,6,8,8,8,8
149,sequence_47810,17,18,17,17,17,17,19,19,19,19
150,sequence_47766,17,18,17,17,17,17,19,19,19,19
151,sequence_47736,6,9,6,6,6,6,8,8,8,8
