,secuencia,aglomerative-2,aglomerative-3,aglomerative-4,aglomerative-5,aglomerative-6,aglomerative-7,aglomerative-8,aglomerative-9,aglomerative-10,aglomerative-11,aglomerative-12,aglomerative-13,aglomerative-14,aglomerative-15,aglomerative-16,aglomerative-17,aglomerative-18,aglomerative-19,aglomerative-20,aglomerative-21,aglomerative-22,aglomerative-23,aglomerative-24,aglomerative-25,aglomerative-26,aglomerative-27,aglomerative-28,aglomerative-29
50,sequence_40797,0,0,0,3,1,0,1,1,0,3,3,3,1,1,1,1,0,8,3,1,0,7,7,7,7,7,7,7
51,sequence_40800,0,0,3,1,0,3,7,7,3,1,0,2,2,0,5,2,2,2,2,2,2,2,2,0,11,11,11,11
52,sequence_40803,0,0,0,3,1,0,3,3,1,0,4,4,4,4,4,4,1,0,18,8,3,1,0,5,2,2,2,2
53,sequence_40804,0,0,0,3,1,0,3,3,1,0,4,4,4,4,4,4,1,0,18,8,3,1,0,5,2,2,2,2
54,sequence_40805,0,0,0,3,1,0,3,3,1,0,4,4,4,4,4,4,1,0,18,8,3,1,0,5,2,2,2,2
55,sequence_40864,0,0,0,3,1,0,3,3,1,0,4,4,4,4,4,4,1,0,18,8,3,1,0,5,2,2,2,2
56,sequence_40808,0,0,0,3,1,0,1,1,0,3,3,3,1,1,1,1,0,8,3,1,0,7,7,7,7,7,7,7
57,sequence_40810,0,0,3,1,0,6,6,6,6,6,6,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
58,sequence_40862,1,1,1,0,5,5,5,5,5,5,5,12,12,5,2,0,4,4,4,4,10,10,10,10,10,10,10,10
59,sequence_40859,0,0,0,3,1,0,1,1,0,3,3,3,1,1,1,1,0,3,1,0,4,4,4,4,4,4,4,4
60,sequence_40836,0,0,0,4,4,4,4,4,4,4,1,0,3,3,3,3,3,1,0,18,8,8,3,3,3,1,0,1
61,sequence_40837,0,0,0,3,1,0,1,1,0,3,3,3,1,1,1,1,0,3,1,0,18,18,18,18,18,18,8,8
62,sequence_40820,0,0,0,3,1,0,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,23,23,23,23,23,23
63,sequence_40821,0,0,0,3,1,0,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,23,23,23,23,23,23
64,sequence_40822,0,0,0,3,1,0,1,1,0,3,3,3,1,1,1,1,0,8,3,1,0,22,22,22,22,22,22,22
65,sequence_40823,0,0,0,3,1,0,1,1,0,10,10,10,10,10,10,10,10,10,10,10,21,21,21,21,21,21,21,21
66,sequence_40834,0,0,0,3,1,0,1,1,0,10,10,10,10,10,10,10,10,10,10,10,21,21,21,21,21,21,21,21
67,sequence_40832,0,0,0,3,1,0,1,1,0,3,3,3,1,1,1,1,0,3,1,0,18,18,18,18,18,18,8,8
68,sequence_40833,0,0,0,4,4,4,4,4,4,4,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
69,sequence_40830,0,0,0,3,1,0,3,3,1,0,4,4,4,4,4,4,1,0,9,20,20,20,20,20,20,20,20,20
70,sequence_40798,0,2,2,2,2,2,2,2,2,2,2,5,5,2,0,5,5,5,5,5,5,5,5,2,0,8,3,3
71,sequence_40865,0,0,0,3,1,0,3,3,1,0,4,4,4,4,4,4,1,0,9,20,20,20,20,20,20,20,20,20
72,sequence_40863,0,0,0,3,1,0,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,23,23,23,23,23,23
73,sequence_40801,0,0,3,1,0,3,7,7,3,1,0,2,2,0,5,2,2,2,2,2,2,2,2,0,11,11,11,11
74,sequence_40802,0,0,3,1,0,3,7,7,3,1,0,1,0,12,12,12,12,12,12,12,12,12,12,12,12,26,26,26
75,sequence_40796,0,2,2,2,2,2,2,2,2,2,2,5,5,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
76,sequence_40795,0,2,2,2,2,2,2,2,2,2,2,5,5,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
77,sequence_40866,0,2,2,2,2,2,2,2,2,2,2,5,5,2,0,5,5,5,5,5,5,5,5,2,0,8,3,3
78,sequence_40799,0,2,2,2,2,2,2,2,2,2,2,5,5,2,0,5,5,5,5,5,5,5,5,2,0,8,3,3
79,sequence_40788,0,2,2,2,2,2,2,2,2,2,2,5,5,2,0,5,5,5,5,5,5,5,5,2,0,5,5,5
80,sequence_40867,0,2,2,2,2,2,2,2,2,2,2,5,5,2,0,5,5,5,5,5,5,5,5,2,0,8,3,3
