,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
35,sequence_40861,1,0,1,3,1,2,0,2,7,1,1,7,3,0,7,10,2,1,18,1,18,1,17,9,11,26,26,22
36,sequence_40812,1,0,1,3,1,2,0,2,1,2,1,1,8,2,2,9,2,2,4,7,1,6,6,2,18,3,3,3
37,sequence_40854,1,0,1,3,1,2,0,2,1,2,1,1,3,2,7,1,2,14,5,1,1,6,6,2,2,17,27,3
38,sequence_40853,1,0,1,3,1,2,0,2,1,2,1,1,3,2,7,9,2,2,5,1,1,6,6,2,2,17,27,3
39,sequence_40848,1,0,1,3,1,2,0,2,1,2,1,1,3,2,7,9,2,2,5,1,1,6,6,2,2,17,27,3
40,sequence_40849,1,0,1,3,1,2,0,2,1,2,1,1,3,2,7,1,2,14,5,1,1,6,2,2,2,17,23,3
41,sequence_40850,1,0,1,3,1,2,0,2,1,2,1,1,3,2,7,1,2,14,5,1,1,6,2,2,2,17,27,3
42,sequence_40792,0,2,0,1,0,1,2,7,2,8,0,9,9,4,1,0,1,8,3,10,12,9,14,6,4,15,12,4
43,sequence_40790,0,2,0,1,0,1,2,7,2,8,0,9,9,4,1,0,1,8,3,10,12,9,14,6,4,15,12,4
44,sequence_40860,0,2,0,1,0,1,2,7,2,8,0,9,9,12,1,0,4,8,14,10,2,9,9,15,23,15,12,4
45,sequence_40839,0,1,3,1,3,1,4,8,2,4,3,2,12,12,6,6,10,4,7,5,4,15,1,22,5,9,22,19
46,sequence_40835,0,1,3,1,0,1,4,7,2,8,0,0,1,12,1,7,4,4,14,10,14,19,9,15,23,10,5,25
47,sequence_40819,0,1,3,1,3,1,4,7,2,8,0,0,1,12,1,7,4,4,14,10,14,19,9,15,23,10,5,25
48,sequence_40824,0,1,3,1,3,1,4,8,2,0,7,0,1,1,10,7,3,4,17,18,11,3,3,1,13,25,0,28
49,sequence_40825,0,1,3,1,3,1,4,8,2,4,7,2,1,12,10,7,3,4,17,18,11,3,3,1,13,25,0,28
50,sequence_40797,0,2,0,1,4,1,2,7,2,10,3,4,9,4,3,3,1,10,7,5,12,5,10,24,25,2,2,21
51,sequence_40800,0,1,2,2,2,5,1,1,5,6,11,3,11,7,9,4,0,6,9,11,7,16,8,3,19,12,4,7
52,sequence_40803,0,1,3,4,2,0,1,4,0,0,7,10,4,7,10,15,12,0,17,18,11,4,3,5,7,5,6,1
53,sequence_40804,0,1,3,4,3,0,4,4,0,0,7,10,4,7,10,15,12,0,13,2,11,4,3,5,3,5,6,19
54,sequence_40805,0,1,3,4,2,5,1,1,5,0,3,3,4,7,10,4,12,0,17,18,4,4,8,3,7,5,4,1
55,sequence_40864,0,1,3,4,3,0,4,4,0,0,7,10,4,7,10,15,12,0,13,2,11,4,3,5,3,5,6,19
56,sequence_40808,0,1,3,4,3,0,4,8,0,4,7,2,12,12,10,7,12,4,17,18,4,19,3,8,5,5,22,9
57,sequence_40810,0,2,2,2,5,4,7,6,4,5,5,6,6,10,14,13,7,5,6,3,9,8,13,10,21,13,7,8
58,sequence_40862,1,1,2,2,2,5,1,1,6,6,2,3,11,13,9,2,17,6,1,4,17,21,23,17,12,24,17,23
59,sequence_40859,0,1,3,1,0,1,4,7,2,8,0,9,9,12,1,7,1,8,3,10,12,3,9,6,4,25,12,28
60,sequence_40836,0,1,3,1,0,1,2,7,2,8,0,0,1,12,1,7,4,8,14,10,14,19,9,15,23,10,5,25
61,sequence_40837,0,1,3,1,3,1,4,8,2,0,7,2,4,1,0,14,10,4,17,18,11,2,15,23,13,1,25,12
62,sequence_40820,0,1,3,4,3,0,3,0,0,4,4,2,2,11,6,8,8,15,12,16,3,0,20,16,24,14,8,14
63,sequence_40821,0,1,3,4,3,0,3,0,0,4,4,2,2,11,6,8,8,15,12,16,3,0,20,16,24,14,8,14
64,sequence_40822,0,1,3,1,3,1,4,0,2,4,4,2,12,11,6,6,8,15,7,16,4,3,1,22,1,25,8,14
65,sequence_40823,0,1,3,1,3,1,4,8,8,0,10,8,7,1,0,14,11,18,19,6,8,18,12,7,10,16,11,13
66,sequence_40834,0,1,3,1,3,1,4,8,8,0,10,8,7,1,0,14,11,18,19,6,8,18,12,7,10,16,11,13
67,sequence_40832,0,1,3,1,3,1,4,8,2,0,7,2,12,1,6,6,10,4,17,18,4,15,3,22,13,1,22,19
68,sequence_40833,0,2,0,1,0,1,2,7,2,8,0,0,1,8,15,16,4,16,14,19,15,12,21,19,22,21,5,10
69,sequence_40830,0,1,3,4,2,0,4,4,5,0,7,10,4,7,10,15,6,0,13,2,0,4,22,5,14,22,15,26
70,sequence_40798,0,2,0,0,4,3,6,3,3,10,6,4,5,6,3,3,5,10,8,13,5,11,10,4,6,7,20,5
71,sequence_40865,0,1,3,4,2,0,4,4,5,0,7,10,4,7,10,15,6,0,13,2,0,4,22,5,14,22,15,26
72,sequence_40863,0,1,3,4,3,0,3,0,0,4,4,2,2,11,6,8,8,15,12,16,3,0,20,16,24,14,8,14
73,sequence_40801,0,1,2,2,2,5,1,1,5,6,11,3,11,7,9,4,0,11,9,11,7,16,8,3,19,12,4,7
74,sequence_40802,1,1,2,2,2,5,1,1,6,6,2,3,11,13,9,2,0,6,15,15,6,10,5,0,12,11,14,18
75,sequence_40796,0,2,0,0,4,3,6,3,3,10,6,4,5,6,3,3,5,10,16,8,5,11,0,24,20,2,20,20
76,sequence_40795,0,2,0,0,4,3,2,0,3,10,4,4,9,4,3,8,1,15,16,8,12,5,0,24,25,2,2,20
77,sequence_40866,0,2,0,0,4,3,6,3,3,10,6,12,5,6,3,3,5,10,2,0,5,11,10,12,6,23,20,5
78,sequence_40799,0,2,0,0,4,3,6,3,3,10,6,12,5,6,3,3,5,17,2,0,5,11,19,12,6,23,13,17
79,sequence_40788,0,2,0,0,4,3,6,3,3,3,6,12,5,6,3,3,5,3,8,13,5,11,10,4,0,7,24,17
80,sequence_40867,0,2,0,0,4,3,6,3,3,10,6,12,5,6,3,3,5,10,2,0,5,11,19,12,6,23,13,5
