,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
30,sequence_47771,0,2,2,0,2,0,4,4,1,0,5,5,5,5,2,2,2,2,2,2,2,2,0,2,2,2,0,28
31,sequence_47681,0,1,0,4,4,4,1,1,0,10,10,10,10,10,10,4,4,4,4,1,0,22,22,22,22,22,22,22
32,sequence_47696,0,2,2,0,2,0,3,3,3,1,1,1,0,4,4,1,0,8,8,8,8,8,8,8,8,8,8,8
33,sequence_47680,0,1,0,4,4,4,1,1,0,10,10,10,10,10,10,4,4,4,4,1,0,22,22,22,22,22,22,22
34,sequence_47673,0,1,0,4,4,4,1,1,0,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,7,7,7
35,sequence_47700,0,1,0,4,4,4,1,1,0,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,7,7,7
36,sequence_47689,1,0,1,1,1,1,0,0,4,4,4,4,4,1,1,0,3,1,0,9,9,9,9,9,9,9,9,9
37,sequence_47683,0,1,0,4,4,4,1,1,0,10,10,10,10,10,10,4,4,4,4,1,0,21,21,21,21,21,21,21
38,sequence_47697,0,2,2,0,2,0,3,3,3,1,1,1,0,4,4,1,0,8,8,8,8,8,8,8,8,8,8,8
39,sequence_47678,0,2,2,0,2,0,3,3,3,1,1,1,0,4,4,1,0,7,3,3,1,0,23,23,23,23,23,23
40,sequence_47682,0,1,0,4,4,4,1,1,0,10,10,10,10,10,10,4,4,4,4,1,0,21,21,21,21,21,21,21
41,sequence_47724,0,1,0,4,4,4,1,1,0,10,10,10,10,10,10,4,4,4,4,1,0,21,21,21,21,21,21,21
42,sequence_47806,0,1,0,2,0,2,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
43,sequence_47807,0,1,0,2,0,2,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
44,sequence_47804,0,1,0,2,0,2,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,0
45,sequence_47800,0,1,0,2,0,2,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,0
46,sequence_47799,0,1,0,2,0,2,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,0
47,sequence_47664,1,0,1,1,1,1,0,0,4,4,4,4,4,1,1,0,3,1,0,4,4,1,1,1,0,26,26,26
48,sequence_47666,1,0,1,1,1,1,0,0,4,4,4,4,4,1,1,0,8,18,18,18,18,18,18,18,18,18,18,18
49,sequence_47671,1,0,1,1,1,1,0,0,4,4,4,4,4,1,1,0,8,18,18,18,18,18,18,18,18,18,18,18
50,sequence_47727,1,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,3,1,0,7,7,7,7,3,1,1,1
51,sequence_47756,1,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,3,1,0,7,7,7,7,3,1,1,1
52,sequence_47775,1,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,3,1,0,21,10,10,10,10,10,10,10
53,sequence_47730,1,0,1,1,1,1,0,0,4,4,4,4,4,1,1,0,8,18,18,18,18,18,18,18,18,18,18,18
54,sequence_47758,1,0,1,1,1,1,0,0,4,4,4,4,4,1,1,0,8,18,18,18,18,18,18,18,18,18,18,18
55,sequence_47797,1,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,3,1,0,21,10,10,10,10,10,10,10
56,sequence_47798,1,0,1,1,1,1,0,0,4,4,4,4,4,1,1,0,3,1,0,4,4,1,1,1,0,15,15,15
57,sequence_47751,0,2,2,0,2,0,3,3,3,1,1,1,0,4,4,1,0,7,3,3,1,0,5,5,5,5,5,2
58,sequence_47741,0,1,0,2,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
59,sequence_47743,0,1,0,2,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
60,sequence_47752,1,0,1,1,1,1,0,8,8,8,8,8,3,3,3,3,1,0,9,20,20,20,20,20,20,20,20,20
61,sequence_47745,0,1,0,2,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
62,sequence_47747,1,0,1,1,1,1,0,8,8,8,8,8,3,3,3,3,1,0,9,20,20,20,20,20,20,20,20,20
63,sequence_47748,1,0,1,1,1,1,0,0,4,4,4,4,4,1,1,0,8,18,18,18,18,18,18,18,18,18,18,18
64,sequence_47749,0,1,0,2,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
65,sequence_47744,1,0,1,1,1,1,0,8,8,8,8,8,3,3,3,3,1,0,9,20,20,20,20,20,20,20,20,20
66,sequence_47721,0,2,2,0,2,0,3,3,3,1,1,1,0,4,4,1,0,7,3,3,1,0,23,23,23,23,23,23
67,sequence_47759,0,2,2,0,2,0,3,3,3,1,1,1,0,4,4,1,0,7,3,3,1,0,23,23,23,23,23,23
68,sequence_47774,0,1,0,2,0,2,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
69,sequence_47770,1,0,1,1,1,1,0,8,8,8,8,8,3,3,3,3,1,0,7,7,3,3,3,3,1,0,6,6
70,sequence_47713,0,1,0,2,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
71,sequence_47738,0,1,0,2,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
72,sequence_47769,0,1,0,2,0,2,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
73,sequence_47702,0,1,0,4,4,4,1,1,0,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,7,7,7
74,sequence_47672,0,1,0,4,4,4,1,1,0,10,10,10,10,10,10,4,4,4,4,1,0,22,22,22,22,22,22,22
75,sequence_47705,0,1,0,4,4,4,1,1,0,10,10,10,10,10,10,4,4,4,4,1,0,22,22,22,22,22,22,22
76,sequence_47694,0,2,2,0,2,0,3,3,3,1,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
77,sequence_47691,0,1,0,4,4,4,1,1,0,10,10,10,10,10,10,4,4,4,4,1,0,22,22,22,22,22,22,22
78,sequence_47701,0,1,0,4,4,4,1,1,0,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,7,7,7
79,sequence_47706,0,1,0,4,4,4,1,1,0,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,7,7,7
80,sequence_47675,0,1,0,4,4,4,1,1,0,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,7,7,7
81,sequence_47698,0,1,0,4,4,4,1,1,0,10,10,10,10,10,10,4,4,4,4,1,0,22,22,22,22,22,22,22
82,sequence_47688,1,0,1,1,1,1,0,0,4,4,4,4,4,1,1,0,3,1,0,9,9,9,9,9,9,9,9,9
83,sequence_47704,0,1,0,4,4,4,1,1,0,3,3,3,1,0,5,5,5,5,5,5,5,5,2,0,25,25,25,25
84,sequence_47708,0,1,0,4,4,4,1,1,0,3,3,3,1,0,5,5,5,5,5,5,5,5,2,0,25,25,25,25
85,sequence_47709,0,1,0,4,4,4,1,1,0,3,3,3,1,0,5,5,5,5,5,5,5,5,2,0,25,25,25,25
86,sequence_47677,0,1,0,4,4,4,1,1,0,3,3,3,1,0,5,5,5,5,5,5,5,5,2,0,25,25,25,25
87,sequence_47692,0,1,0,4,4,4,1,1,0,10,10,10,10,10,10,4,4,4,4,1,0,21,21,21,21,21,21,21
88,sequence_47703,0,1,0,4,4,4,1,1,0,3,3,3,1,0,5,5,5,5,5,5,5,5,2,0,25,25,25,25
89,sequence_47707,0,1,0,4,4,4,1,1,0,3,3,3,1,0,5,5,5,5,5,5,5,5,2,0,25,25,25,25
90,sequence_47762,0,1,0,2,0,2,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
91,sequence_47765,0,1,0,2,0,2,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
92,sequence_47767,0,1,0,4,4,4,1,1,0,3,3,3,1,0,5,5,5,5,5,5,5,5,2,0,7,3,3,3
93,sequence_47812,0,1,0,2,0,2,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
94,sequence_47761,0,1,0,2,0,2,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
95,sequence_47764,0,1,0,2,0,2,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
96,sequence_47763,0,1,0,4,4,4,1,1,0,3,3,3,1,0,5,5,5,5,5,5,5,5,2,0,7,3,3,3
97,sequence_47699,0,1,0,4,4,4,1,1,0,10,10,10,10,10,10,4,4,4,4,1,0,21,21,21,21,21,21,21
98,sequence_47687,1,0,1,1,1,1,0,8,8,8,8,8,3,3,3,3,1,0,7,7,3,3,3,3,1,0,13,13
99,sequence_47693,0,1,0,4,4,4,1,1,0,10,10,10,10,10,10,4,4,4,4,1,0,21,21,21,21,21,21,21
100,sequence_47690,1,0,1,1,1,1,0,0,4,4,4,4,4,1,1,0,3,1,0,9,9,9,9,9,9,9,9,9
101,sequence_47712,0,1,0,4,4,4,1,1,0,10,10,10,10,10,10,4,4,4,4,1,0,21,21,21,21,21,21,21
102,sequence_47714,0,1,0,2,0,6,6,6,6,6,6,2,2,2,0,10,10,10,10,10,10,4,4,4,4,4,4,4
103,sequence_47725,0,1,0,4,4,4,1,1,0,10,10,10,10,10,10,4,4,4,4,1,0,21,21,21,21,21,21,21
104,sequence_47669,1,0,1,1,1,1,0,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
105,sequence_47668,1,0,1,1,1,1,0,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
106,sequence_47670,1,0,1,1,1,1,0,0,4,4,4,4,4,1,1,0,8,18,18,18,18,18,18,18,18,18,18,18
107,sequence_47665,1,0,1,1,1,1,0,0,4,4,4,4,4,1,1,0,8,18,18,18,18,18,18,18,18,18,18,18
108,sequence_47661,1,0,1,1,1,1,0,0,4,4,4,4,4,1,1,0,8,18,18,18,18,18,18,18,18,18,18,18
109,sequence_47667,1,0,1,1,1,1,0,0,4,4,4,4,4,1,1,0,8,18,18,18,18,18,18,18,18,18,18,18
110,sequence_47726,1,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,3,1,0,7,7,7,7,3,1,1,1
111,sequence_47734,1,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,3,1,0,7,7,7,7,3,1,1,1
112,sequence_47811,1,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,3,1,0,21,10,10,10,10,10,10,10
113,sequence_47662,1,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,3,1,0,7,7,7,7,3,1,1,1
114,sequence_47731,1,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,3,1,0,7,7,7,7,3,1,1,1
115,sequence_47733,1,0,1,1,1,1,0,0,4,4,4,4,4,1,1,0,8,18,18,18,18,18,18,18,18,18,18,18
116,sequence_47732,1,0,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,3,1,0,7,7,7,7,3,1,1,1
117,sequence_47755,0,1,0,2,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
118,sequence_47746,0,1,0,2,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
119,sequence_47754,1,0,1,1,1,1,0,8,8,8,8,8,3,3,3,3,1,0,9,20,20,20,20,20,20,20,20,20
120,sequence_47753,0,1,0,2,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
121,sequence_47740,0,1,0,2,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
122,sequence_47742,0,1,0,2,0,6,6,6,6,6,6,2,2,2,0,10,10,10,10,10,10,4,4,4,4,4,4,4
123,sequence_47715,0,1,0,2,0,6,6,6,6,6,6,2,2,2,0,10,10,10,10,10,10,4,4,4,4,4,4,4
124,sequence_47718,0,1,0,2,0,6,6,6,6,6,6,2,2,2,0,10,10,10,10,10,10,4,4,4,4,4,4,4
125,sequence_47717,0,1,0,2,0,6,6,6,6,6,6,2,2,2,0,10,10,10,10,10,10,4,4,4,4,4,4,4
126,sequence_47720,1,0,1,1,1,1,0,0,4,4,4,4,4,1,1,0,8,18,18,18,18,18,18,18,18,18,18,18
127,sequence_47716,1,0,1,1,1,1,0,8,8,8,8,8,3,3,3,3,1,0,7,7,3,3,3,3,1,0,13,13
128,sequence_47719,1,0,1,1,1,1,0,8,8,8,8,8,3,3,3,3,1,0,7,7,3,3,3,3,1,0,13,13
129,sequence_47723,0,1,0,4,4,4,1,1,0,3,3,3,1,0,5,5,5,5,5,5,5,5,2,0,25,25,25,25
130,sequence_47722,0,1,0,2,0,6,6,6,6,6,6,2,2,2,0,10,10,10,10,10,10,4,4,4,4,4,4,4
131,sequence_47674,0,1,0,4,4,4,1,1,0,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,7,7,7
132,sequence_47676,0,1,0,4,4,4,1,1,0,3,3,3,1,0,5,5,5,5,5,5,5,5,2,0,25,25,25,25
133,sequence_47711,0,1,0,4,4,4,1,1,0,3,3,3,1,0,5,5,5,5,5,5,5,5,2,0,25,25,25,25
134,sequence_47739,0,1,0,2,0,6,6,6,6,6,6,2,2,2,0,10,10,10,10,10,10,4,4,4,4,4,4,4
135,sequence_47735,0,1,0,4,4,4,1,1,0,3,3,3,1,0,5,5,5,5,5,5,5,5,2,0,7,3,3,3
136,sequence_47793,0,2,2,0,2,0,4,4,1,0,2,0,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17
137,sequence_47801,0,2,2,0,2,0,4,4,1,0,5,5,5,5,2,2,2,2,2,2,2,2,0,24,24,24,24,11
138,sequence_47805,0,2,2,0,2,0,4,4,1,0,2,0,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17
139,sequence_47802,0,2,2,0,2,0,4,4,1,0,5,5,5,5,2,2,2,2,2,2,2,2,0,24,24,24,24,11
140,sequence_47794,0,2,2,0,2,0,4,4,1,0,2,0,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17
141,sequence_47728,0,2,2,0,2,0,3,3,3,1,1,1,0,4,4,1,0,7,3,3,1,0,5,5,5,5,5,2
142,sequence_47808,0,2,2,0,5,5,5,5,5,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
143,sequence_47792,0,2,2,0,2,0,4,4,1,0,5,5,5,5,2,2,2,2,2,2,2,2,0,24,24,24,24,11
144,sequence_47791,0,2,2,0,2,0,4,4,1,0,2,0,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17
145,sequence_47788,0,2,2,0,2,0,4,4,1,0,5,5,5,5,2,2,2,2,2,2,2,2,0,24,24,24,24,11
146,sequence_47729,0,2,2,0,2,0,3,3,3,1,1,1,0,4,4,1,0,7,3,3,1,0,5,5,5,5,5,2
147,sequence_47809,0,2,2,0,5,5,5,5,5,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
148,sequence_47737,0,2,2,0,5,5,5,5,5,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
149,sequence_47810,0,2,2,0,2,0,4,4,1,0,5,5,5,5,2,2,2,2,2,2,2,2,0,24,24,24,24,11
150,sequence_47766,0,2,2,0,2,0,4,4,1,0,5,5,5,5,2,2,2,2,2,2,2,2,0,24,24,24,24,11
151,sequence_47736,0,2,2,0,5,5,5,5,5,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5
