,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
31,sequence_40843,0,0,0,0,1,6,7,8,9,9,9,9,6,5,9,8,12,2,6,7,7,4,11,9,10,9,7,7
32,sequence_40846,1,1,1,2,2,4,3,7,8,8,8,12,7,6,12,6,5,6,8,4,4,5,12,6,11,14,4,4
33,sequence_40791,1,1,1,2,2,1,2,2,1,10,10,10,13,0,11,15,9,17,17,16,16,13,13,14,15,10,16,16
34,sequence_40793,1,1,1,2,2,1,2,2,1,10,10,10,13,0,11,15,9,17,17,16,16,13,13,14,15,10,16,16
35,sequence_40861,1,1,1,2,2,1,2,3,1,1,1,1,1,3,11,1,1,1,1,1,1,1,1,1,1,11,1,1
36,sequence_40812,1,1,1,2,3,1,6,0,6,6,6,6,10,12,0,11,3,10,5,8,8,10,8,5,6,3,8,8
37,sequence_40854,1,1,1,2,2,1,2,3,1,1,1,1,1,3,11,1,1,1,1,1,1,1,1,1,1,11,1,1
38,sequence_40853,1,1,1,2,2,1,2,3,1,1,1,1,1,3,2,14,14,18,14,12,12,15,14,16,19,7,12,12
39,sequence_40848,1,1,1,2,2,1,2,3,1,1,1,1,1,3,2,14,1,1,1,1,1,1,1,1,1,11,1,1
40,sequence_40849,1,1,1,2,2,1,2,3,1,1,1,1,1,3,11,1,1,1,1,1,1,1,1,1,1,11,1,1
41,sequence_40850,1,1,1,2,2,1,2,3,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,0,22,22
42,sequence_40792,0,0,0,0,1,0,1,1,5,5,5,5,4,9,13,7,13,16,4,15,15,14,15,11,13,15,15,15
43,sequence_40790,0,0,0,0,1,0,1,1,5,5,5,5,4,9,13,7,13,16,4,15,15,14,15,11,13,15,15,15
44,sequence_40860,0,0,0,0,1,0,1,1,0,0,0,0,0,14,10,0,16,12,10,0,0,16,21,17,0,18,0,0
45,sequence_40839,0,0,0,0,1,0,1,1,5,5,5,5,4,1,10,5,2,4,0,2,2,2,2,3,2,1,2,2
46,sequence_40835,0,0,0,0,1,0,1,1,5,5,5,5,4,13,1,12,17,11,13,17,17,12,16,15,16,16,17,17
47,sequence_40819,0,0,0,0,1,0,1,1,5,5,5,5,4,13,1,12,2,8,0,17,17,2,2,3,2,1,17,17
48,sequence_40824,0,0,0,0,1,0,1,1,5,5,5,5,4,1,10,5,2,4,0,2,2,2,2,3,2,1,2,2
49,sequence_40825,0,0,0,0,1,0,1,1,5,5,5,5,4,1,10,12,2,8,0,2,2,2,2,3,23,1,26,26
50,sequence_40797,0,0,0,3,1,0,5,4,5,5,11,11,2,10,7,9,6,3,7,11,11,11,7,8,12,2,11,11
51,sequence_40800,0,0,0,3,1,0,5,4,5,5,11,11,2,10,7,9,6,3,7,11,11,11,7,8,12,2,11,11
52,sequence_40803,0,0,0,0,1,0,1,1,7,7,7,7,9,8,5,16,2,13,15,10,10,17,17,7,9,12,10,10
53,sequence_40804,0,0,0,3,1,0,5,4,5,5,11,11,2,10,7,9,6,3,7,11,11,11,7,8,12,2,11,11
54,sequence_40805,0,0,0,3,1,0,5,4,5,5,11,11,2,10,7,9,6,3,7,11,11,11,7,8,12,2,11,11
55,sequence_40864,0,0,0,0,1,0,1,1,7,7,7,7,9,8,5,16,2,13,15,10,10,17,17,7,9,12,10,10
56,sequence_40808,0,0,3,4,4,3,4,5,2,2,2,2,3,4,3,3,4,5,3,5,5,6,6,4,4,6,5,5
57,sequence_40810,0,0,0,0,1,0,1,1,5,5,5,5,4,1,10,5,2,4,0,2,2,2,2,3,2,1,2,2
58,sequence_40862,0,0,0,0,1,0,1,1,0,0,0,0,0,14,10,0,16,12,10,0,0,16,21,17,0,18,0,0
59,sequence_40859,0,0,0,0,1,0,1,1,5,5,5,5,4,1,15,5,15,4,11,14,14,21,19,19,18,21,14,14
60,sequence_40836,0,0,0,0,1,0,1,1,5,5,5,5,4,1,10,12,2,8,0,2,2,2,2,3,2,1,2,2
61,sequence_40837,0,0,0,0,1,0,1,1,5,5,5,5,4,13,1,12,2,8,0,17,17,2,2,3,2,1,17,17
62,sequence_40820,0,0,0,3,0,2,1,1,3,3,3,3,12,7,6,2,7,7,12,6,6,7,5,10,7,8,6,6
63,sequence_40821,0,0,0,3,0,2,1,1,3,3,3,3,12,7,6,2,7,7,12,6,6,7,5,10,7,8,6,6
64,sequence_40822,0,0,0,0,1,0,1,1,5,5,5,5,4,1,10,5,2,4,0,2,2,2,2,3,2,1,2,2
65,sequence_40823,0,0,0,0,1,0,1,1,5,5,5,5,4,1,10,5,2,4,0,2,2,2,2,3,2,1,2,2
66,sequence_40834,0,0,0,0,1,0,1,1,5,5,5,5,4,1,10,5,2,4,0,2,2,20,20,24,2,24,24,24
67,sequence_40832,0,0,0,0,1,0,1,1,5,5,5,5,4,1,10,5,2,4,0,2,2,2,2,3,2,1,2,2
68,sequence_40833,0,0,0,0,1,0,1,1,5,5,5,5,4,1,10,5,2,4,0,2,2,2,2,3,21,26,25,25
69,sequence_40830,0,2,2,1,5,5,0,6,4,4,4,4,5,2,4,10,0,0,16,13,13,9,3,18,3,13,13,13
70,sequence_40798,0,2,2,1,5,5,0,6,4,4,4,4,11,2,14,4,10,9,2,3,3,3,10,2,8,4,3,3
71,sequence_40865,0,2,2,1,5,5,0,6,7,7,7,7,5,8,4,10,0,0,16,13,13,9,3,18,3,13,13,13
72,sequence_40863,0,0,0,0,0,2,1,1,3,3,3,3,9,8,6,2,7,7,12,6,6,7,5,10,7,8,6,6
73,sequence_40801,0,2,2,1,5,5,0,6,4,4,4,4,11,2,14,4,10,9,2,3,3,3,10,2,8,4,3,3
74,sequence_40802,0,0,0,3,1,0,5,4,0,0,0,0,0,14,7,0,16,12,10,0,0,16,21,17,0,18,0,0
75,sequence_40796,0,2,2,1,0,5,0,6,4,4,4,4,12,7,14,4,10,9,18,19,19,3,18,20,24,22,19,19
76,sequence_40795,0,0,0,3,0,2,5,4,3,3,11,11,12,7,6,2,7,7,12,6,6,7,5,10,7,8,6,6
77,sequence_40866,0,2,2,1,5,5,0,6,4,4,4,4,11,2,14,4,10,9,2,3,3,3,10,2,8,4,3,3
78,sequence_40799,0,2,2,1,5,5,0,6,4,4,4,4,11,2,14,4,10,9,2,3,3,3,10,2,8,4,3,3
79,sequence_40788,0,2,2,1,5,5,0,6,4,4,4,4,11,2,14,4,10,9,2,3,3,3,10,2,25,4,3,28
80,sequence_40867,0,2,2,1,5,5,0,6,4,4,4,4,11,2,14,4,10,9,2,3,3,3,10,2,8,4,3,3
