,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
22,sequence_40828,1,0,2,2,2,3,0,2,3,3,3,2,3,3,15,2,6,17,0,17,11,2,2,10,5,10,12,6
23,sequence_40829,1,0,2,2,2,3,0,2,3,3,3,2,3,3,15,2,6,17,0,17,11,2,2,10,5,10,12,6
24,sequence_40831,1,0,2,2,2,3,0,2,3,3,3,2,3,3,15,2,6,17,0,17,11,2,2,10,5,10,12,6
25,sequence_40856,1,2,1,0,1,1,2,1,1,9,1,10,10,1,8,11,16,1,17,10,15,11,15,1,9,8,1,16
26,sequence_40815,1,2,1,0,1,1,2,1,1,9,1,1,1,12,0,1,1,4,2,20,18,1,5,20,2,1,5,27
27,sequence_40851,0,0,1,2,5,4,7,7,6,6,7,7,12,9,7,6,3,7,8,5,1,8,3,6,8,7,15,7
28,sequence_40847,1,2,1,0,1,1,2,1,1,9,1,1,1,12,0,1,1,4,2,20,18,1,5,20,2,1,5,27
29,sequence_40858,1,2,1,0,1,1,2,1,1,9,1,1,1,12,0,1,1,4,2,20,18,1,5,20,2,1,5,27
30,sequence_40852,1,2,1,0,1,1,2,1,1,9,1,1,1,12,0,1,1,4,2,3,10,1,6,20,15,11,11,0
31,sequence_40843,1,2,1,0,1,1,2,1,1,9,1,10,10,1,8,11,16,1,17,10,15,11,15,1,9,8,1,16
32,sequence_40846,0,0,0,2,5,4,7,7,6,6,7,7,12,9,7,6,3,7,8,5,1,8,3,6,8,7,15,7
33,sequence_40791,1,2,1,0,1,1,2,1,1,1,1,1,1,12,0,1,1,14,15,3,10,22,16,8,16,11,16,23
34,sequence_40793,1,2,1,0,1,1,2,1,1,1,1,1,1,12,0,1,1,14,15,3,10,22,16,8,16,11,16,23
35,sequence_40861,1,2,1,0,1,1,2,1,1,9,1,1,1,12,0,1,1,4,2,3,10,1,6,20,15,11,11,0
36,sequence_40812,1,2,1,0,1,1,2,1,1,9,1,1,1,12,0,1,1,4,2,3,10,1,6,20,15,11,11,0
37,sequence_40854,1,2,1,0,1,1,2,1,1,9,1,1,1,12,0,1,1,4,2,3,2,1,1,20,15,11,11,0
38,sequence_40853,1,2,1,0,1,1,2,1,1,9,1,1,1,12,0,1,1,4,18,19,10,18,12,15,13,25,23,15
39,sequence_40848,1,2,1,0,1,1,2,1,1,9,1,1,1,12,0,1,1,4,2,3,10,1,6,18,15,11,11,0
40,sequence_40849,1,2,1,0,1,1,2,1,1,1,1,1,1,5,0,1,1,4,2,3,10,1,6,20,15,11,11,0
41,sequence_40850,1,2,1,0,1,1,2,1,1,9,1,1,1,12,0,1,1,4,2,3,10,1,6,20,15,11,11,0
42,sequence_40792,0,1,0,1,0,0,6,5,8,5,5,4,4,14,1,14,13,13,19,6,0,0,9,14,18,23,7,10
43,sequence_40790,0,1,0,1,0,0,6,5,8,5,5,4,4,14,1,14,13,13,19,6,0,0,9,14,18,23,7,10
44,sequence_40860,0,1,0,1,0,0,5,5,0,0,6,4,6,8,5,0,17,18,3,2,5,12,0,17,4,4,6,20
45,sequence_40839,0,1,0,1,0,0,5,5,0,0,6,4,6,8,5,0,17,18,3,2,5,12,0,17,4,4,6,20
46,sequence_40835,0,1,0,1,0,0,5,0,9,7,6,9,13,11,10,9,11,11,11,8,4,7,10,0,10,17,10,8
47,sequence_40819,0,1,0,1,0,0,5,5,0,0,6,4,6,8,5,0,17,18,3,2,5,12,0,17,4,4,6,20
48,sequence_40824,0,1,0,1,0,0,5,5,0,0,6,4,6,8,5,0,17,18,3,2,5,12,0,17,4,4,6,20
49,sequence_40825,0,1,0,1,0,0,5,5,0,0,6,4,6,8,5,0,17,18,3,2,5,12,0,17,4,4,6,20
50,sequence_40797,0,1,0,1,0,0,1,5,0,0,6,0,6,8,5,0,17,18,3,2,5,12,0,17,4,4,6,20
51,sequence_40800,0,1,0,1,0,0,5,5,0,0,11,4,8,4,9,16,0,5,14,13,17,19,22,19,24,21,27,11
52,sequence_40803,0,1,0,1,0,0,5,5,0,0,11,4,8,4,9,16,0,5,14,13,17,19,22,19,24,21,27,11
53,sequence_40804,0,1,0,1,0,0,5,5,0,0,6,4,6,8,5,0,17,18,3,2,5,12,0,17,4,4,6,20
54,sequence_40805,0,1,0,1,0,0,5,5,0,0,11,4,8,4,9,16,0,5,14,13,17,19,22,19,24,21,27,11
55,sequence_40864,0,1,0,1,0,0,1,5,0,0,6,0,6,8,5,0,17,18,3,2,5,12,0,17,4,4,6,20
56,sequence_40808,0,1,0,1,0,0,5,5,0,0,6,4,6,8,5,0,17,16,3,2,5,10,23,3,4,4,0,20
57,sequence_40810,0,1,0,1,0,0,5,5,0,0,6,4,6,8,5,0,17,18,3,2,5,12,19,17,4,26,6,21
58,sequence_40862,0,1,0,1,0,0,5,5,0,0,11,4,8,4,9,16,0,5,14,16,17,20,22,19,19,15,20,28
59,sequence_40859,0,1,3,3,3,2,4,4,2,4,4,3,5,2,2,4,4,2,6,4,6,3,4,9,6,3,2,3
60,sequence_40836,0,1,0,1,0,0,5,0,9,7,6,9,13,11,10,9,11,11,11,8,4,7,10,0,10,17,10,8
61,sequence_40837,0,1,0,1,0,0,5,0,9,7,6,9,13,11,10,9,11,11,11,8,4,7,10,0,10,17,10,8
62,sequence_40820,0,1,0,1,0,0,1,6,0,8,0,0,2,10,12,7,14,0,13,15,9,14,11,7,3,12,9,9
63,sequence_40821,0,1,0,1,0,0,1,6,0,8,0,0,2,10,12,7,14,0,13,15,9,14,11,7,3,12,9,9
64,sequence_40822,0,1,0,1,0,0,5,5,0,0,6,11,11,8,5,0,17,18,3,18,14,16,21,21,20,19,26,17
65,sequence_40823,0,1,0,1,0,0,5,5,0,0,6,4,6,8,5,0,17,18,3,2,5,12,0,17,4,4,6,20
66,sequence_40834,0,1,0,1,0,0,5,5,0,0,10,4,6,8,13,13,10,10,9,2,13,21,13,22,11,22,21,14
67,sequence_40832,0,1,0,1,0,0,5,5,0,0,6,4,0,8,5,0,17,18,3,2,16,5,0,17,23,18,17,2
68,sequence_40833,0,1,0,1,0,0,5,5,0,0,6,4,0,8,5,0,17,18,3,2,5,5,0,17,4,4,6,2
69,sequence_40830,0,0,2,2,2,3,0,2,3,3,3,2,3,3,15,2,6,3,10,1,3,2,2,2,14,6,18,1
70,sequence_40798,0,0,2,2,2,3,0,2,3,3,3,12,3,7,3,15,2,3,12,14,3,6,14,13,14,9,3,5
71,sequence_40865,0,0,2,2,2,3,0,2,3,3,3,12,3,7,3,15,2,3,12,14,3,6,14,13,14,9,3,5
72,sequence_40863,0,1,0,1,0,0,1,6,0,8,0,0,2,10,12,7,14,0,13,15,9,14,11,7,3,12,9,9
73,sequence_40801,0,0,2,2,2,3,0,2,3,3,3,2,3,3,15,2,6,3,10,1,11,2,2,2,5,6,18,1
74,sequence_40802,0,1,0,1,0,0,5,5,0,0,11,4,8,4,9,16,0,5,14,16,17,20,22,19,19,15,20,28
75,sequence_40796,0,0,2,2,2,3,0,2,3,3,3,12,3,7,3,15,2,3,12,14,3,6,14,13,14,9,24,26
76,sequence_40795,0,1,0,1,0,0,1,6,0,8,0,0,2,10,12,7,14,0,13,15,9,14,11,7,3,12,9,9
77,sequence_40866,0,0,2,2,2,3,0,2,4,10,8,8,3,13,14,5,9,9,4,9,7,13,8,5,7,2,13,13
78,sequence_40799,0,0,2,2,2,3,0,2,3,3,3,12,3,7,3,15,2,3,12,14,3,6,14,13,14,9,3,5
79,sequence_40788,0,0,2,2,2,3,0,2,3,3,3,12,3,7,3,15,2,3,12,14,3,6,14,13,14,9,3,5
80,sequence_40867,0,0,2,2,2,3,0,2,4,10,8,8,3,13,14,5,9,9,4,9,7,13,8,5,7,2,13,13
