,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
67,sequence_47759,1,2,3,2,2,4,4,8,9,5,7,5,10,12,13,11,6,15,3,14,12,20,15,3,3,3,3,3
68,sequence_47774,1,1,1,1,1,5,1,1,6,9,4,12,9,5,4,3,4,1,1,11,11,10,23,1,1,1,1,1
69,sequence_47770,1,1,1,1,1,5,1,1,6,9,4,12,9,5,14,3,4,1,5,11,14,8,9,1,1,1,1,1
70,sequence_47713,1,1,1,4,4,0,5,4,6,0,0,9,1,4,15,9,0,8,16,4,8,6,0,18,18,18,18,18
71,sequence_47738,1,1,1,4,4,0,5,4,6,0,0,9,1,4,4,9,0,9,16,4,8,6,0,11,11,11,11,11
72,sequence_47769,1,1,1,1,1,5,1,1,6,9,4,12,9,5,4,3,4,1,1,11,11,10,23,1,1,1,1,1
73,sequence_47702,1,1,1,4,4,0,5,4,6,0,0,9,1,4,4,9,0,9,10,4,20,6,0,5,5,5,5,5
74,sequence_47672,1,1,1,4,4,0,6,6,1,4,11,1,7,4,1,14,14,4,10,15,20,1,19,10,10,10,10,10
75,sequence_47705,1,1,1,4,4,0,6,6,1,4,11,1,7,4,1,14,14,4,10,15,20,1,19,10,10,10,10,10
76,sequence_47694,0,2,3,2,5,2,2,5,2,10,9,4,8,9,7,12,15,14,14,19,13,7,20,2,25,25,25,25
77,sequence_47691,1,1,1,1,1,5,6,6,1,4,11,1,7,10,1,14,14,4,12,15,1,1,11,10,10,10,27,27
78,sequence_47701,1,1,1,4,4,0,5,4,6,0,0,9,1,4,4,9,0,9,16,4,8,6,0,11,11,11,11,11
79,sequence_47706,1,1,1,4,4,0,5,4,6,0,0,6,1,4,4,9,0,9,16,4,8,6,0,11,11,11,11,11
80,sequence_47675,1,1,1,4,4,0,5,4,6,0,0,9,1,4,4,9,0,16,16,4,8,6,0,11,11,11,11,11
81,sequence_47698,1,1,1,1,1,5,6,6,1,4,11,1,7,10,1,14,14,4,12,15,1,1,11,22,22,22,22,22
82,sequence_47688,0,0,0,0,0,1,0,2,8,6,2,10,2,6,10,7,11,2,9,7,0,5,3,19,19,19,19,19
83,sequence_47704,1,1,1,4,4,0,5,4,6,0,0,9,1,4,4,9,0,9,16,4,8,6,0,11,11,11,11,11
84,sequence_47708,1,1,1,4,4,0,5,4,6,0,0,6,1,4,4,9,0,9,16,4,8,6,0,11,11,11,11,11
85,sequence_47709,1,1,1,4,4,0,6,6,1,4,11,6,7,4,1,14,14,4,12,15,1,1,19,10,10,10,10,10
86,sequence_47677,1,1,1,4,4,0,5,4,6,0,0,9,1,4,4,9,0,9,16,4,8,6,0,11,11,11,11,11
87,sequence_47692,1,1,1,1,1,5,6,6,1,4,11,1,7,10,1,14,14,4,12,15,1,1,11,10,10,10,27,27
88,sequence_47703,1,1,1,4,4,0,5,4,6,0,0,9,1,4,4,9,0,9,16,4,8,6,0,11,11,11,11,11
89,sequence_47707,1,1,1,4,4,0,5,4,6,0,0,6,1,4,4,9,0,9,16,4,8,6,0,11,11,11,11,11
90,sequence_47762,1,1,1,4,4,0,5,4,6,0,0,9,9,4,15,0,17,8,8,20,18,0,22,18,18,18,18,18
91,sequence_47765,1,1,1,4,4,0,5,4,6,0,0,9,9,4,15,0,17,8,8,20,18,0,22,18,18,18,18,18
92,sequence_47767,1,1,1,1,1,5,1,1,7,9,4,7,6,14,8,10,7,17,17,11,7,10,8,1,1,1,1,1
93,sequence_47812,1,1,1,4,4,0,5,4,6,0,0,9,9,4,15,0,17,8,8,20,18,0,22,18,18,18,18,18
94,sequence_47761,1,1,1,4,4,0,5,4,6,0,0,9,9,4,15,0,17,8,8,20,18,0,22,18,18,18,18,18
95,sequence_47764,1,1,1,4,4,0,5,4,6,0,0,9,9,4,15,0,17,8,8,20,18,0,22,18,18,18,18,18
96,sequence_47763,1,1,1,1,1,5,1,1,7,9,4,7,6,14,8,10,7,17,17,10,7,10,8,23,23,23,23,23
97,sequence_47699,1,1,1,1,1,5,6,6,1,4,11,1,7,10,1,14,14,4,12,15,1,1,11,22,22,22,22,22
98,sequence_47687,0,0,0,0,0,1,0,2,8,6,2,10,2,6,10,7,11,2,9,7,0,5,3,19,19,19,19,19
99,sequence_47693,1,1,1,1,1,5,6,6,1,4,11,1,7,10,1,14,14,4,12,15,1,1,11,10,10,10,10,10
100,sequence_47690,0,0,0,0,0,1,0,2,8,6,2,10,2,6,10,7,11,2,9,7,0,5,3,19,19,19,19,19
101,sequence_47712,1,1,1,1,1,5,6,1,7,9,4,7,13,14,8,10,7,10,15,16,9,16,21,15,15,15,15,15
102,sequence_47714,1,1,1,4,4,0,6,6,1,4,11,1,7,10,1,14,14,4,12,15,1,1,11,22,22,22,22,22
103,sequence_47725,1,1,1,1,1,5,6,1,7,9,4,7,13,14,8,10,7,10,15,16,9,16,21,15,15,15,15,15
104,sequence_47669,0,0,0,0,0,6,7,7,5,7,10,8,12,11,5,6,12,6,7,8,10,3,7,9,9,9,9,28
105,sequence_47668,0,0,0,0,0,6,7,7,5,7,10,8,12,11,5,6,12,6,7,8,10,3,7,9,9,9,9,9
106,sequence_47670,0,0,0,0,0,6,0,7,0,1,6,2,5,2,2,1,2,12,0,18,5,17,16,0,0,0,0,0
107,sequence_47665,0,0,0,0,0,6,0,2,0,1,6,2,5,2,2,1,2,12,0,18,5,17,16,0,0,0,0,0
108,sequence_47661,0,0,0,0,0,6,0,2,0,1,6,2,5,2,2,1,2,12,0,18,5,17,16,0,0,0,0,0
109,sequence_47667,0,0,0,0,0,6,0,2,0,1,6,2,5,2,2,1,2,12,0,18,5,17,16,8,8,8,8,8
110,sequence_47726,0,0,2,3,3,3,3,3,3,3,3,0,4,0,0,4,3,3,2,9,19,19,1,13,13,26,26,26
111,sequence_47734,0,0,2,3,3,3,3,3,3,3,3,0,4,0,0,4,3,3,2,9,19,19,1,13,13,26,26,26
112,sequence_47811,0,0,2,3,3,3,3,3,3,3,3,0,4,0,0,4,8,3,2,2,21,4,14,4,4,4,4,4
113,sequence_47662,0,0,2,3,3,3,3,3,3,3,3,0,4,0,0,4,8,3,2,2,21,4,14,4,4,4,4,4
114,sequence_47731,0,0,2,3,3,3,3,3,3,3,3,0,4,0,0,4,3,3,2,9,19,4,1,13,13,13,13,13
115,sequence_47733,0,0,0,0,0,1,0,2,8,6,2,10,2,6,9,7,9,18,9,17,16,22,17,12,12,12,12,12
116,sequence_47732,0,0,2,3,3,3,3,3,3,3,3,0,4,0,0,4,3,3,2,9,19,4,1,13,13,13,13,13
117,sequence_47755,1,1,1,4,4,0,5,4,6,0,0,9,10,1,4,11,0,9,10,14,20,13,0,16,16,16,16,16
118,sequence_47746,1,1,1,4,4,0,5,4,6,0,0,9,1,4,4,9,0,9,10,4,20,6,0,5,5,5,5,5
119,sequence_47754,0,0,0,0,0,6,0,2,0,1,6,2,10,2,2,11,2,5,0,3,12,11,12,8,8,8,8,8
120,sequence_47753,1,1,1,4,4,0,5,4,6,0,0,9,1,1,4,9,0,9,10,4,20,6,0,5,5,5,5,5
121,sequence_47740,1,1,1,4,4,0,5,4,6,0,0,9,1,1,4,9,0,9,10,4,20,6,19,5,5,5,5,5
122,sequence_47742,1,1,1,4,4,0,5,4,6,0,0,9,1,4,4,9,0,9,16,4,8,6,0,11,11,11,11,11
123,sequence_47715,1,1,1,4,4,0,5,4,6,0,0,9,1,4,4,9,0,9,16,4,8,6,0,11,11,11,11,11
124,sequence_47718,1,1,1,4,4,0,5,4,6,0,0,9,1,1,4,9,0,9,5,4,14,6,0,11,11,11,11,11
125,sequence_47717,1,1,1,4,4,0,5,4,6,0,0,9,1,4,4,9,0,9,16,4,8,6,0,11,11,11,11,11
126,sequence_47720,0,0,0,0,0,6,0,2,0,1,6,2,5,2,2,1,2,12,0,3,5,17,12,8,8,8,8,8
127,sequence_47716,0,0,0,0,0,6,0,2,0,1,6,2,5,2,2,1,2,5,0,3,5,11,12,8,8,8,8,8
128,sequence_47719,0,0,0,0,0,6,0,2,0,1,6,2,5,2,2,1,2,5,0,3,5,11,12,8,8,8,8,8
129,sequence_47723,1,1,1,1,1,5,1,1,7,9,4,7,6,14,8,10,7,17,17,10,7,16,8,23,23,23,23,23
130,sequence_47722,1,1,1,4,4,0,5,4,6,0,0,9,1,4,4,9,0,9,16,4,8,6,0,11,11,11,11,11
131,sequence_47674,1,1,1,4,4,0,5,4,6,0,0,9,1,4,4,9,0,9,10,4,20,6,0,5,5,5,5,5
132,sequence_47676,1,1,1,4,4,0,5,4,6,0,0,9,1,4,4,9,0,9,16,4,8,6,0,11,11,11,11,11
133,sequence_47711,1,1,1,1,1,5,1,1,7,9,4,7,6,14,8,10,7,17,17,10,7,16,8,23,23,23,23,23
134,sequence_47739,1,1,1,4,4,0,5,4,6,0,0,9,1,4,4,9,0,9,16,4,8,6,0,11,11,11,11,11
135,sequence_47735,1,1,1,1,1,5,1,1,7,9,4,7,6,14,8,10,7,17,17,10,7,16,8,23,23,23,23,23
136,sequence_47793,1,2,3,2,5,2,2,5,2,10,8,3,0,9,7,5,5,7,6,5,6,21,4,24,24,24,24,24
137,sequence_47801,1,2,3,2,2,4,4,0,4,2,1,4,8,3,3,15,13,0,4,6,2,12,6,20,20,20,20,20
138,sequence_47805,1,2,3,2,5,2,2,5,2,10,8,3,0,9,7,5,5,7,6,5,6,21,4,24,24,24,24,24
139,sequence_47802,1,2,3,2,2,4,4,0,4,2,1,4,8,3,3,15,13,0,4,6,2,12,6,20,20,20,20,20
140,sequence_47794,1,2,3,2,5,2,2,5,2,10,8,3,0,9,7,5,5,7,6,5,6,21,4,24,24,24,24,24
141,sequence_47728,1,2,3,2,2,4,4,8,4,5,1,5,3,7,13,2,13,0,18,6,12,2,2,6,6,6,6,6
142,sequence_47808,1,2,3,2,2,4,4,8,4,8,5,11,11,13,12,8,16,11,11,12,15,14,10,14,14,14,14,14
143,sequence_47792,1,2,3,2,5,2,2,5,2,10,8,3,0,9,7,13,5,7,19,5,6,21,4,24,24,24,24,24
144,sequence_47791,1,2,3,2,2,4,4,8,4,2,1,5,3,3,6,15,13,0,4,1,4,12,6,20,20,20,20,20
145,sequence_47788,1,2,3,2,2,4,4,8,4,2,1,5,3,3,6,15,13,0,13,1,4,12,6,20,20,20,20,20
146,sequence_47729,1,2,3,2,5,2,2,5,2,10,8,3,0,9,7,13,5,7,19,5,6,7,4,2,2,2,2,2
147,sequence_47809,1,2,3,2,5,2,2,5,2,8,5,3,11,8,11,16,10,13,19,13,17,18,13,21,21,21,21,21
148,sequence_47737,1,2,3,2,5,2,2,5,2,8,5,11,11,8,11,16,10,13,19,13,17,18,13,21,21,21,21,21
149,sequence_47810,1,2,3,2,2,4,4,8,4,2,1,5,3,3,6,15,13,0,4,1,4,12,6,20,20,20,20,20
150,sequence_47766,1,2,3,2,2,4,4,8,9,2,7,5,3,7,13,15,13,0,18,6,12,12,2,20,20,20,20,20
151,sequence_47736,1,2,3,2,2,4,4,8,4,8,5,11,11,13,12,8,16,11,11,12,15,14,10,14,14,14,14,14
