,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
21,sequence_47803,0,2,3,3,5,1,2,2,3,2,6,12,9,3,8,3,10,14,4,0,12,2,5,7,5,12,13,14
22,sequence_47663,1,0,1,1,0,4,0,8,7,7,8,8,5,9,12,8,14,17,10,1,2,6,3,9,15,19,11,15
23,sequence_47757,1,0,1,1,0,4,0,0,7,7,4,4,8,7,5,2,9,7,5,17,6,11,7,0,22,18,10,8
24,sequence_47783,0,2,2,2,1,3,4,4,1,6,2,2,1,2,0,1,1,10,16,14,20,13,22,16,6,14,20,18
25,sequence_47796,0,2,2,2,1,3,4,4,9,6,2,3,1,6,0,13,15,9,17,3,19,7,2,21,18,10,12,20
26,sequence_47750,0,1,3,3,2,6,1,1,4,1,5,4,8,1,14,14,4,2,1,18,13,17,9,1,13,20,18,26
27,sequence_47760,0,2,3,3,2,6,2,2,4,2,6,5,3,1,14,14,4,2,6,18,13,21,9,18,11,20,18,26
28,sequence_47773,0,2,3,3,5,1,2,2,3,2,6,12,9,3,8,3,10,14,4,0,12,2,5,7,5,12,13,14
29,sequence_47768,1,0,2,2,1,2,4,4,1,6,2,1,12,6,11,4,12,16,12,15,14,14,16,6,25,0,19,17
30,sequence_47771,0,2,2,2,1,3,4,4,1,6,2,3,12,6,11,4,12,9,17,15,18,18,2,6,0,10,4,20
31,sequence_47681,1,0,1,0,3,2,7,7,2,0,7,7,2,10,2,11,5,5,0,20,5,4,6,4,19,13,3,5
32,sequence_47696,0,1,3,3,2,6,1,1,4,10,11,0,11,11,4,0,11,8,8,10,4,5,8,14,1,16,0,12
33,sequence_47680,1,0,1,0,3,2,7,7,2,0,7,7,2,10,2,11,5,5,0,20,5,4,6,4,19,13,3,5
34,sequence_47673,1,0,1,0,3,2,7,7,2,0,7,1,2,10,13,11,2,3,0,20,5,16,6,4,14,22,14,15
35,sequence_47700,1,0,1,0,3,5,7,7,6,8,0,7,13,0,13,6,3,3,3,7,16,8,11,15,4,6,15,16
36,sequence_47689,1,0,1,0,3,4,7,7,6,5,0,7,13,0,10,11,3,13,3,20,21,22,21,22,20,25,24,21
37,sequence_47683,1,1,0,4,4,0,3,3,8,3,3,9,4,8,9,9,8,1,11,12,8,3,4,3,10,3,8,3
38,sequence_47697,0,1,3,3,2,6,1,1,4,10,11,0,11,11,4,0,11,8,8,10,4,5,8,14,1,16,0,12
39,sequence_47678,0,1,3,3,2,6,1,1,4,10,11,0,11,11,4,0,11,8,8,10,4,5,8,14,1,16,0,12
40,sequence_47682,1,0,1,0,3,2,7,7,2,0,7,7,2,10,2,11,5,5,0,20,5,4,6,4,19,13,3,5
41,sequence_47724,1,0,1,0,3,2,7,7,2,0,7,1,2,10,2,11,5,5,19,11,17,4,14,24,23,13,3,5
42,sequence_47806,0,2,2,2,1,3,4,4,5,6,9,10,7,4,1,16,13,6,17,19,1,10,19,21,21,4,6,4
43,sequence_47807,0,2,2,2,1,3,4,4,9,6,9,10,7,6,1,4,13,6,17,19,1,10,19,21,0,4,6,4
44,sequence_47804,0,2,3,2,5,1,6,6,9,9,1,3,10,5,15,5,0,12,13,13,9,15,10,10,9,17,5,13
45,sequence_47800,0,2,2,2,1,3,6,6,9,9,1,3,10,5,15,5,0,12,13,13,9,15,10,10,9,17,5,13
46,sequence_47799,0,2,2,2,1,3,4,4,1,6,2,11,6,6,6,10,6,6,17,19,1,10,19,21,7,9,6,4
47,sequence_47664,1,0,1,1,0,4,0,0,7,7,4,4,8,7,5,2,9,7,5,17,7,11,7,0,22,1,10,8
48,sequence_47666,1,0,1,1,0,4,0,8,7,7,8,8,5,9,12,7,14,17,10,1,2,6,18,9,2,19,23,10
49,sequence_47671,1,0,1,1,0,4,0,8,7,7,8,1,8,7,12,8,9,7,19,1,17,6,3,24,15,1,11,15
50,sequence_47727,1,0,2,1,0,4,0,0,7,7,2,2,1,2,0,1,1,10,16,14,20,13,22,16,6,14,20,18
51,sequence_47756,1,0,1,1,0,4,0,0,7,7,4,8,5,2,5,2,9,10,5,14,6,13,15,0,24,19,10,8
52,sequence_47775,0,2,2,2,1,3,4,4,1,6,2,2,1,2,0,1,1,10,16,14,20,13,22,16,6,14,20,18
53,sequence_47730,0,2,2,2,1,3,4,4,9,6,2,3,1,6,0,13,15,9,17,3,19,7,2,16,18,10,12,20
54,sequence_47758,1,0,1,1,0,4,0,0,7,7,4,4,8,7,5,2,9,7,5,17,6,11,7,0,22,18,10,8
55,sequence_47797,0,2,2,2,5,1,6,6,9,9,1,3,10,5,0,13,15,4,13,3,19,7,23,19,18,2,12,27
56,sequence_47798,0,2,2,2,1,3,6,6,9,6,2,3,1,6,0,13,15,6,17,3,19,7,19,21,18,2,12,27
57,sequence_47751,0,1,3,3,2,6,1,1,4,1,5,6,0,12,14,14,0,11,1,9,13,17,1,1,13,15,22,6
58,sequence_47741,1,0,1,1,0,4,0,8,7,7,8,8,5,9,12,8,14,17,10,1,2,6,3,9,15,11,11,15
59,sequence_47743,1,0,1,1,0,4,0,0,7,5,4,4,8,7,5,2,9,7,14,17,7,11,7,23,8,18,1,24
60,sequence_47752,1,0,0,4,4,0,3,3,6,5,4,4,4,8,10,2,8,1,11,4,21,11,21,22,20,25,26,21
61,sequence_47745,1,0,1,1,0,4,0,0,7,5,4,4,8,7,5,2,9,7,14,17,7,11,7,23,8,18,1,24
62,sequence_47747,1,0,1,1,0,4,0,0,7,5,4,4,8,7,5,2,9,7,14,17,7,11,7,23,8,18,1,24
63,sequence_47748,1,0,1,1,0,4,0,0,7,5,4,4,8,7,5,2,9,7,14,17,7,11,7,23,8,18,1,24
64,sequence_47749,1,0,1,1,0,4,0,0,7,5,4,4,8,7,5,2,9,7,14,17,7,11,7,23,8,18,1,24
65,sequence_47744,1,0,1,1,3,4,7,7,6,5,0,4,13,0,10,2,3,13,3,4,21,8,21,22,20,25,26,21
66,sequence_47721,0,1,3,4,2,6,1,1,0,1,5,6,0,12,14,14,0,11,1,9,13,17,1,1,13,15,22,6
67,sequence_47759,0,1,3,3,2,6,1,1,4,1,11,0,11,11,14,5,0,12,1,9,13,17,1,1,13,15,22,6
68,sequence_47774,0,2,3,2,5,1,6,6,9,9,1,3,10,5,15,5,0,12,13,13,9,15,10,10,9,17,5,13
69,sequence_47770,0,1,0,4,4,0,3,3,8,9,1,9,10,5,15,5,0,12,13,13,9,15,10,10,9,17,5,13
70,sequence_47713,1,0,1,0,0,2,0,8,2,0,8,1,2,10,13,8,2,16,10,1,17,6,3,24,15,11,11,15
71,sequence_47738,1,0,1,0,0,2,0,8,2,0,8,1,2,10,13,8,2,5,10,1,17,6,3,24,15,11,11,15
72,sequence_47769,0,2,2,2,1,3,4,4,1,6,2,3,12,6,11,4,12,9,17,15,18,18,2,6,0,10,4,4
73,sequence_47702,1,0,1,0,3,5,7,7,6,8,0,7,13,0,10,6,3,13,3,7,16,8,11,15,4,6,15,16
74,sequence_47672,1,0,1,0,3,2,7,7,2,0,7,7,13,10,13,6,2,3,0,7,5,16,6,15,14,22,14,0
75,sequence_47705,1,0,1,0,3,5,7,7,6,8,0,7,13,0,10,6,3,13,3,7,16,8,11,15,4,6,15,16
76,sequence_47694,0,1,3,3,2,6,1,1,4,10,11,0,11,11,4,0,11,8,8,10,4,5,8,14,1,16,0,12
77,sequence_47691,1,1,0,4,4,0,3,3,8,3,3,9,4,8,9,9,8,1,11,12,15,3,4,3,10,26,8,9
78,sequence_47701,1,0,1,0,3,5,7,7,6,8,0,7,13,0,10,6,3,13,3,7,16,8,11,15,4,6,15,16
79,sequence_47706,1,0,1,0,3,5,7,7,6,8,0,7,13,0,10,6,3,13,3,7,16,8,11,15,4,6,15,16
80,sequence_47675,1,0,1,0,3,2,7,7,6,0,0,7,13,0,10,11,3,13,3,20,16,22,11,4,19,6,3,16
81,sequence_47698,1,1,0,4,4,0,3,3,8,3,3,9,4,8,9,9,8,1,11,12,8,3,4,3,10,3,8,3
82,sequence_47688,1,0,1,0,3,4,7,7,6,5,0,7,13,0,10,11,3,13,3,20,21,22,21,22,20,25,24,21
83,sequence_47704,1,1,0,4,4,0,3,3,8,3,3,9,4,8,9,9,16,1,11,12,8,3,4,17,10,3,8,3
84,sequence_47708,1,1,0,4,4,0,3,3,8,3,3,9,4,8,9,9,16,1,11,12,8,3,4,17,10,3,8,3
85,sequence_47709,1,1,0,4,4,0,3,3,8,3,3,9,4,8,9,9,16,1,11,12,15,3,4,17,10,26,8,9
86,sequence_47677,1,1,0,4,4,0,3,3,8,3,3,9,4,8,9,9,8,1,11,12,8,3,4,3,10,3,8,3
87,sequence_47692,1,1,0,4,4,0,3,3,8,3,3,9,4,8,9,9,8,1,11,12,15,3,4,3,10,26,8,9
88,sequence_47703,1,0,1,0,3,5,7,7,6,8,0,7,13,0,10,6,3,13,3,7,16,8,11,15,4,6,15,16
89,sequence_47707,1,0,1,0,3,5,7,7,6,8,0,7,13,0,10,6,3,13,3,7,16,8,11,15,4,6,15,16
90,sequence_47762,1,0,1,1,3,5,0,0,5,8,9,10,7,4,1,16,13,18,9,5,10,0,0,5,21,4,7,7
91,sequence_47765,1,0,1,1,3,5,0,0,5,8,9,10,7,4,1,16,13,18,9,5,10,0,0,5,21,4,7,7
92,sequence_47767,1,0,1,1,3,5,0,0,5,8,9,10,7,4,1,16,13,18,9,5,10,0,0,5,21,4,7,7
93,sequence_47812,1,0,1,1,3,5,0,0,5,8,9,10,7,4,1,16,13,18,9,5,10,0,0,5,21,4,7,7
94,sequence_47761,1,0,1,1,3,5,0,8,5,8,9,10,7,4,1,16,13,18,9,5,10,0,0,5,21,4,7,7
95,sequence_47764,1,0,1,1,3,5,0,0,5,8,9,10,7,4,1,16,13,18,9,5,10,0,0,5,21,4,7,7
96,sequence_47763,1,0,1,1,3,5,0,0,5,8,9,10,7,4,1,16,13,18,9,5,10,0,0,5,21,4,7,7
97,sequence_47699,1,1,0,4,4,0,3,3,8,3,3,9,4,8,9,9,8,1,11,12,15,3,4,3,10,3,8,9
98,sequence_47687,1,1,0,4,4,0,3,3,8,3,3,9,4,8,9,9,8,1,11,12,15,3,4,3,10,26,8,9
99,sequence_47693,1,1,0,4,4,0,3,3,8,3,3,9,4,8,9,9,8,1,11,12,8,3,4,3,10,3,8,3
100,sequence_47690,1,1,0,4,4,0,3,3,8,3,3,9,4,8,9,9,8,1,11,12,15,3,4,3,10,26,8,9
101,sequence_47712,1,1,0,4,4,0,3,3,8,1,5,6,0,12,7,5,0,12,11,2,8,19,20,13,3,8,27,23
102,sequence_47714,1,1,0,4,4,0,5,5,0,1,5,6,0,14,7,5,0,12,7,2,0,19,20,13,3,8,27,23
103,sequence_47725,1,1,0,4,4,0,3,3,8,1,5,6,0,14,7,5,0,12,7,2,8,19,20,13,3,8,27,23
104,sequence_47669,1,0,1,1,0,4,0,0,7,5,4,4,8,7,5,2,9,7,15,16,7,20,21,12,17,1,25,1
105,sequence_47668,1,0,1,1,0,4,0,0,7,5,4,4,8,7,5,2,9,7,15,16,7,20,7,12,17,1,25,1
106,sequence_47670,1,0,1,1,0,4,0,0,7,5,4,4,8,7,5,2,9,7,15,16,7,20,18,0,17,1,10,1
107,sequence_47665,1,0,1,1,0,4,0,0,7,5,4,4,8,7,5,2,9,7,15,16,7,20,7,0,17,1,10,1
108,sequence_47661,1,0,1,1,0,4,0,0,7,5,4,4,8,7,5,2,9,7,14,17,7,11,7,0,22,1,10,8
109,sequence_47667,1,0,1,1,0,4,0,8,7,7,8,8,5,9,12,7,14,17,10,1,2,6,18,9,2,11,23,10
110,sequence_47726,1,0,2,1,0,4,0,0,7,7,4,2,1,2,5,1,1,10,16,14,20,13,22,16,6,14,20,18
111,sequence_47734,1,0,2,1,0,4,0,0,7,7,2,2,1,2,0,1,1,10,16,14,20,13,22,16,6,14,20,18
112,sequence_47811,1,0,1,1,0,4,0,0,7,7,4,2,1,2,5,2,1,10,5,14,6,13,15,0,24,19,20,8
113,sequence_47662,1,0,1,1,0,4,0,8,7,7,8,8,5,9,12,7,14,17,10,1,2,6,15,9,2,19,23,10
114,sequence_47731,0,2,2,2,1,3,6,6,9,9,1,3,10,5,0,13,15,12,13,3,19,7,23,19,18,2,12,27
115,sequence_47733,0,2,2,2,1,3,6,6,9,9,1,3,10,5,0,13,15,12,13,3,19,7,23,19,18,2,12,27
116,sequence_47732,0,2,2,2,1,3,6,6,9,9,1,3,1,5,0,13,15,10,13,3,19,7,23,19,18,2,12,27
117,sequence_47755,1,1,0,4,4,0,5,5,0,1,5,6,0,12,7,12,17,11,1,2,0,19,20,1,3,24,9,23
118,sequence_47746,1,1,0,4,4,0,5,5,0,1,5,6,0,12,7,12,17,11,7,2,0,19,20,20,3,24,9,23
119,sequence_47754,1,1,0,4,4,0,5,5,0,1,5,6,0,12,7,12,0,11,1,2,0,19,20,1,3,24,9,23
120,sequence_47753,0,1,0,4,4,0,5,5,0,1,5,6,0,12,7,12,0,11,1,2,0,19,20,1,3,24,9,23
121,sequence_47740,1,0,1,1,0,4,7,8,6,5,0,8,5,9,12,7,14,13,3,4,2,8,18,22,20,25,26,21
122,sequence_47742,1,0,1,1,0,4,0,0,7,5,4,4,8,7,5,2,9,7,14,17,7,11,7,23,8,18,1,8
123,sequence_47715,1,0,1,1,0,4,0,8,7,5,4,8,8,7,12,2,9,7,14,17,7,11,18,23,8,11,10,8
124,sequence_47718,1,1,0,4,4,0,5,5,0,1,5,6,0,14,7,12,17,15,7,2,0,1,12,20,3,21,17,11
125,sequence_47717,1,1,0,4,4,0,5,5,0,1,5,6,0,14,7,12,17,15,7,2,0,1,12,20,3,21,17,11
126,sequence_47720,1,1,0,4,4,0,5,5,0,1,5,6,0,14,7,12,17,15,7,2,0,1,12,20,3,21,17,11
127,sequence_47716,1,1,0,4,4,0,5,5,0,1,5,6,0,14,7,12,17,15,7,2,0,1,12,20,3,21,17,11
128,sequence_47719,1,1,0,4,4,0,5,5,0,1,5,6,0,14,7,12,17,15,7,2,0,1,12,20,3,21,17,11
129,sequence_47723,1,1,0,4,4,0,5,5,0,1,5,6,0,14,7,5,0,12,7,2,0,19,20,13,3,8,27,23
130,sequence_47722,1,1,0,4,4,0,5,5,0,1,5,6,0,14,7,12,17,15,7,2,0,1,12,20,3,21,17,23
131,sequence_47674,1,0,1,0,3,2,7,7,2,0,7,7,2,10,2,11,5,5,0,20,5,4,6,4,19,13,3,5
132,sequence_47676,1,0,1,0,3,2,7,7,2,0,7,7,2,10,2,11,5,5,0,20,5,4,6,4,19,13,3,5
133,sequence_47711,1,0,1,0,0,2,0,0,2,0,7,1,2,10,2,11,5,5,19,11,17,4,14,24,23,13,3,5
134,sequence_47739,1,0,1,1,0,2,0,0,2,0,4,1,2,7,2,11,5,5,19,11,17,11,14,24,23,18,3,24
135,sequence_47735,1,0,1,0,0,2,0,0,2,0,7,1,2,10,2,11,5,5,19,11,17,4,14,24,23,13,3,5
136,sequence_47793,0,2,2,2,1,3,4,4,1,4,10,11,6,13,6,10,6,0,2,8,11,12,13,8,7,9,16,25
137,sequence_47801,0,2,3,3,5,1,2,2,3,2,6,5,3,3,3,15,7,4,18,6,3,9,17,2,16,7,2,2
138,sequence_47805,0,2,2,2,1,3,4,4,1,4,10,11,6,13,6,10,6,0,2,8,11,12,13,8,7,9,16,25
139,sequence_47802,0,2,3,3,5,1,2,2,3,2,6,12,9,3,8,3,10,14,4,0,12,2,5,7,5,12,13,14
140,sequence_47794,0,1,0,2,4,3,6,6,0,4,10,11,6,13,6,10,6,0,2,8,11,12,13,8,7,9,16,22
141,sequence_47728,0,2,3,3,5,1,2,2,9,2,6,5,3,1,3,15,7,4,6,6,3,9,17,2,16,7,2,2
142,sequence_47808,0,2,3,3,5,1,2,2,4,2,6,5,3,1,3,15,4,2,18,18,3,21,9,18,11,20,18,26
143,sequence_47792,0,2,2,2,1,3,4,4,1,4,10,11,6,13,6,10,6,0,2,8,11,12,13,8,7,9,16,25
144,sequence_47791,0,2,2,2,5,3,2,2,9,6,6,5,3,6,3,15,7,4,18,6,3,9,2,2,16,10,2,2
145,sequence_47788,0,2,3,3,5,1,2,2,3,2,6,12,9,3,8,3,10,14,4,0,12,2,5,7,5,12,13,14
146,sequence_47729,0,2,2,2,1,3,4,4,1,4,10,11,6,13,6,10,6,0,2,8,11,12,13,8,7,9,16,25
147,sequence_47809,0,2,2,2,1,3,4,4,1,4,10,11,6,13,6,10,6,0,2,8,11,12,13,8,7,23,16,19
148,sequence_47737,1,0,1,1,0,4,0,0,7,4,10,11,6,13,6,10,6,0,2,8,11,12,13,8,22,23,16,19
149,sequence_47810,0,2,3,3,5,1,2,2,4,2,6,5,3,1,3,15,4,2,18,18,3,21,9,18,11,20,18,26
150,sequence_47766,0,2,3,3,1,3,2,2,4,2,6,5,3,1,3,14,4,2,18,18,3,21,9,18,11,20,18,26
151,sequence_47736,0,2,3,3,2,6,2,2,4,2,6,5,3,1,3,14,4,2,6,18,3,21,9,18,11,20,18,26
