,secuencia,aglomerative-2,aglomerative-3,aglomerative-4,aglomerative-5,aglomerative-6,aglomerative-7,aglomerative-8,aglomerative-9,aglomerative-10,aglomerative-11,aglomerative-12,aglomerative-13,aglomerative-14,aglomerative-15,aglomerative-16,aglomerative-17,aglomerative-18,aglomerative-19,aglomerative-20,aglomerative-21,aglomerative-22,aglomerative-23,aglomerative-24,aglomerative-25,aglomerative-26,aglomerative-27,aglomerative-28,aglomerative-29
20,sequence_47785,1,0,3,1,1,0,3,3,3,3,3,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
21,sequence_47803,1,0,1,0,2,2,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
22,sequence_47663,0,1,0,3,3,1,0,2,2,2,0,5,5,5,5,5,5,5,2,0,10,10,10,10,4,4,4,4
23,sequence_47757,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,4,4,4,4,1,0,12,12,12,5,5,5
24,sequence_47783,1,0,3,1,1,0,1,1,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
25,sequence_47796,1,0,3,1,1,0,3,3,3,3,3,1,1,0,7,3,8,8,8,8,8,3,3,3,3,3,3,3
26,sequence_47750,1,0,1,0,2,2,2,0,4,4,4,4,4,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7
27,sequence_47760,1,0,1,0,2,2,2,0,4,4,4,4,4,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7
28,sequence_47773,1,0,1,0,2,2,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
29,sequence_47768,1,0,3,1,1,0,1,1,0,0,2,2,2,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19
30,sequence_47771,1,0,3,1,1,0,1,1,0,0,2,2,2,2,2,2,2,0,5,2,2,2,0,13,13,13,13,13
31,sequence_47681,0,1,0,4,4,4,4,4,1,1,1,0,13,13,13,13,13,13,13,13,13,13,13,6,6,6,2,0
32,sequence_47696,1,0,1,0,5,5,5,5,5,5,5,12,12,12,12,12,12,12,12,5,5,5,2,0,21,21,21,21
33,sequence_47680,0,1,0,4,4,4,4,4,1,1,1,0,13,13,13,13,13,13,13,13,13,13,13,6,6,6,2,0
34,sequence_47673,0,1,0,4,4,4,4,4,1,1,1,0,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6
35,sequence_47700,0,1,0,4,4,4,4,4,1,1,1,0,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6
36,sequence_47689,0,1,0,4,4,4,4,4,1,1,1,0,0,4,4,4,1,1,1,1,0,8,8,8,8,8,8,8
37,sequence_47683,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,6,2
38,sequence_47697,1,0,1,0,5,5,5,5,5,5,5,12,12,12,12,12,12,12,12,5,5,5,2,0,21,21,21,21
39,sequence_47678,1,0,1,0,5,5,5,5,5,5,5,12,12,12,12,12,12,12,12,5,5,5,2,0,21,21,21,21
40,sequence_47682,0,1,0,4,4,4,4,4,1,1,1,0,13,13,13,13,13,13,13,13,13,13,13,6,6,6,2,0
41,sequence_47724,0,1,0,4,4,4,4,4,1,1,1,0,13,13,13,13,13,13,13,13,13,13,13,6,6,6,2,0
42,sequence_47806,1,0,3,1,1,0,1,1,0,0,2,2,2,2,2,2,2,0,5,2,2,2,0,24,24,24,24,24
43,sequence_47807,1,0,3,1,1,0,1,1,0,0,2,2,2,2,2,2,2,0,5,2,2,2,0,24,24,24,24,24
44,sequence_47804,1,0,3,1,1,0,3,3,3,3,3,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
45,sequence_47800,1,0,3,1,1,0,3,3,3,3,3,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
46,sequence_47799,1,0,3,1,1,0,1,1,0,0,2,2,2,2,2,2,2,0,5,2,2,2,0,24,24,24,24,24
47,sequence_47664,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,4,4,4,4,1,0,12,12,12,5,5,5
48,sequence_47666,0,1,0,3,3,1,0,2,2,2,0,5,5,5,5,5,5,5,2,0,10,10,10,10,4,4,4,4
49,sequence_47671,0,1,0,3,3,1,0,2,2,2,0,5,5,5,5,5,5,5,2,0,21,21,21,21,10,10,10,10
50,sequence_47727,1,0,3,1,1,0,1,1,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
51,sequence_47756,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,4,4,4,4,1,0,12,12,12,5,5,5
52,sequence_47775,1,0,3,1,1,0,1,1,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
53,sequence_47730,1,0,3,1,1,0,3,3,3,3,3,1,1,0,7,3,8,8,8,8,8,3,3,3,3,3,3,3
54,sequence_47758,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,4,4,4,4,1,0,12,12,12,5,5,5
55,sequence_47797,1,0,3,1,1,0,3,3,3,3,3,1,1,0,7,3,8,8,8,8,8,3,3,3,3,3,3,3
56,sequence_47798,1,0,3,1,1,0,3,3,3,3,3,1,1,0,7,3,8,8,8,8,8,3,3,3,3,3,3,3
57,sequence_47751,0,2,2,2,0,3,7,7,7,7,7,7,7,7,3,1,0,2,0,20,20,20,20,20,20,20,20,20
58,sequence_47741,0,1,0,3,3,1,0,2,2,2,0,5,5,5,5,5,5,5,2,0,21,21,21,21,10,10,10,10
59,sequence_47743,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,3,3,3,3,3,1,1,1,0,26,26,26
60,sequence_47752,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,3,3,3,3,3,1,1,1,0,12,12,12
61,sequence_47745,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,3,3,3,3,3,1,1,1,0,26,26,26
62,sequence_47747,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,3,3,3,3,3,1,1,1,0,26,26,26
63,sequence_47748,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,3,3,3,3,3,1,1,1,0,26,26,26
64,sequence_47749,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,3,3,3,3,3,1,1,1,0,26,26,26
65,sequence_47744,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,3,3,3,3,3,1,1,1,0,12,12,12
66,sequence_47721,0,2,2,2,0,3,7,7,7,7,7,7,7,7,3,1,0,2,0,20,20,20,20,20,20,20,20,20
67,sequence_47759,0,2,2,2,0,3,7,7,7,7,7,7,7,7,3,1,0,2,0,20,20,20,20,20,20,20,20,20
68,sequence_47774,1,0,3,1,1,0,3,3,3,3,3,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
69,sequence_47770,1,0,3,1,1,0,3,3,3,3,3,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
70,sequence_47713,0,1,0,3,3,1,0,2,2,2,0,5,5,5,5,5,5,5,2,0,21,21,21,21,10,10,10,10
71,sequence_47738,0,1,0,3,3,1,0,2,2,2,0,5,5,5,5,5,5,5,2,0,21,21,21,21,10,10,10,10
72,sequence_47769,1,0,3,1,1,0,1,1,0,0,2,2,2,2,2,2,2,0,5,2,2,2,0,13,13,13,13,13
73,sequence_47702,0,1,0,4,4,4,4,4,1,1,1,0,0,4,4,4,1,1,1,1,0,22,22,22,22,22,22,22
74,sequence_47672,0,1,0,4,4,4,4,4,1,1,1,0,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6
75,sequence_47705,0,1,0,4,4,4,4,4,1,1,1,0,0,4,4,4,1,1,1,1,0,22,22,22,22,22,22,22
76,sequence_47694,1,0,1,0,5,5,5,5,5,5,5,12,12,12,12,12,12,12,12,5,5,5,2,0,21,21,21,21
77,sequence_47691,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,6,2
78,sequence_47701,0,1,0,4,4,4,4,4,1,1,1,0,0,4,4,4,1,1,1,1,0,22,22,22,22,22,22,22
79,sequence_47706,0,1,0,4,4,4,4,4,1,1,1,0,0,4,4,4,1,1,1,1,0,22,22,22,22,22,22,22
80,sequence_47675,0,1,0,4,4,4,4,4,1,1,1,0,0,4,4,4,1,1,1,1,0,8,8,8,8,8,8,8
81,sequence_47698,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,6,2
82,sequence_47688,0,1,0,4,4,4,4,4,1,1,1,0,0,4,4,4,1,1,1,1,0,8,8,8,8,8,8,8
83,sequence_47704,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,27,27
84,sequence_47708,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,27,27
85,sequence_47709,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,27,27
86,sequence_47677,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,6,2
87,sequence_47692,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,6,2
88,sequence_47703,0,1,0,4,4,4,4,4,1,1,1,0,0,4,4,4,1,1,1,1,0,22,22,22,22,22,22,22
89,sequence_47707,0,1,0,4,4,4,4,4,1,1,1,0,0,4,4,4,1,1,1,1,0,22,22,22,22,22,22,22
90,sequence_47762,0,1,0,3,3,1,0,8,8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17
91,sequence_47765,0,1,0,3,3,1,0,8,8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17
92,sequence_47767,0,1,0,3,3,1,0,8,8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17
93,sequence_47812,0,1,0,3,3,1,0,8,8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17
94,sequence_47761,0,1,0,3,3,1,0,8,8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17
95,sequence_47764,0,1,0,3,3,1,0,8,8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17
96,sequence_47763,0,1,0,3,3,1,0,8,8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17
97,sequence_47699,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,6,2
98,sequence_47687,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,6,2
99,sequence_47693,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,6,2
100,sequence_47690,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,6,2
101,sequence_47712,0,2,2,2,0,3,7,7,7,7,7,7,7,7,3,1,0,2,0,12,12,12,5,5,5,2,0,14
102,sequence_47714,0,2,2,2,0,3,7,7,7,7,7,7,7,7,3,1,0,2,0,12,12,12,5,5,5,2,0,14
103,sequence_47725,0,2,2,2,0,3,7,7,7,7,7,7,7,7,3,1,0,2,0,12,12,12,5,5,5,2,0,14
104,sequence_47669,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,4,4,4,4,1,0,23,23,23,23,23,23
105,sequence_47668,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,4,4,4,4,1,0,23,23,23,23,23,23
106,sequence_47670,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,4,4,4,4,1,0,12,12,12,5,5,5
107,sequence_47665,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,4,4,4,4,1,0,12,12,12,5,5,5
108,sequence_47661,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,4,4,4,4,1,0,12,12,12,5,5,5
109,sequence_47667,0,1,0,3,3,1,0,2,2,2,0,5,5,5,5,5,5,5,2,0,10,10,10,10,4,4,4,4
110,sequence_47726,1,0,3,1,1,0,1,1,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
111,sequence_47734,1,0,3,1,1,0,1,1,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
112,sequence_47811,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,4,4,4,4,1,0,12,12,12,5,5,5
113,sequence_47662,0,1,0,3,3,1,0,2,2,2,0,5,5,5,5,5,5,5,2,0,10,10,10,10,4,4,4,4
114,sequence_47731,1,0,3,1,1,0,3,3,3,3,3,1,1,0,7,3,8,8,8,8,8,3,3,3,3,3,3,3
115,sequence_47733,1,0,3,1,1,0,3,3,3,3,3,1,1,0,7,3,8,8,8,8,8,3,3,3,3,3,3,3
116,sequence_47732,1,0,3,1,1,0,3,3,3,3,3,1,1,0,7,3,8,8,8,8,8,3,3,3,3,3,3,3
117,sequence_47755,0,2,2,2,0,3,7,7,7,7,7,7,7,7,3,1,0,2,0,12,12,12,5,5,5,2,0,28
118,sequence_47746,0,2,2,2,0,3,7,7,7,7,7,7,7,7,3,1,0,2,0,12,12,12,5,5,5,2,0,28
119,sequence_47754,0,2,2,2,0,3,7,7,7,7,7,7,7,7,3,1,0,2,0,12,12,12,5,5,5,2,0,28
120,sequence_47753,0,2,2,2,0,3,7,7,7,7,7,7,7,7,3,1,0,2,0,12,12,12,5,5,5,2,0,28
121,sequence_47740,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,3,3,3,3,3,1,1,1,0,12,12,12
122,sequence_47742,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,3,3,3,3,3,1,1,1,0,12,12,12
123,sequence_47715,0,1,0,3,3,1,0,2,2,2,0,3,3,3,1,0,3,3,3,3,3,1,1,1,0,12,12,12
124,sequence_47718,0,2,2,2,0,3,7,7,7,7,7,7,7,7,3,1,0,18,18,18,18,18,18,18,18,18,18,18
125,sequence_47717,0,2,2,2,0,3,7,7,7,7,7,7,7,7,3,1,0,18,18,18,18,18,18,18,18,18,18,18
126,sequence_47720,0,2,2,2,0,3,7,7,7,7,7,7,7,7,3,1,0,18,18,18,18,18,18,18,18,18,18,18
127,sequence_47716,0,2,2,2,0,3,7,7,7,7,7,7,7,7,3,1,0,18,18,18,18,18,18,18,18,18,18,18
128,sequence_47719,0,2,2,2,0,3,7,7,7,7,7,7,7,7,3,1,0,18,18,18,18,18,18,18,18,18,18,18
129,sequence_47723,0,2,2,2,0,3,7,7,7,7,7,7,7,7,3,1,0,2,0,12,12,12,5,5,5,2,0,14
130,sequence_47722,0,2,2,2,0,3,7,7,7,7,7,7,7,7,3,1,0,18,18,18,18,18,18,18,18,18,18,18
131,sequence_47674,0,1,0,4,4,4,4,4,1,1,1,0,13,13,13,13,13,13,13,13,13,13,13,6,6,6,2,0
132,sequence_47676,0,1,0,4,4,4,4,4,1,1,1,0,13,13,13,13,13,13,13,13,13,13,13,6,6,6,2,0
133,sequence_47711,0,1,0,4,4,4,4,4,1,1,1,0,13,13,13,13,13,13,13,13,13,13,13,6,6,6,2,0
134,sequence_47739,0,1,0,4,4,4,4,4,1,1,1,0,13,13,13,13,13,13,13,13,13,13,13,6,6,6,2,0
135,sequence_47735,0,1,0,4,4,4,4,4,1,1,1,0,13,13,13,13,13,13,13,13,13,13,13,6,6,6,2,0
136,sequence_47793,1,0,3,1,1,0,1,1,0,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,1,1,1,1
137,sequence_47801,1,0,1,0,2,2,2,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
138,sequence_47805,1,0,3,1,1,0,1,1,0,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,1,1,1,1
139,sequence_47802,1,0,1,0,2,2,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
140,sequence_47794,1,0,3,1,1,0,1,1,0,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,1,1,1,1
141,sequence_47728,1,0,1,0,2,2,2,0,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
142,sequence_47808,1,0,1,0,2,2,2,0,4,4,4,4,4,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7
143,sequence_47792,1,0,3,1,1,0,1,1,0,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,1,1,1,1
144,sequence_47791,1,0,3,1,1,0,1,1,0,0,2,2,2,2,2,2,2,0,5,2,2,2,0,13,13,13,13,13
145,sequence_47788,1,0,1,0,2,2,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
146,sequence_47729,1,0,3,1,1,0,1,1,0,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,1,1,1,1
147,sequence_47809,1,0,3,1,1,0,1,1,0,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,1,1,1,1
148,sequence_47737,1,0,3,1,1,0,1,1,0,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,1,1,1,1
149,sequence_47810,1,0,1,0,2,2,2,0,4,4,4,4,4,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7
150,sequence_47766,1,0,1,0,2,2,2,0,4,4,4,4,4,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7
151,sequence_47736,1,0,1,0,2,2,2,0,4,4,4,4,4,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7
