,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
75,sequence_47705,0,1,1,0,1,1,0,4,4,4,1,0,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
76,sequence_47694,1,0,0,4,4,4,4,1,1,1,0,4,4,4,4,4,4,4,4,4,4,1,1,0,9,9,9,9
77,sequence_47691,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,7,7,7,7,7,3,3,3,1,0,13,13,13
78,sequence_47701,0,1,1,0,1,1,0,4,4,4,1,0,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
79,sequence_47706,0,1,1,0,1,1,0,4,4,4,1,0,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
80,sequence_47675,0,1,1,0,1,1,0,4,4,4,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,2,2,2
81,sequence_47698,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,7,7,7,7,7,3,3,3,1,0,13,13,13
82,sequence_47688,0,1,1,0,5,2,2,2,2,0,4,1,1,1,0,1,1,1,1,1,0,4,4,4,1,1,0,28
83,sequence_47704,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,7,7,7,7,7,3,3,3,1,0,26,26,26
84,sequence_47708,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,7,7,7,7,7,3,3,3,1,0,26,26,26
85,sequence_47709,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,7,7,7,7,7,3,3,3,1,0,26,26,26
86,sequence_47677,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,7,7,7,7,7,3,3,3,1,0,13,13,13
87,sequence_47692,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,7,7,7,7,7,3,3,3,1,0,13,13,13
88,sequence_47703,0,1,1,0,1,1,0,4,4,4,1,0,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
89,sequence_47707,0,1,1,0,1,1,0,4,4,4,1,0,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
90,sequence_47762,0,1,1,0,1,1,0,8,8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17
91,sequence_47765,0,1,1,0,1,1,0,8,8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17
92,sequence_47767,0,1,1,0,1,1,0,8,8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17
93,sequence_47812,0,1,1,0,1,1,0,8,8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17
94,sequence_47761,0,1,1,0,1,1,0,8,8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17
95,sequence_47764,0,1,1,0,1,1,0,8,8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17
96,sequence_47763,0,1,1,0,1,1,0,8,8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17
97,sequence_47699,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,7,7,7,7,7,3,3,3,1,0,13,13,13
98,sequence_47687,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,7,7,7,7,7,3,3,3,1,0,13,13,13
99,sequence_47693,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,7,7,7,7,7,3,3,3,1,0,13,13,13
100,sequence_47690,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,7,7,7,7,7,3,3,3,1,0,13,13,13
101,sequence_47712,0,2,2,2,2,0,3,3,3,3,3,3,3,3,1,0,6,2,0,6,6,6,2,2,2,0,21,21
102,sequence_47714,0,2,2,2,2,0,3,3,3,3,3,3,3,3,1,0,6,2,0,6,6,6,2,2,2,0,21,21
103,sequence_47725,0,2,2,2,2,0,3,3,3,3,3,3,3,3,1,0,6,2,0,6,6,6,2,2,2,0,21,21
104,sequence_47669,0,1,1,0,5,2,2,2,2,0,4,1,1,1,0,3,3,3,3,3,1,0,23,23,23,23,23,23
105,sequence_47668,0,1,1,0,5,2,2,2,2,0,4,1,1,1,0,3,3,3,3,3,1,0,23,23,23,23,23,23
106,sequence_47670,0,1,1,0,5,2,2,2,2,0,4,1,1,1,0,3,3,3,3,3,1,0,13,13,13,6,6,6
107,sequence_47665,0,1,1,0,5,2,2,2,2,0,4,1,1,1,0,3,3,3,3,3,1,0,13,13,13,6,6,6
108,sequence_47661,0,1,1,0,5,2,2,2,2,0,4,1,1,1,0,3,3,3,3,3,1,0,13,13,13,6,6,6
109,sequence_47667,0,1,1,0,5,2,2,2,2,0,11,11,11,5,5,5,5,5,2,0,16,16,16,7,7,7,7,3
110,sequence_47726,1,0,3,3,3,3,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4
111,sequence_47734,1,0,3,3,3,3,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4
112,sequence_47811,0,1,1,0,5,2,2,2,2,0,4,1,1,1,0,3,3,3,3,3,1,0,13,13,13,6,6,6
113,sequence_47662,0,1,1,0,5,2,2,2,2,0,11,11,11,5,5,5,5,5,2,0,16,16,16,7,7,7,7,3
114,sequence_47731,1,0,0,1,0,5,5,5,5,2,2,2,0,11,11,11,11,11,5,5,5,5,5,5,5,5,5,5
115,sequence_47733,1,0,0,1,0,5,5,5,5,2,2,2,0,11,11,11,11,11,5,5,5,5,5,5,5,5,5,5
116,sequence_47732,1,0,0,1,0,5,5,5,5,2,2,2,0,11,11,11,11,11,5,5,5,5,5,5,5,5,5,5
117,sequence_47755,0,2,2,2,2,0,3,3,3,3,3,3,3,3,1,0,6,2,0,6,6,6,2,2,2,0,27,27
118,sequence_47746,0,2,2,2,2,0,3,3,3,3,3,3,3,3,1,0,6,2,0,6,6,6,2,2,2,0,27,27
119,sequence_47754,0,2,2,2,2,0,3,3,3,3,3,3,3,3,1,0,6,2,0,6,6,6,2,2,2,0,27,27
120,sequence_47753,0,2,2,2,2,0,3,3,3,3,3,3,3,3,1,0,6,2,0,6,6,6,2,2,2,0,27,27
121,sequence_47740,0,1,1,0,5,2,2,2,2,0,4,1,1,1,0,1,1,1,1,1,0,4,4,4,1,1,0,16
122,sequence_47742,0,1,1,0,5,2,2,2,2,0,4,1,1,1,0,1,1,1,1,1,0,4,4,4,1,1,0,16
123,sequence_47715,0,1,1,0,5,2,2,2,2,0,4,1,1,1,0,1,1,1,1,1,0,4,4,4,1,1,0,16
124,sequence_47718,0,2,2,2,2,0,3,3,3,3,3,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8
125,sequence_47717,0,2,2,2,2,0,3,3,3,3,3,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8
126,sequence_47720,0,2,2,2,2,0,3,3,3,3,3,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8
127,sequence_47716,0,2,2,2,2,0,3,3,3,3,3,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8
128,sequence_47719,0,2,2,2,2,0,3,3,3,3,3,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8
129,sequence_47723,0,2,2,2,2,0,3,3,3,3,3,3,3,3,1,0,6,2,0,6,6,6,2,2,2,0,21,21
130,sequence_47722,0,2,2,2,2,0,3,3,3,3,3,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8
131,sequence_47674,0,1,1,0,1,1,0,4,4,4,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,2,2,2
132,sequence_47676,0,1,1,0,1,1,0,4,4,4,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,2,2,2
133,sequence_47711,0,1,1,0,1,1,0,4,4,4,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,2,2,2
134,sequence_47739,0,1,1,0,1,1,0,4,4,4,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,2,2,2
135,sequence_47735,0,1,1,0,1,1,0,4,4,4,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,2,2,2
136,sequence_47793,1,0,3,3,3,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,1,0
137,sequence_47801,1,0,0,1,0,6,6,6,6,6,6,6,6,6,6,6,2,0,11,11,11,11,11,11,11,11,11,11
138,sequence_47805,1,0,3,3,3,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,1,0
139,sequence_47802,1,0,0,1,0,6,6,6,6,6,6,6,6,6,6,6,2,0,19,19,19,19,19,19,19,19,19,19
140,sequence_47794,1,0,3,3,3,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,1,0
141,sequence_47728,1,0,0,1,0,6,6,6,6,6,6,6,6,6,6,6,2,0,11,11,11,11,11,11,11,11,11,11
142,sequence_47808,1,0,0,4,4,4,4,1,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
143,sequence_47792,1,0,3,3,3,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,1,0
144,sequence_47791,1,0,3,3,3,3,1,0,0,5,5,5,5,2,2,2,0,6,6,2,2,2,0,16,16,16,16,7
145,sequence_47788,1,0,0,1,0,6,6,6,6,6,6,6,6,6,6,6,2,0,19,19,19,19,19,19,19,19,19,19
146,sequence_47729,1,0,3,3,3,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,1,0
147,sequence_47809,1,0,3,3,3,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,1,0
148,sequence_47737,1,0,3,3,3,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,1,0
149,sequence_47810,1,0,0,4,4,4,4,1,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
150,sequence_47766,1,0,0,4,4,4,4,1,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
151,sequence_47736,1,0,0,4,4,4,4,1,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
