,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
25,sequence_19419,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,11,11,11,5,5,5,2,2,2,2,2
26,sequence_19425,0,2,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1
27,sequence_19450,0,0,0,3,1,1,1,0,4,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1,0
28,sequence_53085,0,0,1,0,5,2,2,2,2,2,0,5,5,5,5,5,5,2,0,9,9,9,4,4,4,1,0,18
29,sequence_19509,0,0,0,3,1,1,1,0,4,1,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
30,sequence_53059,0,0,1,0,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
31,sequence_19430,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,18,18,18,18,18,18,18,18,18,18,8
32,sequence_20052,0,0,1,0,3,3,3,1,0,9,9,9,9,9,9,9,4,4,9,4,4,4,1,1,0,4,4,4
33,sequence_19369,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,4,1,1,1,0,11,11,11,11,11
34,sequence_53064,0,0,1,0,5,2,2,2,2,2,0,5,5,5,5,5,5,2,0,9,9,9,4,4,4,1,0,28
35,sequence_20072,0,0,1,0,3,3,3,1,0,9,9,9,9,9,9,9,4,4,9,4,4,4,1,1,0,4,4,4
36,sequence_20038,0,0,0,4,4,4,4,4,1,0,2,0,13,13,13,6,6,6,6,6,6,2,2,0,25,25,25,25
37,sequence_20039,0,2,2,2,2,0,0,3,3,3,3,3,3,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13
38,sequence_19506,0,0,0,4,4,4,4,4,1,0,2,0,4,4,4,4,1,1,1,0,21,21,21,21,21,21,21,21
39,sequence_20064,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,2,2,0,6,6,6,6,6,6,6
40,sequence_19530,0,0,0,4,4,4,4,4,1,0,2,0,4,4,4,4,1,1,1,0,21,21,21,21,21,21,21,21
41,sequence_19498,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,8,3
42,sequence_19504,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,4,1,1,1,0,11,11,11,11,11
43,sequence_19386,0,0,0,4,4,4,4,4,1,0,2,0,13,13,13,6,6,6,6,6,6,2,2,0,25,25,25,25
44,sequence_19519,0,0,0,4,4,4,4,4,1,0,2,0,4,4,4,4,1,1,1,0,11,11,11,5,5,5,5,5
45,sequence_19404,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,2,2,0,22,22,22,22,22,22,22
46,sequence_19446,0,0,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,5,5,5,2,0,23,23,23,23,23,23
47,sequence_20063,0,0,1,0,3,3,3,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
48,sequence_20043,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,2,2,0,22,22,22,22,22,22,22
49,sequence_19497,0,2,2,2,2,0,0,3,3,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
50,sequence_19490,0,0,0,4,4,4,4,4,1,0,2,0,4,4,4,4,1,1,1,0,21,21,21,21,21,21,21,21
51,sequence_19376,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,18,18,18,18,18,18,18,18,18,18,8
52,sequence_19406,0,0,0,3,1,1,1,0,4,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1,0
53,sequence_19405,0,0,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,5,5,5,2,0,19,19,19,19,19,19
54,sequence_19382,0,0,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,5,5,5,2,0,19,19,19,19,19,19
55,sequence_20067,0,0,1,0,3,3,3,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
56,sequence_19409,0,2,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1
57,sequence_19354,0,0,0,3,1,1,1,0,4,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1,0
58,sequence_20040,0,0,1,0,3,3,3,1,0,9,9,9,9,9,9,9,4,4,9,4,4,4,1,1,0,26,26,26
59,sequence_19370,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,4,1,1,1,0,11,11,11,11,11
60,sequence_19432,0,0,0,3,1,1,1,0,4,1,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
61,sequence_19371,0,0,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,5,5,5,2,0,19,19,19,19,19,19
62,sequence_19434,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,11,11,11,5,5,5,2,2,2,2,2
63,sequence_19505,0,0,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,5,5,5,2,0,19,19,19,19,19,19
64,sequence_53070,0,0,1,0,5,2,2,2,2,2,0,5,5,5,5,5,5,2,0,9,9,9,4,4,4,1,0,18
65,sequence_19392,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,11,11,11,5,5,5,2,2,2,2,2
66,sequence_19357,0,0,0,3,1,1,1,0,9,4,4,4,1,0,15,15,15,15,15,15,15,15,15,15,7,7,7,7
67,sequence_20056,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,2,2,0,6,6,6,6,6,6,6
68,sequence_19526,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,11,11,11,5,5,5,2,2,2,2,2
69,sequence_20046,0,2,2,2,2,0,0,3,3,3,3,3,3,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13
70,sequence_19443,0,0,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,5,5,5,2,0,23,23,23,23,23,23
71,sequence_19410,0,0,0,3,1,1,1,0,4,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1,0
72,sequence_19390,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,18,18,18,18,18,18,18,18,18,18,8
73,sequence_19439,0,2,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1
74,sequence_20071,0,2,2,2,2,0,0,3,3,3,3,3,3,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13
75,sequence_19451,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,8,3
76,sequence_20041,0,0,1,0,3,3,3,1,0,9,9,9,9,9,9,9,4,4,9,4,4,4,1,1,0,4,4,4
77,sequence_19415,0,0,0,3,1,1,1,0,4,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1,0
78,sequence_20035,0,2,2,2,2,0,0,3,3,3,3,3,3,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13
79,sequence_20051,0,0,1,0,3,3,3,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
80,sequence_19397,0,0,0,3,1,1,1,0,4,1,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
81,sequence_19394,0,0,0,4,4,4,4,4,1,0,2,0,13,13,13,6,6,6,6,6,6,2,2,0,15,15,15,15
82,sequence_19374,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,18,18,18,18,18,18,18,18,18,18,8
83,sequence_19378,0,0,0,3,1,1,1,0,4,1,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
84,sequence_19441,0,0,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,5,5,5,2,0,23,23,23,23,23,23
85,sequence_19433,0,0,0,3,1,1,1,0,4,1,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
86,sequence_20062,0,0,1,0,3,3,3,1,0,9,9,9,9,9,9,9,4,4,9,4,4,4,1,1,0,4,4,4
87,sequence_19393,0,0,0,3,1,1,1,0,4,1,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
88,sequence_20065,0,0,1,0,3,3,3,1,0,9,9,9,9,9,9,9,4,4,9,4,4,4,1,1,0,4,4,4
89,sequence_19383,0,0,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,5,5,5,2,0,23,23,23,23,23,23
90,sequence_19422,0,0,0,4,4,4,4,4,1,0,2,0,13,13,13,6,6,6,6,6,6,2,2,0,15,15,15,15
91,sequence_19495,0,0,0,3,1,1,1,0,4,1,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
92,sequence_19431,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,11,11,11,5,5,5,2,2,2,2,2
93,sequence_20058,0,0,1,0,3,3,3,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
94,sequence_19488,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,18,18,18,18,18,18,18,18,18,18,8
95,sequence_19375,0,0,0,3,1,1,1,0,4,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1,0
96,sequence_19511,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,2,2,0,6,6,6,6,6,6,6
97,sequence_53065,0,0,1,0,5,2,2,2,2,2,0,5,5,5,5,5,5,2,0,9,9,9,4,4,4,1,0,18
98,sequence_53074,0,0,1,0,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
99,sequence_20050,0,0,1,0,3,3,3,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
100,sequence_19515,0,0,0,4,4,4,4,4,1,0,2,0,4,4,4,4,1,1,1,0,11,11,11,5,5,5,5,5
101,sequence_20057,0,0,1,0,3,3,3,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
102,sequence_19438,0,0,0,3,1,1,1,0,9,4,4,4,1,0,15,15,15,15,15,15,15,15,15,15,7,7,7,7
103,sequence_19486,0,0,0,3,1,1,1,0,9,4,4,4,1,0,15,15,15,15,15,15,15,15,15,15,7,7,7,7
104,sequence_19389,0,0,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,5,5,5,2,0,23,23,23,23,23,23
105,sequence_19468,0,0,0,4,4,4,4,4,1,0,2,0,4,4,4,4,1,1,1,0,11,11,11,5,5,5,5,5
106,sequence_20068,0,0,1,0,3,3,3,1,0,9,9,9,9,9,9,9,4,4,9,4,4,4,1,1,0,4,4,4
107,sequence_19420,0,0,0,3,1,1,1,0,4,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1,0
108,sequence_20076,0,0,1,0,3,3,3,1,0,9,9,9,9,9,9,9,4,4,9,4,4,4,1,1,0,4,4,4
109,sequence_20070,0,2,2,2,2,0,0,3,3,3,3,3,3,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13
110,sequence_19399,0,0,0,4,4,4,4,4,1,0,2,0,13,13,13,6,6,6,6,6,6,2,2,0,15,15,15,15
111,sequence_19436,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,11,11,11,5,5,5,2,2,2,2,2
112,sequence_19492,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,11,11,11,5,5,5,2,2,2,2,2
113,sequence_19445,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,4,1,1,1,0,11,11,11,11,11
114,sequence_19403,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,2,2,0,22,22,22,22,22,22,22
115,sequence_19428,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,11,11,11,5,5,5,2,2,2,2,2
116,sequence_19377,0,0,0,4,4,4,4,4,1,0,2,0,13,13,13,6,6,6,6,6,6,2,2,0,15,15,15,15
117,sequence_19427,0,0,0,3,1,1,1,0,4,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1,0
118,sequence_19521,1,1,3,1,0,5,5,5,5,5,5,2,2,2,2,0,9,9,19,19,19,19,9,9,9,9,9,9
119,sequence_20045,0,0,1,0,3,3,3,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
120,sequence_19412,0,0,0,3,1,1,1,0,4,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1,0
121,sequence_19508,0,0,0,4,4,4,4,4,1,0,2,0,4,4,4,4,1,1,1,0,21,21,21,21,21,21,21,21
122,sequence_53080,0,0,1,0,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
123,sequence_20073,0,0,1,0,3,3,3,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
124,sequence_19442,0,2,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1
125,sequence_53077,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,4,1,1,1,0,24,24,24,24,24
126,sequence_19429,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,4,1,1,1,0,11,11,11,11,11
127,sequence_19416,0,0,0,3,1,1,1,0,4,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1,0
128,sequence_20055,0,0,1,0,3,3,3,1,0,9,9,9,9,9,9,9,4,4,9,4,4,4,1,1,0,26,26,26
129,sequence_19388,0,0,0,3,1,1,1,0,4,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1,0
130,sequence_20049,0,2,2,2,2,0,0,3,3,3,3,3,3,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13
131,sequence_20059,0,0,1,0,3,3,3,1,0,9,9,9,9,9,9,9,4,4,9,4,4,4,1,1,0,4,4,4
132,sequence_19467,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,27,27
133,sequence_19373,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,18,18,18,18,18,18,18,18,18,18,8
134,sequence_19396,0,0,0,3,1,1,1,0,4,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1,0
135,sequence_19527,0,0,0,3,1,1,1,0,4,1,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
136,sequence_19435,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,11,11,11,5,5,5,2,2,2,2,2
137,sequence_53069,0,0,1,0,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
138,sequence_19418,0,0,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,5,5,5,2,0,23,23,23,23,23,23
139,sequence_20075,0,2,2,2,2,0,0,3,3,3,3,3,3,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13
140,sequence_19423,0,0,0,3,1,1,1,0,9,4,4,4,1,0,15,15,15,15,15,15,15,15,15,15,7,7,7,7
141,sequence_19516,0,0,0,3,1,1,1,0,9,4,4,4,1,0,15,15,15,15,15,15,15,15,15,15,7,7,7,7
142,sequence_19512,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,2,2,0,6,6,6,6,6,6,6
143,sequence_19387,0,0,0,3,1,1,1,0,4,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1,0
144,sequence_53061,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,2,2,0,22,22,22,22,22,22,22
145,sequence_19448,0,2,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1
146,sequence_19469,0,0,0,4,4,4,4,4,1,0,2,0,4,4,4,4,1,1,1,0,11,11,11,5,5,5,5,5
147,sequence_19449,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,8,3
148,sequence_53063,0,0,1,0,5,2,2,2,2,2,0,5,5,5,5,5,5,2,0,9,9,9,4,4,4,1,0,18
149,sequence_19457,0,0,0,3,1,1,1,0,4,1,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
150,sequence_19466,0,2,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1
151,sequence_19494,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,11,11,11,5,5,5,2,2,2,2,2
152,sequence_19454,0,0,0,3,1,1,1,0,4,1,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
153,sequence_19529,0,0,0,4,4,4,4,4,1,0,2,0,4,4,4,4,1,1,1,0,21,21,21,21,21,21,21,21
154,sequence_19426,0,0,0,3,1,1,1,0,9,4,4,4,1,0,15,15,15,15,15,15,15,15,15,15,7,7,7,7
155,sequence_19491,0,0,0,4,4,4,4,4,1,0,2,0,4,4,4,4,1,1,1,0,21,21,21,21,21,21,21,21
156,sequence_19421,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,11,11,11,5,5,5,2,2,2,2,2
157,sequence_19514,0,0,0,4,4,4,4,4,1,0,2,0,4,4,4,4,1,1,1,0,11,11,11,5,5,5,5,5
158,sequence_19368,0,0,0,3,1,1,1,0,4,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1,0
159,sequence_19437,0,0,0,3,1,1,1,0,4,1,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
160,sequence_20044,0,0,1,0,3,3,3,1,0,9,9,9,9,9,9,9,4,4,9,4,4,4,1,1,0,4,4,4
161,sequence_19501,0,2,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1
162,sequence_20074,0,0,1,0,3,3,3,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
163,sequence_19395,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,11,11,11,5,5,5,2,2,2,2,2
164,sequence_19510,0,0,0,4,4,4,4,4,1,0,2,0,4,4,4,4,1,1,1,0,21,21,21,21,21,21,21,21
165,sequence_19489,0,0,0,3,1,1,1,0,4,1,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
166,sequence_19440,0,0,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,5,5,5,2,0,19,19,19,19,19,19
167,sequence_19408,0,0,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,5,5,5,2,0,19,19,19,19,19,19
168,sequence_53076,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,4,1,1,1,0,24,24,24,24,24
169,sequence_19372,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,18,18,18,18,18,18,18,18,18,18,8
170,sequence_19507,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,11,11,11,5,5,5,2,2,2,2,2
171,sequence_20066,0,0,1,0,3,3,3,1,0,9,9,9,9,9,9,9,4,4,9,4,4,4,1,1,0,4,4,4
172,sequence_19524,0,0,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,5,5,5,2,0,19,19,19,19,19,19
173,sequence_19414,0,2,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1
174,sequence_19485,0,0,0,3,1,1,1,0,9,4,4,4,1,0,15,15,15,15,15,15,15,15,15,15,7,7,7,7
175,sequence_19384,0,0,0,3,1,1,1,0,4,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1,0
176,sequence_19493,0,0,0,4,4,4,4,4,1,0,2,0,4,4,4,4,1,1,1,0,21,21,21,21,21,21,21,21
177,sequence_19484,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,4,1,1,1,0,24,24,24,24,24
178,sequence_53073,0,0,1,0,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
179,sequence_20034,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,2,2,0,22,22,22,22,22,22,22
180,sequence_19456,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,11,11,11,5,5,5,2,2,2,2,2
181,sequence_53067,0,0,1,0,5,2,2,2,2,2,0,5,5,5,5,5,5,2,0,9,9,9,4,4,4,1,0,28
182,sequence_19502,0,2,2,2,2,0,0,3,3,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
183,sequence_20053,0,0,1,0,3,3,3,1,0,9,9,9,9,9,9,9,4,4,9,4,4,4,1,1,0,4,4,4
184,sequence_19355,0,0,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,5,5,5,2,0,19,19,19,19,19,19
185,sequence_19365,0,2,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1
186,sequence_20047,0,0,1,0,3,3,3,1,0,9,9,9,9,9,9,9,4,4,9,4,4,4,1,1,0,4,4,4
187,sequence_19528,0,0,0,4,4,4,4,4,1,0,2,0,4,4,4,4,1,1,1,0,21,21,21,21,21,21,21,21
188,sequence_19455,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,18,18,18,18,18,18,18,18,18,18,8
189,sequence_19479,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,8,3
190,sequence_19452,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,18,18,18,18,18,18,18,18,18,18,8
191,sequence_19407,0,2,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1
192,sequence_19444,0,2,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1
193,sequence_19499,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,11,11,11,5,5,5,2,2,2,2,2
194,sequence_19487,0,2,2,2,2,0,7,7,7,7,7,7,7,3,1,1,0,18,18,18,18,18,18,18,18,18,18,8
195,sequence_19398,0,0,0,4,4,4,4,4,1,0,2,0,13,13,13,6,6,6,6,6,6,2,2,0,15,15,15,15
196,sequence_19424,0,0,0,3,1,1,1,0,4,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,1,0
197,sequence_20037,0,0,1,0,3,3,3,1,0,9,9,9,9,9,9,9,4,4,9,4,4,4,1,1,0,4,4,4
198,sequence_53058,0,0,1,0,5,2,2,2,2,2,0,5,5,5,5,5,5,2,0,9,9,9,4,4,4,1,0,18
199,sequence_19458,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,2,2,0,6,6,6,6,6,6,6
200,sequence_19470,0,2,2,2,2,0,0,3,3,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
201,sequence_19364,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,8,3
202,sequence_19366,0,2,2,2,2,0,0,3,3,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
203,sequence_19361,0,2,2,2,2,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1
204,sequence_19358,0,0,0,4,4,4,4,4,1,0,2,0,13,13,13,6,6,6,6,6,6,2,2,0,25,25,25,25
205,sequence_19360,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,8,3
206,sequence_19474,0,0,0,3,1,1,1,0,9,4,4,4,1,0,3,3,3,3,3,3,3,3,3,3,1,0,8,3
207,sequence_53060,0,0,1,0,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
208,sequence_19473,0,2,2,2,2,0,0,3,3,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
209,sequence_19459,1,1,3,1,0,6,6,6,6,6,6,6,6,6,6,2,2,0,2,2,0,6,6,6,6,6,6,6
