,id,target,labels
110,sequence_19399,47.5,8
111,sequence_19436,46.4,15
112,sequence_19492,58.5,15
113,sequence_19445,45.5,14
114,sequence_19403,50.9,31
115,sequence_19428,49.3,22
116,sequence_19377,50.3,8
117,sequence_19427,53.8,12
118,sequence_19521,53.0,24
119,sequence_20045,48.8,13
120,sequence_19412,55.3,12
121,sequence_19508,49.5,18
122,sequence_53080,50.4,1
123,sequence_20073,51.0,13
124,sequence_19442,47.4,9
125,sequence_53077,43.5,0
126,sequence_19429,50.9,14
127,sequence_19416,49.4,5
128,sequence_20055,46.3,6
129,sequence_19388,48.4,5
130,sequence_20049,43.9,2
131,sequence_20059,52.3,10
132,sequence_19467,64.4,25
133,sequence_19373,53.1,7
134,sequence_19396,43.1,8
135,sequence_19527,50.1,20
136,sequence_19435,51.4,15
137,sequence_53069,50.9,29
138,sequence_19418,47.2,18
139,sequence_20075,54.9,28
140,sequence_19423,61.2,16
141,sequence_19516,51.9,25
142,sequence_19512,54.4,27
143,sequence_19387,47.7,12
144,sequence_53061,50.6,27
145,sequence_19448,46.3,9
146,sequence_19469,50.5,17
147,sequence_19449,54.3,29
148,sequence_53063,44.0,9
149,sequence_19457,43.6,8
150,sequence_19466,56.9,28
151,sequence_19494,60.0,15
152,sequence_19454,43.1,11
153,sequence_19529,48.8,18
154,sequence_19426,56.3,16
155,sequence_19491,48.8,18
156,sequence_19421,53.0,15
157,sequence_19514,53.0,9
158,sequence_19368,56.2,12
159,sequence_19437,46.7,8
160,sequence_20044,48.4,12
161,sequence_19501,57.2,22
162,sequence_20074,47.1,13
163,sequence_19395,49.7,20
164,sequence_19510,47.8,18
165,sequence_19489,49.1,11
166,sequence_19440,48.5,19
167,sequence_19408,51.1,19
168,sequence_53076,46.3,27
169,sequence_19372,49.2,7
170,sequence_19507,46.0,20
171,sequence_20066,49.9,10
172,sequence_19524,46.4,11
173,sequence_19414,54.7,22
174,sequence_19485,58.0,11
175,sequence_19384,50.8,5
176,sequence_19493,50.4,18
177,sequence_19484,52.0,27
178,sequence_53073,53.8,1
179,sequence_20034,52.0,4
180,sequence_19456,48.0,15
181,sequence_53067,40.9,21
182,sequence_19502,59.9,26
183,sequence_20053,54.7,10
184,sequence_19355,58.8,19
185,sequence_19365,53.0,22
186,sequence_20047,49.9,10
187,sequence_19528,47.1,18
188,sequence_19455,44.5,23
189,sequence_19479,60.8,25
190,sequence_19452,44.2,23
191,sequence_19407,49.2,22
192,sequence_19444,50.7,22
193,sequence_19499,53.3,20
194,sequence_19487,55.9,7
195,sequence_19398,46.2,18
196,sequence_19424,50.9,16
197,sequence_20037,57.8,10
198,sequence_53058,51.2,28
199,sequence_19458,62.9,24
200,sequence_19470,61.0,28
201,sequence_19364,57.1,29
202,sequence_19366,60.0,2
203,sequence_19361,55.6,22
204,sequence_19358,59.1,3
205,sequence_19360,63.5,29
206,sequence_19474,64.4,25
207,sequence_53060,47.9,1
208,sequence_19473,60.6,26
209,sequence_19459,59.2,27
210,sequence_19481,63.1,25
211,sequence_19465,62.9,25
212,sequence_19476,62.2,25
213,sequence_19480,62.8,26
214,sequence_19463,62.7,27
215,sequence_19464,62.2,28
216,sequence_19359,59.3,26
217,sequence_19350,60.1,27
218,sequence_19367,61.0,29
219,sequence_19471,60.0,11
220,sequence_19475,59.1,26
221,sequence_19353,64.3,16
222,sequence_19461,61.2,27
223,sequence_19483,60.6,25
224,sequence_19472,59.9,25
225,sequence_19462,63.2,24
226,sequence_19362,61.0,12
227,sequence_19349,58.9,24
228,sequence_19478,60.1,25
229,sequence_19351,60.9,27
230,sequence_19460,61.0,24
231,sequence_19352,58.5,28
232,sequence_19482,59.3,26
233,sequence_19518,61.6,25
234,sequence_19356,59.0,28
235,sequence_19503,60.0,25
236,sequence_19517,61.6,26
237,sequence_19520,58.7,25
238,sequence_19385,58.2,29
239,sequence_19411,58.0,29
240,sequence_19513,61.0,25
241,sequence_19413,58.7,29
242,sequence_53083,51.0,0
243,sequence_53088,48.0,30
244,sequence_19381,50.0,31
245,sequence_53081,53.0,0
246,sequence_53086,40.0,30
247,sequence_53087,52.0,0
248,sequence_19400,43.0,3
249,sequence_53068,36.0,30
250,sequence_53072,47.0,0
251,sequence_53098,42.0,30
252,sequence_53052,55.0,0
253,sequence_53084,39.0,0
254,sequence_53099,53.0,32
255,sequence_53056,52.0,0
256,sequence_19347,58.9,32
257,sequence_19379,50.3,32
258,sequence_19348,46.7,31
259,sequence_19380,48.1,31
260,sequence_19401,47.4,32
