,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
177,sequence_19484,27,27,27,27,27,27,27,27,27,28
178,sequence_53073,1,1,1,1,1,1,1,1,1,1
179,sequence_20034,4,4,3,3,3,3,3,3,3,21
180,sequence_19456,15,15,15,15,15,15,15,15,15,15
181,sequence_53067,21,21,21,21,21,21,21,21,21,22
182,sequence_19502,26,26,26,26,26,26,26,26,26,27
183,sequence_20053,10,10,9,9,9,9,9,9,9,9
184,sequence_19355,19,19,19,19,19,19,19,19,19,19
185,sequence_19365,22,22,22,22,22,22,22,22,22,23
186,sequence_20047,10,10,9,9,9,9,9,9,9,9
187,sequence_19528,18,18,18,18,18,18,18,18,18,18
188,sequence_19455,23,23,23,23,23,23,23,23,23,24
189,sequence_19479,25,25,25,25,25,25,25,25,25,26
190,sequence_19452,23,23,23,23,23,23,23,23,23,24
191,sequence_19407,22,22,22,22,22,22,22,22,22,23
192,sequence_19444,22,22,22,22,22,22,22,22,22,23
193,sequence_19499,20,20,20,20,20,20,20,20,20,20
194,sequence_19487,7,7,6,6,6,6,6,6,6,6
195,sequence_19398,18,18,11,11,11,11,11,11,11,11
196,sequence_19424,16,16,16,16,16,16,16,16,16,16
197,sequence_20037,10,10,9,9,9,9,9,9,9,9
198,sequence_53058,28,28,28,28,28,28,28,28,28,29
199,sequence_19458,24,24,24,24,24,24,24,24,24,25
200,sequence_19470,28,28,28,28,28,28,28,28,28,29
201,sequence_19364,29,29,29,29,29,29,29,29,29,30
202,sequence_19366,2,2,2,2,2,2,2,2,2,2
203,sequence_19361,22,22,22,22,22,22,22,22,22,23
204,sequence_19358,3,3,29,29,29,29,29,29,29,30
205,sequence_19360,29,29,29,29,29,29,29,29,29,30
206,sequence_19474,25,25,25,25,25,25,25,25,25,26
207,sequence_53060,1,1,1,1,1,1,1,1,1,1
208,sequence_19473,26,26,26,26,26,26,26,26,26,27
209,sequence_19459,27,27,27,27,27,27,27,27,27,28
210,sequence_19481,25,25,25,25,25,25,25,25,25,26
211,sequence_19465,25,25,25,25,25,25,25,25,25,26
212,sequence_19476,25,25,25,25,25,25,25,25,25,26
213,sequence_19480,26,26,26,26,26,26,26,26,26,27
214,sequence_19463,27,27,27,27,27,27,27,27,27,28
215,sequence_19464,28,28,28,28,28,28,28,28,28,29
216,sequence_19359,26,26,26,26,26,26,26,26,26,27
217,sequence_19350,27,27,27,27,27,27,27,27,27,28
218,sequence_19367,29,29,29,29,29,29,29,29,29,30
219,sequence_19471,11,11,10,10,10,10,10,10,10,10
220,sequence_19475,26,26,26,26,26,26,26,26,26,27
221,sequence_19353,16,16,16,16,16,16,16,16,16,16
222,sequence_19461,27,27,27,27,27,27,27,27,27,28
223,sequence_19483,25,25,25,25,25,25,25,25,25,26
224,sequence_19472,25,25,25,25,25,25,25,25,25,26
225,sequence_19462,24,24,24,24,24,24,24,24,24,25
226,sequence_19362,12,12,12,12,12,12,12,12,12,12
227,sequence_19349,24,24,24,24,24,24,24,24,24,25
228,sequence_19478,25,25,25,25,25,25,25,25,25,26
229,sequence_19351,27,27,27,27,27,27,27,27,27,3
230,sequence_19460,24,24,24,24,24,24,24,24,24,25
231,sequence_19352,28,28,28,28,28,28,28,28,28,29
232,sequence_19482,26,26,26,26,26,26,26,26,26,27
233,sequence_19518,25,25,25,25,25,25,25,25,25,26
234,sequence_19356,28,28,28,28,28,28,28,28,28,29
235,sequence_19503,25,25,25,25,25,25,25,25,25,26
236,sequence_19517,26,26,26,26,26,26,26,26,26,27
237,sequence_19520,25,25,25,25,25,25,25,25,25,26
238,sequence_19385,29,29,29,29,29,29,29,29,29,30
239,sequence_19411,29,29,29,29,29,29,29,29,29,30
240,sequence_19513,25,25,25,25,25,25,25,25,25,26
241,sequence_19413,29,29,29,29,29,29,29,29,29,30
242,sequence_53083,0,0,0,0,0,0,0,0,0,0
243,sequence_53088,30,30,30,30,30,30,30,30,30,31
244,sequence_19381,31,31,31,31,31,31,31,31,31,32
245,sequence_53081,0,0,0,0,0,0,0,0,0,0
246,sequence_53086,30,30,30,30,30,30,30,30,30,31
247,sequence_53087,0,0,0,0,0,0,0,0,0,0
248,sequence_19400,3,3,11,11,11,11,11,11,11,11
249,sequence_53068,30,30,30,30,30,30,30,30,30,31
250,sequence_53072,0,0,0,0,0,0,0,0,0,0
251,sequence_53098,30,30,30,30,30,30,30,30,30,31
252,sequence_53052,0,0,0,0,0,0,0,0,0,0
253,sequence_53084,0,0,0,0,0,0,0,0,0,0
254,sequence_53099,32,32,32,32,32,32,32,32,32,33
255,sequence_53056,0,0,0,0,0,0,0,0,0,0
256,sequence_19347,32,32,32,32,32,32,32,32,32,33
257,sequence_19379,32,32,32,32,32,32,32,32,32,33
258,sequence_19348,31,31,31,31,31,31,31,31,31,32
259,sequence_19380,31,31,31,31,31,31,31,31,31,32
260,sequence_19401,32,32,32,32,32,32,32,32,32,33
