,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
16,sequence_40844,1,0,1,1,2,6,7,1,1,6,5,9,7,13,5,6,4,17,2,4,0,22,0,19,6,7,22,22
17,sequence_40838,1,0,1,1,4,6,1,4,4,2,0,4,4,3,3,10,12,16,1,10,9,0,9,5,9,11,15,15
18,sequence_40816,0,0,0,2,2,3,4,1,1,6,3,9,9,2,13,15,2,17,17,1,6,10,18,22,21,0,22,28
19,sequence_40817,1,0,0,2,2,3,1,1,1,1,2,7,12,8,12,0,3,9,19,15,5,21,14,20,10,6,17,17
20,sequence_40818,1,0,1,2,2,6,1,1,1,1,2,7,12,8,11,14,3,9,16,17,5,14,9,12,14,17,21,21
21,sequence_40827,1,0,1,1,4,2,7,5,5,2,5,8,7,13,3,10,4,16,1,10,19,22,2,5,9,11,18,18
22,sequence_40828,1,0,1,1,4,2,6,5,5,8,9,8,0,12,8,9,8,13,10,20,18,15,21,9,12,15,24,24
23,sequence_40829,1,0,0,1,4,2,6,5,5,8,9,8,0,12,8,9,8,12,11,14,10,15,6,24,15,10,10,10
24,sequence_40831,1,0,1,1,4,2,7,3,3,6,5,9,7,5,5,3,4,7,2,18,19,22,18,23,6,2,22,22
25,sequence_40856,0,1,2,0,5,0,3,2,2,3,6,2,13,6,7,2,7,4,3,5,16,8,4,16,4,3,6,6
26,sequence_40815,0,1,2,0,5,0,3,7,7,3,6,2,5,6,7,2,7,4,3,5,16,8,4,16,4,3,6,6
27,sequence_40851,0,1,2,0,1,4,2,8,8,0,7,3,3,0,2,4,5,2,18,2,13,7,19,17,13,4,26,26
28,sequence_40847,0,1,2,0,5,4,3,2,2,3,6,2,13,6,7,2,7,4,3,12,16,18,4,13,4,8,6,6
29,sequence_40858,0,1,2,0,5,0,3,2,2,3,6,2,13,6,7,2,7,4,3,5,16,8,4,13,4,8,6,6
30,sequence_40852,0,1,2,4,1,4,2,8,8,0,1,3,3,0,2,4,5,2,18,2,3,17,7,17,1,12,2,2
31,sequence_40843,1,0,0,2,2,3,1,2,2,6,3,7,12,8,12,0,3,4,19,15,21,10,14,16,10,19,25,25
32,sequence_40846,0,1,2,0,5,0,3,2,2,3,6,2,13,6,7,2,7,4,3,5,13,7,19,13,22,24,26,26
33,sequence_40791,0,1,2,4,1,4,2,8,8,0,1,3,3,0,2,4,5,2,4,2,3,3,7,14,1,12,2,2
34,sequence_40793,0,1,2,4,1,4,2,8,8,0,1,3,3,0,2,4,5,2,4,2,3,3,7,14,1,12,2,2
35,sequence_40861,0,1,2,1,1,4,2,3,9,9,4,12,11,14,0,11,13,15,14,19,12,13,16,11,16,26,12,12
36,sequence_40812,0,1,2,4,1,4,2,8,8,0,1,3,3,0,2,4,5,2,18,2,3,17,7,1,1,12,2,2
37,sequence_40854,0,1,2,4,1,4,2,8,8,0,7,3,3,0,2,4,5,2,18,2,1,17,7,17,1,4,2,2
38,sequence_40853,0,1,2,4,5,4,2,2,2,0,6,3,13,6,7,2,7,18,8,12,20,18,20,13,24,8,20,20
39,sequence_40848,0,1,2,4,1,4,2,8,8,0,1,3,3,0,2,4,5,2,8,2,3,17,7,17,1,12,2,2
40,sequence_40849,0,1,2,4,1,4,2,8,8,0,1,3,3,0,2,4,5,2,18,2,3,17,7,17,1,12,2,2
41,sequence_40850,0,1,2,4,1,4,2,8,8,0,1,3,3,0,2,4,5,2,18,2,3,17,7,17,1,12,2,2
42,sequence_40792,1,0,0,1,2,2,6,1,1,6,5,11,1,13,6,0,0,1,5,9,8,19,15,3,2,20,1,1
43,sequence_40790,1,0,0,2,2,2,6,1,1,6,5,11,1,13,6,0,0,1,5,9,8,19,15,3,2,20,1,1
44,sequence_40860,1,2,3,3,3,5,5,4,4,2,10,6,2,1,4,16,9,0,1,6,2,20,1,15,7,1,0,0
45,sequence_40839,1,0,1,1,4,6,7,4,4,2,0,4,4,3,3,10,12,16,1,10,9,0,2,5,9,11,15,15
46,sequence_40835,1,0,1,2,2,6,1,1,1,1,2,7,12,8,12,13,3,9,19,15,5,14,9,20,17,6,27,27
47,sequence_40819,1,0,1,2,2,6,1,1,1,6,5,9,7,13,6,13,4,17,2,4,0,22,18,19,17,7,5,5
48,sequence_40824,1,0,1,1,2,6,7,1,1,6,5,9,7,13,5,6,4,17,2,4,0,22,18,23,6,2,22,22
49,sequence_40825,1,0,1,1,4,6,7,1,1,6,5,9,7,13,5,6,4,17,2,4,0,22,18,23,6,2,22,22
50,sequence_40797,1,0,1,2,2,6,7,1,1,6,5,9,7,10,5,6,4,17,2,4,0,22,18,19,6,25,22,22
51,sequence_40800,1,2,3,3,3,5,0,0,0,4,11,1,2,4,9,1,1,10,7,8,4,5,13,8,3,14,4,4
52,sequence_40803,1,0,1,2,4,6,7,1,1,6,5,9,7,13,6,5,4,16,2,4,0,22,18,3,2,2,9,9
53,sequence_40804,1,0,0,2,2,3,4,1,1,7,3,0,9,2,13,15,14,5,17,1,6,2,5,6,19,9,11,11
54,sequence_40805,1,2,3,3,3,5,5,0,0,4,10,6,2,1,4,16,9,0,7,6,2,20,1,15,7,1,0,0
55,sequence_40864,1,0,0,2,2,3,4,1,1,7,3,0,9,2,13,15,14,5,17,1,6,2,5,6,19,9,11,11
56,sequence_40808,1,0,0,2,2,3,6,1,1,6,3,11,1,13,6,0,0,1,5,9,8,19,15,3,2,20,1,1
57,sequence_40810,1,2,3,3,3,5,0,0,0,4,11,1,10,4,9,1,16,6,6,16,4,12,8,21,8,5,14,14
58,sequence_40862,1,0,1,1,4,6,7,4,4,2,0,4,4,3,3,10,12,16,1,10,9,0,2,5,9,11,15,15
59,sequence_40859,1,0,1,1,4,6,7,4,4,2,0,4,4,3,3,10,12,16,1,10,9,0,2,5,9,11,9,9
60,sequence_40836,1,0,1,2,2,6,1,1,1,1,2,7,12,13,6,13,3,16,5,9,5,14,9,3,17,6,27,27
61,sequence_40837,1,0,1,2,4,6,1,1,1,1,2,7,12,13,12,13,3,17,2,10,5,14,9,19,17,6,27,27
62,sequence_40820,1,0,1,1,4,6,7,1,1,6,5,9,7,13,5,6,4,7,2,4,0,22,18,23,6,2,5,5
63,sequence_40821,1,0,1,2,2,6,7,1,1,6,5,9,7,13,6,6,4,17,2,4,0,22,18,23,6,2,5,5
64,sequence_40822,1,0,1,1,4,2,7,3,3,6,5,9,7,5,5,3,4,7,0,18,19,4,18,23,6,2,22,22
65,sequence_40823,1,0,1,1,4,6,7,3,3,6,4,9,7,5,15,3,17,7,0,18,14,4,10,10,18,21,13,13
66,sequence_40834,1,0,1,1,4,6,7,3,3,6,4,9,7,5,15,3,17,7,0,18,14,4,10,10,18,21,13,13
67,sequence_40832,1,0,0,2,2,3,6,1,1,6,3,11,1,13,6,0,0,17,2,4,8,22,12,2,6,7,7,7
68,sequence_40833,1,0,0,2,2,2,6,1,1,1,2,11,1,9,6,0,11,1,5,11,8,16,12,2,23,22,19,19
69,sequence_40830,1,0,1,2,0,1,7,6,6,10,8,5,8,10,1,7,10,3,13,3,7,9,3,7,0,13,3,3
70,sequence_40798,1,0,1,2,0,1,7,6,6,10,8,5,8,10,1,7,10,3,13,3,7,9,3,7,0,13,3,3
71,sequence_40865,1,0,0,2,0,3,4,6,6,10,8,0,8,2,1,7,10,3,13,1,6,2,3,7,0,13,3,3
72,sequence_40863,1,0,0,2,2,3,4,1,1,7,3,0,9,2,13,15,14,5,17,1,6,2,5,6,19,9,11,11
73,sequence_40801,1,2,3,3,3,5,0,0,0,4,11,1,2,4,9,1,1,10,7,8,4,5,13,8,3,14,4,4
74,sequence_40802,1,2,3,3,3,5,0,0,0,4,11,1,10,4,9,1,15,10,7,8,4,5,13,8,3,5,4,4
75,sequence_40796,1,0,1,2,0,1,7,6,6,10,8,5,8,10,1,7,10,3,13,3,7,9,3,7,0,13,3,3
76,sequence_40795,1,0,0,2,2,6,7,1,1,6,5,9,7,10,5,6,4,17,2,4,0,22,18,19,6,25,5,5
77,sequence_40866,1,0,1,2,0,1,7,6,6,10,8,5,8,7,14,7,10,3,9,13,11,6,17,18,11,23,16,16
78,sequence_40799,1,0,1,2,0,1,1,6,6,10,2,5,6,7,14,7,10,14,9,3,7,9,22,7,0,6,27,27
79,sequence_40788,1,2,3,3,3,5,5,4,4,4,10,4,2,4,4,8,1,11,15,0,15,11,23,0,20,18,23,23
80,sequence_40867,1,0,1,2,0,1,1,6,6,10,2,5,6,7,14,7,10,14,9,13,11,6,17,18,11,23,16,16
