,secuencia,aglomerative-2,aglomerative-3,aglomerative-4,aglomerative-5,aglomerative-6,aglomerative-7,aglomerative-8,aglomerative-9,aglomerative-10,aglomerative-11,aglomerative-12,aglomerative-13,aglomerative-14,aglomerative-15,aglomerative-16,aglomerative-17,aglomerative-18,aglomerative-19,aglomerative-20,aglomerative-21,aglomerative-22,aglomerative-23,aglomerative-24,aglomerative-25,aglomerative-26,aglomerative-27,aglomerative-28,aglomerative-29
19,sequence_53066,0,0,3,1,0,6,6,6,6,6,6,2,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15
20,sequence_19417,0,0,0,4,4,4,1,1,0,10,4,4,4,4,4,4,4,4,4,1,0,22,22,22,22,22,22,22
21,sequence_19391,0,2,2,2,2,0,3,3,3,3,3,3,1,0,2,2,2,2,0,20,20,20,20,20,20,20,20,20
22,sequence_19447,0,0,0,3,1,1,0,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
23,sequence_53079,0,0,3,1,0,6,6,6,6,6,6,2,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15
24,sequence_20042,0,0,3,1,0,2,2,0,4,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
25,sequence_19419,0,2,2,2,2,0,3,3,3,3,3,3,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,4
26,sequence_19425,0,2,2,2,2,0,4,4,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,9
27,sequence_19450,0,0,0,3,1,1,0,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
28,sequence_53085,0,2,2,2,2,0,4,4,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,5
29,sequence_19509,0,0,0,3,1,1,0,8,8,8,8,8,3,1,1,0,17,17,17,17,17,17,17,17,8,8,8,8
30,sequence_53059,0,0,3,1,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
31,sequence_19430,0,2,2,2,2,0,4,4,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,9
32,sequence_20052,0,0,3,1,0,2,2,0,9,9,9,9,9,9,9,9,9,9,9,4,1,0,18,18,18,18,18,18
33,sequence_19369,1,1,1,0,3,3,7,7,7,7,7,7,7,3,3,1,0,0,5,5,5,5,5,2,2,2,2,2
34,sequence_53064,0,0,3,1,0,6,6,6,6,6,6,2,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15
35,sequence_20072,0,0,3,1,0,2,2,0,9,9,9,9,9,9,9,9,9,9,9,4,1,0,18,18,18,18,18,18
36,sequence_20038,0,0,0,4,4,4,1,1,0,4,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
37,sequence_20039,0,0,3,1,0,2,2,0,4,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
38,sequence_19506,0,0,0,4,4,4,1,1,0,4,1,1,0,7,7,3,3,3,3,3,3,1,0,24,24,24,24,24
39,sequence_20064,1,1,1,0,3,3,7,7,7,7,7,7,7,3,3,1,0,8,8,8,8,8,3,3,1,0,27,27
40,sequence_19530,0,0,0,4,4,4,1,1,0,4,1,1,0,7,7,3,3,3,3,3,3,1,0,24,24,24,24,24
41,sequence_19498,0,0,0,3,1,1,0,8,8,8,8,8,3,1,1,0,1,1,1,0,21,21,21,21,21,10,10,10
42,sequence_19504,1,1,1,0,3,3,7,7,7,7,7,7,7,3,3,1,0,8,8,8,8,8,3,3,1,0,3,3
43,sequence_19386,0,0,0,4,4,4,1,1,0,4,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
44,sequence_19519,0,0,0,4,4,4,1,1,0,4,1,1,0,7,7,3,3,3,3,3,3,1,0,11,11,11,11,11
45,sequence_19404,1,1,1,0,3,3,7,7,7,7,7,7,7,3,3,1,0,0,5,5,5,5,5,2,2,2,2,2
46,sequence_19446,0,0,0,4,4,4,1,1,0,10,4,4,4,4,4,4,4,4,4,1,0,7,7,7,7,7,7,7
47,sequence_20063,0,0,3,1,0,2,2,0,4,1,0,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
48,sequence_20043,1,1,1,0,3,3,7,7,7,7,7,7,7,3,3,1,0,0,5,5,5,5,5,2,2,2,2,2
49,sequence_19497,0,2,2,2,2,0,3,3,3,3,3,3,1,0,15,7,7,7,7,7,7,3,1,1,0,26,26,26
50,sequence_19490,0,0,0,4,4,4,1,1,0,4,1,1,0,7,7,3,3,3,3,3,3,1,0,24,24,24,24,24
51,sequence_19376,0,2,2,2,2,0,3,3,3,3,3,3,1,0,2,2,2,2,0,20,20,20,20,20,20,20,20,20
52,sequence_19406,0,0,0,3,1,1,0,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
53,sequence_19405,0,0,0,4,4,4,1,1,0,10,4,4,4,4,4,4,4,4,4,1,0,22,22,22,22,22,22,22
54,sequence_19382,0,0,0,4,4,4,1,1,0,10,4,4,4,4,4,4,4,4,4,1,0,22,22,22,22,22,22,22
55,sequence_20067,0,0,3,1,0,2,2,0,4,1,0,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
56,sequence_19409,0,2,2,2,2,0,4,4,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,9
57,sequence_19354,0,0,0,3,1,1,0,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
58,sequence_20040,0,0,3,1,0,2,2,0,9,9,9,9,9,9,9,9,9,9,9,4,1,0,23,23,23,23,23,23
59,sequence_19370,1,1,1,0,3,3,7,7,7,7,7,7,7,3,3,1,0,0,5,5,5,5,5,2,2,2,2,2
60,sequence_19432,0,0,0,3,1,1,0,2,2,2,2,0,8,8,8,8,8,18,18,18,18,18,8,8,3,3,1,0
61,sequence_19371,0,0,0,4,4,4,1,1,0,10,4,4,4,4,4,4,4,4,4,1,0,22,22,22,22,22,22,22
62,sequence_19434,0,2,2,2,2,0,3,3,3,3,3,3,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,4
63,sequence_19505,0,0,0,4,4,4,1,1,0,10,4,4,4,4,4,4,4,4,4,1,0,22,22,22,22,22,22,22
64,sequence_53070,0,2,2,2,2,0,4,4,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,5
65,sequence_19392,0,2,2,2,2,0,3,3,3,3,3,3,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,4
66,sequence_19357,0,0,0,3,1,1,0,2,2,2,2,0,8,8,8,8,8,18,18,18,18,18,8,8,3,3,1,0
67,sequence_20056,1,1,1,0,3,3,7,7,7,7,7,7,7,3,3,1,0,8,8,8,8,8,3,3,1,0,27,27
68,sequence_19526,0,2,2,2,2,0,3,3,3,3,3,3,1,0,15,7,7,7,7,7,7,3,1,1,0,21,21,21
69,sequence_20046,0,0,3,1,0,2,2,0,4,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
70,sequence_19443,0,0,0,4,4,4,1,1,0,10,4,4,4,4,4,4,4,4,4,1,0,7,7,7,7,7,7,7
71,sequence_19410,0,0,0,3,1,1,0,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
72,sequence_19390,0,2,2,2,2,0,3,3,3,3,3,3,1,0,2,2,2,2,0,20,20,20,20,20,20,20,20,20
73,sequence_19439,0,2,2,2,2,0,4,4,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,9
74,sequence_20071,0,0,3,1,0,2,2,0,4,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
75,sequence_19451,0,0,0,3,1,1,0,8,8,8,8,8,3,1,1,0,1,1,1,0,21,21,21,21,21,10,10,10
76,sequence_20041,0,0,3,1,0,2,2,0,9,9,9,9,9,9,9,9,9,9,9,4,1,0,18,18,18,18,18,18
77,sequence_19415,0,0,0,3,1,1,0,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
78,sequence_20035,0,0,3,1,0,2,2,0,4,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
79,sequence_20051,0,0,3,1,0,2,2,0,4,1,0,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
80,sequence_19397,0,0,0,3,1,1,0,8,8,8,8,8,3,1,1,0,17,17,17,17,17,17,17,17,8,8,8,8
81,sequence_19394,0,0,0,4,4,4,1,1,0,4,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
82,sequence_19374,0,2,2,2,2,0,3,3,3,3,3,3,1,0,2,2,2,2,0,20,20,20,20,20,20,20,20,20
83,sequence_19378,0,0,0,3,1,1,0,8,8,8,8,8,3,1,1,0,17,17,17,17,17,17,17,17,8,8,8,8
84,sequence_19441,0,0,0,4,4,4,1,1,0,10,4,4,4,4,4,4,4,4,4,1,0,7,7,7,7,7,7,7
85,sequence_19433,0,0,0,3,1,1,0,2,2,2,2,0,8,8,8,8,8,18,18,18,18,18,8,8,3,3,1,0
86,sequence_20062,0,0,3,1,0,2,2,0,9,9,9,9,9,9,9,9,9,9,9,4,1,0,18,18,18,18,18,18
87,sequence_19393,0,0,0,3,1,1,0,8,8,8,8,8,3,1,1,0,17,17,17,17,17,17,17,17,8,8,8,8
88,sequence_20065,0,0,3,1,0,2,2,0,9,9,9,9,9,9,9,9,9,9,9,4,1,0,23,23,23,23,23,23
89,sequence_19383,0,0,0,4,4,4,1,1,0,10,4,4,4,4,4,4,4,4,4,1,0,7,7,7,7,7,7,7
90,sequence_19422,0,0,0,4,4,4,1,1,0,10,4,4,4,4,4,4,4,4,4,1,0,7,7,7,7,7,7,7
91,sequence_19495,0,0,0,3,1,1,0,8,8,8,8,8,3,1,1,0,17,17,17,17,17,17,17,17,8,8,8,8
92,sequence_19431,0,2,2,2,2,0,3,3,3,3,3,3,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,4
93,sequence_20058,0,0,3,1,0,2,2,0,4,1,0,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
94,sequence_19488,0,2,2,2,2,0,3,3,3,3,3,3,1,0,2,2,2,2,0,20,20,20,20,20,20,20,20,20
95,sequence_19375,0,0,0,3,1,1,0,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
96,sequence_19511,1,1,1,0,3,3,7,7,7,7,7,7,7,3,3,1,0,8,8,8,8,8,3,3,1,0,3,3
97,sequence_53065,0,0,3,1,0,6,6,6,6,6,6,2,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15
98,sequence_53074,0,0,3,1,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
99,sequence_20050,0,0,3,1,0,2,2,0,4,1,0,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
100,sequence_19515,0,0,0,4,4,4,1,1,0,4,1,1,0,7,7,3,3,3,3,3,3,1,0,11,11,11,11,11
101,sequence_20057,0,0,3,1,0,2,2,0,4,1,0,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
102,sequence_19438,0,0,0,3,1,1,0,2,2,2,2,0,8,8,8,8,8,18,18,18,18,18,8,8,3,3,1,0
103,sequence_19486,0,0,0,3,1,1,0,2,2,2,2,0,8,8,8,8,8,18,18,18,18,18,8,8,3,3,1,0
104,sequence_19389,0,0,0,4,4,4,1,1,0,10,4,4,4,4,4,4,4,4,4,1,0,7,7,7,7,7,7,7
105,sequence_19468,0,0,0,4,4,4,1,1,0,4,1,1,0,7,7,3,3,3,3,3,3,1,0,11,11,11,11,11
106,sequence_20068,0,0,3,1,0,2,2,0,9,9,9,9,9,9,9,9,9,9,9,4,1,0,23,23,23,23,23,23
107,sequence_19420,0,0,0,3,1,1,0,8,8,8,8,8,3,1,1,0,17,17,17,17,17,17,17,17,8,8,8,8
108,sequence_20076,0,0,3,1,0,2,2,0,9,9,9,9,9,9,9,9,9,9,9,4,1,0,18,18,18,18,18,18
109,sequence_20070,0,0,3,1,0,2,2,0,4,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
110,sequence_19399,0,0,0,4,4,4,1,1,0,4,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
111,sequence_19436,0,2,2,2,2,0,3,3,3,3,3,3,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,4
112,sequence_19492,0,2,2,2,2,0,3,3,3,3,3,3,1,0,15,7,7,7,7,7,7,3,1,1,0,21,21,21
113,sequence_19445,1,1,1,0,3,3,7,7,7,7,7,7,7,3,3,1,0,8,8,8,8,8,3,3,1,0,3,3
114,sequence_19403,1,1,1,0,3,3,7,7,7,7,7,7,7,3,3,1,0,0,5,5,5,5,5,2,2,2,2,2
115,sequence_19428,0,2,2,2,2,0,3,3,3,3,3,3,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,4
116,sequence_19377,0,0,0,4,4,4,1,1,0,4,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
117,sequence_19427,0,0,0,3,1,1,0,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
118,sequence_19521,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,0,25,25,25,25
119,sequence_20045,0,0,3,1,0,2,2,0,4,1,0,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
120,sequence_19412,0,0,0,3,1,1,0,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
121,sequence_19508,0,0,0,4,4,4,1,1,0,4,1,1,0,7,7,3,3,3,3,3,3,1,0,24,24,24,24,24
122,sequence_53080,0,0,3,1,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
123,sequence_20073,0,0,3,1,0,2,2,0,4,1,0,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
124,sequence_19442,0,2,2,2,2,0,4,4,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,9
125,sequence_53077,1,1,1,0,3,3,7,7,7,7,7,7,7,3,3,1,0,0,19,19,19,19,19,19,19,19,19,19
126,sequence_19429,1,1,1,0,3,3,7,7,7,7,7,7,7,3,3,1,0,8,8,8,8,8,3,3,1,0,3,3
127,sequence_19416,0,0,0,3,1,1,0,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
128,sequence_20055,0,0,3,1,0,2,2,0,9,9,9,9,9,9,9,9,9,9,9,4,1,0,23,23,23,23,23,23
129,sequence_19388,0,0,0,3,1,1,0,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
130,sequence_20049,0,0,3,1,0,2,2,0,4,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
131,sequence_20059,0,0,3,1,0,2,2,0,9,9,9,9,9,9,9,9,9,9,9,4,1,0,18,18,18,18,18,18
132,sequence_19467,0,0,0,3,1,1,0,8,8,8,8,8,3,1,1,0,1,1,1,0,10,10,10,10,10,4,4,1
133,sequence_19373,0,2,2,2,2,0,3,3,3,3,3,3,1,0,15,7,7,7,7,7,7,3,1,1,0,26,26,26
134,sequence_19396,0,0,0,3,1,1,0,8,8,8,8,8,3,1,1,0,17,17,17,17,17,17,17,17,8,8,8,8
135,sequence_19527,0,0,0,3,1,1,0,8,8,8,8,8,3,1,1,0,17,17,17,17,17,17,17,17,8,8,8,8
136,sequence_19435,0,2,2,2,2,0,3,3,3,3,3,3,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,4
137,sequence_53069,0,0,3,1,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
138,sequence_19418,0,0,0,4,4,4,1,1,0,10,4,4,4,4,4,4,4,4,4,1,0,7,7,7,7,7,7,7
139,sequence_20075,0,0,3,1,0,2,2,0,4,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
140,sequence_19423,0,0,0,3,1,1,0,2,2,2,2,0,8,8,8,8,8,18,18,18,18,18,8,8,3,3,1,0
141,sequence_19516,0,0,0,3,1,1,0,2,2,2,2,0,8,8,8,8,8,18,18,18,18,18,8,8,3,3,1,0
142,sequence_19512,1,1,1,0,3,3,7,7,7,7,7,7,7,3,3,1,0,8,8,8,8,8,3,3,1,0,3,3
143,sequence_19387,0,0,0,3,1,1,0,8,8,8,8,8,3,1,1,0,17,17,17,17,17,17,17,17,8,8,8,8
144,sequence_53061,1,1,1,0,3,3,7,7,7,7,7,7,7,3,3,1,0,0,19,19,19,19,19,19,19,19,19,19
145,sequence_19448,0,0,0,4,4,4,1,1,0,10,4,4,4,4,4,4,4,4,4,1,0,7,7,7,7,7,7,7
146,sequence_19469,0,0,0,4,4,4,1,1,0,4,1,1,0,7,7,3,3,3,3,3,3,1,0,11,11,11,11,11
147,sequence_19449,0,0,0,3,1,1,0,8,8,8,8,8,3,1,1,0,1,1,1,0,21,21,21,21,21,10,10,10
148,sequence_53063,0,0,3,1,0,6,6,6,6,6,6,2,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15
149,sequence_19457,0,0,0,3,1,1,0,2,2,2,2,0,8,8,8,8,8,18,18,18,18,18,8,8,3,3,1,0
150,sequence_19466,0,2,2,2,2,0,4,4,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,28
151,sequence_19494,0,2,2,2,2,0,3,3,3,3,3,3,1,0,15,7,7,7,7,7,7,3,1,1,0,21,21,21
152,sequence_19454,0,0,0,3,1,1,0,2,2,2,2,0,8,8,8,8,8,18,18,18,18,18,8,8,3,3,1,0
153,sequence_19529,0,0,0,4,4,4,1,1,0,4,1,1,0,7,7,3,3,3,3,3,3,1,0,24,24,24,24,24
154,sequence_19426,0,0,0,3,1,1,0,2,2,2,2,0,8,8,8,8,8,18,18,18,18,18,8,8,3,3,1,0
155,sequence_19491,0,0,0,4,4,4,1,1,0,4,1,1,0,7,7,3,3,3,3,3,3,1,0,24,24,24,24,24
156,sequence_19421,0,2,2,2,2,0,3,3,3,3,3,3,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,4
157,sequence_19514,0,0,0,4,4,4,1,1,0,4,1,1,0,7,7,3,3,3,3,3,3,1,0,11,11,11,11,11
158,sequence_19368,0,0,0,3,1,1,0,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
159,sequence_19437,0,0,0,3,1,1,0,8,8,8,8,8,3,1,1,0,17,17,17,17,17,17,17,17,8,8,8,8
160,sequence_20044,0,0,3,1,0,2,2,0,9,9,9,9,9,9,9,9,9,9,9,4,1,0,18,18,18,18,18,18
161,sequence_19501,0,2,2,2,2,0,4,4,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,28
162,sequence_20074,0,0,3,1,0,2,2,0,4,1,0,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
163,sequence_19395,0,2,2,2,2,0,3,3,3,3,3,3,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,4
164,sequence_19510,0,0,0,4,4,4,1,1,0,4,1,1,0,7,7,3,3,3,3,3,3,1,0,24,24,24,24,24
165,sequence_19489,0,0,0,3,1,1,0,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
166,sequence_19440,0,0,0,4,4,4,1,1,0,10,4,4,4,4,4,4,4,4,4,1,0,7,7,7,7,7,7,7
167,sequence_19408,0,0,0,4,4,4,1,1,0,10,4,4,4,4,4,4,4,4,4,1,0,22,22,22,22,22,22,22
168,sequence_53076,1,1,1,0,3,3,7,7,7,7,7,7,7,3,3,1,0,0,19,19,19,19,19,19,19,19,19,19
169,sequence_19372,0,2,2,2,2,0,3,3,3,3,3,3,1,0,2,2,2,2,0,20,20,20,20,20,20,20,20,20
170,sequence_19507,0,2,2,2,2,0,3,3,3,3,3,3,1,0,15,7,7,7,7,7,7,3,1,1,0,21,21,21
171,sequence_20066,0,0,3,1,0,2,2,0,9,9,9,9,9,9,9,9,9,9,9,4,1,0,18,18,18,18,18,18
172,sequence_19524,0,0,0,4,4,4,1,1,0,10,4,4,4,4,4,4,4,4,4,1,0,22,22,22,22,22,22,22
173,sequence_19414,0,2,2,2,2,0,4,4,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,28
174,sequence_19485,0,0,0,3,1,1,0,2,2,2,2,0,8,8,8,8,8,18,18,18,18,18,8,8,3,3,1,0
175,sequence_19384,0,0,0,3,1,1,0,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
176,sequence_19493,0,0,0,4,4,4,1,1,0,4,1,1,0,7,7,3,3,3,3,3,3,1,0,24,24,24,24,24
177,sequence_19484,1,1,1,0,3,3,7,7,7,7,7,7,7,3,3,1,0,0,5,5,5,5,5,2,2,2,2,2
178,sequence_53073,0,0,3,1,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
179,sequence_20034,1,1,1,0,3,3,7,7,7,7,7,7,7,3,3,1,0,0,5,5,5,5,5,2,2,2,2,2
180,sequence_19456,0,2,2,2,2,0,3,3,3,3,3,3,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,4
181,sequence_53067,0,0,3,1,0,6,6,6,6,6,6,2,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15
182,sequence_19502,0,2,2,2,2,0,3,3,3,3,3,3,1,0,15,7,7,7,7,7,7,3,1,1,0,21,21,21
183,sequence_20053,0,0,3,1,0,2,2,0,9,9,9,9,9,9,9,9,9,9,9,4,1,0,18,18,18,18,18,18
184,sequence_19355,0,0,0,4,4,4,1,1,0,10,4,4,4,4,4,4,4,4,4,1,0,22,22,22,22,22,22,22
185,sequence_19365,0,2,2,2,2,0,4,4,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,28
186,sequence_20047,0,0,3,1,0,2,2,0,9,9,9,9,9,9,9,9,9,9,9,4,1,0,18,18,18,18,18,18
187,sequence_19528,0,0,0,4,4,4,1,1,0,4,1,1,0,7,7,3,3,3,3,3,3,1,0,24,24,24,24,24
188,sequence_19455,0,2,2,2,2,0,4,4,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,9
189,sequence_19479,0,0,0,3,1,1,0,8,8,8,8,8,3,1,1,0,1,1,1,0,10,10,10,10,10,4,4,1
190,sequence_19452,0,2,2,2,2,0,4,4,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,9
191,sequence_19407,0,2,2,2,2,0,4,4,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,9
192,sequence_19444,0,2,2,2,2,0,4,4,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,9
193,sequence_19499,0,2,2,2,2,0,3,3,3,3,3,3,1,0,15,7,7,7,7,7,7,3,1,1,0,21,21,21
194,sequence_19487,0,2,2,2,2,0,3,3,3,3,3,3,1,0,2,2,2,2,0,20,20,20,20,20,20,20,20,20
195,sequence_19398,0,0,0,4,4,4,1,1,0,10,4,4,4,4,4,4,4,4,4,1,0,7,7,7,7,7,7,7
196,sequence_19424,0,0,0,3,1,1,0,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
197,sequence_20037,0,0,3,1,0,2,2,0,9,9,9,9,9,9,9,9,9,9,9,4,1,0,18,18,18,18,18,18
198,sequence_53058,0,2,2,2,2,0,4,4,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,5
199,sequence_19458,1,1,1,0,3,3,7,7,7,7,7,7,7,3,3,1,0,8,8,8,8,8,3,3,1,0,27,27
200,sequence_19470,0,2,2,2,2,0,3,3,3,3,3,3,1,0,15,7,7,7,7,7,7,3,1,1,0,26,26,26
201,sequence_19364,0,0,0,3,1,1,0,8,8,8,8,8,3,1,1,0,1,1,1,0,21,21,21,21,21,10,10,10
202,sequence_19366,0,2,2,2,2,0,3,3,3,3,3,3,1,0,15,7,7,7,7,7,7,3,1,1,0,26,26,26
203,sequence_19361,0,2,2,2,2,0,4,4,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,28
204,sequence_19358,0,0,0,4,4,4,1,1,0,4,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
205,sequence_19360,0,0,0,3,1,1,0,8,8,8,8,8,3,1,1,0,1,1,1,0,21,21,21,21,21,10,10,10
206,sequence_19474,0,0,0,3,1,1,0,8,8,8,8,8,3,1,1,0,1,1,1,0,21,21,21,21,21,10,10,10
207,sequence_53060,0,0,3,1,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
