,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
28,sequence_47773,1,0,3,3,3,1,0,5,5,5,5,5,5,5,2,2,0,11,11,11,11,11,11,11,11,5,5,5
29,sequence_47768,0,1,0,2,0,6,6,6,6,6,6,6,6,6,6,6,2,0,19,19,19,19,19,19,19,19,9,9
30,sequence_47771,0,1,0,2,0,3,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
31,sequence_47681,0,2,2,0,2,2,2,0,3,1,0,3,3,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14
32,sequence_47696,0,2,2,0,5,5,5,2,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,4,4,4,1,0
33,sequence_47680,0,2,2,0,2,2,2,0,9,9,4,4,4,4,4,1,1,1,0,20,20,20,20,20,20,20,20,20
34,sequence_47673,0,2,2,0,2,2,2,0,9,9,4,4,4,4,4,1,1,1,0,20,20,20,20,20,20,20,20,20
35,sequence_47700,0,2,2,0,2,2,2,0,9,9,4,4,4,4,4,1,1,1,0,20,20,20,20,20,20,20,20,20
36,sequence_47689,0,2,2,0,5,5,5,2,2,2,2,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,7
37,sequence_47683,1,0,1,1,1,0,3,3,1,0,11,11,11,11,5,5,5,2,2,2,0,3,3,3,3,3,3,1
38,sequence_47697,1,0,1,1,1,0,3,3,1,0,9,9,9,9,9,4,4,4,1,0,21,21,21,21,21,21,21,21
39,sequence_47678,1,0,1,1,1,0,3,3,1,0,11,11,11,11,5,5,5,2,2,2,0,3,3,3,3,3,3,1
40,sequence_47682,1,0,1,1,1,0,3,3,1,0,11,11,11,11,5,5,5,2,2,2,0,3,3,3,3,3,3,1
41,sequence_47724,1,0,1,1,1,0,3,3,1,0,11,11,11,11,5,5,5,2,2,2,0,3,3,3,3,3,3,1
42,sequence_47806,1,0,3,3,3,1,0,5,5,5,5,5,5,5,2,2,0,18,18,18,18,18,18,18,18,18,18,18
43,sequence_47807,1,0,3,3,3,1,0,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0,13,13,13,13,13,28
44,sequence_47804,1,0,3,3,3,1,0,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0,23,23,23,11,11,11
45,sequence_47800,1,0,3,3,3,1,0,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0,13,13,13,13,13,28
46,sequence_47799,1,0,3,3,3,1,0,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0,13,13,13,13,13,28
47,sequence_47664,0,2,2,0,2,2,2,0,3,1,0,3,3,1,1,0,17,17,17,17,17,17,17,17,17,17,17,17
48,sequence_47666,0,2,2,0,2,2,2,0,9,9,4,4,4,4,4,1,1,1,0,8,8,8,8,8,8,8,8,8
49,sequence_47671,0,2,2,0,2,2,2,0,3,1,0,12,12,12,12,12,12,12,12,12,5,5,5,5,2,0,19,19
50,sequence_47727,0,1,0,4,4,4,4,4,4,4,1,0,1,0,11,11,11,5,5,5,2,2,0,9,9,9,4,4
51,sequence_47756,0,1,0,4,4,4,4,4,4,4,1,0,1,0,11,11,11,5,5,5,2,2,0,9,9,9,4,4
52,sequence_47775,0,1,0,4,4,4,4,4,4,4,1,0,1,0,11,11,11,5,5,5,2,2,0,9,9,9,4,4
53,sequence_47730,0,1,0,2,0,3,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3
54,sequence_47758,0,1,0,2,0,3,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3
55,sequence_47797,0,1,0,4,4,4,4,4,4,4,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,6,6,6
56,sequence_47798,1,0,1,1,1,0,7,7,7,3,3,1,0,8,8,8,8,8,8,3,3,1,1,0,25,25,25,25
57,sequence_47751,0,1,0,4,4,4,4,4,4,4,1,0,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
58,sequence_47741,0,1,0,2,0,6,6,6,6,6,6,6,6,6,6,6,2,0,19,19,19,19,19,19,19,19,9,9
59,sequence_47743,0,1,0,2,0,6,6,6,6,6,6,6,6,6,6,6,2,0,19,19,19,19,19,19,19,19,9,9
60,sequence_47752,0,1,0,2,0,6,6,6,6,6,6,6,6,6,6,6,2,0,4,4,4,4,4,1,1,1,0,13
61,sequence_47745,0,1,0,2,0,3,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
62,sequence_47747,0,1,0,2,0,6,6,6,6,6,6,6,6,6,6,6,2,0,19,19,19,19,19,19,19,19,9,9
63,sequence_47748,0,1,0,2,0,3,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
64,sequence_47749,0,1,0,2,0,3,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
65,sequence_47744,0,1,0,2,0,6,6,6,6,6,6,6,6,6,6,6,2,0,19,19,19,19,19,19,19,19,9,9
66,sequence_47721,1,0,1,1,1,0,3,3,1,0,11,11,11,11,5,5,5,2,2,2,0,3,3,3,3,3,3,1
67,sequence_47759,1,0,3,3,3,1,0,5,5,5,5,5,5,5,2,2,0,11,11,11,11,11,11,11,11,5,5,5
68,sequence_47774,1,0,3,3,3,1,0,5,5,5,5,5,5,5,2,2,0,11,11,11,11,11,11,11,11,5,5,5
69,sequence_47770,1,0,3,3,3,1,0,5,5,5,5,5,5,5,2,2,0,18,18,18,18,18,18,18,18,18,18,18
70,sequence_47713,0,1,0,2,0,6,6,6,6,6,6,6,6,6,6,6,2,0,19,19,19,19,19,19,19,19,9,9
71,sequence_47738,0,1,0,2,0,6,6,6,6,6,6,6,6,6,6,6,2,0,19,19,19,19,19,19,19,19,9,9
72,sequence_47769,1,0,3,3,3,1,0,5,5,5,5,5,5,5,2,2,0,18,18,18,18,18,18,18,18,18,18,18
73,sequence_47702,0,2,2,0,2,2,2,0,3,1,0,3,3,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14
74,sequence_47672,0,2,2,0,2,2,2,0,3,1,0,3,3,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14
75,sequence_47705,0,2,2,0,2,2,2,0,3,1,0,3,3,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14
76,sequence_47694,0,2,2,0,5,5,5,2,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,4,4,4,1,0
77,sequence_47691,0,2,2,0,5,5,5,2,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,4,4,4,1,0
78,sequence_47701,0,2,2,0,2,2,2,0,9,9,4,4,4,4,4,1,1,1,0,20,20,20,20,20,20,20,20,20
79,sequence_47706,0,2,2,0,2,2,2,0,3,1,0,12,12,12,12,12,12,12,12,12,5,5,5,5,2,0,19,19
80,sequence_47675,0,2,2,0,2,2,2,0,9,9,4,4,4,4,4,1,1,1,0,20,20,20,20,20,20,20,20,20
81,sequence_47698,0,2,2,0,5,5,5,2,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,4,4,4,1,0
82,sequence_47688,1,0,1,1,1,0,7,7,7,3,3,1,0,8,8,8,8,8,8,3,3,1,1,0,12,12,12,12
83,sequence_47704,1,0,1,1,1,0,3,3,1,0,11,11,11,11,5,5,5,2,2,2,0,3,3,3,3,3,3,1
84,sequence_47708,1,0,1,1,1,0,3,3,1,0,11,11,11,11,5,5,5,2,2,2,0,22,22,22,22,22,22,22
85,sequence_47709,1,0,1,1,1,0,3,3,1,0,9,9,9,9,9,4,4,4,1,0,21,21,21,21,21,21,21,21
86,sequence_47677,1,0,1,1,1,0,3,3,1,0,11,11,11,11,5,5,5,2,2,2,0,3,3,3,3,3,3,1
87,sequence_47692,1,0,1,1,1,0,7,7,7,3,3,1,0,14,14,14,6,6,6,6,6,6,2,2,0,26,26,26
88,sequence_47703,1,0,1,1,1,0,3,3,1,0,11,11,11,11,5,5,5,2,2,2,0,3,3,3,3,3,3,1
89,sequence_47707,1,0,1,1,1,0,3,3,1,0,11,11,11,11,5,5,5,2,2,2,0,22,22,22,22,22,22,22
90,sequence_47762,1,0,1,1,1,0,3,3,1,0,11,11,11,11,5,5,5,2,2,2,0,3,3,3,3,3,3,1
91,sequence_47765,1,0,1,1,1,0,3,3,1,0,11,11,11,11,5,5,5,2,2,2,0,3,3,3,3,3,3,1
92,sequence_47767,1,0,1,1,1,0,3,3,1,0,11,11,11,11,5,5,5,2,2,2,0,3,3,3,3,3,3,1
93,sequence_47812,1,0,3,3,3,1,0,5,5,5,5,5,5,5,2,2,0,18,18,18,18,18,18,18,18,18,18,18
94,sequence_47761,1,0,1,1,1,0,3,3,1,0,11,11,11,11,5,5,5,2,2,2,0,3,3,3,3,3,3,1
95,sequence_47764,1,0,3,3,3,1,0,5,5,5,5,5,5,5,2,2,0,18,18,18,18,18,18,18,18,18,18,18
96,sequence_47763,1,0,3,3,3,1,0,5,5,5,5,5,5,5,2,2,0,18,18,18,18,18,18,18,18,18,18,18
97,sequence_47699,1,0,1,1,1,0,3,3,1,0,9,9,9,9,9,4,4,4,1,0,12,12,12,12,5,2,2,2
98,sequence_47687,1,0,1,1,1,0,7,7,7,3,3,1,0,14,14,14,6,6,6,6,6,6,2,2,0,26,26,26
99,sequence_47693,1,0,1,1,1,0,3,3,1,0,9,9,9,9,9,4,4,4,1,0,21,21,21,21,21,21,21,21
100,sequence_47690,1,0,1,1,1,0,7,7,7,3,3,1,0,14,14,14,6,6,6,6,6,6,2,2,0,26,26,26
101,sequence_47712,1,0,3,3,3,1,0,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0,23,23,23,11,11,11
102,sequence_47714,1,0,3,3,3,1,0,8,8,8,8,8,8,3,3,3,3,3,3,1,1,0,23,23,23,11,11,11
103,sequence_47725,1,0,1,1,1,0,3,3,1,0,9,9,9,9,9,4,4,4,1,0,12,12,12,12,5,2,2,2
104,sequence_47669,0,2,2,0,5,5,5,2,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,4,4,4,1,0
105,sequence_47668,0,2,2,0,2,2,2,0,3,1,0,3,3,1,1,0,17,17,17,17,17,17,17,17,17,17,17,17
106,sequence_47670,0,2,2,0,2,2,2,0,3,1,0,12,12,12,12,12,12,12,12,12,5,5,5,5,2,0,27,27
107,sequence_47665,0,2,2,0,2,2,2,0,3,1,0,12,12,12,12,12,12,12,12,12,5,5,5,5,2,0,27,27
108,sequence_47661,0,2,2,0,2,2,2,0,3,1,0,3,3,1,1,0,17,17,17,17,17,17,17,17,17,17,17,17
109,sequence_47667,1,0,1,1,1,0,7,7,7,3,3,1,0,8,8,8,8,8,8,3,3,1,1,0,12,12,12,12
110,sequence_47726,0,1,0,4,4,4,4,4,4,4,1,0,1,0,11,11,11,5,5,5,2,2,0,9,9,9,4,4
111,sequence_47734,0,1,0,4,4,4,4,4,4,4,1,0,1,0,11,11,11,5,5,5,2,2,0,9,9,9,4,4
112,sequence_47811,0,1,0,4,4,4,4,4,4,4,1,0,1,0,11,11,11,5,5,5,2,2,0,9,9,9,4,4
113,sequence_47662,0,2,2,0,2,2,2,0,3,1,0,3,3,1,1,0,17,17,17,17,17,17,17,17,17,17,17,17
114,sequence_47731,0,1,0,2,0,3,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3
115,sequence_47733,0,1,0,4,4,4,4,4,4,4,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,6,6,6
116,sequence_47732,0,1,0,4,4,4,4,4,4,4,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,6,6,6
117,sequence_47755,0,1,0,4,4,4,4,4,4,4,1,0,1,0,11,11,11,5,5,5,2,2,0,24,24,24,24,24
118,sequence_47746,0,1,0,4,4,4,4,4,4,4,1,0,1,0,11,11,11,5,5,5,2,2,0,9,9,9,4,4
119,sequence_47754,0,1,0,4,4,4,4,4,4,4,1,0,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
120,sequence_47753,0,1,0,4,4,4,4,4,4,4,1,0,1,0,11,11,11,5,5,5,2,2,0,24,24,24,24,24
121,sequence_47740,0,1,0,4,4,4,4,4,4,4,1,0,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
122,sequence_47742,1,0,3,3,3,1,0,5,5,5,5,5,5,5,2,2,0,18,18,18,18,18,18,18,18,18,18,18
123,sequence_47715,1,0,1,1,1,0,3,3,1,0,11,11,11,11,5,5,5,2,2,2,0,3,3,3,3,3,3,1
124,sequence_47718,1,0,1,1,1,0,7,7,7,3,3,1,0,14,14,14,6,6,6,6,6,6,2,2,0,23,23,23
125,sequence_47717,1,0,1,1,1,0,3,3,1,0,11,11,11,11,5,5,5,2,2,2,0,3,3,3,3,3,3,1
126,sequence_47720,1,0,1,1,1,0,7,7,7,3,3,1,0,14,14,14,6,6,6,6,6,6,2,2,0,23,23,23
127,sequence_47716,1,0,1,1,1,0,7,7,7,3,3,1,0,14,14,14,6,6,6,6,6,6,2,2,0,23,23,23
128,sequence_47719,1,0,1,1,1,0,3,3,1,0,11,11,11,11,5,5,5,2,2,2,0,3,3,3,3,3,3,1
129,sequence_47723,1,0,1,1,1,0,3,3,1,0,9,9,9,9,9,4,4,4,1,0,12,12,12,12,5,2,2,2
130,sequence_47722,1,0,1,1,1,0,3,3,1,0,9,9,9,9,9,4,4,4,1,0,12,12,12,12,5,2,2,2
131,sequence_47674,0,2,2,0,2,2,2,0,3,1,0,3,3,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14
132,sequence_47676,1,0,1,1,1,0,3,3,1,0,11,11,11,11,5,5,5,2,2,2,0,3,3,3,3,3,3,1
133,sequence_47711,1,0,3,3,3,1,0,5,5,5,5,5,5,5,2,2,0,18,18,18,18,18,18,18,18,18,18,18
134,sequence_47739,1,0,3,3,3,1,0,5,5,5,5,5,5,5,2,2,0,18,18,18,18,18,18,18,18,18,18,18
135,sequence_47735,1,0,3,3,3,1,0,5,5,5,5,5,5,5,2,2,0,18,18,18,18,18,18,18,18,18,18,18
136,sequence_47793,0,1,0,2,0,3,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
137,sequence_47801,0,1,0,2,0,3,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3
138,sequence_47805,0,1,0,2,0,3,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3
139,sequence_47802,0,1,0,4,4,4,4,4,4,4,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,6,6,6
140,sequence_47794,1,0,3,3,3,1,0,5,5,5,5,5,5,5,2,2,0,11,11,11,11,11,11,11,11,5,5,5
141,sequence_47728,0,1,0,2,0,6,6,6,6,6,6,6,6,6,6,6,2,0,4,4,4,4,4,1,1,1,0,16
142,sequence_47808,0,1,0,2,0,6,6,6,6,6,6,6,6,6,6,6,2,0,4,4,4,4,4,1,1,1,0,16
143,sequence_47792,0,1,0,2,0,6,6,6,6,6,6,6,6,6,6,6,2,0,4,4,4,4,4,1,1,1,0,16
144,sequence_47791,0,1,0,2,0,3,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
145,sequence_47788,0,1,0,4,4,4,4,4,4,4,1,0,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
146,sequence_47729,0,1,0,2,0,6,6,6,6,6,6,6,6,6,6,6,2,0,4,4,4,4,4,1,1,1,0,16
147,sequence_47809,0,1,0,2,0,6,6,6,6,6,6,6,6,6,6,6,2,0,4,4,4,4,4,1,1,1,0,16
148,sequence_47737,0,1,0,2,0,6,6,6,6,6,6,6,6,6,6,6,2,0,4,4,4,4,4,1,1,1,0,16
149,sequence_47810,0,2,2,0,2,2,2,0,9,9,4,4,4,4,4,1,1,1,0,8,8,8,8,8,8,8,8,8
150,sequence_47766,0,2,2,0,2,2,2,0,9,9,4,4,4,4,4,1,1,1,0,8,8,8,8,8,8,8,8,8
151,sequence_47736,0,1,0,2,0,6,6,6,6,6,6,6,6,6,6,6,2,0,4,4,4,4,4,1,1,1,0,16
