,secuencia,aglomerative-2,aglomerative-3,aglomerative-4,aglomerative-5,aglomerative-6,aglomerative-7,aglomerative-8,aglomerative-9,aglomerative-10,aglomerative-11,aglomerative-12,aglomerative-13,aglomerative-14,aglomerative-15,aglomerative-16,aglomerative-17,aglomerative-18,aglomerative-19,aglomerative-20,aglomerative-21,aglomerative-22,aglomerative-23,aglomerative-24,aglomerative-25,aglomerative-26,aglomerative-27,aglomerative-28,aglomerative-29
16,sequence_40844,1,0,1,4,1,1,1,0,4,4,4,4,4,4,4,4,4,1,0,12,12,12,12,12,12,12,12,12
17,sequence_40838,0,1,0,0,4,4,4,1,0,2,0,12,12,12,12,12,12,12,12,5,5,5,5,11,11,11,11,11
18,sequence_40816,0,1,0,1,0,0,0,4,1,1,1,0,2,2,0,6,6,6,6,6,6,2,0,5,5,5,5,5
19,sequence_40817,0,1,0,1,0,0,0,4,1,1,1,0,2,2,0,6,6,6,6,6,6,2,0,5,5,5,5,5
20,sequence_40818,0,1,0,1,0,0,0,4,1,1,1,0,2,2,0,6,6,6,6,6,6,2,0,5,5,5,5,5
21,sequence_40827,0,2,2,2,2,2,2,2,2,0,2,2,6,6,2,0,3,3,1,1,0,13,6,6,6,2,2,2
22,sequence_40828,0,1,0,1,0,6,6,6,6,6,6,6,13,13,13,13,13,13,13,13,13,6,2,0,25,25,25,25
23,sequence_40829,0,1,0,1,0,6,6,6,6,6,6,6,13,13,13,13,13,13,13,13,13,6,2,0,25,25,25,25
24,sequence_40831,0,1,0,1,0,6,6,6,6,6,6,6,13,13,13,13,13,13,13,13,13,6,2,0,25,25,25,25
25,sequence_40856,1,0,1,4,1,1,1,0,4,4,4,4,4,4,4,4,4,1,0,9,9,9,9,9,9,9,9,9
26,sequence_40815,1,0,1,4,1,1,1,0,9,9,9,9,9,9,9,9,9,4,4,4,1,1,1,1,0,26,26,26
27,sequence_40851,1,0,1,4,1,1,1,0,9,9,9,9,9,9,9,9,9,4,4,4,1,1,1,1,0,14,14,14
28,sequence_40847,1,0,1,4,1,1,1,0,4,4,4,4,4,4,4,4,4,1,0,9,9,9,9,9,9,9,9,9
29,sequence_40858,1,0,1,4,1,1,1,0,4,4,4,4,4,4,4,4,4,1,0,9,9,9,9,9,9,9,9,9
30,sequence_40852,1,0,3,3,3,3,3,3,3,3,3,1,1,0,6,2,2,2,2,0,4,4,4,4,1,1,0,0
31,sequence_40843,1,0,1,4,1,1,1,0,4,4,4,4,4,4,4,4,4,1,0,12,12,12,12,12,12,12,12,12
32,sequence_40846,1,0,1,4,1,1,1,0,9,9,9,9,9,9,9,9,9,4,4,4,1,1,1,1,0,14,14,14
33,sequence_40791,1,0,3,3,3,3,3,3,3,3,3,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
34,sequence_40793,1,0,3,3,3,3,3,3,3,3,3,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
35,sequence_40861,1,0,3,3,3,3,3,3,3,3,3,1,1,0,6,2,2,2,2,0,4,4,4,4,1,1,0,0
36,sequence_40812,1,0,3,3,3,3,3,3,3,3,3,1,1,0,6,2,2,2,2,0,4,4,4,4,1,1,0,0
37,sequence_40854,1,0,3,3,3,3,3,3,3,3,3,1,1,0,6,2,2,2,2,0,21,21,21,21,21,21,21,21
38,sequence_40853,1,0,3,3,3,3,3,3,3,3,3,1,1,0,6,2,2,2,2,0,4,4,4,4,1,1,0,28
39,sequence_40848,1,0,3,3,3,3,3,3,3,3,3,1,1,0,6,2,2,2,2,0,4,4,4,4,1,1,0,28
40,sequence_40849,1,0,3,3,3,3,3,3,3,3,3,1,1,0,6,2,2,2,2,0,4,4,4,4,1,1,0,0
41,sequence_40850,1,0,3,3,3,3,3,3,3,3,3,1,1,0,6,2,2,2,2,0,4,4,4,4,1,1,0,0
42,sequence_40792,0,1,0,0,4,4,4,1,0,10,10,10,10,10,10,10,10,10,10,10,10,22,22,22,22,22,22,22
43,sequence_40790,0,1,0,0,4,4,4,1,0,10,10,10,10,10,10,10,10,10,10,10,10,22,22,22,22,22,22,22
44,sequence_40860,0,1,0,1,0,0,7,7,7,7,7,3,3,1,1,1,0,9,9,20,20,20,20,20,20,20,20,20
45,sequence_40839,0,1,0,0,4,4,4,1,0,2,0,12,12,12,12,12,12,12,12,5,5,5,5,11,11,11,11,11
46,sequence_40835,0,1,0,1,0,0,0,4,1,1,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7
47,sequence_40819,0,1,0,1,0,0,0,4,1,1,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7
48,sequence_40824,0,1,0,1,0,0,0,4,1,1,1,0,2,2,0,6,6,6,6,6,6,2,0,2,2,0,3,3
49,sequence_40825,0,1,0,1,0,0,0,4,1,1,1,0,2,2,0,6,6,6,6,6,6,2,0,2,2,0,3,3
50,sequence_40797,0,2,2,2,2,2,2,2,2,0,2,2,6,6,2,0,3,3,1,1,0,13,6,6,6,2,2,2
51,sequence_40800,0,1,0,1,0,0,0,4,1,1,1,0,0,3,3,3,1,0,3,3,3,3,3,3,3,3,1,1
52,sequence_40803,0,1,0,1,0,0,0,4,1,1,1,0,0,3,3,3,1,0,19,19,19,19,19,19,19,19,19,19
53,sequence_40804,0,1,0,1,0,0,0,4,1,1,1,0,0,3,3,3,1,0,19,19,19,19,19,19,19,19,19,19
54,sequence_40805,0,1,0,1,0,0,0,4,1,1,1,0,0,3,3,3,1,0,3,3,3,3,3,3,3,3,1,1
55,sequence_40864,0,1,0,1,0,0,0,4,1,1,1,0,0,3,3,3,1,0,19,19,19,19,19,19,19,19,19,19
56,sequence_40808,0,1,0,1,0,0,0,4,1,1,1,0,0,3,3,3,1,0,3,3,3,3,3,3,3,3,1,1
57,sequence_40810,0,1,0,1,0,0,7,7,7,7,7,3,3,1,1,1,0,9,9,20,20,20,20,20,20,20,20,20
58,sequence_40862,0,1,0,1,0,0,7,7,7,7,7,3,3,1,1,1,0,18,18,18,18,18,18,18,18,18,18,18
59,sequence_40859,0,1,0,1,0,0,0,4,1,1,1,0,0,3,3,3,1,0,3,3,3,3,3,3,3,3,1,1
60,sequence_40836,0,1,0,1,0,0,0,4,1,1,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7
61,sequence_40837,0,1,0,1,0,0,0,4,1,1,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7
62,sequence_40820,0,1,0,0,4,4,4,1,0,2,0,7,7,7,7,16,16,16,16,16,16,16,16,16,16,16,16,16
63,sequence_40821,0,1,0,0,4,4,4,1,0,2,0,7,7,7,7,16,16,16,16,16,16,16,16,16,16,16,16,16
64,sequence_40822,0,1,0,1,0,0,0,4,1,1,1,0,2,2,0,6,6,6,6,6,6,2,0,2,2,0,3,3
65,sequence_40823,0,1,0,1,0,0,0,4,1,1,1,0,0,14,14,14,14,14,14,14,14,14,14,14,14,6,6,6
66,sequence_40834,0,1,0,1,0,0,0,4,1,1,1,0,0,14,14,14,14,14,14,14,14,14,14,14,14,6,6,6
67,sequence_40832,0,1,0,1,0,0,0,4,1,1,1,0,2,2,0,6,6,6,6,6,6,2,0,2,2,0,3,3
68,sequence_40833,0,1,0,1,0,0,0,4,1,1,1,0,2,2,0,6,6,6,6,6,6,2,0,2,2,0,3,3
69,sequence_40830,0,1,0,1,0,6,6,6,6,6,6,6,13,13,13,13,13,13,13,13,13,6,2,0,10,10,10,10
70,sequence_40798,0,2,2,2,2,2,2,2,2,0,2,2,6,6,2,0,3,3,1,1,0,10,10,10,4,4,4,4
71,sequence_40865,0,1,0,1,0,6,6,6,6,6,6,6,13,13,13,13,13,13,13,13,13,6,2,0,10,10,10,10
72,sequence_40863,0,1,0,0,4,4,4,1,0,2,0,7,7,7,7,16,16,16,16,16,16,16,16,16,16,16,16,16
73,sequence_40801,0,1,0,1,0,6,6,6,6,6,6,6,13,13,13,13,13,13,13,13,13,6,2,0,10,10,10,10
74,sequence_40802,0,1,0,1,0,0,7,7,7,7,7,3,3,1,1,1,0,18,18,18,18,18,18,18,18,18,18,18
75,sequence_40796,0,2,2,2,2,2,2,2,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,24,24,24,24,24
76,sequence_40795,0,2,2,2,2,2,2,2,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,24,24,24,24,24
77,sequence_40866,0,2,2,2,2,2,2,2,2,0,2,2,6,6,2,0,3,3,1,1,0,10,10,10,4,4,4,4
78,sequence_40799,0,2,2,2,2,2,2,2,2,0,2,2,6,6,2,0,17,17,17,17,17,17,17,17,17,17,17,17
79,sequence_40788,0,2,2,2,2,2,2,2,2,0,2,2,6,6,2,0,3,3,1,1,0,10,10,10,4,4,4,4
80,sequence_40867,0,2,2,2,2,2,2,2,2,0,2,2,6,6,2,0,17,17,17,17,17,17,17,17,17,17,17,17
