,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
112,sequence_19492,27,28,28,28,28,28,28,28,28,28
113,sequence_19445,5,5,5,5,5,5,5,5,6,6
114,sequence_19403,24,25,25,25,25,25,25,25,25,25
115,sequence_19428,19,21,21,21,21,21,21,21,22,22
116,sequence_19377,11,11,11,11,11,12,11,11,12,12
117,sequence_19427,23,24,24,24,24,24,24,24,24,24
118,sequence_19521,30,31,31,31,31,31,31,31,30,30
119,sequence_20045,12,12,12,12,12,13,12,12,13,13
120,sequence_19412,3,3,3,3,3,3,3,3,4,4
121,sequence_19508,11,17,17,17,17,18,17,17,18,18
122,sequence_53080,1,1,1,1,1,1,1,1,1,1
123,sequence_20073,12,12,12,12,12,13,12,12,13,13
124,sequence_19442,7,7,7,7,7,7,7,7,8,8
125,sequence_53077,14,14,14,14,14,15,14,14,15,15
126,sequence_19429,5,5,5,5,5,5,5,5,6,6
127,sequence_19416,3,3,3,3,3,3,3,3,4,4
128,sequence_20055,4,4,4,4,4,4,4,4,5,5
129,sequence_19388,3,3,3,3,3,3,3,3,4,4
130,sequence_20049,2,2,2,2,2,2,2,2,3,3
131,sequence_20059,15,16,16,16,16,17,16,16,17,17
132,sequence_19467,26,27,27,27,27,27,27,27,27,27
133,sequence_19373,7,7,7,7,7,7,7,7,8,8
134,sequence_19396,8,8,8,8,8,8,8,8,9,9
135,sequence_19527,8,8,8,8,8,8,8,8,9,9
136,sequence_19435,13,13,13,13,13,14,13,13,14,14
137,sequence_53069,1,1,1,1,1,1,1,1,1,1
138,sequence_19418,16,18,18,18,18,19,18,18,19,19
139,sequence_20075,2,2,2,2,2,2,2,2,3,3
140,sequence_19423,26,27,27,27,27,27,27,27,27,27
141,sequence_19516,26,27,27,27,27,27,27,27,27,27
142,sequence_19512,24,25,25,25,25,25,25,25,25,25
143,sequence_19387,8,8,8,8,8,8,8,8,9,9
144,sequence_53061,14,14,14,14,14,15,14,14,15,15
145,sequence_19448,9,9,9,9,9,9,9,9,10,10
146,sequence_19469,16,15,15,15,15,16,15,15,16,16
147,sequence_19449,23,24,24,24,24,24,24,24,24,24
148,sequence_53063,18,20,20,20,20,11,20,20,21,21
149,sequence_19457,6,6,6,6,6,6,6,6,7,7
150,sequence_19466,28,29,29,29,29,29,29,29,2,2
151,sequence_19494,27,28,28,28,28,28,28,28,28,28
152,sequence_19454,6,6,6,6,6,6,6,6,7,7
153,sequence_19529,20,17,17,17,17,18,17,17,18,18
154,sequence_19426,6,6,6,6,6,6,6,6,7,7
155,sequence_19491,11,11,11,11,11,12,11,11,12,12
156,sequence_19421,13,13,13,13,13,14,13,13,14,14
157,sequence_19514,9,9,9,9,9,9,9,9,10,10
158,sequence_19368,8,8,8,8,8,8,8,8,9,9
159,sequence_19437,8,8,8,8,8,8,8,8,9,9
160,sequence_20044,15,16,16,16,16,17,16,16,17,17
161,sequence_19501,19,21,21,21,21,21,21,21,22,22
162,sequence_20074,12,12,12,12,12,13,12,12,13,13
163,sequence_19395,17,19,19,19,19,20,19,19,20,20
164,sequence_19510,20,17,17,17,17,18,17,17,18,18
165,sequence_19489,8,8,8,8,8,8,8,8,9,9
166,sequence_19440,9,9,9,9,9,9,9,9,10,10
167,sequence_19408,16,18,18,18,18,19,18,18,19,19
168,sequence_53076,14,14,14,14,14,15,14,14,15,15
169,sequence_19372,28,29,29,29,29,29,29,29,2,2
170,sequence_19507,17,19,19,19,19,20,19,19,20,20
171,sequence_20066,10,10,10,10,10,10,10,10,11,11
172,sequence_19524,16,18,18,18,18,19,18,18,19,19
173,sequence_19414,19,21,21,21,21,21,21,21,22,22
174,sequence_19485,26,27,27,27,27,27,27,27,27,27
175,sequence_19384,3,3,3,3,3,3,3,3,4,4
176,sequence_19493,20,17,17,17,17,18,17,17,18,18
177,sequence_19484,24,25,25,25,25,25,25,25,25,25
178,sequence_53073,1,1,1,1,1,1,1,1,1,1
179,sequence_20034,14,14,14,14,14,15,14,14,15,15
180,sequence_19456,13,13,13,13,13,14,13,13,14,14
181,sequence_53067,18,20,20,20,20,11,20,20,21,21
182,sequence_19502,27,28,28,28,28,28,28,28,28,28
183,sequence_20053,10,10,10,10,10,10,10,10,11,11
184,sequence_19355,16,18,18,18,18,19,18,18,19,19
185,sequence_19365,19,21,21,21,21,21,21,21,22,22
186,sequence_20047,10,10,10,10,10,10,10,10,11,11
187,sequence_19528,20,17,17,17,17,18,17,17,18,18
188,sequence_19455,21,22,22,22,22,22,22,22,2,2
189,sequence_19479,25,26,26,26,26,26,26,26,26,26
190,sequence_19452,21,22,22,22,22,22,22,22,2,2
191,sequence_19407,19,21,21,21,21,21,21,21,22,22
192,sequence_19444,13,13,13,13,13,14,13,13,14,14
193,sequence_19499,17,19,19,19,19,20,19,19,20,20
194,sequence_19487,7,7,7,7,7,7,7,7,8,8
195,sequence_19398,11,17,17,17,17,18,17,17,18,18
196,sequence_19424,3,3,3,3,3,3,3,3,4,4
197,sequence_20037,15,16,16,16,16,17,16,16,17,17
198,sequence_53058,28,29,29,29,29,29,29,29,3,3
199,sequence_19458,22,23,23,23,23,23,23,23,23,23
200,sequence_19470,27,28,28,28,28,28,28,28,28,28
201,sequence_19364,23,24,24,24,24,24,24,24,24,24
202,sequence_19366,27,28,28,28,28,28,28,28,28,28
203,sequence_19361,19,21,21,21,21,21,21,21,22,22
204,sequence_19358,23,24,24,24,24,24,24,24,24,24
205,sequence_19360,23,24,24,24,24,24,24,24,24,24
206,sequence_19474,23,24,24,24,24,24,24,24,24,24
207,sequence_53060,1,1,1,1,1,1,1,1,1,1
208,sequence_19473,27,28,28,28,28,28,28,28,28,28
209,sequence_19459,24,25,25,25,25,25,25,25,25,25
210,sequence_19481,25,26,26,26,26,26,26,26,26,26
211,sequence_19465,26,27,27,27,27,27,27,27,27,27
212,sequence_19476,23,24,24,24,24,24,24,24,24,24
213,sequence_19480,27,28,28,28,28,28,28,28,28,28
214,sequence_19463,24,25,25,25,25,25,25,25,25,25
215,sequence_19464,28,29,29,29,29,29,29,29,28,28
216,sequence_19359,28,29,29,29,29,29,29,29,28,28
217,sequence_19350,24,25,25,25,25,25,25,25,25,25
218,sequence_19367,25,26,26,26,26,26,26,26,26,26
219,sequence_19471,26,27,27,27,27,27,27,27,27,27
220,sequence_19475,27,28,28,28,28,28,28,28,28,28
221,sequence_19353,26,27,27,27,27,27,27,27,27,27
222,sequence_19461,24,25,25,25,25,25,25,25,25,25
223,sequence_19483,25,26,26,26,26,26,26,26,26,26
224,sequence_19472,23,24,24,24,24,24,24,24,24,24
225,sequence_19462,22,23,23,23,23,23,23,23,23,23
226,sequence_19362,23,24,24,24,24,24,24,24,24,24
227,sequence_19349,22,23,23,23,23,23,23,23,23,23
228,sequence_19478,25,26,26,26,26,26,26,26,26,26
229,sequence_19351,24,25,25,25,25,25,25,25,25,25
230,sequence_19460,22,23,23,23,23,23,23,23,23,23
231,sequence_19352,28,29,29,29,29,29,29,29,2,2
232,sequence_19482,27,28,28,28,28,28,28,28,28,28
233,sequence_19518,23,24,24,24,24,24,24,24,24,24
234,sequence_19356,28,29,29,29,29,29,29,29,8,8
235,sequence_19503,25,26,26,26,26,26,26,26,26,26
236,sequence_19517,27,28,28,28,28,28,28,28,28,28
237,sequence_19520,25,26,26,26,26,26,26,26,26,26
238,sequence_19385,23,24,24,24,24,24,24,24,24,24
239,sequence_19411,23,24,24,24,24,24,24,24,24,24
240,sequence_19513,26,27,27,27,27,27,27,27,27,27
241,sequence_19413,25,26,26,26,26,26,26,26,26,26
242,sequence_53083,0,0,0,0,0,0,0,0,0,0
243,sequence_53088,29,30,30,30,30,30,30,30,29,29
244,sequence_19381,31,32,32,32,32,32,32,32,31,31
245,sequence_53081,0,0,0,0,0,0,0,0,0,0
246,sequence_53086,29,30,30,30,30,30,30,30,29,29
247,sequence_53087,0,0,0,0,0,0,0,0,0,0
248,sequence_19400,11,11,11,11,11,12,11,11,12,12
249,sequence_53068,29,30,30,30,30,30,30,30,29,29
250,sequence_53072,0,0,0,0,0,0,0,0,0,0
251,sequence_53098,29,30,30,30,30,30,30,30,29,29
252,sequence_53052,0,0,0,0,0,0,0,0,0,0
253,sequence_53084,0,0,0,0,0,0,0,0,0,0
254,sequence_53099,0,0,0,0,0,0,0,0,0,0
255,sequence_53056,0,0,0,0,0,0,0,0,0,0
256,sequence_19347,30,31,31,31,31,31,31,31,30,30
257,sequence_19379,30,31,31,31,31,31,31,31,30,30
258,sequence_19348,31,32,32,32,32,32,32,32,31,31
259,sequence_19380,31,32,32,32,32,32,32,32,31,31
260,sequence_19401,30,31,31,31,31,31,31,31,30,30
