,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
30,sequence_53059,2,2,2,2,2,2,2,2,2,2
31,sequence_19430,23,23,23,23,23,23,23,23,23,23
32,sequence_20052,22,22,22,22,22,22,22,22,22,22
33,sequence_19369,17,17,17,17,17,17,17,17,17,17
34,sequence_53064,22,22,22,22,22,22,22,22,22,22
35,sequence_20072,20,20,20,20,20,20,20,20,20,20
36,sequence_20038,1,1,1,1,1,1,1,1,1,1
37,sequence_20039,4,4,4,4,4,4,4,4,4,4
38,sequence_19506,5,5,5,5,5,5,5,5,5,5
39,sequence_20064,13,13,13,13,13,13,13,13,13,13
40,sequence_19530,19,19,19,19,19,19,19,19,19,19
41,sequence_19498,26,26,26,26,26,26,26,26,26,26
42,sequence_19504,6,6,6,6,6,6,6,6,6,6
43,sequence_19386,1,1,1,1,1,1,1,1,1,1
44,sequence_19519,32,32,32,32,32,32,32,32,32,32
45,sequence_19404,8,8,8,8,8,8,8,8,8,8
46,sequence_19446,19,19,19,19,19,19,19,19,19,19
47,sequence_20063,15,15,15,15,15,15,15,15,15,15
48,sequence_20043,20,20,20,20,20,20,20,20,20,20
49,sequence_19497,29,29,29,29,29,29,29,29,29,29
50,sequence_19490,19,19,19,19,19,19,19,19,19,19
51,sequence_19376,9,9,9,9,9,9,9,9,9,9
52,sequence_19406,3,3,3,3,3,3,3,3,3,3
53,sequence_19405,21,21,21,21,21,21,21,21,21,21
54,sequence_19382,21,21,21,21,21,21,21,21,21,21
55,sequence_20067,15,15,15,15,15,15,15,15,15,15
56,sequence_19409,24,24,24,24,24,24,24,24,24,24
57,sequence_19354,3,3,3,3,3,3,3,3,3,3
58,sequence_20040,16,16,16,16,16,16,16,16,16,16
59,sequence_19370,10,10,10,10,10,10,10,10,10,10
60,sequence_19432,6,6,6,6,6,6,6,6,6,6
61,sequence_19371,5,5,5,5,5,5,5,5,5,5
62,sequence_19434,18,18,18,18,18,18,18,18,18,18
63,sequence_19505,5,5,5,5,5,5,5,5,5,5
64,sequence_53070,9,9,9,9,9,9,9,9,9,9
65,sequence_19392,18,18,18,18,18,18,18,18,18,18
66,sequence_19357,28,28,28,28,28,28,28,28,28,28
67,sequence_20056,11,11,11,11,11,11,11,11,11,11
68,sequence_19526,7,7,7,7,7,7,7,7,7,7
69,sequence_20046,4,4,4,4,4,4,4,4,4,4
70,sequence_19443,24,24,24,24,24,24,24,24,24,24
71,sequence_19410,8,8,8,8,8,8,8,8,8,8
72,sequence_19390,9,9,9,9,9,9,9,9,9,9
73,sequence_19439,24,24,24,24,24,24,24,24,24,24
74,sequence_20071,13,13,13,13,13,13,13,13,13,13
75,sequence_19451,28,28,28,28,28,28,28,28,28,28
76,sequence_20041,20,20,20,20,20,20,20,20,20,20
77,sequence_19415,8,8,8,8,8,8,8,8,8,8
78,sequence_20035,4,4,4,4,4,4,4,4,4,4
79,sequence_20051,22,22,22,22,22,22,22,22,22,22
80,sequence_19397,10,10,10,10,10,10,10,10,10,10
81,sequence_19394,14,14,14,14,14,14,14,14,14,14
82,sequence_19374,9,9,9,9,9,9,9,9,9,9
83,sequence_19378,10,10,10,10,10,10,10,10,10,10
84,sequence_19441,12,12,12,12,12,12,12,12,12,12
85,sequence_19433,6,6,6,6,6,6,6,6,6,6
86,sequence_20062,11,11,11,11,11,11,11,11,11,11
87,sequence_19393,25,25,25,25,25,25,25,25,25,25
88,sequence_20065,16,16,16,16,16,16,16,16,16,16
89,sequence_19383,21,21,21,21,21,21,21,21,21,21
90,sequence_19422,19,19,19,19,19,19,19,19,19,19
91,sequence_19495,6,6,6,6,6,6,6,6,6,6
92,sequence_19431,18,18,18,18,18,18,18,18,18,18
93,sequence_20058,15,15,15,15,15,15,15,15,15,15
94,sequence_19488,18,18,18,18,18,18,18,18,18,18
95,sequence_19375,10,10,10,10,10,10,10,10,10,10
96,sequence_19511,26,26,26,26,26,26,26,26,26,26
97,sequence_53065,22,22,22,22,22,22,22,22,22,22
98,sequence_53074,2,2,2,2,2,2,2,2,2,2
99,sequence_20050,21,21,21,21,21,21,21,21,21,21
100,sequence_19515,1,1,1,1,1,1,1,1,1,1
101,sequence_20057,15,15,15,15,15,15,15,15,15,15
102,sequence_19438,3,3,3,3,3,3,3,3,3,3
103,sequence_19486,6,6,6,6,6,6,6,6,6,6
104,sequence_19389,14,14,14,14,14,14,14,14,14,14
105,sequence_19468,12,12,12,12,12,12,12,12,12,12
106,sequence_20068,11,11,11,11,11,11,11,11,11,11
107,sequence_19420,17,17,17,17,17,17,17,17,17,17
108,sequence_20076,11,11,11,11,11,11,11,11,11,11
109,sequence_20070,13,13,13,13,13,13,13,13,13,13
110,sequence_19399,14,14,14,14,14,14,14,14,14,14
111,sequence_19436,18,18,18,18,18,18,18,18,18,18
112,sequence_19492,18,18,18,18,18,18,18,18,18,18
113,sequence_19445,6,6,6,6,6,6,6,6,6,6
114,sequence_19403,21,21,21,21,21,21,21,21,21,21
115,sequence_19428,24,24,24,24,24,24,24,24,24,24
116,sequence_19377,14,14,14,14,14,14,14,14,14,14
117,sequence_19427,3,3,3,3,3,3,3,3,3,3
118,sequence_19521,7,7,7,7,7,7,7,7,7,7
119,sequence_20045,15,15,15,15,15,15,15,15,15,15
120,sequence_19412,8,8,8,8,8,8,8,8,8,8
121,sequence_19508,5,5,5,5,5,5,5,5,5,5
122,sequence_53080,2,2,2,2,2,2,2,2,2,2
123,sequence_20073,15,15,15,15,15,15,15,15,15,15
124,sequence_19442,24,24,24,24,24,24,24,24,24,24
125,sequence_53077,19,19,19,19,19,19,19,19,19,19
126,sequence_19429,6,6,6,6,6,6,6,6,6,6
127,sequence_19416,10,10,10,10,10,10,10,10,10,10
128,sequence_20055,16,16,16,16,16,16,16,16,16,16
129,sequence_19388,10,10,10,10,10,10,10,10,10,10
130,sequence_20049,13,13,13,13,13,13,13,13,13,13
131,sequence_20059,20,20,20,20,20,20,20,20,20,20
132,sequence_19467,26,26,26,26,26,26,26,26,26,26
133,sequence_19373,9,9,9,9,9,9,9,9,9,9
134,sequence_19396,17,17,17,17,17,17,17,17,17,17
135,sequence_19527,7,7,7,7,7,7,7,7,7,7
136,sequence_19435,18,18,18,18,18,18,18,18,18,18
137,sequence_53069,2,2,2,2,2,2,2,2,2,2
138,sequence_19418,19,19,19,19,19,19,19,19,19,19
139,sequence_20075,13,13,13,13,13,13,13,13,13,13
140,sequence_19423,26,26,26,26,26,26,26,26,26,26
141,sequence_19516,28,28,28,28,28,28,28,28,28,28
142,sequence_19512,3,3,3,3,3,3,3,3,3,3
143,sequence_19387,17,17,17,17,17,17,17,17,17,17
144,sequence_53061,2,2,2,2,2,2,2,2,2,2
145,sequence_19448,12,12,12,12,12,12,12,12,12,12
146,sequence_19469,12,12,12,12,12,12,12,12,12,12
147,sequence_19449,25,25,25,25,25,25,25,25,25,25
148,sequence_53063,22,22,22,22,22,22,22,22,22,22
149,sequence_19457,6,6,6,6,6,6,6,6,6,6
150,sequence_19466,27,27,27,27,27,27,27,27,27,27
151,sequence_19494,18,18,18,18,18,18,18,18,18,18
152,sequence_19454,6,6,6,6,6,6,6,6,6,6
153,sequence_19529,19,19,19,19,19,19,19,19,19,19
154,sequence_19426,28,28,28,28,28,28,28,28,28,28
155,sequence_19491,5,5,5,5,5,5,5,5,5,5
156,sequence_19421,18,18,18,18,18,18,18,18,18,18
157,sequence_19514,12,12,12,12,12,12,12,12,12,12
158,sequence_19368,8,8,8,8,8,8,8,8,8,8
159,sequence_19437,10,10,10,10,10,10,10,10,10,10
160,sequence_20044,20,20,20,20,20,20,20,20,20,20
161,sequence_19501,24,24,24,24,24,24,24,24,24,24
162,sequence_20074,15,15,15,15,15,15,15,15,15,15
163,sequence_19395,17,17,17,17,17,17,17,17,17,17
164,sequence_19510,19,19,19,19,19,19,19,19,19,19
165,sequence_19489,6,6,6,6,6,6,6,6,6,6
166,sequence_19440,21,21,21,21,21,21,21,21,21,21
167,sequence_19408,21,21,21,21,21,21,21,21,21,21
168,sequence_53076,26,26,26,26,26,26,26,26,26,26
169,sequence_19372,7,7,7,7,7,7,7,7,7,7
170,sequence_19507,7,7,7,7,7,7,7,7,7,7
171,sequence_20066,16,16,16,16,16,16,16,16,16,16
172,sequence_19524,5,5,5,5,5,5,5,5,5,5
173,sequence_19414,24,24,24,24,24,24,24,24,24,24
174,sequence_19485,6,6,6,6,6,6,6,6,6,6
175,sequence_19384,8,8,8,8,8,8,8,8,8,8
176,sequence_19493,19,19,19,19,19,19,19,19,19,19
177,sequence_19484,5,5,5,5,5,5,5,5,5,5
178,sequence_53073,2,2,2,2,2,2,2,2,2,2
179,sequence_20034,20,20,20,20,20,20,20,20,20,20
180,sequence_19456,18,18,18,18,18,18,18,18,18,18
181,sequence_53067,22,22,22,22,22,22,22,22,22,22
182,sequence_19502,29,29,29,29,29,29,29,29,29,29
183,sequence_20053,11,11,11,11,11,11,11,11,11,11
184,sequence_19355,21,21,21,21,21,21,21,21,21,21
185,sequence_19365,31,31,31,31,31,31,31,31,31,31
186,sequence_20047,11,11,11,11,11,11,11,11,11,11
187,sequence_19528,19,19,19,19,19,19,19,19,19,19
188,sequence_19455,23,23,23,23,23,23,23,23,23,23
189,sequence_19479,28,28,28,28,28,28,28,28,28,28
190,sequence_19452,23,23,23,23,23,23,23,23,23,23
191,sequence_19407,31,31,31,31,31,31,31,31,31,31
192,sequence_19444,24,24,24,24,24,24,24,24,24,24
193,sequence_19499,27,27,27,27,27,27,27,27,27,27
194,sequence_19487,9,9,9,9,9,9,9,9,9,9
195,sequence_19398,14,14,14,14,14,14,14,14,14,14
196,sequence_19424,3,3,3,3,3,3,3,3,3,3
197,sequence_20037,20,20,20,20,20,20,20,20,20,20
198,sequence_53058,2,2,2,2,2,2,2,2,2,2
199,sequence_19458,27,27,27,27,27,27,27,27,27,27
200,sequence_19470,29,29,29,29,29,29,29,29,29,29
201,sequence_19364,25,25,25,25,25,25,25,25,25,25
202,sequence_19366,29,29,29,29,29,29,29,29,29,29
203,sequence_19361,25,25,25,25,25,25,25,25,25,25
204,sequence_19358,1,1,1,1,1,1,1,1,1,1
205,sequence_19360,25,25,25,25,25,25,25,25,25,25
206,sequence_19474,26,26,26,26,26,26,26,26,26,26
207,sequence_53060,2,2,2,2,2,2,2,2,2,2
208,sequence_19473,27,27,27,27,27,27,27,27,27,27
209,sequence_19459,26,26,26,26,26,26,26,26,26,26
210,sequence_19481,28,28,28,28,28,28,28,28,28,28
211,sequence_19465,26,26,26,26,26,26,26,26,26,26
212,sequence_19476,26,26,26,26,26,26,26,26,26,26
213,sequence_19480,29,29,29,29,29,29,29,29,29,29
214,sequence_19463,28,28,28,28,28,28,28,28,28,28
215,sequence_19464,27,27,27,27,27,27,27,27,27,27
216,sequence_19359,27,27,27,27,27,27,27,27,27,27
217,sequence_19350,25,25,25,25,25,25,25,25,25,25
218,sequence_19367,28,28,28,28,28,28,28,28,28,28
219,sequence_19471,28,28,28,28,28,28,28,28,28,28
220,sequence_19475,27,27,27,27,27,27,27,27,27,27
221,sequence_19353,25,25,25,25,25,25,25,25,25,25
222,sequence_19461,26,26,26,26,26,26,26,26,26,26
223,sequence_19483,28,28,28,28,28,28,28,28,28,28
224,sequence_19472,5,5,5,5,5,5,5,5,5,5
225,sequence_19462,29,29,29,29,29,29,29,29,29,29
226,sequence_19362,25,25,25,25,25,25,25,25,25,25
227,sequence_19349,27,27,27,27,27,27,27,27,27,27
228,sequence_19478,28,28,28,28,28,28,28,28,28,28
229,sequence_19351,28,28,28,28,28,28,28,28,28,28
230,sequence_19460,27,27,27,27,27,27,27,27,27,27
231,sequence_19352,27,27,27,27,27,27,27,27,27,27
232,sequence_19482,29,29,29,29,29,29,29,29,29,29
233,sequence_19518,26,26,26,26,26,26,26,26,26,26
234,sequence_19356,29,29,29,29,29,29,29,29,29,29
235,sequence_19503,28,28,28,28,28,28,28,28,28,28
236,sequence_19517,27,27,27,27,27,27,27,27,27,27
237,sequence_19520,28,28,28,28,28,28,28,28,28,28
238,sequence_19385,25,25,25,25,25,25,25,25,25,25
239,sequence_19411,25,25,25,25,25,25,25,25,25,25
240,sequence_19513,26,26,26,26,26,26,26,26,26,26
241,sequence_19413,8,8,8,8,8,8,8,8,8,8
242,sequence_53083,0,0,0,0,0,0,0,0,0,0
243,sequence_53088,30,30,30,30,30,30,30,30,30,30
244,sequence_19381,21,21,21,21,21,21,21,21,21,21
245,sequence_53081,0,0,0,0,0,0,0,0,0,0
246,sequence_53086,0,0,0,0,0,0,0,0,0,0
247,sequence_53087,0,0,0,0,0,0,0,0,0,0
248,sequence_19400,14,14,14,14,14,14,14,14,14,14
249,sequence_53068,30,30,30,30,30,30,30,30,30,30
250,sequence_53072,0,0,0,0,0,0,0,0,0,0
251,sequence_53098,30,30,30,30,30,30,30,30,30,30
252,sequence_53052,0,0,0,0,0,0,0,0,0,0
253,sequence_53084,0,0,0,0,0,0,0,0,0,0
254,sequence_53099,31,31,31,31,31,31,31,31,31,31
255,sequence_53056,0,0,0,0,0,0,0,0,0,0
256,sequence_19347,31,31,31,31,31,31,31,31,31,31
257,sequence_19379,31,31,31,31,31,31,31,31,31,31
258,sequence_19348,32,32,32,32,32,32,32,32,32,32
259,sequence_19380,32,32,32,32,32,32,32,32,32,32
260,sequence_19401,31,31,31,31,31,31,31,31,31,31
