,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
42,sequence_19504,1,1,1,0,2,2,0,4,9,9,9,4,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
43,sequence_19386,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
44,sequence_19519,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,2,2,0,19,19,19,19,19,19,19,19,19,19
45,sequence_19404,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,21,21,21,21,21,21,21,21
46,sequence_19446,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,7,7,3,3,3,3,3,3,3,1,1,0
47,sequence_20063,0,0,3,1,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,27,27
48,sequence_20043,0,2,0,3,3,1,1,0,3,1,1,0,4,4,1,1,0,18,18,18,18,18,18,18,18,18,18,18
49,sequence_19497,0,0,2,2,0,3,3,3,1,0,5,5,5,5,5,5,5,5,5,5,5,2,0,12,12,12,5,5
50,sequence_19490,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,8,8,8,8,8,8,8,8,8,3,3,1
51,sequence_19376,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,4,1,1,1,1,0,26,26,26
52,sequence_19406,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,25,25,25,25
53,sequence_19405,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
54,sequence_19382,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7
55,sequence_20067,0,0,3,1,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,27,27
56,sequence_19409,0,0,2,2,0,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
57,sequence_19354,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,25,25,25,25
58,sequence_20040,0,2,0,3,3,1,1,0,3,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
59,sequence_19370,1,1,1,0,2,2,0,4,9,9,9,4,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10
60,sequence_19432,1,1,1,0,2,2,0,4,9,9,9,4,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
61,sequence_19371,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,8,8,8,8,8,8,8,8,8,3,3,1
62,sequence_19434,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,20,9,9,9,9,4,4,4,4
63,sequence_19505,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,7,7,3,3,3,3,3,3,3,1,1,0
64,sequence_53070,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,4,1,1,1,1,0,17,17,17
65,sequence_19392,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,20,9,9,9,9,4,4,4,4
66,sequence_19357,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,21,21,21,21,21,21,21,21
67,sequence_20056,0,2,0,3,3,1,1,0,3,1,1,0,4,4,1,1,0,6,6,6,6,6,6,6,6,6,6,6
68,sequence_19526,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,20,9,9,9,9,4,4,4,4
69,sequence_20046,0,0,3,1,1,0,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,2,2
70,sequence_19443,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7
71,sequence_19410,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,21,21,21,21,21,21,21,21
72,sequence_19390,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,4,1,1,1,1,0,26,26,26
73,sequence_19439,0,0,2,2,0,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
74,sequence_20071,0,0,3,1,1,0,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,2,2
75,sequence_19451,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,20,20,20,20
76,sequence_20041,0,2,0,3,3,1,1,0,3,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
77,sequence_19415,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,21,21,21,21,21,21,21,21
78,sequence_20035,0,0,3,1,1,0,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,2,2
79,sequence_20051,0,0,3,1,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,12,12
80,sequence_19397,1,1,1,0,2,2,0,4,9,9,9,4,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10
81,sequence_19394,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,7,7,3,3,3,3,3,3,3,1,1,0
82,sequence_19374,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,4,1,1,1,1,0,26,26,26
83,sequence_19378,1,1,1,0,2,2,0,4,9,9,9,4,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10
84,sequence_19441,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7
85,sequence_19433,1,1,1,0,2,2,0,4,9,9,9,4,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
86,sequence_20062,0,2,0,3,3,1,1,0,3,1,1,0,4,4,1,1,0,6,6,6,6,6,6,6,6,6,6,6
87,sequence_19393,1,1,1,0,2,2,0,4,9,9,9,4,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10
88,sequence_20065,0,2,0,3,3,1,1,0,3,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
89,sequence_19383,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7
90,sequence_19422,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,7,7,3,3,3,3,3,3,3,1,1,0
91,sequence_19495,1,1,1,0,2,2,0,4,9,9,9,4,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
92,sequence_19431,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,20,9,9,9,9,4,4,4,4
93,sequence_20058,0,0,3,1,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,27,27
94,sequence_19488,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,4,1,1,1,1,0,26,26,26
95,sequence_19375,1,1,1,0,2,2,0,4,9,9,9,4,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10
96,sequence_19511,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,20,20,20,20
97,sequence_53065,0,2,0,3,3,1,1,0,4,4,4,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
98,sequence_53074,0,2,0,3,3,1,1,0,4,4,4,1,0,8,8,8,17,17,17,17,17,17,17,17,17,8,8,3
99,sequence_20050,0,0,3,1,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,12,12
100,sequence_19515,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
101,sequence_20057,0,0,3,1,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,27,27
102,sequence_19438,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,20,20,20,20
103,sequence_19486,1,1,1,0,2,2,0,4,9,9,9,4,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
104,sequence_19389,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,7,7,3,3,3,3,3,3,3,1,1,0
105,sequence_19468,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,2,2,0,19,19,19,19,19,19,19,19,19,19
106,sequence_20068,0,2,0,3,3,1,1,0,3,1,1,0,4,4,1,1,0,6,6,6,6,6,6,6,6,6,6,6
107,sequence_19420,1,1,1,0,2,2,0,4,9,9,9,4,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10
108,sequence_20076,0,2,0,3,3,1,1,0,3,1,1,0,4,4,1,1,0,18,18,18,18,18,18,18,18,18,18,18
109,sequence_20070,0,0,3,1,1,0,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,2,2
110,sequence_19399,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,7,7,3,3,3,3,3,3,3,1,1,0
111,sequence_19436,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,20,9,9,9,9,4,4,4,4
112,sequence_19492,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,20,9,9,9,9,4,4,4,4
113,sequence_19445,1,1,1,0,2,2,0,4,9,9,9,4,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
114,sequence_19403,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
115,sequence_19428,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,20,9,9,9,9,4,4,4,4
116,sequence_19377,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,7,7,3,3,3,3,3,3,3,1,1,0
117,sequence_19427,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,25,25,25,25
118,sequence_19521,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,20,9,9,9,9,4,4,4,4
119,sequence_20045,0,0,3,1,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,12,12
120,sequence_19412,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,25,25,25,25
121,sequence_19508,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,7,7,3,3,3,3,3,3,3,1,1,0
122,sequence_53080,0,2,0,3,3,1,1,0,4,4,4,1,0,8,8,8,17,17,17,17,17,17,17,17,17,8,8,3
123,sequence_20073,0,0,3,1,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,27,27
124,sequence_19442,0,0,2,2,0,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
125,sequence_53077,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,8,8,8,8,8,8,8,8,8,3,3,1
126,sequence_19429,1,1,1,0,2,2,0,4,9,9,9,4,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
127,sequence_19416,1,1,1,0,2,2,0,4,9,9,9,4,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10
128,sequence_20055,0,2,0,3,3,1,1,0,3,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
129,sequence_19388,1,1,1,0,2,2,0,4,9,9,9,4,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10
130,sequence_20049,0,0,3,1,1,0,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,2,2
131,sequence_20059,0,2,0,3,3,1,1,0,3,1,1,0,4,4,1,1,0,18,18,18,18,18,18,18,18,18,18,18
132,sequence_19467,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,22,22,22,22,22,22,22
133,sequence_19373,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,4,1,1,1,1,0,26,26,26
134,sequence_19396,1,1,1,0,2,2,0,4,9,9,9,4,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10
135,sequence_19527,1,1,1,0,2,2,0,4,9,9,9,4,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10
136,sequence_19435,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,20,9,9,9,9,4,4,4,4
137,sequence_53069,0,2,0,3,3,1,1,0,4,4,4,1,0,8,8,8,17,17,17,17,17,17,17,17,17,8,8,3
138,sequence_19418,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,7,7,3,3,3,3,3,3,3,1,1,0
139,sequence_20075,0,0,3,1,1,0,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,2,2
140,sequence_19423,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,20,20,20,20
141,sequence_19516,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,20,20,20,20,9,9,9,9
142,sequence_19512,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,20,20,20,20
143,sequence_19387,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,20,20,20,20,9,9,9,9
144,sequence_53061,0,2,0,3,3,1,1,0,4,4,4,1,0,8,8,8,17,17,17,17,17,17,17,17,17,8,8,3
145,sequence_19448,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,2,2,0,19,19,19,19,19,19,19,19,19,19
146,sequence_19469,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,2,2,0,19,19,19,19,19,19,19,19,19,19
147,sequence_19449,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,20,20,20,20
148,sequence_53063,0,2,0,3,3,1,1,0,4,4,4,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
149,sequence_19457,1,1,1,0,2,2,0,4,9,9,9,4,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
150,sequence_19466,0,0,2,2,0,3,3,3,1,0,5,5,5,5,5,5,5,5,5,5,5,2,0,24,24,24,24,24
151,sequence_19494,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,20,9,9,9,9,4,4,4,4
152,sequence_19454,1,1,1,0,2,2,0,4,9,9,9,4,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
153,sequence_19529,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,7,7,3,3,3,3,3,3,3,1,1,0
154,sequence_19426,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,20,20,20,20,9,9,9,9
155,sequence_19491,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,8,8,8,8,8,8,8,8,8,3,3,1
156,sequence_19421,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,20,9,9,9,9,4,4,4,4
157,sequence_19514,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
158,sequence_19368,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,21,21,21,21,21,21,21,21
159,sequence_19437,1,1,1,0,2,2,0,4,9,9,9,4,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10
160,sequence_20044,0,2,0,3,3,1,1,0,3,1,1,0,4,4,1,1,0,18,18,18,18,18,18,18,18,18,18,18
161,sequence_19501,0,0,2,2,0,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
162,sequence_20074,0,0,3,1,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,27,27
163,sequence_19395,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,20,9,9,9,9,4,4,4,4
164,sequence_19510,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,7,7,3,3,3,3,3,3,3,1,1,0
165,sequence_19489,1,1,1,0,2,2,0,4,9,9,9,4,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10
166,sequence_19440,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7
167,sequence_19408,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7
168,sequence_53076,0,2,0,3,3,1,1,0,4,4,4,1,0,8,8,8,17,17,17,17,17,17,17,17,17,8,8,3
169,sequence_19372,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,20,9,9,9,9,4,4,4,4
170,sequence_19507,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,20,9,9,9,9,4,4,4,4
171,sequence_20066,0,2,0,3,3,1,1,0,3,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
172,sequence_19524,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,7,7,3,3,3,3,3,3,3,1,1,0
173,sequence_19414,0,0,2,2,0,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
174,sequence_19485,1,1,1,0,2,2,0,4,9,9,9,4,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
175,sequence_19384,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,21,21,21,21,21,21,21,21
176,sequence_19493,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,7,7,3,3,3,3,3,3,3,1,1,0
177,sequence_19484,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,8,8,8,8,8,8,8,8,8,3,3,1
178,sequence_53073,0,2,0,3,3,1,1,0,4,4,4,1,0,8,8,8,17,17,17,17,17,17,17,17,17,8,8,3
179,sequence_20034,0,2,0,3,3,1,1,0,3,1,1,0,4,4,1,1,0,18,18,18,18,18,18,18,18,18,18,18
180,sequence_19456,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,20,9,9,9,9,4,4,4,4
181,sequence_53067,0,2,0,3,3,1,1,0,4,4,4,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
182,sequence_19502,0,0,2,2,0,3,3,3,1,0,5,5,5,5,5,5,5,5,5,5,5,2,0,12,12,12,5,5
183,sequence_20053,0,2,0,3,3,1,1,0,3,1,1,0,4,4,1,1,0,18,18,18,18,18,18,18,18,18,18,18
184,sequence_19355,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7
185,sequence_19365,0,0,2,2,0,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
186,sequence_20047,0,2,0,3,3,1,1,0,3,1,1,0,4,4,1,1,0,6,6,6,6,6,6,6,6,6,6,6
187,sequence_19528,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,7,7,3,3,3,3,3,3,3,1,1,0
188,sequence_19455,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,4,1,1,1,1,0,17,17,17
189,sequence_19479,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,20,20,20,20,9,9,9,9
190,sequence_19452,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,4,1,1,1,1,0,17,17,17
191,sequence_19407,0,0,2,2,0,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
192,sequence_19444,0,0,2,2,0,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
193,sequence_19499,0,0,2,2,0,3,3,3,1,0,5,5,5,5,5,5,5,5,5,5,5,2,0,24,24,24,24,24
194,sequence_19487,1,1,1,0,2,2,0,8,8,8,8,8,8,3,3,3,1,1,0,4,1,1,1,1,0,26,26,26
195,sequence_19398,1,1,1,0,5,5,5,5,5,5,2,2,2,2,2,0,7,7,3,3,3,3,3,3,3,1,1,0
196,sequence_19424,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,25,25,25,25
197,sequence_20037,0,2,0,3,3,1,1,0,3,1,1,0,4,4,1,1,0,18,18,18,18,18,18,18,18,18,18,18
198,sequence_53058,0,0,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,0,23,23,23,23,23,23
199,sequence_19458,0,0,2,2,0,3,3,3,1,0,5,5,5,5,5,5,5,5,5,5,5,2,0,24,24,24,24,24
200,sequence_19470,0,0,2,2,0,3,3,3,1,0,5,5,5,5,5,5,5,5,5,5,5,2,0,12,12,12,5,5
201,sequence_19364,0,2,0,4,4,4,4,1,0,7,7,7,7,7,7,7,3,3,1,0,20,20,20,20,9,9,9,9
202,sequence_19366,0,0,2,2,0,3,3,3,1,0,5,5,5,5,5,5,5,5,5,5,5,2,0,12,12,12,5,5
203,sequence_19361,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,22,22,22,22,22,22,22
204,sequence_19358,0,0,3,1,1,0,7,7,7,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
205,sequence_19360,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,20,20,20,20
206,sequence_19474,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,20,20,20,20
207,sequence_53060,0,2,0,3,3,1,1,0,4,4,4,1,0,8,8,8,17,17,17,17,17,17,17,17,17,8,8,3
208,sequence_19473,0,0,2,2,0,3,3,3,1,0,5,5,5,5,5,5,5,5,5,5,5,2,0,24,24,24,24,24
209,sequence_19459,0,2,0,4,4,4,4,1,0,10,10,10,10,10,4,4,4,4,4,1,0,5,2,0,20,20,20,20
