,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
43,sequence_19386,0,2,2,4,2,0,1,8,3,0,11,6,1,12,15,16,4,15,7,12,16,4,7,2,17,24,1,2
44,sequence_19519,0,2,2,4,2,0,1,8,3,0,11,6,1,12,12,0,4,15,7,2,6,14,22,14,10,19,18,25
45,sequence_19404,1,1,3,0,0,2,3,3,1,1,7,5,12,10,11,1,3,8,1,9,2,1,3,15,24,17,19,17
46,sequence_19446,1,0,1,1,4,6,7,1,4,2,6,1,5,7,7,8,14,3,4,8,3,5,10,19,4,5,21,20
47,sequence_20063,0,2,2,4,2,0,5,8,2,7,0,8,8,8,14,11,15,9,9,13,0,20,13,8,13,20,5,16
48,sequence_20043,0,2,2,0,0,2,3,7,6,3,9,12,3,6,8,9,7,14,13,16,10,8,1,23,7,8,22,14
49,sequence_19497,1,1,0,2,1,1,0,6,7,5,5,9,10,13,5,7,17,5,11,10,14,18,11,7,14,12,20,15
50,sequence_19490,1,0,1,1,4,6,7,1,4,2,6,1,5,7,7,5,5,2,4,20,3,5,9,6,21,7,13,20
51,sequence_19376,1,0,0,2,1,4,4,4,0,6,2,3,11,5,10,15,6,17,12,14,11,19,6,11,3,23,16,26
52,sequence_19406,1,1,3,0,0,2,3,3,9,1,10,5,12,1,2,12,12,8,0,9,5,17,20,0,24,18,19,19
53,sequence_19405,0,2,2,4,2,0,1,8,3,0,11,6,1,2,15,16,4,15,7,12,7,4,7,2,17,24,1,5
54,sequence_19382,0,2,2,4,2,0,1,8,3,0,11,6,1,2,12,0,4,15,7,12,7,13,22,14,11,6,11,5
55,sequence_20067,0,2,2,4,2,0,5,8,2,7,0,8,8,8,14,11,15,9,9,13,0,20,13,8,13,20,5,16
56,sequence_19409,1,1,0,3,3,1,0,2,1,5,4,7,6,5,5,13,16,4,16,17,21,6,5,9,5,11,24,4
57,sequence_19354,1,1,3,0,0,2,3,3,9,1,10,5,2,1,2,12,12,8,0,1,5,17,20,0,6,18,19,19
58,sequence_20040,1,0,1,1,5,3,2,5,8,9,9,10,13,0,3,10,2,10,17,6,8,12,18,12,23,16,23,28
59,sequence_19370,1,0,1,1,5,3,2,0,8,4,1,0,9,3,9,10,10,18,14,4,20,7,8,17,22,21,0,0
60,sequence_19432,1,0,1,1,5,3,2,0,8,4,1,0,13,3,9,10,9,6,14,15,17,11,14,13,15,3,7,22
61,sequence_19371,1,0,1,1,4,6,7,1,4,2,6,1,5,7,7,8,14,3,4,8,3,5,9,16,4,7,4,2
62,sequence_19434,1,0,0,2,1,4,4,4,0,6,2,3,11,14,10,2,6,17,3,14,4,3,23,3,9,9,3,10
63,sequence_19505,1,0,1,1,4,6,7,1,4,2,6,1,4,7,7,8,5,3,2,8,3,21,22,16,10,7,4,6
64,sequence_53070,1,0,1,1,5,3,2,4,8,6,2,10,11,9,3,15,8,17,17,15,11,19,18,11,19,23,16,13
65,sequence_19392,1,0,0,2,1,4,4,4,0,6,2,3,11,14,10,2,1,17,12,14,4,3,23,20,9,9,3,26
66,sequence_19357,1,1,3,0,0,2,3,3,1,1,7,2,7,10,11,1,3,16,1,9,2,1,17,15,2,1,2,1
67,sequence_20056,0,2,2,4,2,0,5,5,2,9,9,4,8,11,1,6,2,10,9,6,18,12,13,22,23,16,14,11
68,sequence_19526,1,0,1,2,1,4,4,4,0,6,2,3,11,14,10,2,1,17,3,14,4,3,23,3,9,9,3,10
69,sequence_20046,0,2,2,4,2,0,5,5,2,5,0,4,8,11,1,6,2,7,19,6,18,2,4,22,0,4,27,18
70,sequence_19443,0,2,2,4,2,0,1,8,3,0,11,6,1,2,12,0,4,15,2,2,6,13,19,14,11,6,11,27
71,sequence_19410,1,1,3,0,0,2,3,3,1,1,7,5,12,10,11,1,3,8,1,9,2,1,3,15,24,17,19,17
72,sequence_19390,1,0,0,2,1,4,4,4,0,6,2,3,11,5,10,15,6,0,12,0,11,19,6,11,3,23,16,13
73,sequence_19439,1,1,0,2,1,1,0,6,7,5,4,7,10,5,6,13,16,11,5,17,1,0,0,21,18,26,24,21
74,sequence_20071,0,2,2,4,2,0,5,5,2,9,0,8,8,12,8,11,7,9,13,16,18,20,1,8,13,4,5,11
75,sequence_19451,1,1,3,0,0,2,3,3,1,1,7,5,7,10,11,1,3,16,1,9,2,1,17,15,2,1,2,1
76,sequence_20041,1,0,1,1,5,3,2,7,6,9,9,12,3,6,8,9,10,14,13,16,10,8,1,23,7,8,22,14
77,sequence_19415,1,1,3,0,0,2,3,3,1,1,7,5,12,10,11,1,3,8,1,9,2,17,3,15,24,17,19,17
78,sequence_20035,0,2,2,4,2,0,5,5,2,5,0,4,8,11,1,6,2,7,19,6,18,2,4,22,0,4,27,18
79,sequence_20051,0,2,2,4,2,0,5,5,2,7,0,4,8,8,14,6,15,7,9,13,0,2,13,1,0,20,26,18
80,sequence_19397,1,0,1,1,5,3,2,0,8,4,1,0,9,3,9,10,9,18,14,4,20,11,8,13,12,21,7,22
81,sequence_19394,1,0,1,1,4,6,7,1,4,2,6,1,5,7,7,8,14,3,4,5,16,4,9,18,17,24,21,2
82,sequence_19374,1,0,0,2,1,4,4,4,0,6,2,3,11,5,10,15,6,0,12,0,11,19,6,11,3,23,16,13
83,sequence_19378,1,0,1,1,5,3,2,0,8,4,1,0,9,3,9,10,10,18,14,4,20,7,8,17,22,21,0,0
84,sequence_19441,0,2,2,4,2,0,1,8,3,0,11,6,1,2,12,0,4,15,2,2,6,13,19,14,11,6,11,27
85,sequence_19433,1,0,1,1,5,3,2,0,8,4,1,0,9,3,9,10,9,6,14,15,17,11,14,13,19,3,7,0
86,sequence_20062,0,2,2,4,2,0,5,5,2,9,9,4,8,11,1,6,2,10,13,6,18,12,1,22,23,16,14,11
87,sequence_19393,1,0,1,1,5,3,2,0,8,4,1,0,9,3,9,10,10,18,14,4,20,7,8,17,12,21,0,23
88,sequence_20065,1,0,1,1,5,3,2,5,8,9,9,10,13,0,3,10,9,10,17,15,8,12,18,12,23,16,23,28
89,sequence_19383,0,2,2,4,2,0,1,8,3,0,11,6,1,2,12,0,4,15,2,12,7,13,19,2,11,6,11,5
90,sequence_19422,0,0,1,1,4,6,7,1,4,2,11,1,5,7,7,8,14,3,4,5,3,5,10,19,4,5,21,20
91,sequence_19495,1,0,1,1,5,3,2,0,8,4,1,0,13,3,9,10,9,6,14,15,17,11,14,13,15,3,7,22
92,sequence_19431,1,0,0,2,1,4,4,4,0,6,2,3,4,14,10,2,6,0,12,0,4,21,6,3,25,15,3,24
93,sequence_20058,0,2,2,4,2,0,5,8,2,7,0,8,8,8,14,11,15,9,9,13,0,20,13,8,13,20,5,16
94,sequence_19488,1,0,0,2,1,4,4,4,0,6,2,3,11,14,10,15,6,0,3,0,11,19,6,3,3,15,3,13
95,sequence_19375,1,0,1,1,5,3,2,0,8,4,1,0,9,3,9,10,10,18,14,4,20,7,8,17,22,21,0,0
96,sequence_19511,1,1,3,0,0,2,3,3,9,10,10,2,2,1,2,3,0,1,15,1,12,10,21,5,20,2,9,3
97,sequence_53065,0,2,2,4,2,0,1,8,6,3,3,11,0,2,1,14,11,13,6,18,13,16,15,24,16,10,17,7
98,sequence_53074,1,1,3,0,0,2,3,7,6,3,3,10,0,9,0,14,8,13,10,19,19,22,12,10,2,25,8,9
99,sequence_20050,0,2,2,4,2,0,5,8,2,7,0,8,8,8,1,6,15,7,9,13,0,2,13,1,0,20,26,16
100,sequence_19515,0,2,2,4,4,6,1,8,3,0,11,6,1,12,15,0,4,15,7,2,16,4,7,14,17,24,1,2
101,sequence_20057,0,2,2,4,2,0,5,5,2,7,0,8,8,8,14,11,15,9,9,13,0,20,13,1,13,20,26,16
102,sequence_19438,1,1,3,0,0,2,3,3,9,10,10,2,2,1,2,3,0,1,15,1,12,10,21,5,20,2,9,1
103,sequence_19486,1,0,1,1,5,3,2,0,8,4,1,0,13,0,9,10,9,6,14,15,17,11,14,13,15,3,7,22
104,sequence_19389,1,0,1,1,4,6,7,1,4,2,11,1,5,7,7,8,14,3,4,8,3,5,10,19,4,5,21,20
105,sequence_19468,0,2,2,4,4,6,1,8,3,0,6,6,5,2,12,0,5,2,2,2,6,13,22,14,10,19,18,27
106,sequence_20068,0,2,2,4,2,0,5,5,2,9,0,4,8,11,1,6,2,10,9,6,18,12,13,22,23,16,14,11
107,sequence_19420,1,0,1,1,5,3,2,0,8,4,1,0,9,3,9,8,10,18,14,4,20,7,8,19,12,21,12,23
108,sequence_20076,0,2,2,0,0,2,5,7,6,9,9,12,3,6,8,9,7,14,13,16,10,8,1,23,7,8,22,11
109,sequence_20070,0,2,2,4,2,0,5,5,2,9,0,8,8,11,14,11,15,9,19,13,18,20,4,8,13,4,5,11
110,sequence_19399,1,0,1,1,4,6,7,1,3,2,11,1,5,7,7,8,14,3,4,5,3,15,10,18,4,5,21,2
111,sequence_19436,1,0,0,2,1,4,4,4,0,6,2,3,11,14,10,2,6,0,12,0,4,3,6,3,3,15,3,10
112,sequence_19492,1,0,0,2,1,4,4,4,0,6,2,3,4,14,10,2,1,0,12,0,4,21,6,3,25,15,3,24
113,sequence_19445,1,0,1,1,5,3,2,0,8,4,1,0,13,3,9,10,9,6,14,15,17,11,14,13,15,3,7,22
114,sequence_19403,0,2,2,4,2,0,1,8,3,0,11,6,1,2,15,16,4,15,7,12,7,4,7,2,17,24,1,5
115,sequence_19428,1,1,0,2,1,1,0,6,7,5,4,7,4,5,5,13,16,4,16,17,21,6,2,20,25,26,24,21
116,sequence_19377,1,0,1,1,4,6,7,1,4,2,11,1,5,7,7,8,14,3,4,5,3,4,10,18,4,5,21,2
117,sequence_19427,1,1,3,0,0,2,3,3,9,10,10,5,2,1,2,12,12,8,0,1,5,10,20,0,6,14,9,19
118,sequence_19521,1,0,0,2,1,4,4,4,0,6,2,3,4,14,10,2,1,0,3,0,4,21,23,20,25,15,3,24
119,sequence_20045,0,2,2,4,2,0,5,8,2,7,0,8,8,8,1,6,15,7,9,13,0,2,13,1,13,20,26,16
120,sequence_19412,1,1,3,0,0,2,3,3,9,1,10,5,12,1,2,12,12,8,0,9,5,17,20,0,24,18,19,19
121,sequence_19508,1,0,1,1,4,6,7,1,4,2,6,1,5,7,7,8,14,3,4,8,3,5,10,16,21,7,4,6
122,sequence_53080,0,2,3,0,0,2,3,7,6,3,3,12,0,9,0,14,8,13,10,19,19,22,12,10,16,25,8,9
123,sequence_20073,0,2,2,4,2,0,5,8,2,7,0,8,8,8,14,11,15,9,9,13,0,20,13,8,13,20,5,16
124,sequence_19442,1,1,0,2,1,1,0,6,7,5,4,7,10,5,5,13,16,4,16,17,14,6,0,7,14,26,24,21
125,sequence_53077,0,0,1,1,4,6,7,1,4,2,6,10,5,9,0,5,5,2,6,20,15,5,9,6,1,10,13,20
126,sequence_19429,1,0,1,1,5,3,2,0,8,4,1,0,13,3,9,10,9,6,14,15,17,11,14,13,15,3,7,22
127,sequence_19416,1,0,1,1,5,3,2,0,8,4,1,0,9,3,9,12,10,18,14,4,20,7,8,17,22,21,0,23
128,sequence_20055,1,0,1,1,5,3,2,5,8,9,9,10,13,0,3,10,9,10,17,15,8,12,18,12,23,16,23,28
129,sequence_19388,1,0,1,1,5,3,2,0,8,4,1,0,9,3,9,12,10,18,14,4,20,7,8,17,22,21,0,23
130,sequence_20049,0,2,2,3,3,5,5,5,2,9,0,4,4,11,3,6,1,7,19,6,18,2,4,20,0,4,27,18
131,sequence_20059,0,2,3,0,0,2,3,7,6,9,9,12,3,6,8,9,7,14,13,16,10,8,1,23,7,8,22,14
132,sequence_19467,1,1,3,0,0,2,3,3,9,10,10,2,2,1,2,3,0,1,15,1,12,10,21,5,6,14,9,3
133,sequence_19373,1,0,0,2,1,4,4,4,0,6,2,3,11,14,10,15,6,0,12,0,11,19,6,11,3,23,3,26
134,sequence_19396,1,0,1,1,5,3,2,0,8,4,1,0,9,3,9,10,10,18,14,3,20,7,8,17,12,21,0,23
135,sequence_19527,1,0,1,1,5,3,2,0,8,4,1,0,9,3,9,12,10,18,14,4,20,7,8,17,22,21,0,23
136,sequence_19435,1,0,0,2,1,4,4,4,0,6,2,3,11,14,10,2,6,0,12,0,4,3,6,3,3,15,3,26
137,sequence_53069,0,2,3,0,0,2,3,7,6,3,3,12,0,6,0,14,12,13,10,19,19,22,12,10,16,25,8,9
138,sequence_19418,1,0,1,1,4,6,7,1,4,2,11,1,5,7,7,8,14,3,4,5,3,5,10,19,4,5,21,20
139,sequence_20075,0,2,2,4,3,5,5,5,2,9,0,4,8,11,14,6,15,7,19,13,18,2,4,1,0,4,27,18
140,sequence_19423,1,1,3,0,0,2,3,3,9,10,10,2,2,1,2,3,0,1,15,1,12,10,21,5,20,2,9,3
141,sequence_19516,1,1,3,0,0,2,3,3,1,10,7,2,7,10,11,3,0,16,15,3,12,1,2,5,2,1,2,1
142,sequence_19512,1,1,3,0,0,2,3,3,9,10,10,5,2,1,2,12,0,1,0,1,5,10,21,0,6,14,9,19
143,sequence_19387,0,1,3,0,0,2,3,3,1,1,7,5,12,10,11,16,3,8,1,3,2,17,2,15,24,17,19,17
144,sequence_53061,0,1,3,0,0,2,3,7,6,3,3,12,0,6,0,14,12,13,10,19,19,22,12,10,16,25,8,9
145,sequence_19448,0,2,2,4,2,0,1,8,3,0,11,6,1,2,12,0,4,15,2,2,6,14,22,14,10,19,18,27
146,sequence_19469,0,2,2,4,2,0,1,8,3,0,11,6,1,12,12,0,4,15,2,2,6,13,22,14,10,19,18,27
147,sequence_19449,1,1,3,0,0,2,3,3,9,10,10,5,2,1,2,12,12,8,0,1,5,17,20,0,20,18,9,19
148,sequence_53063,0,2,2,4,2,0,1,8,6,3,3,11,0,2,1,14,11,13,6,18,13,16,15,24,16,10,17,7
149,sequence_19457,1,0,1,1,5,3,2,0,8,4,1,0,13,3,9,10,9,6,14,4,17,11,14,13,12,3,7,22
150,sequence_19466,1,1,0,2,1,1,0,6,7,5,5,9,10,5,6,15,17,11,5,11,1,0,0,21,18,26,15,12
151,sequence_19494,1,0,0,2,1,4,4,4,0,6,2,3,11,14,10,2,6,0,12,0,4,3,6,3,3,15,3,26
152,sequence_19454,1,0,1,1,5,3,2,0,8,4,1,0,13,3,9,10,9,6,14,15,17,11,14,13,15,3,7,22
153,sequence_19529,1,0,1,1,4,6,7,1,4,2,6,1,5,7,7,8,5,3,4,20,3,5,10,19,21,5,12,20
154,sequence_19426,1,1,3,0,0,1,3,3,1,10,7,2,7,10,11,1,3,16,15,15,12,1,17,5,2,1,2,1
155,sequence_19491,1,0,1,1,4,6,7,1,4,2,6,1,5,7,7,5,5,2,4,20,3,5,9,16,21,7,4,2
156,sequence_19421,1,0,0,2,1,4,4,4,0,6,2,3,11,14,10,2,6,0,12,0,11,19,6,20,3,23,3,26
157,sequence_19514,0,2,2,4,4,6,1,1,4,2,6,6,5,12,15,5,5,2,2,2,6,5,7,14,17,24,13,20
158,sequence_19368,1,1,3,0,0,2,3,3,1,1,7,5,12,10,11,1,3,8,1,9,2,17,3,15,24,17,19,17
159,sequence_19437,1,0,1,1,5,3,2,0,8,4,1,0,9,3,9,10,10,18,14,4,20,7,8,17,22,21,0,0
160,sequence_20044,0,2,2,0,0,2,3,7,6,3,9,12,3,6,8,9,7,14,13,16,10,8,1,23,7,8,22,14
161,sequence_19501,0,1,0,3,3,5,6,2,5,5,4,7,6,5,4,13,16,4,16,17,21,6,0,9,5,26,6,21
162,sequence_20074,0,2,2,4,2,0,5,8,2,7,0,8,8,8,14,11,15,9,9,13,0,20,13,8,13,20,5,16
163,sequence_19395,1,0,0,2,1,4,4,4,0,6,2,3,4,14,10,2,1,0,12,0,4,21,6,20,25,23,3,24
164,sequence_19510,1,0,1,1,4,6,7,1,4,2,6,1,5,7,7,8,5,3,4,20,3,5,10,19,21,7,12,20
165,sequence_19489,1,0,1,1,5,3,2,0,8,4,1,0,9,3,9,10,9,6,14,15,17,11,14,17,15,3,7,0
166,sequence_19440,0,2,2,4,2,0,1,8,3,0,11,6,1,2,12,0,4,15,2,12,7,13,19,14,11,6,11,5
167,sequence_19408,0,2,2,4,2,0,1,8,3,0,11,6,1,2,12,0,4,15,7,12,7,13,19,2,11,6,11,5
168,sequence_53076,1,0,1,1,5,3,2,7,8,4,1,10,13,9,0,10,8,13,17,19,15,22,18,10,1,25,8,9
169,sequence_19372,1,0,0,2,1,4,4,4,0,6,2,3,11,14,10,2,6,17,3,14,11,3,23,11,9,9,3,10
170,sequence_19507,1,0,1,2,1,4,4,4,0,6,2,3,11,14,10,2,1,17,3,14,4,3,23,3,9,9,3,10
171,sequence_20066,1,0,1,1,5,3,2,5,8,9,9,10,13,0,3,10,9,10,17,6,8,12,18,12,23,16,23,28
172,sequence_19524,1,0,1,1,4,6,7,1,4,2,6,1,5,7,7,8,14,3,4,8,3,5,10,16,21,7,4,6
173,sequence_19414,0,1,0,3,3,5,0,2,1,5,4,7,6,5,5,13,16,4,16,17,21,6,5,9,5,11,24,4
174,sequence_19485,1,0,1,1,5,3,2,0,8,4,1,0,13,0,9,10,9,6,14,15,17,11,14,13,15,3,7,22
175,sequence_19384,1,1,3,0,0,2,3,3,1,1,7,5,12,10,11,1,3,8,1,9,2,1,3,15,24,17,19,17
176,sequence_19493,1,0,1,1,4,6,7,1,4,2,6,1,5,7,7,5,5,2,4,20,3,5,9,6,21,7,12,20
177,sequence_19484,1,0,1,1,4,6,7,1,4,2,6,1,5,7,7,5,5,2,4,20,3,5,9,16,21,7,4,6
178,sequence_53073,1,1,3,0,0,2,3,7,6,3,3,10,0,9,0,14,8,13,10,19,19,22,12,10,1,25,8,9
179,sequence_20034,0,2,3,0,0,2,3,7,6,3,9,12,3,6,8,9,7,14,13,16,10,8,1,23,7,8,22,14
180,sequence_19456,1,0,0,2,1,4,4,4,0,6,2,3,11,14,10,2,6,0,12,0,4,3,6,3,3,15,3,26
181,sequence_53067,0,2,2,4,2,0,5,7,6,3,3,12,0,9,1,14,14,13,6,18,13,16,15,24,16,10,17,7
182,sequence_19502,1,1,0,2,1,1,0,6,7,5,5,9,10,13,5,7,17,5,11,10,14,18,11,7,14,12,20,15
183,sequence_20053,0,2,3,0,0,2,3,7,6,9,9,12,3,6,8,9,7,14,13,16,10,8,1,23,7,8,22,11
184,sequence_19355,0,1,2,4,2,0,1,8,3,0,11,6,1,2,12,0,4,15,7,12,7,13,19,2,11,6,11,5
185,sequence_19365,0,1,0,3,3,5,6,2,5,5,4,7,6,5,4,13,16,4,16,17,21,6,5,9,5,11,24,4
186,sequence_20047,0,2,2,4,2,0,5,5,2,3,0,4,8,11,1,6,2,7,19,6,18,2,4,22,0,8,14,11
187,sequence_19528,0,0,1,1,4,6,7,1,4,2,6,1,5,7,7,5,5,3,4,20,3,5,10,6,21,7,12,20
188,sequence_19455,1,0,1,2,1,4,4,4,0,6,2,3,11,14,10,2,1,17,3,14,4,3,23,11,19,9,16,10
189,sequence_19479,1,1,3,0,0,2,3,3,9,10,7,5,2,10,11,3,0,16,15,3,12,10,2,5,6,14,9,3
190,sequence_19452,1,0,1,2,1,4,4,4,0,6,2,3,11,14,10,15,6,17,3,14,4,3,23,11,19,9,16,10
191,sequence_19407,0,1,0,3,3,5,6,2,5,5,4,7,6,4,4,13,16,4,16,17,21,6,5,9,5,13,6,4
192,sequence_19444,1,1,0,2,1,1,0,6,7,5,4,7,10,5,5,13,16,4,16,17,21,6,0,7,14,26,24,21
193,sequence_19499,1,1,0,2,1,1,0,6,7,5,5,9,10,12,6,7,17,11,5,11,1,0,0,21,18,12,15,12
194,sequence_19487,1,0,0,2,1,4,4,4,0,6,2,3,11,14,10,15,6,0,3,0,11,19,6,11,3,15,16,13
195,sequence_19398,0,0,1,1,4,6,7,1,4,2,11,1,5,7,7,8,14,3,4,5,3,5,10,19,4,5,21,20
196,sequence_19424,1,1,3,0,0,2,3,3,9,10,10,5,2,1,2,12,0,1,0,1,5,10,21,0,6,14,9,19
197,sequence_20037,0,2,3,0,0,2,3,7,6,3,9,12,3,6,8,9,7,14,13,16,10,8,1,23,7,8,22,14
198,sequence_53058,0,1,3,0,0,2,3,7,6,3,3,11,0,9,0,14,8,13,10,19,19,22,12,10,16,25,8,9
199,sequence_19458,1,1,0,2,1,1,0,6,7,5,5,9,10,13,6,7,17,5,5,10,1,18,11,21,18,12,15,12
200,sequence_19470,1,1,0,2,1,1,0,6,7,5,5,9,10,13,5,7,17,5,11,10,14,18,11,7,14,12,20,15
201,sequence_19364,1,1,3,0,0,2,3,3,1,1,7,5,7,10,11,16,3,16,1,3,2,17,2,15,2,17,2,1
202,sequence_19366,1,1,0,2,1,1,0,6,7,5,5,9,10,13,5,7,17,5,11,10,14,18,11,7,14,11,20,15
203,sequence_19361,1,1,0,2,1,1,0,6,7,5,4,9,10,5,6,16,17,11,5,11,1,0,0,21,18,11,15,12
204,sequence_19358,0,1,2,4,2,0,1,8,3,0,11,6,1,12,15,16,4,15,7,12,16,4,7,2,17,24,1,2
205,sequence_19360,1,1,3,0,0,2,3,3,9,1,10,5,2,1,2,16,12,8,0,1,5,17,20,0,20,18,9,3
206,sequence_19474,1,1,3,0,0,2,3,3,9,10,10,2,2,1,2,3,0,1,15,1,12,10,21,5,20,2,9,3
207,sequence_53060,0,2,3,0,0,2,3,7,6,3,3,12,0,6,0,14,12,13,10,19,19,22,12,10,16,25,8,9
208,sequence_19473,1,1,0,2,1,1,0,6,7,5,5,9,10,13,6,7,17,11,5,11,1,0,11,21,18,12,15,12
209,sequence_19459,1,1,3,0,0,2,3,3,9,10,10,2,2,1,2,3,0,1,15,1,12,10,21,5,20,2,9,3
