,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
34,sequence_32148,2,2,2,2,2,2,2,2,2,2
35,sequence_32117,2,2,2,2,2,2,2,2,2,2
36,sequence_32141,2,2,2,2,2,2,2,2,2,2
37,sequence_32124,2,2,2,2,2,2,2,2,2,2
38,sequence_32126,2,2,2,2,2,2,2,2,2,2
39,sequence_32127,2,2,2,2,2,2,2,2,2,2
40,sequence_32133,2,2,2,2,2,2,2,2,2,2
41,sequence_32131,2,2,2,2,2,2,2,2,2,2
42,sequence_32174,2,2,2,2,2,2,2,2,2,2
43,sequence_32114,2,2,2,2,2,2,2,2,2,2
44,sequence_32147,2,2,2,2,2,2,2,2,2,2
45,sequence_32119,2,2,2,2,2,2,2,2,2,2
46,sequence_32122,2,2,2,2,2,2,2,2,2,2
47,sequence_32125,2,2,2,2,2,2,2,2,2,2
48,sequence_32128,2,2,2,2,2,2,2,2,2,2
49,sequence_32129,2,2,2,2,2,2,2,2,2,2
50,sequence_32132,2,2,2,2,2,2,2,2,2,2
51,sequence_32167,12,12,12,12,12,12,12,12,12,13
52,sequence_50970,0,0,0,0,0,0,0,0,0,0
53,sequence_51045,0,0,0,0,0,0,0,0,0,0
54,sequence_51003,0,0,0,0,0,0,0,0,0,0
55,sequence_51032,0,0,0,0,0,0,0,0,0,0
56,sequence_51028,0,0,0,0,0,0,0,0,0,0
57,sequence_51025,0,0,0,0,0,0,0,0,0,0
58,sequence_51019,0,0,0,0,0,0,0,0,0,0
59,sequence_51017,0,0,0,0,0,0,0,0,0,0
60,sequence_51014,13,13,13,13,13,13,13,13,13,14
61,sequence_50984,0,0,0,0,0,0,0,0,0,0
62,sequence_51054,0,0,0,0,0,0,0,0,0,0
63,sequence_51002,0,0,0,0,0,0,0,0,0,0
64,sequence_51033,0,0,0,0,0,0,0,0,0,0
65,sequence_51027,0,0,0,0,0,0,0,0,0,0
66,sequence_51023,0,0,0,0,0,0,0,0,0,0
67,sequence_51012,0,0,0,0,0,0,0,0,0,0
68,sequence_51018,9,9,9,9,9,9,9,9,9,10
69,sequence_51015,0,0,0,0,0,0,0,0,0,0
70,sequence_50973,8,8,8,8,8,8,8,8,8,9
71,sequence_32112,12,12,12,12,12,12,12,12,12,5
72,sequence_50978,10,8,8,8,8,8,8,8,8,11
73,sequence_32162,12,12,12,12,12,12,12,12,12,5
74,sequence_50995,9,9,9,9,9,9,9,9,9,10
75,sequence_50972,16,16,16,16,16,16,16,16,16,17
76,sequence_32115,4,4,4,4,4,4,4,4,4,4
77,sequence_50979,8,8,8,8,8,8,8,8,8,9
78,sequence_32152,12,12,12,12,12,12,12,12,12,5
79,sequence_32113,4,4,4,4,4,4,4,4,4,4
80,sequence_32182,12,12,12,12,12,12,12,12,12,5
81,sequence_50987,10,11,11,11,11,11,11,11,11,11
82,sequence_51052,16,16,16,16,16,16,16,16,16,17
83,sequence_50988,10,8,8,8,8,8,8,8,8,11
84,sequence_32158,11,10,10,10,10,10,10,10,10,12
85,sequence_32180,12,12,12,12,12,12,12,12,12,13
86,sequence_51046,9,11,11,11,11,11,11,11,11,10
87,sequence_32181,12,12,12,12,12,12,12,12,12,5
88,sequence_32163,12,12,12,12,12,12,12,12,12,13
89,sequence_50980,9,9,9,9,9,9,9,9,9,10
90,sequence_50969,8,8,8,8,8,8,8,8,8,9
91,sequence_50996,16,16,16,16,16,16,16,16,16,17
92,sequence_50989,13,13,13,13,13,13,13,13,13,14
93,sequence_32150,2,2,2,2,2,2,2,2,2,2
94,sequence_51053,8,8,8,8,8,8,8,8,8,9
95,sequence_50966,9,9,9,9,9,9,9,9,9,10
96,sequence_32116,4,4,4,4,4,4,4,4,4,4
97,sequence_32159,2,2,2,2,2,2,2,2,2,5
98,sequence_32149,12,12,12,12,12,12,12,12,12,13
99,sequence_51133,5,5,5,5,5,5,5,5,5,6
100,sequence_51189,6,6,6,6,6,6,6,6,6,7
101,sequence_51167,1,1,1,1,1,1,1,1,1,1
102,sequence_51130,1,1,1,1,1,1,1,1,1,1
103,sequence_51186,7,7,7,7,7,7,7,7,7,8
104,sequence_51178,1,1,1,1,1,1,1,1,1,1
105,sequence_51158,1,1,1,1,1,1,1,1,1,1
106,sequence_51165,1,1,1,1,1,1,1,1,1,1
107,sequence_51176,1,1,1,1,1,1,1,1,1,1
108,sequence_51155,1,1,1,1,1,1,1,1,1,1
109,sequence_51162,1,1,1,1,1,1,1,1,1,1
110,sequence_51172,1,1,1,1,1,1,1,1,1,1
111,sequence_51195,1,1,1,1,1,1,1,1,1,1
112,sequence_51152,7,7,7,7,7,7,7,7,7,8
113,sequence_51177,1,1,1,1,1,1,1,1,1,1
114,sequence_51161,1,1,1,1,1,1,1,1,1,1
115,sequence_51166,1,1,1,1,1,1,1,1,1,1
116,sequence_51156,1,1,1,1,1,1,1,1,1,1
117,sequence_51180,1,1,1,1,1,1,1,1,1,1
118,sequence_51164,1,1,1,1,1,1,1,1,1,1
119,sequence_51194,6,6,6,6,6,6,6,6,6,7
120,sequence_51154,7,7,7,7,7,7,7,7,7,8
121,sequence_51188,15,15,15,15,15,15,15,15,15,16
122,sequence_51179,3,3,3,3,3,3,3,3,3,3
123,sequence_51127,7,7,7,7,7,7,7,7,7,8
124,sequence_51198,5,5,5,5,5,5,5,5,5,6
125,sequence_51160,1,1,1,1,1,1,1,1,1,1
126,sequence_51184,7,7,7,7,7,7,7,7,7,8
127,sequence_51129,3,3,3,3,3,3,3,3,3,3
128,sequence_51185,5,5,5,5,5,5,5,5,5,6
129,sequence_51128,7,7,7,7,7,7,7,7,7,8
130,sequence_51134,3,3,3,3,3,3,3,3,3,3
131,sequence_51135,7,7,7,7,7,7,7,7,7,8
132,sequence_51190,6,6,6,6,6,6,6,6,6,7
133,sequence_32134,2,2,2,2,2,2,2,2,2,2
134,sequence_32160,2,2,2,2,2,2,2,2,2,2
135,sequence_32110,2,2,2,2,2,2,2,2,2,2
136,sequence_32120,2,2,2,2,2,2,2,2,2,2
137,sequence_32142,2,2,2,2,2,2,2,2,2,2
138,sequence_32137,2,2,2,2,2,2,2,2,2,2
139,sequence_32123,2,2,2,2,2,2,2,2,2,2
140,sequence_32143,2,2,2,2,2,2,2,2,2,2
141,sequence_32139,2,2,2,2,2,2,2,2,2,2
142,sequence_32135,2,2,2,2,2,2,2,2,2,2
143,sequence_32176,2,2,2,2,2,2,2,2,2,2
144,sequence_32109,2,2,2,2,2,2,2,2,2,2
145,sequence_32121,2,2,2,2,2,2,2,2,2,2
146,sequence_32140,2,2,2,2,2,2,2,2,2,2
147,sequence_32136,2,2,2,2,2,2,2,2,2,2
148,sequence_50974,8,8,8,8,8,8,8,8,8,9
149,sequence_32118,2,2,2,2,2,2,2,2,2,2
150,sequence_32146,2,2,2,2,2,2,2,2,2,2
151,sequence_32138,2,2,2,2,2,2,2,2,2,2
152,sequence_50962,9,9,9,9,9,9,9,9,9,10
153,sequence_51050,0,0,0,0,0,0,0,0,0,0
154,sequence_51029,0,0,0,0,0,0,0,0,0,0
155,sequence_51008,13,13,13,13,13,13,13,13,13,14
156,sequence_51011,0,0,0,0,0,0,0,0,0,0
157,sequence_32164,12,12,12,12,12,12,12,12,12,13
158,sequence_51035,0,0,0,0,0,0,0,0,0,0
159,sequence_51005,0,0,0,0,0,0,0,0,0,0
160,sequence_51010,0,0,0,0,0,0,0,0,0,0
161,sequence_51013,0,0,0,0,0,0,0,0,0,0
162,sequence_50991,9,9,9,9,9,9,9,9,9,10
163,sequence_51043,0,0,0,0,0,0,0,0,0,0
164,sequence_51009,0,0,0,0,0,0,0,0,0,0
165,sequence_51031,0,0,0,0,0,0,0,0,0,0
166,sequence_51020,0,0,0,0,0,0,0,0,0,0
167,sequence_51034,0,0,0,0,0,0,0,0,0,0
168,sequence_51007,0,0,0,0,0,0,0,0,0,0
169,sequence_51026,0,0,0,0,0,0,0,0,0,0
170,sequence_32169,11,10,10,10,10,10,10,10,10,12
171,sequence_51000,10,11,11,11,11,11,11,11,11,11
172,sequence_32171,11,10,10,10,10,10,10,10,10,12
173,sequence_32170,11,10,10,10,10,10,10,10,10,12
174,sequence_32166,11,10,10,10,10,10,10,10,10,12
175,sequence_32179,11,10,10,10,10,10,10,10,10,12
176,sequence_50997,16,11,11,11,11,11,11,11,11,17
177,sequence_50998,10,8,8,8,8,8,8,8,8,11
178,sequence_50999,10,11,11,11,11,11,11,11,11,11
179,sequence_50961,9,9,9,9,9,9,9,9,9,10
180,sequence_32175,11,10,10,10,10,10,10,10,10,12
181,sequence_32178,4,4,4,4,4,4,4,4,4,4
182,sequence_51041,16,16,16,16,16,16,16,16,16,17
183,sequence_50965,9,9,9,9,9,9,9,9,9,10
184,sequence_51048,0,11,11,11,11,11,11,11,11,0
185,sequence_50992,9,11,9,9,9,9,9,9,9,10
186,sequence_32165,4,4,4,4,4,4,4,4,4,4
187,sequence_51040,16,16,16,16,16,16,16,16,16,17
188,sequence_32177,4,4,4,4,4,4,4,4,4,4
189,sequence_50963,10,8,8,8,8,8,8,8,8,11
190,sequence_51001,9,11,11,11,11,11,11,11,11,10
191,sequence_50990,9,9,9,9,9,9,9,9,9,10
192,sequence_32168,11,10,10,10,10,10,10,10,10,12
193,sequence_32172,11,10,10,10,10,10,10,10,10,12
194,sequence_32111,12,12,12,12,12,12,12,12,12,13
195,sequence_51051,0,0,0,0,0,0,0,0,0,0
196,sequence_50975,9,9,11,11,11,11,11,11,11,10
197,sequence_32155,12,12,12,12,12,12,12,12,12,13
198,sequence_32156,12,12,12,12,12,12,12,12,12,13
199,sequence_50993,9,9,9,9,9,9,9,9,9,10
200,sequence_32157,12,12,12,12,12,12,12,12,12,13
201,sequence_51193,1,1,1,1,1,1,1,1,1,1
202,sequence_51038,16,16,16,16,16,16,16,16,16,17
203,sequence_50994,9,9,9,9,9,9,9,9,9,10
204,sequence_32154,12,12,12,12,12,12,12,12,12,13
205,sequence_51030,0,0,0,0,0,0,0,0,0,0
206,sequence_51021,13,13,13,13,13,13,13,13,13,14
207,sequence_51150,7,7,7,7,7,7,7,7,7,8
208,sequence_51022,0,0,0,0,0,0,0,0,0,0
209,sequence_51057,14,14,14,14,14,14,14,14,14,15
210,sequence_51056,14,14,14,14,14,14,14,14,14,15
211,sequence_51055,14,14,14,14,14,14,14,14,14,15
212,sequence_51142,3,3,3,3,3,3,3,3,3,3
213,sequence_50982,13,13,13,13,13,13,13,13,13,14
214,sequence_51132,15,15,15,15,15,15,15,15,15,16
215,sequence_51197,5,5,5,5,5,5,5,5,5,6
216,sequence_51004,13,13,13,13,13,13,13,13,13,14
217,sequence_50968,9,9,9,9,9,9,9,9,9,10
218,sequence_51200,1,1,1,1,1,1,1,1,1,1
219,sequence_50976,8,8,8,8,8,8,8,8,8,9
220,sequence_50977,13,13,13,13,13,13,13,13,13,14
221,sequence_51039,16,16,16,16,16,16,16,16,16,17
222,sequence_51126,5,5,5,5,5,5,5,5,5,6
223,sequence_51143,3,3,3,3,3,3,3,3,3,3
224,sequence_50981,8,8,8,8,8,8,8,8,8,9
225,sequence_50971,13,13,13,13,13,13,13,13,13,14
226,sequence_51047,13,13,13,13,13,13,13,13,13,14
227,sequence_50964,8,8,8,8,8,8,8,8,8,9
228,sequence_51049,13,13,13,13,13,13,13,13,13,14
229,sequence_32173,2,2,2,2,2,2,2,2,2,2
230,sequence_50983,9,9,9,9,9,9,9,9,9,10
231,sequence_51044,0,0,0,0,0,0,0,0,0,0
232,sequence_51006,0,11,11,11,11,11,11,11,11,0
233,sequence_51201,1,1,1,1,1,1,1,1,1,1
234,sequence_51036,0,0,0,0,0,0,0,0,0,0
235,sequence_50967,0,0,0,0,0,0,0,0,0,0
236,sequence_32161,2,2,2,2,2,2,2,2,2,2
237,sequence_32144,2,2,2,2,2,2,2,2,2,2
238,sequence_51139,1,1,1,1,1,1,1,1,1,1
239,sequence_51153,7,7,7,7,7,7,7,7,7,8
240,sequence_32145,2,2,2,2,2,2,2,2,2,2
241,sequence_50985,0,0,0,0,0,0,0,0,0,0
242,sequence_32153,2,2,2,2,2,2,2,2,2,2
243,sequence_50986,0,0,0,0,0,0,0,0,0,0
244,sequence_51042,13,13,13,13,13,13,13,13,13,14
245,sequence_51024,13,13,13,13,13,13,13,13,13,14
246,sequence_51037,16,16,16,16,16,16,16,16,16,17
247,sequence_51146,6,6,6,6,6,6,6,6,6,7
