,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
40,sequence_32133,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
41,sequence_32131,1,0,3,3,3,3,3,1,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
42,sequence_32174,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
43,sequence_32114,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
44,sequence_32147,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
45,sequence_32119,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
46,sequence_32122,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
47,sequence_32125,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
48,sequence_32128,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
49,sequence_32129,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
50,sequence_32132,1,0,3,3,3,3,3,1,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
51,sequence_32167,1,0,1,1,0,6,6,6,6,6,6,2,2,2,0,2,2,2,2,2,2,2,0,5,2,0,14,14
52,sequence_50970,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
53,sequence_51045,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,21,10,10,10,10,10,10,10
54,sequence_51003,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
55,sequence_51032,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
56,sequence_51028,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,21,10,10,10,10,10,10,10
57,sequence_51025,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
58,sequence_51019,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
59,sequence_51017,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
60,sequence_51014,0,1,0,2,2,0,1,0,0,4,4,4,4,4,4,4,4,1,0,20,20,20,20,20,20,20,20,20
61,sequence_50984,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
62,sequence_51054,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,21,10,10,10,10,10,10,10
63,sequence_51002,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
64,sequence_51033,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
65,sequence_51027,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,21,10,10,10,10,10,10,10
66,sequence_51023,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
67,sequence_51012,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
68,sequence_51018,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
69,sequence_51015,0,1,0,2,2,0,1,0,0,4,4,4,4,4,4,4,4,1,0,20,20,20,20,20,20,20,20,20
70,sequence_50973,0,1,0,2,2,0,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
71,sequence_32112,1,0,1,1,0,6,6,6,6,6,6,2,2,2,0,2,2,2,2,2,2,2,0,5,2,0,13,13
72,sequence_50978,0,1,0,2,2,0,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
73,sequence_32162,1,0,1,1,0,6,6,6,6,6,6,2,2,2,0,2,2,2,2,2,2,2,0,5,2,0,13,13
74,sequence_50995,0,1,0,2,2,0,7,7,7,7,7,7,3,1,1,1,0,10,4,4,4,1,1,1,1,1,1,0
75,sequence_50972,0,1,0,2,2,0,7,7,7,7,7,7,3,1,1,1,0,10,4,4,4,1,1,1,1,1,1,0
76,sequence_32115,1,0,1,1,0,6,6,6,6,6,6,2,2,2,0,2,2,2,2,2,2,2,0,24,11,5,5,5
77,sequence_50979,0,1,0,2,2,0,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
78,sequence_32152,1,0,1,1,0,2,2,2,2,0,8,8,8,3,3,3,1,0,10,10,10,4,4,4,4,4,4,4
79,sequence_32113,1,0,1,1,0,2,2,2,2,0,8,8,8,3,3,3,1,0,19,19,19,19,19,19,19,19,19,19
80,sequence_32182,1,0,1,1,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,7
81,sequence_50987,0,1,0,2,2,0,7,7,7,7,7,7,3,1,1,1,0,10,4,4,4,1,1,1,1,1,1,0
82,sequence_51052,0,1,0,2,2,0,1,0,0,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3
83,sequence_50988,0,1,0,2,2,0,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
84,sequence_32158,1,0,1,1,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,7
85,sequence_32180,1,0,1,1,0,2,2,2,2,0,8,8,8,3,3,3,1,0,10,10,10,4,4,4,4,4,4,4
86,sequence_51046,0,1,0,2,2,0,1,0,0,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3
87,sequence_32181,1,0,1,1,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,7
88,sequence_32163,1,0,1,1,0,2,2,2,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,2,0,16
89,sequence_50980,0,1,0,2,2,0,7,7,7,7,7,7,3,1,1,1,0,10,4,4,4,1,1,1,1,1,1,0
90,sequence_50969,0,1,0,2,2,0,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
91,sequence_50996,0,1,0,2,2,0,7,7,7,7,7,7,3,1,1,1,0,10,4,4,4,1,1,1,1,1,1,0
92,sequence_50989,0,1,0,2,2,0,1,0,0,4,4,4,4,4,4,4,4,1,0,8,3,3,3,3,3,3,3,1
93,sequence_32150,1,0,1,1,0,2,2,2,2,0,8,8,8,3,3,3,1,0,10,10,10,4,4,4,4,4,4,4
94,sequence_51053,0,1,0,2,2,0,1,0,0,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3
95,sequence_50966,0,1,0,2,2,0,1,0,0,4,4,4,4,4,4,4,4,1,0,8,3,3,3,3,3,3,3,1
96,sequence_32116,1,0,1,1,0,2,2,2,2,0,8,8,8,3,3,3,1,0,19,19,19,19,19,19,19,19,19,19
97,sequence_32159,1,0,1,1,0,2,2,2,2,0,8,8,8,3,3,3,1,0,10,10,10,4,4,4,4,4,4,4
98,sequence_32149,1,0,1,1,0,2,2,2,2,0,8,8,8,3,3,3,1,0,10,10,10,4,4,4,4,4,4,4
99,sequence_51133,0,2,2,0,1,1,0,3,3,3,1,1,0,8,8,8,8,8,8,3,1,0,14,14,14,14,6,6
100,sequence_51189,0,2,2,0,1,1,0,8,8,8,3,3,1,0,5,5,5,5,5,5,5,5,5,2,0,11,11,11
101,sequence_51167,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,3,3,3,1,0,22,22,22,22,22,22,22
102,sequence_51130,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,3,3,3,1,0,22,22,22,22,22,22,22
103,sequence_51186,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,17,17,17,17,17,17,17,17,17,17,17,17
104,sequence_51178,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,3,3,3,1,0,22,22,22,22,22,22,22
105,sequence_51158,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,3,3,3,1,0,21,21,21,21,21,21,21
106,sequence_51165,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,3,3,3,1,0,22,22,22,22,22,22,22
107,sequence_51176,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,3,3,3,1,0,22,22,22,22,22,22,22
108,sequence_51155,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,3,3,3,1,0,22,22,22,22,22,22,22
109,sequence_51162,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,3,3,3,1,0,22,22,22,22,22,22,22
110,sequence_51172,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,3,3,3,1,0,22,22,22,22,22,22,22
111,sequence_51195,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,3,3,3,1,0,22,22,22,22,22,22,22
112,sequence_51152,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,17,17,17,17,17,17,17,17,17,17,17,17
113,sequence_51177,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,3,3,3,1,0,22,22,22,22,22,22,22
114,sequence_51161,0,2,2,0,1,1,0,8,8,8,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
115,sequence_51166,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,3,3,3,1,0,22,22,22,22,22,22,22
116,sequence_51156,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,3,3,3,1,0,22,22,22,22,22,22,22
117,sequence_51180,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,3,3,3,1,0,22,22,22,22,22,22,22
118,sequence_51164,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,3,3,3,1,0,22,22,22,22,22,22,22
119,sequence_51194,0,2,2,0,1,1,0,3,3,3,1,1,0,6,6,6,6,6,6,6,6,6,2,0,25,25,25,25
120,sequence_51154,0,2,2,0,1,1,0,8,8,8,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
121,sequence_51188,0,2,2,0,1,1,0,3,3,3,1,1,0,8,8,8,8,8,8,3,1,0,23,23,23,23,23,23
122,sequence_51179,0,2,2,0,1,1,0,3,3,3,1,1,0,6,6,6,6,6,6,6,6,6,2,0,24,24,24,24
123,sequence_51127,0,2,2,0,1,1,0,3,3,3,1,1,0,8,8,8,8,8,8,3,1,0,14,14,14,14,6,6
124,sequence_51198,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,3,3,3,1,0,21,21,21,21,21,21,21
125,sequence_51160,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,3,3,3,1,0,21,21,21,21,21,21,21
126,sequence_51184,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,17,17,17,17,17,17,17,17,17,17,17,17
127,sequence_51129,0,2,2,0,1,1,0,8,8,8,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
128,sequence_51185,0,2,2,0,1,1,0,3,3,3,1,1,0,6,6,6,6,6,6,6,6,6,2,0,24,24,24,24
129,sequence_51128,0,2,2,0,1,1,0,3,3,3,1,1,0,8,8,8,8,8,8,3,1,0,14,14,14,14,6,6
130,sequence_51134,0,2,2,0,1,1,0,8,8,8,3,3,1,0,5,5,5,5,5,5,5,5,5,2,0,26,26,26
131,sequence_51135,0,2,2,0,5,5,5,5,5,5,5,5,5,5,2,0,17,17,17,17,17,17,17,17,17,17,17,17
132,sequence_51190,0,2,2,0,1,1,0,8,8,8,3,3,1,0,5,5,5,5,5,5,5,5,5,2,0,11,11,11
133,sequence_32134,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
134,sequence_32160,1,0,1,1,0,2,2,2,2,0,8,8,8,3,3,3,1,0,10,10,10,4,4,4,4,4,4,4
135,sequence_32110,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
136,sequence_32120,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
137,sequence_32142,1,0,3,3,3,3,3,1,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
138,sequence_32137,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
139,sequence_32123,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
140,sequence_32143,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
141,sequence_32139,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
142,sequence_32135,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
143,sequence_32176,1,0,1,1,0,2,2,2,2,0,8,8,8,3,3,3,1,0,10,10,10,4,4,4,4,4,4,4
144,sequence_32109,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
145,sequence_32121,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
146,sequence_32140,1,0,3,3,3,3,3,1,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
147,sequence_32136,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
148,sequence_50974,0,1,0,2,2,0,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
149,sequence_32118,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
150,sequence_32146,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
151,sequence_32138,1,0,3,3,3,3,3,1,1,1,0,6,6,14,14,14,14,14,14,14,14,14,6,6,6,6,2,2
152,sequence_50962,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
153,sequence_51050,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,21,10,10,10,10,10,10,10
154,sequence_51029,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
155,sequence_51008,0,1,0,2,2,0,1,0,0,4,4,4,4,4,4,4,4,1,0,20,20,20,20,20,20,20,20,20
156,sequence_51011,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
157,sequence_32164,1,0,1,1,0,6,6,6,6,6,6,2,2,2,0,2,2,2,2,2,2,2,0,5,2,0,14,14
158,sequence_51035,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,21,10,10,10,10,10,10,10
159,sequence_51005,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
160,sequence_51010,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,21,10,10,10,10,10,10,10
161,sequence_51013,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
162,sequence_50991,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
163,sequence_51043,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,21,10,10,10,10,10,10,10
164,sequence_51009,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
165,sequence_51031,0,1,0,2,2,0,1,0,0,4,4,4,4,4,4,4,4,1,0,20,20,20,20,20,20,20,20,20
166,sequence_51020,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
167,sequence_51034,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,21,10,10,10,10,10,10,10
168,sequence_51007,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
169,sequence_51026,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,21,10,10,10,10,10,10,10
170,sequence_32169,1,0,1,1,0,2,2,2,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,2,0,28
171,sequence_51000,0,1,0,2,2,0,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
172,sequence_32171,1,0,1,1,0,2,2,2,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,2,0,16
173,sequence_32170,1,0,1,1,0,2,2,2,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,2,0,16
174,sequence_32166,1,0,1,1,0,2,2,2,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,2,0,16
175,sequence_32179,1,0,1,1,0,2,2,2,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,2,0,16
176,sequence_50997,0,1,0,2,2,0,7,7,7,7,7,7,3,1,1,1,0,18,18,18,8,8,8,8,8,8,8,8
177,sequence_50998,0,1,0,2,2,0,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
178,sequence_50999,0,1,0,2,2,0,7,7,7,7,7,7,3,1,1,1,0,10,4,4,4,1,1,1,1,1,1,0
179,sequence_50961,0,1,0,2,2,0,7,7,7,7,7,7,3,1,1,1,0,10,4,4,4,1,1,1,1,1,1,0
180,sequence_32175,1,0,1,1,0,2,2,2,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,2,0,16
181,sequence_32178,1,0,1,1,0,6,6,6,6,6,6,2,2,2,0,2,2,2,2,2,2,2,0,24,11,5,5,5
182,sequence_51041,0,1,0,2,2,0,1,0,0,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3
183,sequence_50965,0,1,0,2,2,0,7,7,7,7,7,7,3,1,1,1,0,10,4,4,4,1,1,1,1,1,1,0
184,sequence_51048,0,1,0,2,2,0,7,7,7,7,7,7,3,1,1,1,0,18,18,18,8,8,8,8,8,8,8,8
185,sequence_50992,0,1,0,2,2,0,7,7,7,7,7,7,3,1,1,1,0,10,4,4,4,1,1,1,1,1,1,0
186,sequence_32165,1,0,1,1,0,2,2,2,2,0,8,8,8,3,3,3,1,0,19,19,19,19,19,19,19,19,19,19
187,sequence_51040,0,1,0,2,2,0,1,0,0,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3
188,sequence_32177,1,0,1,1,0,2,2,2,2,0,8,8,8,3,3,3,1,0,19,19,19,19,19,19,19,19,19,19
189,sequence_50963,0,1,0,2,2,0,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
190,sequence_51001,0,1,0,2,2,0,7,7,7,7,7,7,3,1,1,1,0,18,18,18,8,8,8,8,8,8,8,8
191,sequence_50990,0,1,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18
192,sequence_32168,1,0,1,1,0,2,2,2,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,2,0,28
193,sequence_32172,1,0,1,1,0,6,6,6,6,6,6,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,7
194,sequence_32111,1,0,3,3,3,3,3,1,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
195,sequence_51051,0,1,0,2,2,0,7,7,7,7,7,7,3,1,1,1,0,18,18,18,8,8,8,8,8,8,8,8
196,sequence_50975,0,1,0,2,2,0,7,7,7,7,7,7,3,1,1,1,0,10,4,4,4,1,1,1,1,1,1,0
197,sequence_32155,1,0,1,1,0,6,6,6,6,6,6,2,2,2,0,2,2,2,2,2,2,2,0,5,2,0,14,14
198,sequence_32156,1,0,1,1,0,6,6,6,6,6,6,2,2,2,0,2,2,2,2,2,2,2,0,24,11,5,5,5
199,sequence_50993,0,1,0,2,2,0,7,7,7,7,7,7,3,1,1,1,0,18,18,18,8,8,8,8,8,8,8,8
200,sequence_32157,1,0,1,1,0,6,6,6,6,6,6,2,2,2,0,2,2,2,2,2,2,2,0,24,11,5,5,5
201,sequence_51193,0,2,2,0,1,1,0,3,3,3,1,1,0,6,6,6,6,6,6,6,6,6,2,0,25,25,25,25
202,sequence_51038,0,1,0,2,2,0,1,0,0,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3
203,sequence_50994,0,1,0,2,2,0,7,7,7,7,7,7,3,1,1,1,0,18,18,18,8,8,8,8,8,8,8,8
204,sequence_32154,1,0,1,1,0,6,6,6,6,6,6,2,2,2,0,2,2,2,2,2,2,2,0,24,11,5,5,5
205,sequence_51030,0,1,0,2,2,0,1,0,0,4,4,4,4,4,4,4,4,1,0,20,20,20,20,20,20,20,20,20
206,sequence_51021,0,1,0,2,2,0,1,0,0,4,4,4,4,4,4,4,4,1,0,20,20,20,20,20,20,20,20,20
207,sequence_51150,0,2,2,0,1,1,0,8,8,8,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
208,sequence_51022,0,1,0,2,2,0,1,0,0,4,4,4,4,4,4,4,4,1,0,20,20,20,20,20,20,20,20,20
209,sequence_51057,0,1,0,2,2,0,1,0,0,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,27,27
