,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
40,sequence_40849,1,1,0,3,1,1,4,2,1,1,1,3,8,4,14,6,13,10,11,1,1,10,8,24,14,0,9,4
41,sequence_40850,1,1,0,3,1,1,4,2,1,1,2,3,8,4,1,6,3,10,11,1,1,10,8,24,14,0,9,4
42,sequence_40792,0,2,3,1,3,2,5,1,3,8,4,2,2,3,8,3,2,1,4,3,19,5,15,11,16,2,5,10
43,sequence_40790,0,2,3,1,3,2,5,1,3,8,4,2,2,3,8,3,2,1,4,3,19,5,15,11,16,2,5,10
44,sequence_40860,0,0,2,0,2,0,6,0,2,7,7,7,11,14,0,5,5,0,7,16,5,6,4,6,7,10,12,16
45,sequence_40839,0,0,1,4,0,4,1,3,2,0,0,7,11,14,0,15,1,3,1,2,7,14,19,13,3,3,22,1
46,sequence_40835,0,0,2,0,2,0,6,0,2,7,7,7,11,14,0,5,5,0,7,16,5,6,4,6,7,10,12,16
47,sequence_40819,0,0,2,0,2,0,6,0,2,7,7,7,11,14,0,5,5,0,7,16,5,6,4,6,7,10,12,16
48,sequence_40824,0,0,1,4,0,4,1,3,5,0,0,7,11,13,0,15,1,3,1,2,0,14,19,13,3,3,22,1
49,sequence_40825,0,0,1,4,0,4,1,3,2,0,0,7,11,13,0,15,1,3,1,2,0,14,19,13,3,3,22,1
50,sequence_40797,0,0,1,4,0,4,1,3,5,3,10,1,0,1,3,16,1,11,1,14,4,4,6,9,6,12,10,27
51,sequence_40800,0,0,1,4,0,4,1,3,0,10,6,8,12,5,10,9,6,18,18,5,16,12,10,10,11,11,3,8
52,sequence_40803,0,0,1,4,0,0,1,0,2,0,7,7,11,14,0,15,5,0,7,2,5,14,19,13,3,3,12,1
53,sequence_40804,0,0,1,4,0,4,1,3,5,0,0,1,0,13,12,1,1,3,1,0,7,8,6,0,13,1,0,28
54,sequence_40805,0,0,1,4,0,4,1,3,5,0,0,1,0,13,12,1,1,3,1,0,7,8,6,0,6,11,0,8
55,sequence_40864,0,0,1,4,0,4,1,3,5,0,0,1,0,13,12,1,1,3,1,0,7,8,6,0,13,1,0,28
56,sequence_40808,0,0,1,4,0,4,1,3,5,0,0,1,0,13,12,1,1,3,1,0,7,8,6,0,13,1,0,18
57,sequence_40810,0,0,2,0,2,3,7,0,0,10,6,8,4,10,10,14,15,15,17,9,18,19,12,16,15,17,18,20
58,sequence_40862,0,0,1,4,0,4,1,3,5,0,0,1,0,13,12,1,1,3,1,2,7,14,6,0,13,3,0,1
59,sequence_40859,0,0,1,4,0,4,1,3,5,0,0,1,0,13,12,1,1,3,1,0,7,8,6,0,13,1,0,18
60,sequence_40836,0,0,2,0,2,0,6,0,2,7,7,7,11,14,0,5,5,0,7,16,5,6,4,6,7,10,12,16
61,sequence_40837,0,0,1,4,0,0,1,3,2,0,7,7,11,14,0,15,5,0,1,2,7,14,19,13,3,3,22,1
62,sequence_40820,0,0,2,0,2,3,7,5,9,9,3,9,4,9,9,13,12,13,5,7,3,0,20,23,8,5,7,17
63,sequence_40821,0,0,2,0,2,3,7,5,9,9,3,9,4,9,9,13,12,13,5,7,3,0,20,23,8,5,7,17
64,sequence_40822,0,0,1,4,0,4,1,3,5,0,0,1,0,13,12,1,1,3,1,0,0,8,6,0,13,3,0,28
65,sequence_40823,0,0,2,0,2,0,7,0,2,7,7,9,3,8,7,8,16,13,0,12,20,16,17,17,18,25,13,15
66,sequence_40834,0,0,2,0,2,0,7,0,2,7,7,9,3,8,7,8,16,13,0,12,20,16,17,17,18,25,13,15
67,sequence_40832,0,0,2,0,2,3,6,0,2,7,1,4,13,7,7,15,0,16,14,10,6,18,16,15,24,18,19,19
68,sequence_40833,1,2,3,1,5,6,3,7,8,4,8,10,7,12,4,11,4,7,3,6,11,7,9,7,10,7,8,3
69,sequence_40830,0,0,2,0,2,0,6,0,2,7,7,4,3,14,7,15,0,6,12,2,14,14,4,6,7,8,25,23
70,sequence_40798,0,0,2,0,2,3,6,6,4,7,10,0,3,1,7,2,0,6,12,20,14,22,14,20,22,9,17,6
71,sequence_40865,0,0,2,0,2,0,6,0,2,7,7,4,3,14,7,15,0,9,12,2,14,14,4,6,7,8,25,23
72,sequence_40863,0,0,2,0,2,3,7,5,9,9,3,9,4,9,9,13,12,13,5,7,3,0,20,23,8,5,7,17
73,sequence_40801,0,0,2,0,2,3,6,6,0,10,6,8,12,5,10,9,6,18,18,5,16,12,10,10,11,16,3,9
74,sequence_40802,0,0,2,0,2,0,6,0,0,10,6,8,12,5,10,9,6,18,18,5,16,12,10,10,20,11,3,26
75,sequence_40796,1,1,0,3,1,3,0,5,9,6,3,0,9,2,6,2,8,5,15,4,9,11,3,5,17,20,26,5
76,sequence_40795,0,0,2,0,2,3,7,5,9,9,3,9,4,9,9,13,12,5,5,7,3,0,3,5,8,26,7,5
77,sequence_40866,0,0,2,0,2,3,6,6,4,7,10,0,3,1,7,2,0,6,12,20,14,22,14,20,22,9,17,6
78,sequence_40799,1,1,0,3,1,3,0,6,4,6,9,0,9,2,6,10,8,14,15,4,9,11,5,12,5,4,6,13
79,sequence_40788,1,2,3,2,4,5,2,4,6,2,5,6,5,11,11,7,10,17,13,17,15,2,13,22,0,13,14,22
80,sequence_40867,1,1,0,3,1,1,0,6,4,6,9,0,9,2,6,10,8,14,15,4,9,11,5,12,5,4,6,13
