,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
69,sequence_40830,1,0,0,1,1,0,3,1,0,4,4,4,4,1,0,7,3,1,0,4,4,4,4,4,4,1,0,8
70,sequence_40798,1,0,0,4,4,4,4,4,4,1,1,0,5,5,5,5,5,5,5,5,2,0,23,23,23,23,23,23
71,sequence_40865,1,0,0,1,1,0,3,1,0,4,4,4,4,1,0,7,3,1,0,4,4,4,4,4,4,1,0,8
72,sequence_40863,1,0,0,1,1,0,3,1,0,10,10,10,10,4,1,0,16,16,16,16,16,16,16,16,16,16,16,16
73,sequence_40801,1,0,0,1,1,0,1,0,9,9,9,9,9,9,4,4,4,4,4,1,1,1,0,3,3,3,1,0
74,sequence_40802,1,0,0,1,1,0,1,0,9,9,9,9,9,9,4,4,4,4,4,1,1,1,0,3,3,3,1,0
75,sequence_40796,1,0,0,4,4,4,4,4,4,1,1,0,5,5,5,5,5,5,5,5,2,0,8,8,8,8,8,3
76,sequence_40795,1,0,0,4,4,4,4,4,4,1,1,0,5,5,5,5,5,5,5,5,2,0,8,8,8,8,8,3
77,sequence_40866,1,0,0,4,4,4,4,4,4,1,1,0,5,5,5,5,5,5,5,5,2,0,23,23,23,23,23,23
78,sequence_40799,1,0,0,4,4,4,4,4,4,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
79,sequence_40788,0,1,1,0,5,5,5,5,5,5,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
80,sequence_40867,1,0,0,4,4,4,4,4,4,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
