,secuencia,aglomerative-2,aglomerative-3,aglomerative-4,aglomerative-5,aglomerative-6,aglomerative-7,aglomerative-8,aglomerative-9,aglomerative-10,aglomerative-11,aglomerative-12,aglomerative-13,aglomerative-14,aglomerative-15,aglomerative-16,aglomerative-17,aglomerative-18,aglomerative-19,aglomerative-20,aglomerative-21,aglomerative-22,aglomerative-23,aglomerative-24,aglomerative-25,aglomerative-26,aglomerative-27,aglomerative-28,aglomerative-29
21,sequence_40827,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,5,5,2,0
22,sequence_40828,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,2,2,0,6
23,sequence_40829,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,5,5,2,0
24,sequence_40831,1,1,1,0,2,2,2,2,0,4,4,4,4,4,1,1,1,3,3,3,1,0,0,11,11,11,11,11
25,sequence_40856,1,1,1,0,2,2,2,2,0,2,2,2,2,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19
26,sequence_40815,1,1,1,0,2,2,2,2,0,2,2,2,2,2,2,2,2,0,5,5,5,5,5,5,12,12,5,5
27,sequence_40851,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,5,5,2,0
28,sequence_40847,1,1,1,0,2,2,2,2,0,2,2,2,2,2,2,2,2,0,5,5,5,5,5,5,12,12,5,5
29,sequence_40858,1,1,1,0,2,2,2,2,0,2,2,2,2,2,2,2,2,0,5,5,5,5,5,5,12,12,5,5
30,sequence_40852,1,1,1,0,2,2,2,2,0,4,4,4,4,4,1,1,1,3,3,3,1,0,0,11,11,11,11,11
31,sequence_40843,1,1,1,0,2,2,2,2,0,2,2,2,2,2,2,2,2,0,5,5,5,5,5,5,12,12,5,5
32,sequence_40846,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,5,5,2,0
33,sequence_40791,1,1,1,0,2,2,2,2,0,4,4,4,4,4,1,1,1,3,3,3,1,0,0,11,11,11,11,11
34,sequence_40793,1,1,1,0,2,2,2,2,0,4,4,4,4,4,1,1,1,3,3,3,1,0,0,11,11,11,11,11
35,sequence_40861,1,1,1,0,2,2,2,2,0,4,4,4,4,4,1,1,1,3,3,3,1,0,0,11,11,11,11,11
36,sequence_40812,1,1,1,0,2,2,2,2,0,4,4,4,4,4,1,1,1,3,3,3,1,0,0,11,11,11,11,11
37,sequence_40854,1,1,1,0,2,2,2,2,0,4,4,4,4,4,1,1,1,3,3,3,1,0,0,1,0,26,26,26
38,sequence_40853,1,1,1,0,2,2,2,2,0,4,4,4,4,4,1,1,1,3,3,3,1,0,0,11,11,11,11,11
39,sequence_40848,1,1,1,0,2,2,2,2,0,4,4,4,4,4,1,1,1,3,3,3,1,0,0,1,0,22,22,22
40,sequence_40849,1,1,1,0,2,2,2,2,0,4,4,4,4,4,1,1,1,3,3,3,1,0,0,11,11,11,11,11
41,sequence_40850,1,1,1,0,2,2,2,2,0,4,4,4,4,4,1,1,1,3,3,3,1,0,11,24,24,24,24,24
42,sequence_40792,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,2,2,0,6
43,sequence_40790,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,2,2,0,6
44,sequence_40860,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,2,2,0,6
45,sequence_40839,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,2,0,9,9,9,9,9,9,9,9,9
46,sequence_40835,0,0,0,4,4,1,0,3,3,3,3,3,3,3,3,3,3,8,8,8,3,3,3,3,3,3,3,3
47,sequence_40819,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,2,2,0,13
48,sequence_40824,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,2,2,0,6
49,sequence_40825,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,2,0,1,0,22,22,22,22,10,10,10
50,sequence_40797,0,2,2,2,0,4,4,1,1,1,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7
51,sequence_40800,0,2,2,2,0,4,4,1,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,1,1,1
52,sequence_40803,0,2,2,2,0,4,4,1,1,1,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7
53,sequence_40804,0,2,2,2,0,4,4,1,1,1,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7
54,sequence_40805,0,2,2,2,0,4,4,1,1,1,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7
55,sequence_40864,0,2,2,2,0,4,4,1,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,1,1,1
56,sequence_40808,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,2,2,0,6
57,sequence_40810,0,0,0,1,1,0,1,0,2,0,0,0,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
58,sequence_40862,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,2,2,0,6
59,sequence_40859,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,17,17,17,17,17,17,17,17,17,17,17,17
60,sequence_40836,0,0,0,4,4,1,0,3,3,3,3,3,3,3,3,3,3,8,8,8,3,3,3,3,3,3,3,3
61,sequence_40837,0,0,0,4,4,1,0,3,3,3,3,3,3,3,3,3,3,8,8,8,3,3,3,3,3,3,3,3
62,sequence_40820,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,2,2,0,6
63,sequence_40821,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,2,2,0,6
64,sequence_40822,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
65,sequence_40823,0,0,0,1,1,0,1,0,2,0,0,12,12,12,12,12,12,12,12,12,12,12,12,12,25,25,12,12
66,sequence_40834,0,0,0,1,1,0,1,0,2,0,0,12,12,12,12,12,12,12,12,12,12,12,12,12,25,25,12,12
67,sequence_40832,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,2,2,0,6
68,sequence_40833,0,0,0,1,1,0,1,0,9,9,9,9,9,9,9,9,9,9,9,20,20,20,20,20,20,20,20,20
69,sequence_40830,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,5,5,2,0
70,sequence_40798,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2
71,sequence_40865,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2
72,sequence_40863,0,2,2,2,0,4,4,1,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,1,1,1
73,sequence_40801,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2
74,sequence_40802,0,2,2,2,0,4,4,1,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,1,1,1
75,sequence_40796,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2
76,sequence_40795,0,2,2,2,0,4,4,1,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,1,1,1
77,sequence_40866,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2
78,sequence_40799,0,0,0,4,4,1,0,4,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4
79,sequence_40788,0,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2
80,sequence_40867,0,0,0,4,4,1,0,4,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4
