,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
137,sequence_53069,26,26,26,26,26,26,26,26,26,26
138,sequence_19418,2,2,2,2,2,2,2,2,2,2
139,sequence_20075,5,5,5,5,5,5,5,5,5,5
140,sequence_19423,29,29,29,29,29,29,29,29,29,30
141,sequence_19516,29,29,29,29,29,29,29,29,29,30
142,sequence_19512,28,28,28,28,28,28,28,28,28,29
143,sequence_19387,8,9,9,9,9,9,9,9,9,9
144,sequence_53061,7,7,7,7,7,7,7,7,7,7
145,sequence_19448,16,16,15,15,15,15,15,15,16,16
146,sequence_19469,16,16,15,15,15,15,15,15,16,16
147,sequence_19449,27,27,27,27,27,27,27,27,27,27
148,sequence_53063,12,12,22,22,22,22,22,22,12,12
149,sequence_19457,20,20,20,20,20,20,20,20,20,20
150,sequence_19466,30,30,30,30,30,30,30,30,30,31
151,sequence_19494,20,20,20,20,20,20,20,20,20,20
152,sequence_19454,15,15,14,14,14,14,14,14,15,15
153,sequence_19529,21,21,21,21,21,21,21,21,21,21
154,sequence_19426,29,29,29,29,29,29,29,29,29,30
155,sequence_19491,17,17,16,16,16,16,16,16,17,17
156,sequence_19421,9,8,8,8,8,8,8,8,8,8
157,sequence_19514,16,16,15,15,15,15,15,15,16,16
158,sequence_19368,11,9,9,9,9,9,9,9,9,9
159,sequence_19437,11,11,11,11,11,11,11,11,11,11
160,sequence_20044,4,4,4,4,4,4,4,4,4,4
161,sequence_19501,30,30,30,30,30,30,30,30,30,31
162,sequence_20074,19,19,18,18,18,18,18,18,19,19
163,sequence_19395,9,8,8,8,8,8,8,8,8,8
164,sequence_19510,21,21,21,21,21,21,21,21,21,21
165,sequence_19489,15,15,14,14,14,14,14,14,15,15
166,sequence_19440,12,12,22,22,22,22,22,22,12,12
167,sequence_19408,22,22,22,22,22,22,22,22,22,22
168,sequence_53076,6,6,6,6,6,6,6,6,6,6
169,sequence_19372,10,10,10,10,10,10,10,10,10,10
170,sequence_19507,9,8,8,8,8,8,8,8,8,8
171,sequence_20066,14,14,13,13,13,13,13,13,14,14
172,sequence_19524,2,2,2,2,2,2,2,2,2,2
173,sequence_19414,30,30,30,30,30,30,30,30,30,31
174,sequence_19485,15,15,14,14,14,14,14,14,15,15
175,sequence_19384,8,9,9,9,9,9,9,9,9,9
176,sequence_19493,21,21,21,21,21,21,21,21,21,21
177,sequence_19484,6,6,6,6,6,6,6,6,6,6
178,sequence_53073,29,29,29,29,29,29,29,29,29,30
179,sequence_20034,7,7,7,7,7,7,7,7,7,7
180,sequence_19456,20,20,20,20,20,20,20,20,20,20
181,sequence_53067,23,23,23,23,23,23,23,23,23,23
182,sequence_19502,30,30,30,30,30,30,30,30,30,28
183,sequence_20053,13,13,12,12,12,12,12,12,13,13
184,sequence_19355,22,22,22,22,22,22,22,22,22,22
185,sequence_19365,30,30,30,30,30,30,30,30,30,31
186,sequence_20047,13,13,12,12,12,12,12,12,13,13
187,sequence_19528,21,21,21,21,21,21,21,21,21,21
188,sequence_19455,24,24,24,24,24,24,24,24,24,24
189,sequence_19479,18,18,17,17,17,17,17,17,18,18
190,sequence_19452,24,24,24,24,24,24,24,24,24,24
191,sequence_19407,31,31,31,31,31,31,31,31,31,32
192,sequence_19444,30,30,19,19,19,19,19,19,30,31
193,sequence_19499,30,30,30,30,30,30,30,30,30,28
194,sequence_19487,10,10,10,10,10,10,10,10,10,10
195,sequence_19398,21,21,21,21,21,21,21,21,21,21
196,sequence_19424,18,18,17,17,17,17,17,17,18,18
197,sequence_20037,26,26,26,26,26,26,26,26,26,26
198,sequence_53058,31,31,31,31,31,31,31,31,31,32
199,sequence_19458,25,25,25,25,25,25,25,25,25,25
200,sequence_19470,31,31,31,31,31,31,31,31,31,32
201,sequence_19364,26,26,26,26,26,26,26,26,26,26
202,sequence_19366,31,31,31,31,31,31,31,31,31,32
203,sequence_19361,30,30,30,30,30,30,30,30,30,31
204,sequence_19358,1,1,1,1,1,1,1,1,1,1
205,sequence_19360,26,26,26,26,26,26,26,26,26,26
206,sequence_19474,27,27,27,27,27,27,27,27,27,27
207,sequence_53060,26,26,26,26,26,26,26,26,26,26
208,sequence_19473,30,30,30,30,30,30,30,30,30,28
209,sequence_19459,28,28,28,28,28,28,28,28,28,29
210,sequence_19481,27,27,27,27,27,27,27,27,27,27
211,sequence_19465,29,29,29,29,29,29,29,29,29,30
212,sequence_19476,27,27,27,27,27,27,27,27,27,27
213,sequence_19480,30,30,30,30,30,30,30,30,30,28
214,sequence_19463,28,28,28,28,28,28,28,28,28,29
215,sequence_19464,31,31,31,31,31,31,31,31,31,28
216,sequence_19359,31,31,31,31,31,31,31,31,31,28
217,sequence_19350,28,28,28,28,28,28,28,28,28,29
218,sequence_19367,26,26,26,26,26,26,26,26,26,26
219,sequence_19471,29,29,29,29,29,29,29,29,29,30
220,sequence_19475,30,30,30,30,30,30,30,30,30,31
221,sequence_19353,26,26,26,26,26,26,26,26,26,26
222,sequence_19461,28,28,28,28,28,28,28,28,28,29
223,sequence_19483,27,27,27,27,27,27,27,27,27,27
224,sequence_19472,27,27,27,27,27,27,27,27,27,28
225,sequence_19462,25,25,25,25,25,25,25,25,25,25
226,sequence_19362,26,26,26,26,26,26,26,26,26,26
227,sequence_19349,25,25,25,25,25,25,25,25,25,25
228,sequence_19478,27,27,27,27,27,27,27,27,27,27
229,sequence_19351,28,28,28,28,28,28,28,28,28,29
230,sequence_19460,25,25,25,25,25,25,25,25,25,25
231,sequence_19352,31,31,31,31,31,31,31,31,31,32
232,sequence_19482,30,30,30,30,30,30,30,30,30,31
233,sequence_19518,27,27,27,27,27,27,27,27,27,27
234,sequence_19356,31,31,31,31,31,31,31,31,31,32
235,sequence_19503,27,27,27,27,27,27,27,27,27,27
236,sequence_19517,30,30,30,30,30,30,30,30,30,28
237,sequence_19520,27,27,27,27,27,27,27,27,27,27
238,sequence_19385,26,26,26,26,26,26,26,26,26,26
239,sequence_19411,26,26,26,26,26,26,26,26,26,26
240,sequence_19513,29,29,29,29,29,29,29,29,29,30
241,sequence_19413,26,26,26,26,26,26,26,26,26,26
242,sequence_53083,0,0,0,0,0,0,0,0,0,0
243,sequence_53088,32,32,32,32,32,32,32,32,32,33
244,sequence_19381,34,34,34,34,34,34,34,34,34,35
245,sequence_53081,0,0,0,0,0,0,0,0,0,0
246,sequence_53086,32,32,32,32,32,32,32,32,32,33
247,sequence_53087,0,0,0,0,0,0,0,0,0,0
248,sequence_19400,17,17,16,16,16,16,16,16,17,17
249,sequence_53068,32,32,32,32,32,32,32,32,32,33
250,sequence_53072,0,0,0,0,0,0,0,0,0,0
251,sequence_53098,32,32,32,32,32,32,32,32,32,33
252,sequence_53052,0,0,0,0,0,0,0,0,0,0
253,sequence_53084,0,0,0,0,0,0,0,0,0,0
254,sequence_53099,33,33,33,33,33,33,33,33,33,34
255,sequence_53056,33,33,33,33,33,33,33,33,33,34
256,sequence_19347,33,33,33,33,33,33,33,33,33,34
257,sequence_19379,33,33,33,33,33,33,33,33,33,34
258,sequence_19348,34,34,34,34,34,34,34,34,34,35
259,sequence_19380,34,34,34,34,34,34,34,34,34,35
260,sequence_19401,33,33,33,33,33,33,33,33,33,34
