,secuencia,aglomerative-2,aglomerative-3,aglomerative-4,aglomerative-5,aglomerative-6,aglomerative-7,aglomerative-8,aglomerative-9,aglomerative-10,aglomerative-11,aglomerative-12,aglomerative-13,aglomerative-14,aglomerative-15,aglomerative-16,aglomerative-17,aglomerative-18,aglomerative-19,aglomerative-20,aglomerative-21,aglomerative-22,aglomerative-23,aglomerative-24,aglomerative-25,aglomerative-26,aglomerative-27,aglomerative-28,aglomerative-29
37,sequence_40854,1,1,0,1,1,1,1,1,0,4,4,4,4,1,0,1,1,0,9,4,1,1,0,9,9,9,9,9
38,sequence_40853,1,1,0,1,1,1,1,1,0,4,4,4,4,1,0,1,1,0,9,4,1,1,0,24,24,24,24,24
39,sequence_40848,1,1,0,1,1,1,1,1,0,4,4,4,4,1,0,1,1,0,9,4,1,1,0,9,9,9,9,9
40,sequence_40849,1,1,0,1,1,1,1,1,0,4,4,4,4,1,0,1,1,0,9,4,1,1,0,9,9,9,9,9
41,sequence_40850,1,1,0,1,1,1,1,1,0,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
42,sequence_40792,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,18,18,18,18,18,18,18,18,18,18,18
43,sequence_40790,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,18,18,18,18,18,18,18,18,18,18,18
44,sequence_40860,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,9,4,1,0,0,1,0,3,1,0,0
45,sequence_40839,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,9,4,1,0,0,1,0,3,1,0,0
46,sequence_40835,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,9,4,1,0,0,23,23,23,23,23,23
47,sequence_40819,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,9,4,1,0,0,1,0,3,1,0,0
48,sequence_40824,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,9,4,1,0,0,1,0,3,1,0,0
49,sequence_40825,0,0,1,0,0,0,0,0,1,0,1,0,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
50,sequence_40797,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,9,4,1,0,0,1,0,25,25,25,25
51,sequence_40800,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,9,4,1,0,0,1,0,25,25,25,25
52,sequence_40803,0,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
53,sequence_40804,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,9,4,1,0,0,1,0,25,25,25,25
54,sequence_40805,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,9,4,1,0,0,1,0,25,25,25,25
55,sequence_40864,0,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
56,sequence_40808,0,0,3,3,3,3,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,17,17
57,sequence_40810,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,9,4,1,0,0,1,0,3,1,0,0
58,sequence_40862,0,0,1,0,0,0,0,0,1,0,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
59,sequence_40859,0,0,1,0,0,6,6,6,6,6,6,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
60,sequence_40836,0,0,1,0,0,0,3,3,3,3,3,1,0,4,4,4,4,1,0,20,9,9,9,4,4,4,4,4
61,sequence_40837,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,9,4,1,0,0,1,0,3,1,0,0
62,sequence_40820,0,0,1,0,0,0,0,0,4,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
63,sequence_40821,0,0,1,0,0,0,0,0,4,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
64,sequence_40822,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,9,4,1,0,0,1,0,3,1,0,0
65,sequence_40823,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,9,4,1,0,0,1,0,3,1,0,0
66,sequence_40834,0,0,1,0,0,0,0,0,1,0,1,0,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
67,sequence_40832,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,9,4,1,0,22,22,22,22,22,22,22
68,sequence_40833,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,9,4,1,0,0,1,0,3,1,0,0
69,sequence_40830,0,0,1,0,0,0,3,3,3,3,3,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
70,sequence_40798,0,0,1,0,0,0,3,3,3,3,3,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
71,sequence_40865,0,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
72,sequence_40863,0,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
73,sequence_40801,0,0,1,0,0,0,3,3,3,3,3,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
74,sequence_40802,0,0,1,0,0,0,0,0,1,0,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
75,sequence_40796,0,0,1,0,0,0,0,0,4,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
76,sequence_40795,0,0,1,0,0,0,0,0,4,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
77,sequence_40866,0,0,1,0,0,0,3,3,3,3,3,1,0,4,4,4,4,1,0,9,4,4,4,1,0,26,26,26
78,sequence_40799,0,0,1,0,0,0,3,3,3,3,3,1,0,4,4,4,4,1,0,20,9,9,9,4,4,4,4,4
79,sequence_40788,0,0,1,0,0,0,0,0,4,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,1
80,sequence_40867,0,0,1,0,0,0,3,3,3,3,3,1,0,4,4,4,4,1,0,9,4,4,4,1,0,7,7,7
