,secuencia,meanshift2,meanshift3,meanshift4,meanshift5,meanshift6,meanshift7,meanshift8,meanshift9,meanshift10,meanshift11,meanshift12,meanshift13,meanshift14,meanshift15,meanshift16,meanshift17,meanshift18,meanshift19,meanshift20,meanshift21,meanshift22,meanshift23,meanshift24,meanshift25,meanshift26,meanshift27,meanshift28,meanshift29
35,sequence_40861,13,13,15,15,15,15,15,19,19,19,19,19,20,20,21,20,20,20,20,20,20,20,20,20,21,21,21,21
36,sequence_40812,14,14,16,16,16,16,16,20,20,20,20,20,21,21,22,21,21,21,21,21,21,21,21,21,22,22,22,22
37,sequence_40854,60,60,59,59,59,59,59,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
38,sequence_40853,54,54,53,53,53,53,53,48,48,48,47,47,46,46,45,42,42,42,42,42,42,42,42,42,41,41,41,41
39,sequence_40848,59,59,58,58,58,58,58,51,51,51,50,50,49,49,48,45,45,45,45,45,45,45,45,45,44,44,44,44
40,sequence_40849,55,55,54,54,54,54,54,49,49,49,48,48,47,47,46,43,43,43,43,43,43,43,43,43,42,42,42,42
41,sequence_40850,58,58,57,57,57,57,57,50,50,50,49,49,48,48,47,44,44,44,44,44,44,44,44,44,43,43,43,43
42,sequence_40792,76,76,74,74,74,74,74,66,66,66,65,65,62,62,59,56,56,56,56,56,56,56,56,56,52,52,52,52
43,sequence_40790,78,78,76,76,76,76,76,68,68,68,67,67,64,64,61,58,58,58,58,58,58,58,58,58,54,54,54,54
44,sequence_40860,12,12,14,14,14,14,14,18,18,18,18,18,19,19,20,4,4,4,4,4,4,4,4,4,5,5,5,5
45,sequence_40839,41,41,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,sequence_40835,20,20,22,22,22,22,22,24,24,24,23,23,24,24,25,24,24,24,24,24,24,24,24,24,25,25,25,25
47,sequence_40819,37,37,0,0,0,0,0,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,5,5,7,7,7,7
48,sequence_40824,22,22,24,24,24,24,24,26,26,26,25,25,26,26,27,26,26,26,26,26,26,26,26,26,27,27,27,27
49,sequence_40825,31,31,32,32,32,32,32,32,32,32,31,31,32,32,33,32,32,32,32,32,32,32,32,32,31,31,31,31
50,sequence_40797,70,70,69,69,69,69,69,61,61,61,60,60,57,57,3,3,3,3,3,3,3,3,3,3,3,3,3,3
51,sequence_40800,68,68,67,67,67,67,67,59,59,59,58,58,55,55,53,50,50,50,50,50,50,50,50,50,3,3,3,3
52,sequence_40803,6,6,8,8,8,8,8,12,12,12,12,12,13,13,14,15,15,15,15,15,15,15,15,15,4,4,4,4
53,sequence_40804,0,0,1,1,1,1,1,6,6,6,6,6,7,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3
54,sequence_40805,0,0,1,1,1,1,1,6,6,6,6,6,7,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3
55,sequence_40864,7,7,9,9,9,9,9,13,13,13,13,13,14,14,15,16,16,16,16,16,16,16,16,16,4,4,4,4
56,sequence_40808,64,64,63,63,63,63,63,55,55,55,54,54,6,6,8,9,9,9,9,9,9,9,9,9,11,11,11,11
57,sequence_40810,11,11,13,13,13,13,13,17,17,17,17,17,18,18,19,4,4,4,4,4,4,4,4,4,5,5,5,5
58,sequence_40862,10,10,12,12,12,12,12,16,16,16,16,16,17,17,18,19,19,19,19,19,19,19,19,19,20,20,20,20
59,sequence_40859,16,16,18,18,18,18,18,22,22,22,22,22,23,23,24,23,23,23,23,23,23,23,23,23,24,24,24,24
60,sequence_40836,38,38,37,37,37,37,37,37,37,37,36,36,37,37,38,37,37,37,37,37,37,37,37,37,36,36,36,36
61,sequence_40837,36,36,0,0,0,0,0,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,5,5,7,7,7,7
62,sequence_40820,35,35,36,36,36,36,36,36,36,36,35,35,36,36,37,36,36,36,36,36,36,36,36,36,35,35,35,35
63,sequence_40821,34,34,35,35,35,35,35,35,35,35,34,34,35,35,36,35,35,35,35,35,35,35,35,35,34,34,34,34
64,sequence_40822,33,33,34,34,34,34,34,34,34,34,33,33,34,34,35,34,34,34,34,34,34,34,34,34,33,33,33,33
65,sequence_40823,32,32,33,33,33,33,33,33,33,33,32,32,33,33,34,33,33,33,33,33,33,33,33,33,32,32,32,32
66,sequence_40834,21,21,23,23,23,23,23,25,25,25,24,24,25,25,26,25,25,25,25,25,25,25,25,25,26,26,26,26
67,sequence_40832,23,23,25,25,25,25,25,27,27,27,26,26,27,27,28,27,27,27,27,27,27,27,27,27,28,28,28,28
68,sequence_40833,24,24,26,26,26,26,26,28,28,28,27,27,28,28,29,28,28,28,28,28,28,28,28,28,29,29,29,29
69,sequence_40830,28,28,29,29,29,29,29,29,29,29,28,28,29,29,30,29,29,29,29,29,29,29,29,29,30,30,30,30
70,sequence_40798,71,71,70,70,70,70,70,62,62,62,61,61,58,58,55,52,52,52,52,52,52,52,52,52,12,12,12,12
71,sequence_40865,8,8,10,10,10,10,10,14,14,14,14,14,15,15,16,17,17,17,17,17,17,17,17,17,18,18,18,18
72,sequence_40863,9,9,11,11,11,11,11,15,15,15,15,15,16,16,17,18,18,18,18,18,18,18,18,18,19,19,19,19
73,sequence_40801,69,69,68,68,68,68,68,60,60,60,59,59,56,56,54,51,51,51,51,51,51,51,51,51,12,12,12,12
74,sequence_40802,67,67,66,66,66,66,66,58,58,58,57,57,54,54,52,49,49,49,49,49,49,49,49,49,48,48,48,48
75,sequence_40796,73,73,72,72,72,72,72,64,64,64,63,63,60,60,57,54,54,54,54,54,54,54,54,54,50,50,50,50
76,sequence_40795,72,72,71,71,71,71,71,63,63,63,62,62,59,59,56,53,53,53,53,53,53,53,53,53,49,49,49,49
77,sequence_40866,1,1,3,3,3,3,3,7,7,7,7,7,8,8,9,10,10,10,10,10,10,10,10,10,13,13,13,13
78,sequence_40799,74,74,73,73,73,73,73,65,65,65,64,64,61,61,58,55,55,55,55,55,55,55,55,55,51,51,51,51
79,sequence_40788,4,4,6,6,6,6,6,10,10,10,10,10,11,11,12,13,13,13,13,13,13,13,13,13,16,16,16,16
80,sequence_40867,2,2,4,4,4,4,4,8,8,8,8,8,9,9,10,11,11,11,11,11,11,11,11,11,14,14,14,14
