,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
41,sequence_19498,25,26,26,26,25,25,25,25,25,21
42,sequence_19504,2,2,2,2,2,2,2,2,2,2
43,sequence_19386,4,4,4,4,4,4,4,4,4,4
44,sequence_19519,20,20,20,20,20,20,20,20,20,18
45,sequence_19404,5,5,5,5,5,5,5,5,5,5
46,sequence_19446,17,17,17,17,17,17,17,17,17,15
47,sequence_20063,18,18,18,18,18,18,18,18,18,16
48,sequence_20043,16,16,16,16,16,16,16,16,16,20
49,sequence_19497,23,24,24,24,23,23,23,23,23,23
50,sequence_19490,17,17,17,17,17,17,17,17,17,15
51,sequence_19376,8,8,8,8,8,8,8,8,8,7
52,sequence_19406,5,5,5,5,5,5,5,5,5,5
53,sequence_19405,4,4,4,4,4,4,4,4,4,4
54,sequence_19382,7,7,7,7,7,7,7,7,7,26
55,sequence_20067,10,10,10,10,10,10,10,10,10,9
56,sequence_19409,27,21,21,21,27,27,27,27,27,26
57,sequence_19354,5,5,5,5,5,5,5,5,5,5
58,sequence_20040,12,12,12,12,12,12,12,12,12,11
59,sequence_19370,11,11,11,11,11,11,11,11,11,10
60,sequence_19432,12,12,12,12,12,12,12,12,12,11
61,sequence_19371,6,6,6,6,6,6,6,6,6,6
62,sequence_19434,6,6,6,6,6,6,6,6,6,6
63,sequence_19505,14,14,14,14,14,14,14,14,14,13
64,sequence_53070,26,27,27,27,26,26,26,26,26,25
65,sequence_19392,6,6,6,6,6,6,6,6,6,6
66,sequence_19357,7,7,7,7,7,7,7,7,7,21
67,sequence_20056,10,10,10,10,10,10,10,10,10,9
68,sequence_19526,19,19,19,19,19,19,19,19,19,17
69,sequence_20046,23,24,24,24,23,23,23,23,23,23
70,sequence_19443,9,9,9,9,9,9,9,9,9,8
71,sequence_19410,5,5,5,5,5,5,5,5,5,5
72,sequence_19390,8,8,8,8,8,8,8,8,8,7
73,sequence_19439,24,25,25,25,24,24,24,24,24,24
74,sequence_20071,16,16,16,16,16,16,16,16,16,17
75,sequence_19451,25,26,26,26,25,25,25,25,25,21
76,sequence_20041,16,16,16,16,16,16,16,16,16,12
77,sequence_19415,7,7,7,7,7,7,7,7,7,4
78,sequence_20035,23,24,24,24,23,23,23,23,23,23
79,sequence_20051,13,13,13,13,13,13,13,13,13,12
80,sequence_19397,2,2,2,2,2,2,2,2,2,2
81,sequence_19394,13,13,13,13,13,13,13,13,13,12
82,sequence_19374,8,8,8,8,8,8,8,8,8,7
83,sequence_19378,13,13,13,13,13,13,13,13,13,12
84,sequence_19441,9,9,9,9,9,9,9,9,9,8
85,sequence_19433,11,11,11,11,11,11,11,11,11,10
86,sequence_20062,10,10,10,10,10,10,10,10,10,9
87,sequence_19393,2,2,2,2,2,2,2,2,2,2
88,sequence_20065,12,12,12,12,12,12,12,12,12,11
89,sequence_19383,9,9,9,9,9,9,9,9,9,8
90,sequence_19422,17,17,17,17,17,17,17,17,17,15
91,sequence_19495,2,2,2,2,2,2,2,2,2,2
92,sequence_19431,14,14,14,14,14,14,14,14,14,13
93,sequence_20058,10,10,10,10,10,10,10,10,10,9
94,sequence_19488,19,19,19,19,19,19,19,19,19,17
95,sequence_19375,11,11,11,11,11,11,11,11,11,10
96,sequence_19511,21,22,22,22,21,21,21,21,21,20
97,sequence_53065,1,1,1,1,1,1,1,1,1,1
98,sequence_53074,15,15,15,15,15,15,15,15,15,14
99,sequence_20050,18,18,18,18,18,18,18,18,18,16
100,sequence_19515,5,5,5,5,5,5,5,5,5,5
101,sequence_20057,10,10,10,10,10,10,10,10,10,9
102,sequence_19438,21,22,22,22,21,21,21,21,21,20
103,sequence_19486,12,12,12,12,12,12,12,12,12,11
104,sequence_19389,17,17,17,17,17,17,17,17,17,15
105,sequence_19468,9,9,9,9,9,9,9,9,9,8
106,sequence_20068,10,10,10,10,10,10,10,10,10,9
107,sequence_19420,17,17,17,17,17,17,17,17,17,15
108,sequence_20076,10,10,10,10,10,10,10,10,10,9
109,sequence_20070,23,24,24,24,23,23,23,23,23,23
110,sequence_19399,13,13,13,13,13,13,13,13,13,12
111,sequence_19436,19,19,19,19,19,19,19,19,19,17
112,sequence_19492,14,14,14,14,14,14,14,14,14,13
113,sequence_19445,2,2,2,2,2,2,2,2,2,2
114,sequence_19403,4,4,4,4,4,4,4,4,4,4
115,sequence_19428,20,20,20,20,20,20,20,20,20,18
116,sequence_19377,13,13,13,13,13,13,13,13,13,12
117,sequence_19427,21,22,22,22,21,21,21,21,21,20
118,sequence_19521,19,19,19,19,19,19,19,19,19,17
119,sequence_20045,18,18,18,18,18,18,18,18,18,16
120,sequence_19412,4,4,4,4,4,4,4,4,4,4
121,sequence_19508,2,2,2,2,2,2,2,2,2,2
122,sequence_53080,15,15,15,15,15,15,15,15,15,14
123,sequence_20073,10,10,10,10,10,10,10,10,10,9
124,sequence_19442,27,21,21,21,27,27,27,27,27,26
125,sequence_53077,26,27,27,27,26,26,26,26,26,25
126,sequence_19429,2,2,2,2,2,2,2,2,2,2
127,sequence_19416,11,11,11,11,11,11,11,11,11,10
128,sequence_20055,12,12,12,12,12,12,12,12,12,11
129,sequence_19388,11,11,11,11,11,11,11,11,11,10
130,sequence_20049,14,14,14,14,14,14,14,14,14,13
131,sequence_20059,16,16,16,16,16,16,16,16,16,18
132,sequence_19467,22,23,23,23,22,22,22,22,22,22
133,sequence_19373,8,8,8,8,8,8,8,8,8,7
134,sequence_19396,20,20,20,20,20,20,20,20,20,18
135,sequence_19527,12,12,12,12,12,12,12,12,12,11
136,sequence_19435,6,6,6,6,6,6,6,6,6,6
137,sequence_53069,15,15,15,15,15,15,15,15,15,14
138,sequence_19418,17,17,17,17,17,17,17,17,17,15
139,sequence_20075,14,14,14,14,14,14,14,14,14,13
140,sequence_19423,21,22,22,22,21,21,21,21,21,20
141,sequence_19516,20,20,20,20,20,20,20,20,20,18
142,sequence_19512,5,5,5,5,5,5,5,5,5,5
143,sequence_19387,20,20,20,20,20,20,20,20,20,18
144,sequence_53061,15,15,15,15,15,15,15,15,15,14
145,sequence_19448,9,9,9,9,9,9,9,9,9,8
146,sequence_19469,20,20,20,20,20,20,20,20,20,18
147,sequence_19449,25,26,26,26,25,25,25,25,25,19
148,sequence_53063,1,1,1,1,1,1,1,1,1,1
149,sequence_19457,2,2,2,2,2,2,2,2,2,2
150,sequence_19466,24,25,25,25,24,24,24,24,24,24
151,sequence_19494,14,14,14,14,14,14,14,14,14,13
152,sequence_19454,12,12,12,12,12,12,12,12,12,11
153,sequence_19529,17,17,17,17,17,17,17,17,17,15
154,sequence_19426,7,7,7,7,7,7,7,7,7,21
155,sequence_19491,19,19,19,19,19,19,19,19,19,17
156,sequence_19421,6,6,6,6,6,6,6,6,6,6
157,sequence_19514,9,9,9,9,9,9,9,9,9,8
158,sequence_19368,7,7,7,7,7,7,7,7,7,4
159,sequence_19437,11,11,11,11,11,11,11,11,11,10
160,sequence_20044,16,16,16,16,16,16,16,16,16,9
161,sequence_19501,27,21,21,21,27,27,27,27,27,26
162,sequence_20074,18,18,18,18,18,18,18,18,18,16
163,sequence_19395,14,14,14,14,14,14,14,14,14,13
164,sequence_19510,17,17,17,17,17,17,17,17,17,15
165,sequence_19489,11,11,11,11,11,11,11,11,11,10
166,sequence_19440,7,7,7,7,7,7,7,7,7,8
167,sequence_19408,7,7,7,7,7,7,7,7,7,16
168,sequence_53076,3,3,3,3,3,3,3,3,3,3
169,sequence_19372,19,19,19,19,19,19,19,19,19,17
170,sequence_19507,19,19,19,19,19,19,19,19,19,17
171,sequence_20066,2,2,2,2,2,2,2,2,2,2
172,sequence_19524,12,12,12,12,12,12,12,12,12,11
173,sequence_19414,27,25,25,25,27,27,27,27,27,26
174,sequence_19485,12,12,12,12,12,12,12,12,12,11
175,sequence_19384,5,5,5,5,5,5,5,5,5,5
176,sequence_19493,17,17,17,17,17,17,17,17,17,15
177,sequence_19484,17,17,17,17,17,17,17,17,17,15
178,sequence_53073,15,15,15,15,15,15,15,15,15,14
179,sequence_20034,16,16,16,16,16,16,16,16,16,20
180,sequence_19456,6,6,6,6,6,6,6,6,6,6
181,sequence_53067,3,3,3,3,3,3,3,3,3,3
182,sequence_19502,23,24,24,24,23,23,23,23,23,23
183,sequence_20053,10,10,10,10,10,10,10,10,10,9
184,sequence_19355,7,7,7,7,7,7,7,7,7,16
185,sequence_19365,27,21,21,21,27,27,27,27,27,26
186,sequence_20047,10,10,10,10,10,10,10,10,10,9
187,sequence_19528,17,17,17,17,17,17,17,17,17,15
188,sequence_19455,6,6,6,6,6,6,6,6,6,6
189,sequence_19479,20,20,20,20,20,20,20,20,20,18
190,sequence_19452,8,8,8,8,8,8,8,8,8,7
191,sequence_19407,27,21,21,21,27,27,27,27,27,26
192,sequence_19444,27,24,24,24,27,27,27,27,27,26
193,sequence_19499,19,19,19,19,19,19,19,19,19,17
194,sequence_19487,8,8,8,8,8,8,8,8,8,7
195,sequence_19398,17,17,17,17,17,17,17,17,17,15
196,sequence_19424,5,5,5,5,5,5,5,5,5,5
197,sequence_20037,25,26,26,26,25,25,25,25,25,19
198,sequence_53058,0,0,0,0,0,0,0,0,0,0
199,sequence_19458,24,25,25,25,24,24,24,24,24,24
200,sequence_19470,23,24,24,24,23,23,23,23,23,23
201,sequence_19364,25,26,26,26,25,25,25,25,25,21
202,sequence_19366,23,24,24,24,23,23,23,23,23,23
203,sequence_19361,24,25,25,25,24,24,24,24,24,24
204,sequence_19358,25,26,26,26,25,25,25,25,25,19
205,sequence_19360,25,26,26,26,25,25,25,25,25,19
206,sequence_19474,25,26,26,26,25,25,25,25,25,19
207,sequence_53060,3,3,3,3,3,3,3,3,3,3
208,sequence_19473,23,24,24,24,23,23,23,23,23,23
209,sequence_19459,21,22,22,22,21,21,21,21,21,20
210,sequence_19481,10,10,10,10,10,10,10,10,10,21
211,sequence_19465,21,22,22,22,21,21,21,21,21,20
212,sequence_19476,22,23,23,23,22,22,22,22,22,22
213,sequence_19480,23,24,24,24,23,23,23,23,23,23
214,sequence_19463,7,7,7,7,7,7,7,7,7,21
215,sequence_19464,24,22,22,22,24,24,24,21,21,24
216,sequence_19359,23,24,24,24,23,23,23,23,23,23
217,sequence_19350,21,26,26,26,21,21,21,25,25,20
218,sequence_19367,25,26,26,26,25,25,25,25,25,21
219,sequence_19471,7,7,7,7,7,7,7,7,7,21
220,sequence_19475,24,25,25,25,24,24,24,24,24,24
221,sequence_19353,21,22,22,22,21,21,21,21,21,20
222,sequence_19461,22,23,23,23,22,22,22,22,22,22
223,sequence_19483,22,23,23,23,22,22,22,22,22,22
224,sequence_19472,25,26,26,26,25,25,25,25,25,19
225,sequence_19462,23,24,24,24,23,23,23,23,23,23
226,sequence_19362,22,23,23,23,22,22,22,22,22,22
227,sequence_19349,24,25,25,25,24,24,24,24,24,24
228,sequence_19478,10,10,10,10,10,10,10,10,10,21
229,sequence_19351,7,7,7,7,7,7,7,7,7,19
230,sequence_19460,24,25,25,25,24,24,24,24,24,24
231,sequence_19352,24,25,25,25,24,24,24,24,24,24
232,sequence_19482,24,25,25,25,24,24,24,24,24,24
233,sequence_19518,25,26,26,26,25,25,25,25,25,19
234,sequence_19356,23,24,24,24,23,23,23,23,23,23
235,sequence_19503,10,10,10,10,10,10,10,10,10,21
236,sequence_19517,23,24,24,24,23,23,23,23,23,23
237,sequence_19520,10,10,10,10,10,10,10,10,10,21
238,sequence_19385,25,26,26,26,25,25,25,25,25,19
239,sequence_19411,25,26,26,26,25,25,25,25,25,19
240,sequence_19513,21,22,22,22,21,21,21,21,21,20
241,sequence_19413,25,26,26,26,25,25,25,25,25,21
242,sequence_53083,0,0,0,0,0,0,0,0,0,0
243,sequence_53088,26,27,27,27,26,26,26,26,26,25
244,sequence_19381,4,4,4,4,4,4,4,4,4,4
245,sequence_53081,0,0,0,0,0,0,0,0,0,0
246,sequence_53086,26,27,27,27,26,26,26,26,26,25
247,sequence_53087,0,0,0,0,0,0,0,0,0,0
248,sequence_19400,13,13,13,13,13,13,13,13,13,12
249,sequence_53068,26,27,27,27,26,26,26,26,26,25
250,sequence_53072,0,0,0,0,0,0,0,0,0,0
251,sequence_53098,26,27,27,27,26,26,26,26,26,25
252,sequence_53052,0,0,0,0,0,0,0,0,0,0
253,sequence_53084,0,0,0,0,0,0,0,0,0,0
254,sequence_53099,0,0,0,0,0,0,0,0,0,0
255,sequence_53056,0,0,0,0,0,0,0,0,0,0
256,sequence_19347,27,21,21,21,27,27,27,27,27,26
257,sequence_19379,27,21,21,21,27,27,27,27,27,26
258,sequence_19348,4,4,4,4,4,4,4,4,4,4
259,sequence_19380,4,4,4,4,4,4,4,4,4,4
260,sequence_19401,27,21,21,21,27,27,27,27,27,26
