,secuencia,aglomerative-2,aglomerative-3,aglomerative-4,aglomerative-5,aglomerative-6,aglomerative-7,aglomerative-8,aglomerative-9,aglomerative-10,aglomerative-11,aglomerative-12,aglomerative-13,aglomerative-14,aglomerative-15,aglomerative-16,aglomerative-17,aglomerative-18,aglomerative-19,aglomerative-20,aglomerative-21,aglomerative-22,aglomerative-23,aglomerative-24,aglomerative-25,aglomerative-26,aglomerative-27,aglomerative-28,aglomerative-29
41,sequence_19498,0,0,3,3,3,3,3,3,1,1,0,5,5,5,5,5,5,5,5,5,2,0,23,23,23,23,23,23
42,sequence_19504,1,1,0,1,1,0,5,5,5,5,5,2,2,0,1,0,6,6,6,6,6,6,6,6,6,6,6,6
43,sequence_19386,0,0,1,0,2,2,0,2,2,0,4,4,4,4,4,1,1,0,4,1,1,1,0,10,10,10,10,10
44,sequence_19519,0,0,1,0,2,2,0,2,2,0,11,11,11,11,11,11,11,11,11,11,5,2,2,2,0,12,12,12
45,sequence_19404,0,0,1,0,2,2,0,2,2,0,4,4,4,4,4,1,1,0,4,1,1,1,0,10,10,10,10,10
46,sequence_19446,1,1,0,4,4,1,1,1,0,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1
47,sequence_20063,0,0,3,3,3,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,26,26
48,sequence_20043,0,0,1,0,2,2,0,2,2,0,4,4,4,4,4,1,1,0,4,1,1,1,0,24,24,24,24,24
49,sequence_19497,0,0,1,0,5,5,2,0,8,8,8,8,3,3,3,3,3,1,0,10,10,10,10,4,4,4,4,4
50,sequence_19490,1,1,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,1,0,2,2,2,0
51,sequence_19376,1,1,0,1,1,0,5,5,5,5,5,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
52,sequence_19406,0,0,1,0,2,2,0,2,2,0,4,4,4,4,4,1,1,0,19,19,19,19,19,19,19,19,19,19
53,sequence_19405,0,0,1,0,2,2,0,8,3,3,3,3,1,1,0,4,4,4,1,0,11,11,11,11,11,11,11,5
54,sequence_19382,0,0,1,0,2,2,0,2,2,0,11,11,11,11,11,11,11,11,11,11,5,2,2,2,0,8,3,3
55,sequence_20067,0,0,3,3,3,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,26,26
56,sequence_19409,0,0,1,0,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
57,sequence_19354,0,0,1,0,2,2,0,2,2,0,4,4,4,4,4,1,1,0,19,19,19,19,19,19,19,19,19,19
58,sequence_20040,1,1,0,1,1,0,5,5,5,5,5,2,2,0,1,0,17,17,17,17,17,17,17,17,17,17,8,8
59,sequence_19370,1,1,0,4,4,1,1,1,0,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
60,sequence_19432,1,1,0,1,1,0,5,5,5,5,5,2,2,0,1,0,6,6,6,6,6,6,6,6,6,6,6,6
61,sequence_19371,1,1,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,1,0,2,2,2,0
62,sequence_19434,1,1,0,1,1,0,5,5,5,5,5,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
63,sequence_19505,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,1,1,0,27,27
64,sequence_53070,0,2,2,2,0,6,6,6,6,6,6,6,6,2,2,2,0,18,18,18,18,18,18,18,18,18,18,18
65,sequence_19392,1,1,0,1,1,0,5,5,5,5,5,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
66,sequence_19357,0,0,1,0,2,2,0,8,3,3,3,3,1,1,0,16,16,16,16,16,16,16,7,7,7,7,7,7
67,sequence_20056,0,0,3,3,3,3,3,3,1,1,0,5,5,5,5,5,5,5,5,5,2,0,16,16,16,16,16,16
68,sequence_19526,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,1,1,0,17,17
69,sequence_20046,0,0,1,0,5,5,2,0,8,8,8,8,3,3,3,3,3,1,0,10,10,10,10,4,4,4,4,4
70,sequence_19443,0,0,1,0,2,2,0,8,3,3,3,3,1,1,0,4,4,4,1,0,11,11,11,11,11,11,11,5
71,sequence_19410,0,0,1,0,2,2,0,2,2,0,4,4,4,4,4,1,1,0,4,1,1,1,0,10,10,10,10,10
72,sequence_19390,1,1,0,4,4,1,1,1,0,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1
73,sequence_19439,0,0,1,0,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
74,sequence_20071,0,0,1,0,5,5,2,0,8,8,8,8,3,3,3,3,3,1,0,20,20,20,20,20,20,20,20,20
75,sequence_19451,0,0,3,3,3,3,3,3,1,1,0,5,5,5,5,5,5,5,5,5,2,0,23,23,23,23,23,23
76,sequence_20041,1,1,0,4,4,1,1,1,0,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
77,sequence_19415,0,0,1,0,2,2,0,2,2,0,4,4,4,4,4,1,1,0,4,1,1,1,0,10,10,10,10,10
78,sequence_20035,0,0,1,0,5,5,2,0,8,8,8,8,3,3,3,3,3,1,0,10,10,10,10,4,4,4,4,4
79,sequence_20051,1,1,0,1,1,0,5,5,5,5,5,2,2,0,1,0,17,17,17,17,17,17,17,17,17,17,8,8
80,sequence_19397,1,1,0,1,1,0,5,5,5,5,5,2,2,0,1,0,6,6,6,6,6,6,6,6,6,6,6,6
81,sequence_19394,1,1,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,1,0,25,25,25,25
82,sequence_19374,1,1,0,4,4,1,1,1,0,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1
83,sequence_19378,1,1,0,4,4,1,1,1,0,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
84,sequence_19441,0,0,1,0,2,2,0,8,3,3,3,3,1,1,0,4,4,4,1,0,11,11,11,11,11,11,11,5
85,sequence_19433,1,1,0,4,4,1,1,1,0,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1
86,sequence_20062,0,0,3,3,3,3,3,3,1,1,0,5,5,5,5,5,5,5,5,5,2,0,16,16,16,16,16,16
87,sequence_19393,1,1,0,1,1,0,5,5,5,5,5,2,2,0,1,0,6,6,6,6,6,6,6,6,6,6,6,6
88,sequence_20065,1,1,0,1,1,0,5,5,5,5,5,2,2,0,1,0,17,17,17,17,17,17,17,17,17,17,8,8
89,sequence_19383,0,0,1,0,2,2,0,8,3,3,3,3,1,1,0,4,4,4,1,0,11,11,11,11,11,11,11,5
90,sequence_19422,1,1,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,1,0,2,2,2,0
91,sequence_19495,1,1,0,1,1,0,5,5,5,5,5,2,2,0,1,0,6,6,6,6,6,6,6,6,6,6,6,6
92,sequence_19431,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,1,1,0,27,27
93,sequence_20058,0,0,3,3,3,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,26,26
94,sequence_19488,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,1,1,0,17,17
95,sequence_19375,1,1,0,4,4,1,1,1,0,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
96,sequence_19511,0,0,1,0,2,2,0,8,3,3,3,3,1,1,0,16,16,16,16,16,16,16,7,7,7,7,7,7
97,sequence_53065,0,2,2,2,0,4,4,4,4,4,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
98,sequence_53074,0,2,2,2,0,4,4,4,4,4,1,1,0,6,6,6,2,2,2,2,0,22,22,22,22,22,22,22
99,sequence_20050,0,0,3,3,3,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,26,26
100,sequence_19515,0,0,1,0,2,2,0,2,2,0,11,11,11,11,11,11,11,11,11,11,5,2,2,2,0,12,12,12
101,sequence_20057,0,0,3,3,3,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,26,26
102,sequence_19438,0,0,1,0,2,2,0,8,3,3,3,3,1,1,0,16,16,16,16,16,16,16,7,7,7,7,7,7
103,sequence_19486,1,1,0,1,1,0,5,5,5,5,5,2,2,0,1,0,6,6,6,6,6,6,6,6,6,6,6,6
104,sequence_19389,1,1,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,1,0,2,2,2,0
105,sequence_19468,0,0,1,0,2,2,0,2,2,0,11,11,11,11,11,11,11,11,11,11,5,2,2,2,0,8,3,3
106,sequence_20068,0,0,3,3,3,3,3,3,1,1,0,5,5,5,5,5,5,5,5,5,2,0,16,16,16,16,16,16
107,sequence_19420,1,1,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,1,0,2,2,2,0
108,sequence_20076,0,0,3,3,3,3,3,3,1,1,0,5,5,5,5,5,5,5,5,5,2,0,16,16,16,16,16,16
109,sequence_20070,0,0,1,0,5,5,2,0,8,8,8,8,3,3,3,3,3,1,0,10,10,10,10,4,4,4,4,4
110,sequence_19399,1,1,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,1,0,25,25,25,25
111,sequence_19436,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,1,1,0,17,17
112,sequence_19492,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,1,1,0,27,27
113,sequence_19445,1,1,0,1,1,0,5,5,5,5,5,2,2,0,1,0,6,6,6,6,6,6,6,6,6,6,6,6
114,sequence_19403,0,0,1,0,2,2,0,8,3,3,3,3,1,1,0,4,4,4,1,0,11,11,11,11,11,11,11,5
115,sequence_19428,0,0,1,0,5,5,2,0,8,8,8,8,3,3,3,3,3,1,0,20,20,20,20,20,20,20,20,20
116,sequence_19377,1,1,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,1,0,25,25,25,25
117,sequence_19427,0,0,1,0,2,2,0,2,2,0,4,4,4,4,4,1,1,0,19,19,19,19,19,19,19,19,19,19
118,sequence_19521,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,1,1,0,17,17
119,sequence_20045,0,0,3,3,3,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,26,26
120,sequence_19412,0,0,1,0,2,2,0,2,2,0,4,4,4,4,4,1,1,0,4,1,1,1,0,10,10,10,10,10
121,sequence_19508,1,1,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,1,0,2,2,2,0
122,sequence_53080,0,2,2,2,0,4,4,4,4,4,1,1,0,6,6,6,2,2,2,2,0,22,22,22,22,22,22,22
123,sequence_20073,0,0,3,3,3,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,26,26
124,sequence_19442,0,0,1,0,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
125,sequence_53077,0,2,2,2,0,4,4,4,4,4,1,1,0,6,6,6,2,2,2,2,0,5,5,5,5,5,5,2
126,sequence_19429,1,1,0,1,1,0,5,5,5,5,5,2,2,0,1,0,6,6,6,6,6,6,6,6,6,6,6,6
127,sequence_19416,1,1,0,4,4,1,1,1,0,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
128,sequence_20055,1,1,0,1,1,0,5,5,5,5,5,2,2,0,1,0,17,17,17,17,17,17,17,17,17,17,8,8
129,sequence_19388,1,1,0,4,4,1,1,1,0,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
130,sequence_20049,1,1,0,1,1,0,5,5,5,5,5,2,2,0,1,0,17,17,17,17,17,17,17,17,17,17,8,8
131,sequence_20059,0,0,1,0,2,2,0,2,2,0,4,4,4,4,4,1,1,0,4,1,1,1,0,24,24,24,24,24
132,sequence_19467,0,0,1,0,2,2,0,8,3,3,3,3,1,1,0,4,4,4,1,0,21,21,21,21,21,21,21,21
133,sequence_19373,1,1,0,1,1,0,5,5,5,5,5,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
134,sequence_19396,1,1,0,4,4,1,1,1,0,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
135,sequence_19527,1,1,0,4,4,1,1,1,0,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
136,sequence_19435,1,1,0,1,1,0,5,5,5,5,5,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
137,sequence_53069,0,2,2,2,0,4,4,4,4,4,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
138,sequence_19418,1,1,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,1,0,2,2,2,0
139,sequence_20075,0,0,1,0,5,5,2,0,8,8,8,8,3,3,3,3,3,1,0,20,20,20,20,20,20,20,20,20
140,sequence_19423,0,0,1,0,2,2,0,8,3,3,3,3,1,1,0,16,16,16,16,16,16,16,7,7,7,7,7,7
141,sequence_19516,0,0,1,0,2,2,0,2,2,0,11,11,11,11,11,11,11,11,11,11,5,2,2,2,0,8,3,3
142,sequence_19512,0,0,1,0,2,2,0,2,2,0,4,4,4,4,4,1,1,0,19,19,19,19,19,19,19,19,19,19
143,sequence_19387,0,0,1,0,2,2,0,2,2,0,11,11,11,11,11,11,11,11,11,11,5,2,2,2,0,8,3,3
144,sequence_53061,0,2,2,2,0,4,4,4,4,4,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
145,sequence_19448,0,0,1,0,2,2,0,2,2,0,11,11,11,11,11,11,11,11,11,11,5,2,2,2,0,8,3,3
146,sequence_19469,0,0,1,0,2,2,0,2,2,0,11,11,11,11,11,11,11,11,11,11,5,2,2,2,0,12,12,12
147,sequence_19449,0,0,3,3,3,3,3,3,1,1,0,5,5,5,5,5,5,5,5,5,2,0,23,23,23,23,23,23
148,sequence_53063,0,2,2,2,0,4,4,4,4,4,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
149,sequence_19457,1,1,0,1,1,0,5,5,5,5,5,2,2,0,1,0,6,6,6,6,6,6,6,6,6,6,6,6
150,sequence_19466,0,0,1,0,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
151,sequence_19494,1,1,0,1,1,0,5,5,5,5,5,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
152,sequence_19454,1,1,0,1,1,0,5,5,5,5,5,2,2,0,1,0,6,6,6,6,6,6,6,6,6,6,6,6
153,sequence_19529,1,1,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,1,0,2,2,2,0
154,sequence_19426,0,0,1,0,2,2,0,8,3,3,3,3,1,1,0,16,16,16,16,16,16,16,7,7,7,7,7,7
155,sequence_19491,1,1,0,4,4,1,1,1,0,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
156,sequence_19421,1,1,0,1,1,0,5,5,5,5,5,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
157,sequence_19514,0,0,1,0,2,2,0,2,2,0,11,11,11,11,11,11,11,11,11,11,5,2,2,2,0,12,12,12
158,sequence_19368,0,0,1,0,2,2,0,2,2,0,4,4,4,4,4,1,1,0,4,1,1,1,0,10,10,10,10,10
159,sequence_19437,1,1,0,4,4,1,1,1,0,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
160,sequence_20044,0,0,1,0,2,2,0,2,2,0,4,4,4,4,4,1,1,0,4,1,1,1,0,24,24,24,24,24
161,sequence_19501,0,0,1,0,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
162,sequence_20074,0,0,3,3,3,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,26,26
163,sequence_19395,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,1,1,0,17,17
164,sequence_19510,1,1,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,1,0,2,2,2,0
165,sequence_19489,1,1,0,4,4,1,1,1,0,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
166,sequence_19440,0,0,1,0,2,2,0,8,3,3,3,3,1,1,0,16,16,16,16,16,16,16,7,7,7,7,7,7
167,sequence_19408,0,0,1,0,2,2,0,8,3,3,3,3,1,1,0,4,4,4,1,0,11,11,11,11,11,11,11,5
168,sequence_53076,0,2,2,2,0,4,4,4,4,4,1,1,0,6,6,6,2,2,2,2,0,5,5,5,5,5,5,2
169,sequence_19372,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,1,1,0,17,17
170,sequence_19507,1,1,0,4,4,1,1,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,1,1,0,17,17
171,sequence_20066,1,1,0,1,1,0,5,5,5,5,5,2,2,0,1,0,17,17,17,17,17,17,17,17,17,17,8,8
172,sequence_19524,1,1,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,1,0,2,2,2,0
173,sequence_19414,0,0,1,0,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
174,sequence_19485,1,1,0,4,4,1,1,1,0,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
175,sequence_19384,0,0,1,0,2,2,0,2,2,0,4,4,4,4,4,1,1,0,4,1,1,1,0,10,10,10,10,10
176,sequence_19493,1,1,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,1,0,2,2,2,0
177,sequence_19484,1,1,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,1,0,2,2,2,0
178,sequence_53073,0,2,2,2,0,4,4,4,4,4,1,1,0,6,6,6,2,2,2,2,0,22,22,22,22,22,22,22
179,sequence_20034,0,0,1,0,2,2,0,2,2,0,4,4,4,4,4,1,1,0,4,1,1,1,0,24,24,24,24,24
180,sequence_19456,1,1,0,1,1,0,5,5,5,5,5,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
181,sequence_53067,0,2,2,2,0,4,4,4,4,4,1,1,0,6,6,6,2,2,2,2,0,5,5,5,5,5,5,2
182,sequence_19502,0,0,1,0,5,5,2,0,8,8,8,8,3,3,3,3,3,1,0,10,10,10,10,4,4,4,4,4
183,sequence_20053,0,0,3,3,3,3,3,3,1,1,0,5,5,5,5,5,5,5,5,5,2,0,16,16,16,16,16,16
184,sequence_19355,0,0,1,0,2,2,0,8,3,3,3,3,1,1,0,4,4,4,1,0,11,11,11,11,11,11,11,5
185,sequence_19365,0,0,1,0,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
186,sequence_20047,0,0,3,3,3,3,3,3,1,1,0,5,5,5,5,5,5,5,5,5,2,0,16,16,16,16,16,16
187,sequence_19528,1,1,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,1,0,2,2,2,0
188,sequence_19455,1,1,0,1,1,0,5,5,5,5,5,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
189,sequence_19479,0,0,1,0,2,2,0,2,2,0,11,11,11,11,11,11,11,11,11,11,5,2,2,2,0,8,3,3
190,sequence_19452,1,1,0,4,4,1,1,1,0,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1
191,sequence_19407,0,0,1,0,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
192,sequence_19444,0,0,1,0,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
193,sequence_19499,0,0,1,0,5,5,2,0,8,8,8,8,3,3,3,3,3,1,0,20,20,20,20,20,20,20,20,20
194,sequence_19487,1,1,0,4,4,1,1,1,0,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1
195,sequence_19398,1,1,0,1,1,0,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,1,0,2,2,2,0
196,sequence_19424,0,0,1,0,2,2,0,2,2,0,4,4,4,4,4,1,1,0,19,19,19,19,19,19,19,19,19,19
197,sequence_20037,0,0,3,3,3,3,3,3,1,1,0,5,5,5,5,5,5,5,5,5,2,0,16,16,16,16,16,16
198,sequence_53058,0,2,2,2,0,6,6,6,6,6,6,6,6,2,2,2,0,7,7,7,7,7,3,3,3,1,0,11
199,sequence_19458,0,0,1,0,5,5,2,0,8,8,8,8,3,3,3,3,3,1,0,10,10,10,10,4,4,4,4,4
200,sequence_19470,0,0,1,0,5,5,2,0,8,8,8,8,3,3,3,3,3,1,0,10,10,10,10,4,4,4,4,4
201,sequence_19364,0,0,3,3,3,3,3,3,1,1,0,5,5,5,5,5,5,5,5,5,2,0,16,16,16,16,16,16
202,sequence_19366,0,0,1,0,5,5,2,0,8,8,8,8,3,3,3,3,3,1,0,10,10,10,10,4,4,4,4,4
203,sequence_19361,0,0,1,0,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
204,sequence_19358,0,0,1,0,2,2,0,8,3,3,3,3,1,1,0,4,4,4,1,0,11,11,11,11,11,11,11,5
205,sequence_19360,0,0,3,3,3,3,3,3,1,1,0,5,5,5,5,5,5,5,5,5,2,0,23,23,23,23,23,23
206,sequence_19474,0,0,3,3,3,3,3,3,1,1,0,5,5,5,5,5,5,5,5,5,2,0,23,23,23,23,23,23
207,sequence_53060,0,2,2,2,0,4,4,4,4,4,1,1,0,6,6,6,2,2,2,2,0,5,5,5,5,5,5,2
