,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
28,sequence_53085,1,1,2,2,3,2,5,2,9,4,9,4,4,9,10,8,13,5,5,18,8,6,15,6,3,16,6,24
29,sequence_19509,0,2,3,4,0,5,0,1,5,8,11,1,7,0,1,3,16,14,13,10,13,2,5,17,20,10,26,17
30,sequence_53059,1,1,2,2,3,2,2,2,7,7,3,10,12,2,0,13,5,10,2,3,6,14,11,10,16,3,25,27
31,sequence_19430,0,2,0,0,5,3,6,3,4,9,0,12,10,6,3,2,4,0,6,6,15,11,6,5,17,6,13,16
32,sequence_20052,0,0,3,4,0,5,0,1,5,8,11,1,7,0,1,5,16,14,13,10,13,2,5,17,20,10,26,17
33,sequence_19369,0,2,0,0,5,3,0,8,4,1,5,2,8,0,5,3,3,3,10,19,14,7,7,8,2,25,3,2
34,sequence_53064,1,1,2,2,3,2,2,2,7,7,3,11,13,7,0,13,10,18,9,15,11,21,20,20,15,23,23,23
35,sequence_20072,1,0,3,1,4,0,7,0,6,10,10,7,11,5,9,10,0,9,7,9,9,17,21,15,18,15,19,20
36,sequence_20038,1,0,3,1,4,0,4,4,0,0,10,5,9,13,7,14,9,13,19,7,17,22,4,15,5,15,5,12
37,sequence_20039,1,0,3,1,4,0,3,6,3,0,10,5,2,3,13,6,2,1,3,1,19,15,9,12,19,19,10,19
38,sequence_19506,0,0,3,4,0,5,0,1,1,8,11,1,7,4,1,9,16,14,13,10,13,2,5,17,20,10,26,17
39,sequence_20064,0,2,0,0,5,3,6,3,4,9,0,12,5,11,14,11,14,0,17,2,7,9,13,7,25,24,18,26
40,sequence_19530,0,2,0,4,0,5,0,7,1,6,8,6,8,4,4,9,7,7,14,4,4,18,3,16,2,25,9,21
41,sequence_19498,1,0,3,1,4,4,4,4,0,2,6,0,3,10,12,7,12,2,4,5,3,5,14,4,10,5,27,1
42,sequence_19504,0,2,0,4,0,5,0,8,5,1,11,1,7,0,5,3,3,15,13,10,14,10,17,13,9,0,24,4
43,sequence_19386,1,0,1,3,2,6,7,0,2,5,4,3,6,12,15,1,1,8,11,0,9,13,1,2,23,21,1,20
44,sequence_19519,1,0,1,1,2,6,7,0,2,10,7,7,11,5,9,0,17,9,12,9,20,13,21,21,4,22,19,10
45,sequence_19404,1,1,1,3,2,6,7,0,2,5,4,3,6,1,15,1,1,17,7,0,9,13,1,2,23,21,1,20
46,sequence_19446,0,2,0,4,0,5,0,7,1,6,8,6,0,4,4,9,7,12,14,20,18,18,16,16,21,20,9,0
47,sequence_20063,1,0,3,1,4,0,4,4,0,0,10,5,9,13,7,14,9,13,19,7,17,22,4,24,5,1,5,12
48,sequence_20043,1,0,1,3,2,4,7,0,6,5,4,8,11,1,2,10,0,11,7,9,9,1,1,15,13,21,1,20
49,sequence_19497,0,2,0,1,1,1,3,6,3,3,7,7,2,3,13,6,2,1,3,1,19,4,9,12,4,4,10,19
50,sequence_19490,0,2,0,4,0,5,0,7,1,6,8,6,0,4,4,9,7,12,14,4,18,18,16,11,12,10,9,0
51,sequence_19376,0,2,0,4,0,5,0,7,1,8,8,6,5,6,11,5,6,16,14,16,15,3,6,5,17,9,8,8
52,sequence_19406,1,1,1,3,2,6,7,0,6,5,4,8,6,8,15,10,1,17,16,8,16,1,12,19,7,13,22,14
53,sequence_19405,1,0,1,3,2,4,1,5,2,2,1,3,3,12,8,1,15,8,1,0,1,8,18,2,5,1,17,10
54,sequence_19382,1,0,3,1,4,0,4,4,2,0,1,5,9,12,8,0,17,8,12,7,1,8,4,24,5,1,17,10
55,sequence_20067,1,0,3,1,4,0,4,4,0,0,10,5,9,13,7,14,9,13,19,7,17,22,4,14,18,15,5,12
56,sequence_19409,1,0,1,3,1,1,1,6,2,3,2,9,1,14,6,12,11,6,8,13,12,0,0,0,11,17,2,7
57,sequence_19354,1,1,1,3,2,6,7,0,6,5,4,8,6,8,15,10,1,17,16,8,16,1,12,19,7,13,22,14
58,sequence_20040,0,2,0,4,0,5,0,1,5,1,11,1,7,0,5,3,3,15,0,19,14,10,17,1,9,0,24,4
59,sequence_19370,0,2,0,4,0,5,0,8,4,1,5,2,8,6,5,3,3,3,10,12,0,7,7,8,6,25,3,2
60,sequence_19432,0,2,0,4,0,5,0,8,5,1,5,1,8,0,5,3,3,15,0,19,14,10,17,13,9,0,24,4
61,sequence_19371,0,2,0,4,0,5,0,7,1,6,8,6,7,4,4,9,7,12,14,4,18,18,16,11,12,10,9,0
62,sequence_19434,0,2,0,4,0,5,0,1,5,8,11,1,5,0,11,5,6,16,17,16,13,3,13,9,8,9,8,8
63,sequence_19505,0,2,0,0,5,3,0,3,5,1,0,12,7,0,14,11,14,15,0,2,7,9,10,7,25,24,24,26
64,sequence_53070,0,1,2,2,3,2,5,2,8,4,9,10,4,2,3,15,5,10,10,12,0,14,2,3,24,11,11,6
65,sequence_19392,0,2,0,4,0,5,0,1,3,8,11,1,5,3,11,5,6,16,17,16,13,3,13,9,8,9,8,8
66,sequence_19357,1,0,3,1,4,4,1,4,2,2,6,0,3,1,2,1,15,11,1,14,10,16,18,2,13,2,17,5
67,sequence_20056,1,0,3,1,4,0,4,4,0,0,10,5,9,13,7,14,9,13,19,7,17,17,4,14,18,15,7,12
68,sequence_19526,0,2,0,0,5,3,6,3,4,9,0,12,10,11,14,2,4,0,15,2,21,11,23,23,14,14,18,9
69,sequence_20046,1,0,3,1,4,0,4,4,3,0,10,5,2,3,7,14,2,1,19,1,19,15,9,12,19,19,10,19
70,sequence_19443,1,0,1,3,2,4,1,5,2,2,1,3,3,12,8,1,8,8,1,0,1,8,18,24,22,1,17,22
71,sequence_19410,1,1,1,3,2,6,7,0,6,5,4,3,6,8,15,10,1,17,16,8,16,13,1,2,23,21,1,14
72,sequence_19390,0,2,0,0,5,3,6,3,4,9,0,12,10,6,3,2,6,16,6,6,15,11,6,5,17,6,13,16
73,sequence_19439,1,2,1,3,1,1,3,6,3,3,2,9,1,14,6,12,11,6,8,13,2,4,0,22,11,26,2,13
74,sequence_20071,0,2,0,0,5,3,3,3,3,10,7,7,2,5,9,11,2,9,3,1,19,9,21,15,4,4,0,18
75,sequence_19451,1,0,3,1,4,4,4,4,0,2,6,0,3,10,12,7,12,2,4,5,3,5,14,4,0,5,27,25
76,sequence_20041,0,2,0,4,0,5,0,8,5,1,5,1,8,0,5,3,3,15,0,19,14,10,17,1,2,25,3,4
77,sequence_19415,1,0,1,3,2,4,7,0,2,2,4,3,3,1,2,1,15,8,7,9,9,13,1,2,23,21,1,20
78,sequence_20035,1,0,3,1,1,1,3,6,3,3,7,7,2,3,13,6,2,1,3,1,19,15,9,12,19,19,10,19
79,sequence_20051,0,0,3,4,0,5,0,1,1,0,11,5,7,4,1,14,16,7,19,7,4,2,3,17,20,10,9,17
80,sequence_19397,1,0,3,4,0,5,0,1,0,8,11,1,7,10,1,7,16,14,13,10,13,2,5,17,20,10,26,17
81,sequence_19394,0,2,0,4,0,5,0,7,1,6,8,6,0,4,4,9,7,7,14,4,4,18,3,16,2,25,9,21
82,sequence_19374,0,2,0,0,5,3,6,3,4,9,0,12,10,6,3,2,6,16,6,6,15,11,6,5,17,6,13,16
83,sequence_19378,0,2,0,4,0,5,0,8,5,1,5,1,8,0,5,3,3,7,10,19,4,10,3,16,2,25,3,21
84,sequence_19441,1,1,1,3,2,6,1,5,2,2,1,3,0,12,8,1,8,8,11,0,5,8,19,24,22,20,17,22
85,sequence_19433,0,2,0,0,5,3,6,8,4,1,5,2,8,6,3,3,3,3,10,12,0,7,7,8,6,8,3,2
86,sequence_20062,1,0,3,1,4,0,4,4,0,0,10,5,9,13,7,14,9,13,19,7,17,17,4,14,18,15,7,12
87,sequence_19393,1,0,3,4,0,5,4,1,0,8,11,1,7,10,1,7,16,14,13,10,13,2,5,17,20,5,26,17
88,sequence_20065,0,2,0,0,5,3,0,8,5,1,5,1,8,0,5,3,3,15,0,19,14,10,17,1,9,0,24,4
89,sequence_19383,1,1,1,3,2,6,1,5,2,2,1,3,0,12,8,1,8,8,11,0,5,8,18,24,22,20,17,22
90,sequence_19422,1,0,3,4,0,5,1,7,1,6,8,6,0,4,4,9,7,12,14,20,18,18,16,16,21,17,9,0
91,sequence_19495,0,2,3,4,0,5,0,1,5,8,11,1,7,0,1,3,16,14,13,10,13,2,5,17,20,10,26,17
92,sequence_19431,0,2,0,0,5,3,6,3,4,9,0,12,10,11,14,11,14,0,15,2,7,9,10,7,25,24,18,26
93,sequence_20058,1,0,3,1,4,0,4,4,0,0,10,5,9,13,7,14,9,13,19,7,17,22,4,14,18,15,5,12
94,sequence_19488,0,2,0,0,5,3,6,3,4,9,0,12,10,11,3,2,4,0,15,6,21,11,23,23,14,14,14,9
95,sequence_19375,0,2,0,0,5,3,6,8,4,1,5,2,8,6,3,2,3,3,10,12,0,7,7,8,6,8,3,2
96,sequence_19511,1,0,1,3,2,4,7,0,6,2,6,8,3,1,2,10,0,11,7,14,10,16,8,18,13,2,12,5
97,sequence_53065,1,1,2,2,3,2,2,2,7,7,3,11,13,7,0,13,10,18,9,15,11,21,20,20,15,23,23,15
98,sequence_53074,1,1,2,2,3,2,2,2,7,7,3,10,12,2,0,4,10,4,2,11,6,20,22,10,15,3,4,3
99,sequence_20050,1,0,3,1,4,0,4,4,0,0,10,5,9,13,7,14,9,13,19,7,17,22,4,14,5,1,5,12
100,sequence_19515,1,1,1,3,2,6,7,0,6,5,4,3,6,8,15,10,1,17,16,8,16,13,12,19,7,13,21,14
101,sequence_20057,1,0,3,1,4,0,4,4,0,0,10,5,9,13,7,14,9,13,19,7,17,22,4,14,18,15,5,12
102,sequence_19438,1,0,1,3,2,4,7,0,6,5,4,8,11,1,2,10,0,11,7,14,10,1,8,18,13,2,12,5
103,sequence_19486,0,2,0,0,5,3,0,8,5,1,5,1,8,0,5,3,3,15,0,19,14,10,17,13,9,0,24,4
104,sequence_19389,0,2,0,4,0,5,1,7,1,6,8,6,0,4,4,9,7,12,14,20,18,18,16,16,21,20,9,0
105,sequence_19468,1,0,1,3,2,6,1,5,2,6,1,3,0,12,8,0,17,8,11,0,5,8,19,24,21,20,21,10
106,sequence_20068,1,0,3,1,4,0,4,4,0,0,10,5,11,13,7,14,9,13,19,7,17,17,4,14,18,15,7,12
107,sequence_19420,0,0,3,4,0,5,0,7,1,6,8,6,7,4,4,9,16,12,14,20,18,18,16,11,21,10,9,0
108,sequence_20076,1,0,3,1,4,0,4,4,0,0,10,5,9,13,7,7,9,13,4,7,17,5,4,14,18,15,7,1
109,sequence_20070,1,0,3,1,4,0,3,6,3,0,7,7,2,3,9,6,2,1,3,1,19,15,9,12,19,19,0,19
110,sequence_19399,0,2,0,4,0,5,0,7,1,6,8,6,0,4,4,9,7,7,14,4,4,18,3,16,2,25,9,21
111,sequence_19436,0,2,0,0,5,3,6,3,4,9,0,12,10,11,14,2,4,0,15,6,21,11,23,23,14,14,18,9
112,sequence_19492,0,2,0,0,5,3,0,3,5,8,0,12,5,0,14,11,14,16,17,2,7,9,10,7,25,24,18,26
113,sequence_19445,0,2,0,4,0,5,0,8,5,1,11,1,7,0,5,3,3,15,13,10,13,10,5,13,9,0,26,4
114,sequence_19403,1,0,1,3,2,4,1,5,2,2,1,3,3,12,8,1,15,8,1,0,1,16,18,2,5,1,17,25
115,sequence_19428,0,2,0,0,5,3,3,3,3,10,7,7,2,5,9,11,14,9,12,2,20,9,21,7,4,22,19,18
116,sequence_19377,0,2,0,4,0,5,0,7,1,6,8,6,0,4,4,9,7,7,14,4,4,18,3,16,2,25,9,21
117,sequence_19427,1,1,1,3,2,6,7,0,6,5,4,8,6,8,2,10,0,17,16,8,16,1,12,18,7,13,22,20
118,sequence_19521,0,2,0,0,5,3,6,3,4,9,0,12,10,11,14,2,4,0,15,2,21,11,23,23,14,14,18,9
119,sequence_20045,1,0,3,1,4,0,4,4,0,0,10,5,9,13,7,14,9,13,19,7,17,22,4,14,0,15,5,12
120,sequence_19412,1,0,1,3,2,6,7,0,6,5,4,8,6,1,2,10,0,17,7,9,9,1,1,2,23,21,1,20
121,sequence_19508,0,0,3,4,0,5,0,1,1,8,11,1,7,4,1,9,16,14,13,10,4,2,5,17,20,10,26,17
122,sequence_53080,1,1,2,2,3,2,2,2,7,7,3,11,13,7,0,4,10,4,2,11,6,20,22,10,15,3,4,23
123,sequence_20073,1,0,3,1,4,0,4,4,0,0,10,5,9,13,7,14,9,13,19,7,17,22,4,14,18,15,5,12
124,sequence_19442,1,2,1,3,1,1,3,6,3,3,2,9,1,14,6,12,11,6,8,13,12,0,0,22,11,26,2,7
125,sequence_53077,1,1,2,2,3,2,2,2,8,7,9,10,12,2,0,15,5,10,18,3,6,12,2,3,16,18,11,27
126,sequence_19429,0,2,0,4,0,5,0,8,5,1,11,1,7,0,5,3,3,15,13,10,13,10,5,13,9,0,26,4
127,sequence_19416,0,2,0,0,5,3,6,8,4,9,5,2,8,6,3,2,4,3,10,12,0,7,7,8,6,8,3,2
128,sequence_20055,0,2,0,0,5,3,0,8,5,1,5,1,8,0,5,3,3,15,0,19,14,10,17,1,9,0,24,4
129,sequence_19388,0,2,0,0,5,3,6,8,4,9,5,2,8,6,3,2,4,3,10,12,0,7,7,8,6,8,3,2
130,sequence_20049,0,2,0,0,5,3,0,3,5,8,0,12,5,0,14,11,14,16,17,2,7,9,13,7,25,24,0,26
131,sequence_20059,1,0,3,1,4,0,7,0,6,10,10,7,11,5,9,10,0,9,7,9,9,17,21,15,18,15,19,20
132,sequence_19467,1,1,1,3,2,6,7,0,6,5,4,8,6,8,2,16,8,17,16,8,5,1,8,19,7,7,20,28
133,sequence_19373,0,2,0,0,5,3,0,3,4,8,0,12,5,6,11,5,6,16,17,16,15,3,6,5,17,9,8,8
134,sequence_19396,0,2,0,4,0,5,0,8,5,1,5,1,7,0,5,3,3,15,0,19,14,10,17,1,2,25,3,4
135,sequence_19527,0,2,0,0,5,3,6,8,4,1,5,2,8,0,5,3,3,3,10,19,14,7,7,8,6,25,3,2
136,sequence_19435,0,2,0,4,0,5,0,1,5,8,11,1,5,0,11,5,6,16,17,16,13,3,13,9,8,9,8,8
137,sequence_53069,1,1,2,2,3,2,2,2,7,7,3,11,13,7,0,13,10,18,9,15,11,21,20,20,15,23,4,23
138,sequence_19418,0,2,1,4,0,5,1,7,1,6,8,6,0,4,4,9,7,12,14,20,18,18,16,16,21,20,9,0
139,sequence_20075,0,2,0,0,5,3,3,3,3,10,7,7,2,5,9,11,14,9,12,2,7,9,21,7,25,24,0,18
140,sequence_19423,1,0,1,3,2,4,7,0,6,5,4,8,11,1,2,10,0,11,7,14,10,1,8,18,13,2,12,5
141,sequence_19516,1,0,3,1,4,0,4,4,0,10,7,7,11,5,9,0,17,9,12,14,20,17,21,14,4,2,19,5
142,sequence_19512,1,1,1,3,2,6,7,0,6,5,4,8,6,8,15,10,1,17,16,8,16,1,12,19,7,13,22,14
143,sequence_19387,1,0,3,1,4,0,7,0,2,10,7,7,11,5,9,0,17,9,12,9,20,17,21,15,4,21,19,10
144,sequence_53061,1,1,2,2,3,2,2,2,7,7,3,11,13,7,0,13,10,18,9,15,11,20,20,10,15,3,4,23
145,sequence_19448,1,0,1,3,2,6,1,5,2,6,1,3,0,12,8,0,17,8,11,0,5,8,19,24,21,20,21,22
146,sequence_19469,0,2,0,0,5,6,7,0,4,10,4,7,6,5,15,0,1,9,12,8,20,13,19,21,4,22,21,14
147,sequence_19449,1,0,3,1,4,4,4,4,0,2,6,0,3,10,12,7,12,2,4,5,3,5,14,4,10,5,27,1
148,sequence_53063,1,1,2,2,3,2,2,2,7,7,3,11,13,7,0,13,10,18,9,15,11,21,20,20,15,23,23,15
149,sequence_19457,0,0,3,4,0,5,0,1,5,8,11,1,7,0,1,5,16,14,13,10,13,2,5,17,20,10,26,17
150,sequence_19466,1,2,1,3,1,1,3,6,3,3,2,9,1,14,6,12,11,6,6,13,2,4,0,22,11,26,2,13
151,sequence_19494,0,2,0,4,0,5,0,1,5,8,11,1,5,0,11,5,6,16,17,16,7,3,13,9,8,9,8,8
152,sequence_19454,0,2,0,4,0,5,0,8,5,1,5,1,8,0,5,3,3,15,0,19,14,10,17,13,9,0,24,4
153,sequence_19529,0,2,3,4,0,5,0,7,1,6,8,6,0,4,4,9,7,12,14,20,18,18,16,11,21,10,9,0
154,sequence_19426,1,0,3,1,4,4,7,4,6,2,6,8,3,1,2,1,15,11,7,14,10,5,8,18,13,2,12,5
155,sequence_19491,0,2,0,0,5,3,6,8,4,1,5,2,8,6,5,3,7,3,10,4,14,7,7,8,2,25,3,2
156,sequence_19421,0,2,0,4,0,5,0,1,1,8,11,1,5,3,11,5,6,16,17,16,13,3,13,9,8,9,8,8
157,sequence_19514,1,1,1,3,2,6,1,5,2,5,1,3,6,12,8,16,8,8,11,0,5,8,19,19,22,20,20,28
158,sequence_19368,1,0,1,3,2,4,7,0,2,2,4,3,3,1,2,1,15,11,7,9,9,13,1,2,23,21,1,20
159,sequence_19437,0,2,0,4,0,5,0,8,5,1,5,2,8,0,5,3,3,15,10,19,14,10,17,13,2,25,3,2
160,sequence_20044,1,0,3,1,4,0,4,4,0,0,10,5,11,13,7,14,0,13,7,9,9,17,4,15,18,15,7,20
161,sequence_19501,1,0,3,1,1,1,3,6,3,3,7,9,1,14,6,12,11,6,12,13,12,0,0,22,1,12,16,7
162,sequence_20074,1,0,3,1,4,0,4,4,0,0,10,5,9,13,7,14,9,13,19,7,17,22,4,24,5,1,5,12
163,sequence_19395,0,2,0,0,5,3,6,3,4,9,0,12,10,11,14,11,14,0,15,2,7,9,23,7,25,14,18,9
164,sequence_19510,0,2,3,4,0,5,0,7,1,6,8,6,0,4,4,9,7,12,14,20,18,18,16,11,21,10,9,0
165,sequence_19489,0,2,0,0,5,3,6,8,4,9,5,2,8,11,3,2,4,3,10,12,0,7,7,8,6,8,3,2
166,sequence_19440,1,0,3,1,4,4,1,4,2,2,1,3,3,12,8,1,15,8,1,14,1,8,18,24,5,1,17,10
167,sequence_19408,1,0,3,1,4,4,1,5,2,2,1,3,3,12,8,1,15,8,1,0,1,8,18,2,5,1,17,10
168,sequence_53076,1,1,2,2,3,2,2,2,8,7,9,10,12,2,0,4,5,4,2,3,6,20,22,10,16,3,11,3
169,sequence_19372,0,2,0,0,5,3,6,3,4,9,0,12,10,11,3,2,4,0,15,6,21,11,23,23,14,14,14,9
170,sequence_19507,0,2,0,0,5,3,6,3,4,9,0,12,10,11,14,2,4,0,15,2,21,11,23,23,14,14,18,9
171,sequence_20066,0,2,0,4,0,5,0,1,5,1,11,1,7,0,5,3,3,15,0,19,14,10,17,1,20,0,24,4
172,sequence_19524,0,2,0,4,0,5,0,7,1,6,8,6,7,4,4,9,7,7,0,4,4,18,16,11,12,10,9,0
173,sequence_19414,1,0,1,3,1,1,1,5,2,3,2,9,1,14,6,12,11,6,8,13,12,0,18,0,11,17,2,7
174,sequence_19485,0,2,0,0,5,3,6,8,4,1,5,2,8,0,5,3,3,3,0,19,14,7,7,8,9,0,24,4
175,sequence_19384,1,1,1,3,2,6,7,0,6,5,4,8,6,8,15,10,1,17,16,8,16,1,12,19,23,21,1,14
176,sequence_19493,0,2,0,4,0,5,0,7,1,6,8,6,7,4,4,9,7,12,14,4,18,18,16,11,12,10,9,0
177,sequence_19484,0,2,0,4,0,5,0,7,1,6,8,6,7,4,4,9,7,12,0,4,18,18,16,11,12,10,9,0
178,sequence_53073,1,1,2,2,3,2,2,2,7,7,3,10,12,2,0,4,10,4,2,11,6,20,22,10,15,3,4,3
179,sequence_20034,1,0,1,3,2,4,7,0,6,5,4,8,11,1,2,10,0,11,7,9,9,1,1,15,13,21,1,20
180,sequence_19456,0,2,0,4,0,5,0,1,5,8,11,1,5,0,11,5,6,16,17,16,13,3,13,9,8,9,8,8
181,sequence_53067,1,1,2,2,3,2,2,2,7,7,3,11,12,7,0,13,5,10,9,15,6,21,11,20,16,23,25,27
182,sequence_19502,1,0,3,1,1,1,3,6,3,3,7,7,2,3,13,6,2,1,3,1,19,15,9,12,19,19,10,19
183,sequence_20053,1,0,3,1,4,0,4,4,0,0,6,0,9,10,12,7,12,2,4,5,3,5,14,4,18,5,7,1
184,sequence_19355,1,0,3,1,4,4,1,5,2,2,1,3,3,12,8,1,15,8,1,0,1,8,18,2,5,1,17,10
185,sequence_19365,1,0,1,1,1,1,3,6,3,3,2,9,1,14,6,12,11,6,8,13,12,0,0,22,1,12,16,7
186,sequence_20047,1,0,3,1,4,0,4,4,0,0,10,5,9,13,7,7,9,13,19,7,17,5,14,14,0,5,7,12
187,sequence_19528,0,2,0,4,0,5,0,7,1,6,8,6,7,4,4,9,7,12,14,4,18,18,16,11,12,10,9,0
188,sequence_19455,0,2,0,4,0,5,0,1,3,8,8,6,5,6,11,5,6,16,6,16,15,3,6,9,8,9,8,8
189,sequence_19479,1,0,3,1,4,0,7,0,6,10,7,7,11,5,9,0,17,9,12,9,20,17,21,21,4,22,19,18
190,sequence_19452,0,2,0,0,5,3,6,3,4,9,0,12,10,6,3,2,4,0,6,6,15,11,6,5,17,6,13,16
191,sequence_19407,1,0,1,3,1,1,3,6,3,3,2,9,1,14,6,12,11,6,8,13,12,0,0,22,1,12,16,7
192,sequence_19444,1,0,1,3,1,1,3,6,3,3,2,9,1,14,6,12,11,6,8,13,12,0,0,0,11,17,2,7
193,sequence_19499,0,2,0,0,1,1,3,6,3,10,7,7,2,5,9,6,2,9,3,1,2,4,21,15,4,4,19,18
194,sequence_19487,0,2,0,0,5,3,6,3,4,9,0,12,10,6,3,2,4,0,6,6,15,11,6,5,17,6,13,16
195,sequence_19398,1,0,3,4,0,5,1,7,1,6,8,6,0,4,4,9,7,12,14,20,18,18,16,16,21,17,9,0
196,sequence_19424,1,1,1,3,2,6,7,0,6,5,4,8,6,8,15,10,1,17,16,8,16,1,12,19,7,13,22,14
197,sequence_20037,1,0,3,1,4,0,4,4,0,0,6,0,9,10,12,7,12,2,4,5,3,5,14,4,0,5,27,25
198,sequence_53058,1,1,2,2,3,2,5,2,9,4,4,4,4,9,10,8,13,4,5,11,8,6,15,6,3,16,6,24
199,sequence_19458,1,0,1,3,1,1,3,6,3,3,7,9,2,3,13,6,2,1,3,1,2,4,9,12,11,4,10,13
200,sequence_19470,0,2,0,1,1,1,3,6,3,3,7,7,2,3,13,6,2,1,3,1,19,4,9,12,4,4,10,19
201,sequence_19364,1,0,3,1,4,0,4,4,0,0,6,0,9,10,12,7,12,2,4,5,3,5,14,4,0,5,7,25
202,sequence_19366,1,0,3,1,1,1,3,6,3,3,6,9,3,3,13,6,2,1,3,1,19,15,9,12,19,19,10,19
203,sequence_19361,1,0,1,3,1,1,1,6,3,3,2,9,1,14,6,12,11,6,8,13,12,0,0,0,11,26,2,7
204,sequence_19358,1,0,3,1,4,4,1,4,0,2,6,0,3,10,12,1,12,2,1,5,1,16,18,4,5,1,27,25
205,sequence_19360,1,0,3,1,4,4,4,4,0,2,6,0,3,10,12,7,12,2,4,5,3,5,14,4,10,5,27,25
206,sequence_19474,1,0,3,1,4,4,4,4,0,2,6,0,3,10,12,7,12,2,4,5,3,5,14,4,10,5,27,1
207,sequence_53060,1,1,2,2,3,2,2,2,7,7,3,10,12,7,0,13,10,4,2,3,6,20,11,10,16,3,25,27
208,sequence_19473,1,0,3,1,1,1,3,6,3,3,7,9,2,3,13,6,2,1,3,1,2,4,9,12,19,4,10,19
209,sequence_19459,1,0,1,3,2,4,7,0,6,2,4,8,3,1,2,10,0,11,7,14,10,16,8,18,13,2,12,5
