,secuencia,aglomerative-2,aglomerative-3,aglomerative-4,aglomerative-5,aglomerative-6,aglomerative-7,aglomerative-8,aglomerative-9,aglomerative-10,aglomerative-11,aglomerative-12,aglomerative-13,aglomerative-14,aglomerative-15,aglomerative-16,aglomerative-17,aglomerative-18,aglomerative-19,aglomerative-20,aglomerative-21,aglomerative-22,aglomerative-23,aglomerative-24,aglomerative-25,aglomerative-26,aglomerative-27,aglomerative-28,aglomerative-29
14,sequence_51183,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
15,sequence_51157,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
16,sequence_51163,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
17,sequence_51173,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
18,sequence_51168,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
19,sequence_51171,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
20,sequence_51182,1,1,0,2,2,0,2,2,2,2,0,2,2,2,0,5,5,5,5,5,5,2,0,24,24,24,24,24
21,sequence_51131,1,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,1,1,1,0,4,1,0
22,sequence_51138,1,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,1,1,1,0,26,26,26
23,sequence_51196,1,1,0,2,2,0,2,2,2,2,0,2,2,2,0,5,5,5,5,5,5,2,0,6,6,6,6,6
24,sequence_51202,1,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,1,1,1,0,4,1,0
25,sequence_51192,1,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,1,1,1,0,4,1,0
26,sequence_51147,1,1,0,2,2,0,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,5
27,sequence_51151,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
28,sequence_51145,1,1,0,2,2,0,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,5
29,sequence_51187,1,1,0,2,2,0,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,5
30,sequence_51148,1,1,0,2,2,0,2,2,2,2,0,2,2,2,0,16,16,16,16,7,7,7,7,7,7,7,7,7
31,sequence_51141,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
32,sequence_51137,1,1,0,2,2,0,2,2,2,2,0,2,2,2,0,16,16,16,16,7,7,7,7,7,7,7,7,7
33,sequence_32151,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
34,sequence_32148,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
35,sequence_32117,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
36,sequence_32141,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
37,sequence_32124,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
38,sequence_32126,0,0,3,3,3,3,3,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
39,sequence_32127,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
40,sequence_32133,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
41,sequence_32131,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,20,20,20,20,20,20,20,20,20
42,sequence_32174,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
43,sequence_32114,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
44,sequence_32147,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
45,sequence_32119,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
46,sequence_32122,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
47,sequence_32125,0,0,3,3,3,3,3,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
48,sequence_32128,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
49,sequence_32129,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
50,sequence_32132,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,20,20,20,20,20,20,20,20,20
51,sequence_32167,0,0,1,1,1,1,1,0,3,1,1,1,0,8,8,8,3,3,3,1,0,5,2,0,18,18,18,18
52,sequence_50970,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
53,sequence_51045,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,28
54,sequence_51003,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
55,sequence_51032,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
56,sequence_51028,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
57,sequence_51025,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,9,9,9,9,9,9,9,9,4,4
58,sequence_51019,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
59,sequence_51017,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
60,sequence_51014,0,2,2,0,0,2,0,3,1,0,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
61,sequence_50984,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
62,sequence_51054,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,28
63,sequence_51002,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
64,sequence_51033,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
65,sequence_51027,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
66,sequence_51023,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,9,9,9,9,9,9,9,9,4,4
67,sequence_51012,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
68,sequence_51018,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
69,sequence_51015,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
70,sequence_50973,0,2,2,0,0,2,0,8,8,3,3,3,3,1,1,1,0,8,8,8,8,8,8,8,3,3,3,1
71,sequence_32112,0,0,1,1,1,1,1,0,3,1,1,1,0,8,8,8,3,3,3,1,0,5,2,0,18,18,18,18
72,sequence_50978,0,2,2,0,0,2,0,8,8,3,3,3,3,1,1,1,0,2,2,2,2,0,11,11,11,11,11,11
73,sequence_32162,0,0,1,1,1,1,1,0,3,1,1,1,0,8,8,8,3,3,3,1,0,5,2,0,18,18,18,18
74,sequence_50995,0,2,2,0,0,6,6,6,6,6,2,0,4,4,4,4,4,4,1,0,21,21,21,21,21,21,21,21
75,sequence_50972,0,2,2,0,0,6,6,6,6,6,2,0,4,4,4,4,4,4,1,0,21,21,21,21,21,21,21,21
76,sequence_32115,0,0,1,1,1,1,1,0,3,1,1,1,0,8,8,8,3,3,3,1,0,5,2,0,18,18,18,18
77,sequence_50979,0,2,2,0,0,2,0,8,8,3,3,3,3,1,1,1,0,2,2,2,2,0,11,11,11,11,11,11
78,sequence_32152,0,0,1,1,1,1,1,0,3,1,1,1,0,8,8,8,3,3,3,1,0,22,22,22,22,22,22,22
79,sequence_32113,0,0,1,1,1,1,1,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
80,sequence_32182,0,0,1,1,1,1,1,0,3,1,1,1,0,8,8,8,3,3,3,1,0,22,22,22,22,22,22,22
81,sequence_50987,0,2,2,0,0,6,6,6,6,6,2,0,4,4,4,4,4,4,1,0,21,21,21,21,21,21,21,21
82,sequence_51052,0,2,2,0,0,6,6,6,6,6,2,0,4,4,4,4,4,4,1,0,21,21,21,21,21,21,21,21
83,sequence_50988,0,2,2,0,0,2,0,8,8,3,3,3,3,1,1,1,0,8,8,8,8,8,8,8,3,3,3,1
84,sequence_32158,0,0,1,1,1,1,1,0,3,1,1,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2
85,sequence_32180,0,0,3,3,3,3,3,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
86,sequence_51046,0,2,2,0,0,6,6,6,6,6,2,0,4,4,4,4,4,4,1,0,21,21,21,21,21,21,21,21
87,sequence_32181,0,0,1,1,1,1,1,0,3,1,1,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2
88,sequence_32163,0,0,1,1,1,1,1,0,3,1,1,1,0,8,8,8,3,3,3,1,0,5,2,0,18,18,18,18
89,sequence_50980,0,2,2,0,0,6,6,6,6,6,2,0,4,4,4,4,4,4,1,0,3,3,3,3,1,0,9,9
90,sequence_50969,0,2,2,0,0,2,0,8,8,3,3,3,3,1,1,1,0,2,2,2,2,0,11,11,11,11,11,11
91,sequence_50996,0,2,2,0,0,6,6,6,6,6,2,0,4,4,4,4,4,4,1,0,3,3,3,3,1,0,9,9
92,sequence_50989,0,2,2,0,0,2,0,8,8,3,3,3,3,1,1,1,0,8,8,8,8,8,8,8,3,3,3,1
93,sequence_32150,0,0,3,3,3,3,3,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
94,sequence_51053,0,2,2,0,0,2,0,8,8,3,3,3,3,1,1,1,0,2,2,2,2,0,12,12,12,12,12,12
95,sequence_50966,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
96,sequence_32116,0,0,1,1,1,1,1,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
97,sequence_32159,0,0,1,1,1,1,1,0,3,1,1,1,0,8,8,8,3,3,3,1,0,22,22,22,22,22,22,22
98,sequence_32149,0,0,1,1,1,1,1,0,3,1,1,1,0,8,8,8,3,3,3,1,0,5,2,0,25,25,25,25
99,sequence_51133,1,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,1,1,1,0,4,1,0
100,sequence_51189,1,1,0,2,2,0,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,5
101,sequence_51167,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
102,sequence_51130,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
103,sequence_51186,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
104,sequence_51178,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
105,sequence_51158,1,1,0,4,4,4,4,4,4,4,4,4,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
106,sequence_51165,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,17,17,17,17,17,17,17,17,17,17,17,17
107,sequence_51176,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
108,sequence_51155,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
109,sequence_51162,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
110,sequence_51172,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
111,sequence_51195,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
112,sequence_51152,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
113,sequence_51177,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
114,sequence_51161,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
115,sequence_51166,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,17,17,17,17,17,17,17,17,17,17,17,17
116,sequence_51156,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
117,sequence_51180,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
118,sequence_51164,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,8,18,18,18,18,18,18,18,8,8,8,8
119,sequence_51194,1,1,0,2,2,0,2,2,2,2,0,2,2,2,0,5,5,5,5,5,5,2,0,24,24,24,24,24
120,sequence_51154,1,1,0,2,2,0,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,5
121,sequence_51188,1,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,1,1,1,0,4,1,0
122,sequence_51179,1,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,1,1,1,0,4,1,0
123,sequence_51127,1,1,0,4,4,4,4,4,4,4,4,4,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
124,sequence_51198,1,1,0,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,1,1,1,0,4,1,0
125,sequence_51160,1,1,0,4,4,4,4,4,4,4,4,4,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
126,sequence_51184,1,1,0,2,2,0,2,2,2,2,0,2,2,2,0,5,5,5,5,5,5,2,0,6,6,6,6,6
127,sequence_51129,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,17,17,17,17,17,17,17,17,17,17,17,17
128,sequence_51185,1,1,0,2,2,0,2,2,2,2,0,2,2,2,0,16,16,16,16,7,7,7,7,7,7,7,7,7
129,sequence_51128,1,1,0,4,4,4,4,4,4,4,4,4,1,0,2,0,17,17,17,17,17,17,17,17,17,17,17,17
130,sequence_51134,1,1,0,2,2,0,2,2,2,2,0,2,2,2,0,5,5,5,5,5,5,2,0,6,6,6,6,6
131,sequence_51135,1,1,0,2,2,0,2,2,2,2,0,2,2,2,0,5,5,5,5,5,5,2,0,6,6,6,6,6
132,sequence_51190,1,1,0,2,2,0,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,5
133,sequence_32134,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
134,sequence_32160,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
135,sequence_32110,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
136,sequence_32120,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
137,sequence_32142,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,20,20,20,20,20,20,20,20,20
138,sequence_32137,0,0,3,3,3,3,3,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
139,sequence_32123,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
140,sequence_32143,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
141,sequence_32139,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
142,sequence_32135,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
143,sequence_32176,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
144,sequence_32109,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
145,sequence_32121,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
146,sequence_32140,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,20,20,20,20,20,20,20,20,20
147,sequence_32136,0,0,3,3,3,3,3,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
148,sequence_50974,0,2,2,0,0,2,0,8,8,3,3,3,3,1,1,1,0,2,2,2,2,0,12,12,12,12,12,12
149,sequence_32118,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
150,sequence_32146,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
151,sequence_32138,0,0,3,3,3,3,3,1,0,8,8,8,8,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16
152,sequence_50962,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
153,sequence_51050,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,28
154,sequence_51029,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
155,sequence_51008,0,2,2,0,0,2,0,3,1,0,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
156,sequence_51011,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,9,9,9,9,9,9,9,9,4,4
157,sequence_32164,0,0,1,1,1,1,1,0,3,1,1,1,0,8,8,8,3,3,3,1,0,5,2,0,18,18,18,18
158,sequence_51035,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
159,sequence_51005,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
160,sequence_51010,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
161,sequence_51013,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
162,sequence_50991,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
163,sequence_51043,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,28
164,sequence_51009,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
165,sequence_51031,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
166,sequence_51020,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,9,9,9,9,9,9,9,9,4,4
167,sequence_51034,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
168,sequence_51007,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
169,sequence_51026,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
170,sequence_32169,0,0,1,1,1,1,1,0,3,1,1,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2
171,sequence_51000,0,2,2,0,0,2,0,8,8,3,3,3,3,1,1,1,0,8,8,8,8,8,8,8,3,3,3,1
172,sequence_32171,0,0,1,1,1,1,1,0,3,1,1,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2
173,sequence_32170,0,0,1,1,1,1,1,0,3,1,1,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2
174,sequence_32166,0,0,1,1,1,1,1,0,3,1,1,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2
175,sequence_32179,0,0,1,1,1,1,1,0,3,1,1,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2
176,sequence_50997,0,2,2,0,0,6,6,6,6,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
177,sequence_50998,0,2,2,0,0,2,0,8,8,3,3,3,3,1,1,1,0,8,8,8,8,8,8,8,3,3,3,1
178,sequence_50999,0,2,2,0,0,6,6,6,6,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
179,sequence_50961,0,2,2,0,0,6,6,6,6,6,2,0,4,4,4,4,4,4,1,0,21,21,21,21,21,21,21,21
180,sequence_32175,0,0,1,1,1,1,1,0,3,1,1,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2
181,sequence_32178,0,0,1,1,1,1,1,0,3,1,1,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2
182,sequence_51041,0,2,2,0,0,6,6,6,6,6,2,0,4,4,4,4,4,4,1,0,3,3,3,3,1,0,27,27
183,sequence_50965,0,2,2,0,0,6,6,6,6,6,2,0,4,4,4,4,4,4,1,0,3,3,3,3,1,0,9,9
184,sequence_51048,0,2,2,0,0,6,6,6,6,6,2,0,4,4,4,4,4,4,1,0,3,3,3,3,1,0,9,9
185,sequence_50992,0,2,2,0,0,6,6,6,6,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
186,sequence_32165,0,0,1,1,1,1,1,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
187,sequence_51040,0,2,2,0,0,2,0,3,1,0,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
188,sequence_32177,0,0,1,1,1,1,1,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
189,sequence_50963,0,2,2,0,0,2,0,8,8,3,3,3,3,1,1,1,0,2,2,2,2,0,12,12,12,12,12,12
190,sequence_51001,0,2,2,0,0,6,6,6,6,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
191,sequence_50990,0,2,2,0,0,6,6,6,6,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
192,sequence_32168,0,0,1,1,1,1,1,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
193,sequence_32172,0,0,1,1,1,1,1,0,3,1,1,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2
194,sequence_32111,0,0,1,1,1,1,1,0,3,1,1,1,0,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2
195,sequence_51051,0,2,2,0,0,6,6,6,6,6,2,0,4,4,4,4,4,4,1,0,3,3,3,3,1,0,9,9
196,sequence_50975,0,2,2,0,0,6,6,6,6,6,2,0,4,4,4,4,4,4,1,0,3,3,3,3,1,0,9,9
197,sequence_32155,0,0,1,1,1,1,1,0,3,1,1,1,0,8,8,8,3,3,3,1,0,5,2,0,25,25,25,25
198,sequence_32156,0,0,1,1,1,1,1,0,3,1,1,1,0,8,8,8,3,3,3,1,0,5,2,0,25,25,25,25
199,sequence_50993,0,2,2,0,0,6,6,6,6,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
200,sequence_32157,0,0,1,1,1,1,1,0,3,1,1,1,0,8,8,8,3,3,3,1,0,5,2,0,25,25,25,25
201,sequence_51193,1,1,0,2,2,0,2,2,2,2,0,2,2,2,0,5,5,5,5,5,5,2,0,24,24,24,24,24
202,sequence_51038,0,2,2,0,0,6,6,6,6,6,2,0,4,4,4,4,4,4,1,0,3,3,3,3,1,0,27,27
203,sequence_50994,0,2,2,0,0,6,6,6,6,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
204,sequence_32154,0,0,1,1,1,1,1,0,3,1,1,1,0,8,8,8,3,3,3,1,0,5,2,0,25,25,25,25
205,sequence_51030,0,2,2,0,5,5,5,5,5,5,5,5,5,5,5,2,2,0,4,4,4,4,4,4,4,1,0,3
206,sequence_51021,0,2,2,0,0,2,0,3,1,0,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
207,sequence_51150,1,1,0,2,2,0,2,2,2,2,0,2,2,2,0,16,16,16,16,7,7,7,7,7,7,7,7,7
