,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
14,sequence_51183,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11
15,sequence_51157,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11
16,sequence_51163,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11
17,sequence_51173,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11
18,sequence_51168,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11
19,sequence_51171,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11
20,sequence_51182,0,0,1,0,1,0,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,3,3,3
21,sequence_51131,0,0,1,0,5,5,5,2,2,2,0,12,12,12,12,12,5,5,5,5,5,5,5,5,5,5,2,2
22,sequence_51138,0,0,1,0,5,5,5,2,2,2,0,12,12,12,12,12,5,5,5,5,5,5,5,5,5,5,2,2
23,sequence_51196,0,0,1,0,1,0,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,3,3,3
24,sequence_51202,0,0,1,0,1,0,1,1,0,4,4,4,4,4,4,4,4,4,1,0,21,21,21,10,10,10,10,4
25,sequence_51192,0,0,1,0,1,0,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,3,3,3
26,sequence_51147,0,0,1,0,1,0,1,1,0,4,4,4,4,4,4,4,4,4,1,0,8,8,8,8,3,1,1,0
27,sequence_51151,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
28,sequence_51145,0,0,1,0,1,0,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,3,3,3
29,sequence_51187,0,0,1,0,1,0,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,3,3,3
30,sequence_51148,0,0,1,0,1,0,1,1,0,4,4,4,4,4,4,4,4,4,1,0,21,21,21,10,10,10,10,4
31,sequence_51141,0,0,1,0,1,0,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,3,3,3
32,sequence_51137,0,0,1,0,1,0,1,1,0,4,4,4,4,4,4,4,4,4,1,0,21,21,21,10,10,10,10,4
33,sequence_32151,1,1,0,4,4,4,4,4,4,1,1,1,0,14,14,14,14,14,14,14,14,6,2,2,2,2,0,21
34,sequence_32148,1,1,0,1,0,6,6,6,6,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,27,27
35,sequence_32117,1,1,0,1,0,6,6,6,6,6,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
36,sequence_32141,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,25,25,25,25
37,sequence_32124,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,25,25,25,25
38,sequence_32126,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,8,8,8,8
39,sequence_32127,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,8,8,8,8
40,sequence_32133,1,1,0,1,0,6,6,6,6,6,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
41,sequence_32131,1,1,0,4,4,4,4,4,4,1,1,1,0,14,14,14,14,14,14,14,14,6,2,2,2,2,0,28
42,sequence_32174,1,1,0,4,4,4,4,4,4,1,1,1,0,14,14,14,14,14,14,14,14,6,2,2,2,2,0,21
43,sequence_32114,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,25,25,25,25
44,sequence_32147,1,1,0,1,0,6,6,6,6,6,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
45,sequence_32119,1,1,0,1,0,6,6,6,6,6,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
46,sequence_32122,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,25,25,25,25
47,sequence_32125,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,8,8,8,8
48,sequence_32128,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,8,8,8,8
49,sequence_32129,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,25,25,25,25
50,sequence_32132,1,1,0,4,4,4,4,4,4,1,1,1,0,14,14,14,14,14,14,14,14,6,2,2,2,2,0,28
51,sequence_32167,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,0,9,9,9,9,9,9,9,9,9,9
52,sequence_50970,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,14,6,6,6,6,6,6
53,sequence_51045,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,22,22,22,22,22,22,22
54,sequence_51003,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,14,6,6,6,6,6,6
55,sequence_51032,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,14,6,6,6,6,6,6
56,sequence_51028,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,14,6,6,6,6,6,6
57,sequence_51025,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,22,22,22,22,22,22,22
58,sequence_51019,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,14,6,6,6,6,6,6
59,sequence_51017,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,22,22,22,22,22,22,22
60,sequence_51014,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,14,6,6,6,6,6,6
61,sequence_50984,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,22,22,22,22,22,22,22
62,sequence_51054,0,2,2,2,2,2,2,0,1,0,6,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
63,sequence_51002,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,14,6,6,6,6,6,6
64,sequence_51033,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,14,6,6,6,6,6,6
65,sequence_51027,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,14,6,6,6,6,6,6
66,sequence_51023,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,22,22,22,22,22,22,22
67,sequence_51012,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,22,22,22,22,22,22,22
68,sequence_51018,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,22,22,22,22,22,22,22
69,sequence_51015,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,14,6,6,6,6,6,6
70,sequence_50973,0,2,2,2,2,2,2,0,1,0,5,5,5,2,2,0,17,17,17,17,17,17,17,17,17,17,17,17
71,sequence_32112,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,0,10,10,10,10,10,4,4,4,4,1
72,sequence_50978,0,0,1,0,5,5,5,2,2,2,0,6,6,6,6,6,6,6,6,6,6,2,0,21,21,21,21,10
73,sequence_32162,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,0,9,9,9,9,9,9,9,9,9,9
74,sequence_50995,0,0,1,0,1,0,7,7,7,7,7,7,3,3,1,1,1,1,0,8,3,3,3,3,1,0,13,13
75,sequence_50972,0,0,1,0,1,0,7,7,7,7,7,7,3,3,1,1,1,1,0,20,20,20,20,20,20,20,20,20
76,sequence_32115,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,0,9,9,9,9,9,9,9,9,9,9
77,sequence_50979,0,0,1,0,1,0,7,7,7,7,7,7,3,3,1,1,1,1,0,8,3,3,3,3,1,0,12,12
78,sequence_32152,1,1,0,4,4,4,4,4,4,1,1,1,0,11,11,5,2,2,2,2,2,0,14,14,14,14,14,14
79,sequence_32113,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,0,10,10,10,10,10,4,4,4,4,1
80,sequence_32182,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,0,10,10,10,10,10,4,4,4,4,1
81,sequence_50987,0,0,1,0,1,0,7,7,7,7,7,7,3,3,1,1,1,1,0,8,3,3,3,3,1,0,13,13
82,sequence_51052,0,0,1,0,1,0,7,7,7,7,7,7,3,3,1,1,1,1,0,20,20,20,20,20,20,20,20,20
83,sequence_50988,0,2,2,2,2,2,2,0,1,0,5,5,5,2,2,0,17,17,17,17,17,17,17,17,17,17,17,17
84,sequence_32158,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,0,9,9,9,9,9,9,9,9,9,9
85,sequence_32180,1,1,0,1,0,6,6,6,6,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,27,27
86,sequence_51046,0,2,2,2,2,2,2,0,1,0,5,5,5,2,2,0,12,12,12,12,12,12,12,12,12,12,5,5
87,sequence_32181,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,0,9,9,9,9,9,9,9,9,9,9
88,sequence_32163,1,1,0,4,4,4,4,4,4,1,1,1,0,11,11,5,2,2,2,2,2,0,14,14,14,14,14,14
89,sequence_50980,0,2,2,2,2,2,2,0,1,0,6,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
90,sequence_50969,0,0,1,0,1,0,7,7,7,7,7,7,3,3,1,1,1,1,0,8,3,3,3,3,1,0,12,12
91,sequence_50996,0,2,2,2,2,2,2,0,1,0,6,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
92,sequence_50989,0,2,2,2,2,2,2,0,1,0,5,5,5,2,2,0,12,12,12,12,12,12,12,12,12,12,5,5
93,sequence_32150,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,0,9,9,9,9,9,9,9,9,9,9
94,sequence_51053,0,0,1,0,1,0,7,7,7,7,7,7,3,3,1,1,1,1,0,8,3,3,3,3,1,0,12,12
95,sequence_50966,0,2,2,2,2,2,2,0,1,0,5,5,5,2,2,0,12,12,12,12,12,12,12,12,12,12,5,5
96,sequence_32116,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,8,8,8,8
97,sequence_32159,1,1,0,1,0,6,6,6,6,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,27,27
98,sequence_32149,1,1,0,4,4,4,4,4,4,1,1,1,0,11,11,5,2,2,2,2,2,0,14,14,14,14,14,14
99,sequence_51133,0,0,1,0,5,5,5,2,2,2,0,12,12,12,12,12,5,5,5,5,5,5,5,5,5,5,2,2
100,sequence_51189,0,0,1,0,1,0,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,3,3,3
101,sequence_51167,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11
102,sequence_51130,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11
103,sequence_51186,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
104,sequence_51178,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11
105,sequence_51158,0,0,1,0,1,0,1,1,0,4,4,4,4,4,4,4,4,4,1,0,8,8,8,8,3,1,1,0
106,sequence_51165,0,0,1,0,1,0,1,1,0,4,4,4,4,4,4,4,4,4,1,0,8,8,8,8,3,1,1,0
107,sequence_51176,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11
108,sequence_51155,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
109,sequence_51162,0,0,1,0,1,0,1,1,0,4,4,4,4,4,4,4,4,4,1,0,8,8,8,8,3,1,1,0
110,sequence_51172,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11
111,sequence_51195,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11
112,sequence_51152,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
113,sequence_51177,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11
114,sequence_51161,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11
115,sequence_51166,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11
116,sequence_51156,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11
117,sequence_51180,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
118,sequence_51164,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11
119,sequence_51194,0,0,1,0,1,0,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,3,3,3
120,sequence_51154,0,0,3,3,3,3,3,3,3,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
121,sequence_51188,0,0,1,0,5,5,5,2,2,2,0,12,12,12,12,12,5,5,5,5,5,5,5,5,5,5,2,2
122,sequence_51179,0,0,1,0,1,0,1,1,0,4,4,4,4,4,4,4,4,4,1,0,8,8,8,8,3,1,1,0
123,sequence_51127,0,0,1,0,1,0,1,1,0,4,4,4,4,4,4,4,4,4,1,0,21,21,21,10,10,10,10,4
124,sequence_51198,0,0,1,0,5,5,5,2,2,2,0,12,12,12,12,12,5,5,5,5,5,5,5,5,5,5,2,2
125,sequence_51160,0,0,1,0,5,5,5,2,2,2,0,12,12,12,12,12,5,5,5,5,5,5,5,5,5,5,2,2
126,sequence_51184,0,0,1,0,1,0,1,1,0,4,4,4,4,4,4,4,4,4,1,0,21,21,21,10,10,10,10,4
127,sequence_51129,0,0,1,0,1,0,1,1,0,4,4,4,4,4,4,4,4,4,1,0,21,21,21,10,10,10,10,4
128,sequence_51185,0,0,1,0,1,0,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,26,26,26
129,sequence_51128,0,0,1,0,1,0,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,26,26,26
130,sequence_51134,0,0,1,0,1,0,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,3,3,3
131,sequence_51135,0,0,1,0,1,0,1,1,0,4,4,4,4,4,4,4,4,4,1,0,8,8,8,8,3,1,1,0
132,sequence_51190,0,0,1,0,1,0,1,1,0,4,4,4,4,4,4,4,4,4,1,0,21,21,21,10,10,10,10,4
133,sequence_32134,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,8,8,8,8
134,sequence_32160,1,1,0,4,4,4,4,4,4,1,1,1,0,14,14,14,14,14,14,14,14,6,2,2,2,2,0,21
135,sequence_32110,1,1,0,1,0,6,6,6,6,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,27,27
136,sequence_32120,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,25,25,25,25
137,sequence_32142,1,1,0,4,4,4,4,4,4,1,1,1,0,14,14,14,14,14,14,14,14,6,2,2,2,2,0,28
138,sequence_32137,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,25,25,25,25
139,sequence_32123,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,8,8,8,8
140,sequence_32143,1,1,0,1,0,6,6,6,6,6,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
141,sequence_32139,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,8,8,8,8
142,sequence_32135,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,8,8,8,8
143,sequence_32176,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,0,10,10,10,10,10,4,4,4,4,1
144,sequence_32109,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,8,8,8,8
145,sequence_32121,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,25,25,25,25
146,sequence_32140,1,1,0,4,4,4,4,4,4,1,1,1,0,14,14,14,14,14,14,14,14,6,2,2,2,2,0,28
147,sequence_32136,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,25,25,25,25
148,sequence_50974,0,2,2,2,2,2,2,0,1,0,5,5,5,2,2,0,17,17,17,17,17,17,17,17,17,17,17,17
149,sequence_32118,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,25,25,25,25
150,sequence_32146,1,1,0,1,0,6,6,6,6,6,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
151,sequence_32138,1,1,0,1,0,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,1,1,0,8,8,8,8
152,sequence_50962,0,2,2,2,2,2,2,0,1,0,5,5,5,2,2,0,12,12,12,12,12,12,12,12,12,12,5,5
153,sequence_51050,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,22,22,22,22,22,22,22
154,sequence_51029,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,22,22,22,22,22,22,22
155,sequence_51008,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,14,6,6,6,6,6,6
156,sequence_51011,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,22,22,22,22,22,22,22
157,sequence_32164,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,0,9,9,9,9,9,9,9,9,9,9
158,sequence_51035,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,14,6,6,6,6,6,6
159,sequence_51005,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,14,6,6,6,6,6,6
160,sequence_51010,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,14,6,6,6,6,6,6
161,sequence_51013,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,22,22,22,22,22,22,22
162,sequence_50991,0,2,2,2,2,2,2,0,1,0,5,5,5,2,2,0,12,12,12,12,12,12,12,12,12,12,5,5
163,sequence_51043,0,2,2,2,2,2,2,0,1,0,6,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
164,sequence_51009,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,22,22,22,22,22,22,22
165,sequence_51031,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,14,6,6,6,6,6,6
166,sequence_51020,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,22,22,22,22,22,22,22
167,sequence_51034,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,14,6,6,6,6,6,6
168,sequence_51007,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,14,6,6,6,6,6,6
169,sequence_51026,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,22,22,22,22,22,22,22
170,sequence_32169,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,18,18,18,18,18,18,18,18,18,18,18
171,sequence_51000,0,2,2,2,2,2,2,0,1,0,5,5,5,2,2,0,17,17,17,17,17,17,17,17,17,17,17,17
172,sequence_32171,1,1,0,4,4,4,4,4,4,1,1,1,0,11,11,5,2,2,2,2,2,0,14,14,14,14,14,14
173,sequence_32170,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,18,18,18,18,18,18,18,18,18,18,18
174,sequence_32166,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,18,18,18,18,18,18,18,18,18,18,18
175,sequence_32179,1,1,0,4,4,4,4,4,4,1,1,1,0,11,11,5,2,2,2,2,2,0,14,14,14,14,14,14
176,sequence_50997,0,2,2,2,2,2,2,0,1,0,6,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
177,sequence_50998,0,0,1,0,1,0,7,7,7,7,7,7,3,3,1,1,1,1,0,8,3,3,3,3,1,0,12,12
178,sequence_50999,0,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
179,sequence_50961,0,0,1,0,1,0,7,7,7,7,7,7,3,3,1,1,1,1,0,8,3,3,3,3,1,0,13,13
180,sequence_32175,1,1,0,4,4,4,4,4,4,1,1,1,0,11,11,5,2,2,2,2,2,0,14,14,14,14,14,14
181,sequence_32178,1,1,0,4,4,4,4,4,4,1,1,1,0,11,11,5,2,2,2,2,2,0,14,14,14,14,14,14
182,sequence_51041,0,0,1,0,1,0,7,7,7,7,7,7,3,3,1,1,1,1,0,20,20,20,20,20,20,20,20,20
183,sequence_50965,0,2,2,2,2,2,2,0,1,0,5,5,5,2,2,0,12,12,12,12,12,12,12,12,12,12,5,5
184,sequence_51048,0,2,2,2,2,2,2,0,1,0,5,5,5,2,2,0,12,12,12,12,12,12,12,12,12,12,5,5
185,sequence_50992,0,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
186,sequence_32165,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,0,10,10,10,10,10,4,4,4,4,1
187,sequence_51040,0,0,1,0,1,0,7,7,7,7,7,7,3,3,1,1,1,1,0,20,20,20,20,20,20,20,20,20
188,sequence_32177,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,0,10,10,10,10,10,4,4,4,4,1
189,sequence_50963,0,0,1,0,1,0,7,7,7,7,7,7,3,3,1,1,1,1,0,8,3,3,3,3,1,0,12,12
190,sequence_51001,0,2,2,2,2,2,2,0,1,0,5,5,5,2,2,0,12,12,12,12,12,12,12,12,12,12,5,5
191,sequence_50990,0,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
192,sequence_32168,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,0,10,10,10,10,10,4,4,4,4,1
193,sequence_32172,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,18,18,18,18,18,18,18,18,18,18,18
194,sequence_32111,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,0,9,9,9,9,9,9,9,9,9,9
195,sequence_51051,0,0,1,0,1,0,7,7,7,7,7,7,3,3,1,1,1,1,0,20,20,20,20,20,20,20,20,20
196,sequence_50975,0,2,2,2,2,2,2,0,1,0,5,5,5,2,2,0,12,12,12,12,12,12,12,12,12,12,5,5
197,sequence_32155,1,1,0,1,0,1,0,5,5,5,11,11,11,5,5,2,0,0,9,9,9,9,9,9,9,9,9,9
198,sequence_32156,1,1,0,4,4,4,4,4,4,1,1,1,0,11,11,5,2,2,2,2,2,0,23,23,23,23,23,23
199,sequence_50993,0,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
200,sequence_32157,1,1,0,4,4,4,4,4,4,1,1,1,0,11,11,5,2,2,2,2,2,0,23,23,23,23,23,23
201,sequence_51193,0,0,1,0,1,0,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,3,3,3
202,sequence_51038,0,2,2,2,2,2,2,0,1,0,6,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
203,sequence_50994,0,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
204,sequence_32154,1,1,0,4,4,4,4,4,4,1,1,1,0,11,11,5,2,2,2,2,2,0,23,23,23,23,23,23
205,sequence_51030,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,14,6,6,6,6,6,6
206,sequence_51021,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,22,22,22,22,22,22,22
207,sequence_51150,0,0,1,0,1,0,1,1,0,4,4,4,4,4,4,4,4,4,1,0,21,21,21,10,10,10,10,4
208,sequence_51022,0,2,2,2,2,2,2,0,1,0,6,2,2,0,3,3,3,3,3,1,0,22,22,22,22,22,22,22
209,sequence_51057,0,0,1,0,5,5,5,2,2,2,0,6,6,6,6,6,6,6,6,6,6,2,0,24,24,24,24,24
