,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
110,sequence_51172,8,7,7,7,6,6,7,7,7,5
111,sequence_51195,8,7,7,7,6,6,7,7,7,5
112,sequence_51152,9,8,7,6,6,6,7,7,7,5
113,sequence_51177,8,7,7,7,6,6,7,7,7,5
114,sequence_51161,8,7,7,7,6,6,7,7,7,5
115,sequence_51166,8,7,7,7,6,6,7,7,7,5
116,sequence_51156,8,7,7,7,6,6,7,7,7,5
117,sequence_51180,9,8,7,6,6,6,7,7,7,5
118,sequence_51164,8,7,7,7,6,6,7,7,7,5
119,sequence_51194,8,7,7,7,6,6,7,7,7,5
120,sequence_51154,9,8,7,6,6,6,7,7,7,5
121,sequence_51188,7,6,6,5,5,5,6,6,6,4
122,sequence_51179,3,3,2,2,2,2,2,2,2,2
123,sequence_51127,7,6,6,5,5,5,6,6,6,4
124,sequence_51198,7,6,6,5,5,5,6,6,6,4
125,sequence_51160,7,6,6,5,5,5,6,6,6,4
126,sequence_51184,7,6,6,5,5,5,6,6,6,4
127,sequence_51129,7,6,6,5,5,5,6,6,6,4
128,sequence_51185,3,3,2,2,2,2,2,2,2,2
129,sequence_51128,2,2,16,17,16,16,16,16,16,13
130,sequence_51134,2,2,16,17,16,16,16,16,16,13
131,sequence_51135,2,2,2,2,2,2,2,2,2,2
132,sequence_51190,7,6,6,5,5,5,6,6,6,4
133,sequence_32134,1,1,1,1,1,1,1,1,1,1
134,sequence_32160,4,4,3,3,3,3,3,3,3,3
135,sequence_32110,10,9,8,8,7,7,8,8,8,6
136,sequence_32120,1,1,1,1,1,1,1,1,1,1
137,sequence_32142,4,4,3,3,3,3,3,3,3,3
138,sequence_32137,1,1,1,1,1,1,1,1,1,1
139,sequence_32123,1,1,1,1,1,1,1,1,1,1
140,sequence_32143,5,5,4,9,8,8,4,4,4,1
141,sequence_32139,1,1,1,1,1,1,1,1,1,1
142,sequence_32135,1,1,1,1,1,1,1,1,1,1
143,sequence_32176,14,15,13,14,13,13,13,13,13,7
144,sequence_32109,1,1,1,1,1,1,1,1,1,1
145,sequence_32121,1,1,1,1,1,1,1,1,1,1
146,sequence_32140,4,4,3,3,3,3,3,3,3,3
147,sequence_32136,1,1,1,1,1,1,1,1,1,1
148,sequence_50974,13,14,12,13,12,12,12,12,12,10
149,sequence_32118,1,1,1,1,1,1,1,1,1,1
150,sequence_32146,5,5,4,9,8,8,4,4,4,1
151,sequence_32138,1,1,1,1,1,1,1,1,1,1
152,sequence_50962,0,11,0,0,0,0,0,0,0,0
153,sequence_51050,0,0,0,0,0,0,0,0,0,0
154,sequence_51029,0,0,0,0,0,0,0,0,0,0
155,sequence_51008,0,12,10,11,10,10,10,10,10,8
156,sequence_51011,0,0,0,0,0,0,0,0,0,0
157,sequence_32164,11,10,9,10,9,9,9,9,9,7
158,sequence_51035,0,0,0,0,0,0,0,0,0,0
159,sequence_51005,0,0,0,0,0,0,0,0,0,0
160,sequence_51010,0,0,0,0,0,0,0,0,0,0
161,sequence_51013,0,0,0,0,0,0,0,0,0,0
162,sequence_50991,15,11,14,15,14,14,14,14,14,11
163,sequence_51043,0,0,0,0,0,0,0,0,0,0
164,sequence_51009,0,0,0,0,0,0,0,0,0,0
165,sequence_51031,0,12,10,11,10,10,10,10,10,8
166,sequence_51020,0,0,0,0,0,0,0,0,0,0
167,sequence_51034,17,0,0,0,0,0,0,0,0,0
168,sequence_51007,0,0,0,0,0,0,0,0,0,0
169,sequence_51026,0,0,0,0,0,0,0,0,0,0
170,sequence_32169,14,15,13,14,13,13,13,13,13,7
171,sequence_51000,6,12,5,4,4,4,5,5,5,8
172,sequence_32171,12,13,11,12,11,11,11,11,11,9
173,sequence_32170,14,15,13,14,13,13,13,13,13,7
174,sequence_32166,14,15,13,14,13,13,13,13,13,7
175,sequence_32179,12,13,11,12,11,11,11,11,11,9
176,sequence_50997,17,12,10,11,10,10,10,10,10,8
177,sequence_50998,13,14,12,13,12,12,12,12,12,10
178,sequence_50999,15,11,14,15,14,14,14,14,14,11
179,sequence_50961,13,14,12,13,12,12,12,12,12,10
180,sequence_32175,12,13,11,12,11,11,11,11,11,9
181,sequence_32178,12,13,11,12,11,11,11,11,11,9
182,sequence_51041,17,14,12,13,12,12,12,12,12,10
183,sequence_50965,17,12,5,4,4,4,5,5,5,8
184,sequence_51048,17,12,10,11,10,10,10,10,10,8
185,sequence_50992,15,11,14,15,14,14,14,14,14,11
186,sequence_32165,1,1,1,1,1,1,1,1,1,1
187,sequence_51040,16,16,15,16,15,15,15,15,15,12
188,sequence_32177,11,10,9,10,9,9,9,9,9,7
189,sequence_50963,13,14,12,13,12,12,12,12,12,10
190,sequence_51001,17,11,5,4,4,4,5,5,5,0
191,sequence_50990,15,11,14,15,14,14,14,14,14,11
192,sequence_32168,11,10,9,10,9,9,9,9,9,7
193,sequence_32172,14,15,13,14,13,13,13,13,13,7
194,sequence_32111,11,10,9,10,9,9,9,9,9,7
195,sequence_51051,17,12,10,11,10,10,10,10,10,8
196,sequence_50975,6,11,5,4,4,4,5,5,5,0
197,sequence_32155,11,10,9,10,9,9,9,9,9,7
198,sequence_32156,4,4,3,3,3,3,3,3,3,3
199,sequence_50993,15,11,14,15,14,14,14,14,14,11
200,sequence_32157,4,4,3,3,3,3,3,3,3,3
201,sequence_51193,8,7,7,7,6,6,7,7,7,5
202,sequence_51038,17,12,10,11,10,10,10,10,10,8
203,sequence_50994,15,11,14,15,14,14,14,14,14,11
204,sequence_32154,4,4,3,3,3,3,3,3,3,3
205,sequence_51030,0,12,10,11,10,10,10,10,10,8
206,sequence_51021,0,0,0,0,0,0,0,0,0,0
207,sequence_51150,3,3,2,2,2,2,2,2,2,2
208,sequence_51022,0,12,10,11,10,10,10,10,10,8
209,sequence_51057,16,16,15,16,15,15,15,15,15,12
210,sequence_51056,13,14,12,13,12,12,12,12,12,10
211,sequence_51055,16,16,15,16,15,15,15,15,15,12
212,sequence_51142,7,6,6,5,5,5,6,6,6,4
213,sequence_50982,6,11,5,4,4,4,5,5,5,0
214,sequence_51132,7,6,6,5,5,5,6,6,6,4
215,sequence_51197,7,6,6,5,5,5,6,6,6,4
216,sequence_51004,6,12,10,11,10,10,10,10,10,8
217,sequence_50968,6,12,10,11,10,10,10,10,10,8
218,sequence_51200,8,7,7,7,6,6,7,7,7,5
219,sequence_50976,6,14,5,4,4,4,5,5,5,10
220,sequence_50977,0,12,10,11,10,10,10,10,10,8
221,sequence_51039,17,12,10,11,10,10,10,10,10,8
222,sequence_51126,8,7,7,7,6,6,7,7,7,5
223,sequence_51143,2,2,16,17,16,16,16,16,16,13
224,sequence_50981,16,16,15,16,15,15,15,15,15,12
225,sequence_50971,13,14,12,13,12,12,12,12,12,10
226,sequence_51047,6,11,5,4,4,4,5,5,5,0
227,sequence_50964,16,16,15,16,15,15,15,15,15,12
228,sequence_51049,0,12,10,11,10,10,10,10,10,8
229,sequence_32173,5,5,4,9,8,8,4,4,4,1
230,sequence_50983,0,11,0,0,0,0,0,0,0,0
231,sequence_51044,17,12,10,11,10,10,10,10,10,8
232,sequence_51006,15,11,14,15,14,14,14,14,14,11
233,sequence_51201,3,3,2,2,2,2,2,2,2,2
234,sequence_51036,17,12,10,11,10,10,10,10,10,8
235,sequence_50967,0,12,10,11,10,10,10,10,10,8
236,sequence_32161,4,4,3,3,3,3,3,3,3,3
237,sequence_32144,1,1,1,9,8,8,1,1,1,1
238,sequence_51139,7,6,6,5,5,5,6,6,6,4
239,sequence_51153,9,8,7,6,6,6,7,7,7,5
240,sequence_32145,5,5,4,9,8,8,4,4,4,1
241,sequence_50985,0,0,0,0,0,0,0,0,0,0
242,sequence_32153,4,4,3,3,3,3,3,3,3,3
243,sequence_50986,0,0,0,0,0,0,0,0,0,0
244,sequence_51042,17,12,10,11,10,10,10,10,10,8
245,sequence_51024,0,12,10,11,10,10,10,10,10,8
246,sequence_51037,0,12,10,11,10,10,10,10,10,8
247,sequence_51146,2,2,16,17,16,16,16,16,16,13
