,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
109,sequence_47667,12,12,12,12,12,12,12,12,12,12
110,sequence_47726,6,6,6,6,6,6,6,6,6,6
111,sequence_47734,6,6,6,6,6,6,6,6,6,6
112,sequence_47811,6,6,6,6,6,6,6,6,6,6
113,sequence_47662,6,6,6,6,6,6,6,6,6,6
114,sequence_47731,4,4,4,4,4,4,4,4,4,4
115,sequence_47733,4,4,4,4,4,4,4,4,4,4
116,sequence_47732,6,6,6,6,6,6,6,6,6,6
117,sequence_47755,9,9,9,9,9,9,9,9,9,9
118,sequence_47746,4,4,4,4,4,4,4,4,4,4
119,sequence_47754,9,9,9,9,9,9,9,9,9,9
120,sequence_47753,4,4,4,4,4,4,4,4,4,4
121,sequence_47740,11,11,11,11,11,11,11,11,11,11
122,sequence_47742,11,11,11,11,11,11,11,11,11,11
123,sequence_47715,13,13,13,13,13,13,13,13,13,13
124,sequence_47718,13,13,13,13,13,13,13,13,13,13
125,sequence_47717,13,13,13,13,13,13,13,13,13,13
126,sequence_47720,7,7,7,7,7,7,7,7,7,7
127,sequence_47716,13,13,13,13,13,13,13,13,13,13
128,sequence_47719,13,13,13,13,13,13,13,13,13,13
129,sequence_47723,13,13,13,13,13,13,13,13,13,13
130,sequence_47722,13,13,13,13,13,13,13,13,13,13
131,sequence_47674,9,9,9,9,9,9,9,9,9,9
132,sequence_47676,11,11,11,11,11,11,11,11,11,11
133,sequence_47711,13,13,13,13,13,13,13,13,13,13
134,sequence_47739,11,11,11,11,11,11,11,11,11,11
135,sequence_47735,13,13,13,13,13,13,13,13,13,13
136,sequence_47793,1,1,1,1,1,1,1,1,1,1
137,sequence_47801,0,0,0,0,0,0,0,0,0,0
138,sequence_47805,1,1,1,1,1,1,1,1,1,1
139,sequence_47802,0,0,0,0,0,0,0,0,0,0
140,sequence_47794,1,1,1,1,1,1,1,1,1,1
141,sequence_47728,2,2,2,2,2,2,2,2,2,2
142,sequence_47808,14,14,14,14,14,14,14,14,14,14
143,sequence_47792,0,0,0,0,0,0,0,0,0,0
144,sequence_47791,1,1,1,1,1,1,1,1,1,1
145,sequence_47788,0,0,0,0,0,0,0,0,0,0
146,sequence_47729,2,2,2,2,2,2,2,2,2,2
147,sequence_47809,14,14,14,14,14,14,14,14,14,14
148,sequence_47737,14,14,14,14,14,14,14,14,14,14
149,sequence_47810,14,14,14,14,14,14,14,14,14,14
150,sequence_47766,0,0,0,0,0,0,0,0,0,0
151,sequence_47736,14,14,14,14,14,14,14,14,14,14
