,secuencia,aglomerative-2,aglomerative-3,aglomerative-4,aglomerative-5,aglomerative-6,aglomerative-7,aglomerative-8,aglomerative-9,aglomerative-10,aglomerative-11,aglomerative-12,aglomerative-13,aglomerative-14,aglomerative-15,aglomerative-16,aglomerative-17,aglomerative-18,aglomerative-19,aglomerative-20,aglomerative-21,aglomerative-22,aglomerative-23,aglomerative-24,aglomerative-25,aglomerative-26,aglomerative-27,aglomerative-28,aglomerative-29
34,sequence_47673,1,0,3,3,1,1,1,0,3,1,1,0,6,6,6,6,6,6,6,2,0,16,16,16,16,16,16,16
35,sequence_47700,1,0,3,3,1,1,1,0,3,1,1,0,6,6,6,6,6,6,6,2,0,22,22,22,22,22,22,22
36,sequence_47689,0,2,2,0,5,5,2,2,2,2,0,4,4,4,1,0,17,17,17,17,17,17,17,17,17,17,17,17
37,sequence_47683,1,0,1,1,0,2,0,8,8,8,8,8,8,8,8,3,3,1,1,1,1,0,11,11,11,11,11,11
38,sequence_47697,0,1,0,2,2,0,7,7,7,7,7,7,7,3,3,1,0,7,7,7,7,3,3,3,3,3,3,3
39,sequence_47678,0,1,0,2,2,0,7,7,7,7,7,7,7,3,3,1,0,7,7,7,7,3,3,3,3,3,3,3
40,sequence_47682,1,0,1,1,0,2,0,8,8,8,8,8,8,8,8,3,3,1,1,1,1,0,11,11,11,11,11,11
41,sequence_47724,1,0,1,1,0,6,6,6,6,6,6,6,2,2,2,2,2,2,0,6,2,2,0,24,24,24,24,24
42,sequence_47806,1,0,1,1,0,2,0,3,1,0,5,5,5,5,5,5,5,5,2,0,14,14,14,14,14,14,14,14
43,sequence_47807,1,0,1,1,0,2,0,3,1,0,5,5,5,5,5,5,5,5,2,0,14,14,14,14,14,14,14,14
44,sequence_47804,1,0,1,1,0,2,0,3,1,0,5,5,5,5,5,5,5,5,2,0,21,21,21,21,21,21,21,10
45,sequence_47800,1,0,1,1,0,2,0,3,1,0,5,5,5,5,5,5,5,5,2,0,21,21,21,21,21,21,21,10
46,sequence_47799,1,0,1,1,0,2,0,3,1,0,5,5,5,5,5,5,5,5,2,0,21,21,21,21,21,21,21,10
47,sequence_47664,0,2,2,0,5,5,2,2,2,2,0,12,12,12,12,12,12,12,5,5,5,5,5,5,2,0,5,5
48,sequence_47666,0,2,2,0,5,5,2,2,2,2,0,12,12,12,12,12,12,12,5,5,5,5,5,5,2,0,27,27
49,sequence_47671,0,2,2,0,5,5,2,2,2,2,0,12,12,12,12,12,12,12,5,5,5,5,5,5,2,0,27,27
50,sequence_47727,0,2,2,0,3,3,3,1,0,3,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8
51,sequence_47756,0,2,2,0,3,3,3,1,0,3,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8
52,sequence_47775,0,2,2,0,3,3,3,1,0,3,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8
53,sequence_47730,0,2,2,0,5,5,2,2,2,2,0,4,4,4,1,0,1,0,12,12,12,12,12,12,5,5,2,2
54,sequence_47758,0,2,2,0,5,5,2,2,2,2,0,4,4,4,1,0,1,0,12,12,12,12,12,12,5,5,2,2
55,sequence_47797,0,2,2,0,3,3,3,1,0,3,3,3,3,1,0,16,16,16,16,16,16,7,7,7,7,7,7,7
56,sequence_47798,0,2,2,0,3,3,3,1,0,10,10,10,10,10,4,4,4,4,4,4,4,4,4,1,1,1,1,0
57,sequence_47751,0,1,0,2,2,0,5,5,5,5,2,2,0,7,7,7,7,3,3,3,3,1,1,0,25,25,25,25
58,sequence_47741,1,0,3,3,1,1,1,0,3,1,1,0,6,6,6,6,6,6,6,2,0,16,16,16,16,16,16,16
59,sequence_47743,1,0,3,3,1,1,1,0,3,1,1,0,6,6,6,6,6,6,6,2,0,16,16,16,16,16,16,16
60,sequence_47752,1,0,3,3,1,1,1,0,3,1,1,0,6,6,6,6,6,6,6,2,0,16,16,16,16,16,16,16
61,sequence_47745,0,2,2,0,5,5,2,2,2,2,0,4,4,4,1,0,1,0,12,12,12,12,12,12,5,5,2,2
62,sequence_47747,1,0,3,3,1,1,1,0,3,1,1,0,6,6,6,6,6,6,6,2,0,16,16,16,16,16,16,16
63,sequence_47748,0,2,2,0,5,5,2,2,2,2,0,4,4,4,1,0,1,0,12,12,12,12,12,12,5,5,2,2
64,sequence_47749,1,0,3,3,1,1,1,0,3,1,1,0,6,6,6,6,6,6,6,2,0,16,16,16,16,16,16,16
65,sequence_47744,1,0,3,3,1,1,1,0,3,1,1,0,6,6,6,6,6,6,6,2,0,16,16,16,16,16,16,16
66,sequence_47721,0,1,0,2,2,0,7,7,7,7,7,7,7,3,3,1,0,18,18,18,18,18,18,18,18,18,18,18
67,sequence_47759,0,1,0,2,2,0,7,7,7,7,7,7,7,3,3,1,0,18,18,18,18,18,18,18,18,18,18,18
68,sequence_47774,1,0,1,1,0,2,0,3,1,0,5,5,5,5,5,5,5,5,2,0,21,21,21,21,21,21,21,10
69,sequence_47770,1,0,1,1,0,2,0,3,1,0,5,5,5,5,5,5,5,5,2,0,14,14,14,14,14,14,14,14
70,sequence_47713,1,0,1,1,0,6,6,6,6,6,6,6,2,2,2,2,2,2,0,20,20,20,20,20,20,20,20,20
71,sequence_47738,1,0,3,3,1,1,1,0,3,1,1,0,6,6,6,6,6,6,6,2,0,16,16,16,16,16,16,16
72,sequence_47769,1,0,1,1,0,2,0,3,1,0,5,5,5,5,5,5,5,5,2,0,14,14,14,14,14,14,14,14
73,sequence_47702,1,0,3,3,1,1,1,0,3,1,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,2,0,28
74,sequence_47672,1,0,3,3,1,1,1,0,3,1,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,2,0,28
75,sequence_47705,1,0,3,3,1,1,1,0,3,1,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,2,0,28
76,sequence_47694,0,1,0,2,2,0,5,5,5,5,2,2,0,7,7,7,7,3,3,3,3,1,1,0,25,25,25,25
77,sequence_47691,1,0,3,3,1,1,1,0,3,1,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,2,0,21
78,sequence_47701,1,0,3,3,1,1,1,0,3,1,1,0,6,6,6,6,6,6,6,2,0,22,22,22,22,22,22,22
79,sequence_47706,1,0,3,3,1,1,1,0,3,1,1,0,6,6,6,6,6,6,6,2,0,22,22,22,22,22,22,22
80,sequence_47675,1,0,3,3,1,1,1,0,3,1,1,0,6,6,6,6,6,6,6,2,0,16,16,16,16,16,16,16
81,sequence_47698,1,0,3,3,1,1,1,0,3,1,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,2,0,21
82,sequence_47688,0,2,2,0,5,5,2,2,2,2,0,4,4,4,1,0,17,17,17,17,17,17,17,17,17,17,17,17
83,sequence_47704,1,0,1,1,0,2,0,8,8,8,8,8,8,8,8,3,3,1,1,1,1,0,11,11,11,11,11,11
84,sequence_47708,1,0,1,1,0,2,0,8,8,8,8,8,8,8,8,3,3,1,1,1,1,0,11,11,11,11,11,11
85,sequence_47709,1,0,1,1,0,2,0,8,8,8,8,8,8,8,8,3,3,1,1,1,1,0,13,13,13,6,6,6
86,sequence_47677,1,0,1,1,0,2,0,8,8,8,8,8,8,8,8,3,3,1,1,1,1,0,13,13,13,6,6,6
87,sequence_47692,1,0,1,1,0,2,0,8,8,8,8,8,8,8,8,3,3,1,1,1,1,0,11,11,11,11,11,11
88,sequence_47703,1,0,1,1,0,2,0,8,8,8,8,8,8,8,8,3,3,1,1,1,1,0,11,11,11,11,11,11
89,sequence_47707,1,0,1,1,0,2,0,8,8,8,8,8,8,8,8,3,3,1,1,1,1,0,11,11,11,11,11,11
90,sequence_47762,1,0,1,1,0,2,0,3,1,0,5,5,5,5,5,5,5,5,2,0,14,14,14,14,14,14,14,14
91,sequence_47765,1,0,1,1,0,2,0,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,23,23,23,23,23,23
92,sequence_47767,1,0,1,1,0,2,0,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,23,23,23,23,23,23
93,sequence_47812,1,0,1,1,0,2,0,3,1,0,5,5,5,5,5,5,5,5,2,0,14,14,14,14,14,14,14,14
94,sequence_47761,1,0,1,1,0,2,0,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,23,23,23,23,23,23
95,sequence_47764,1,0,1,1,0,2,0,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,23,23,23,23,23,23
96,sequence_47763,1,0,1,1,0,2,0,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,23,23,23,23,23,23
97,sequence_47699,1,0,1,1,0,2,0,8,8,8,8,8,8,8,8,3,3,1,1,1,1,0,11,11,11,11,11,11
98,sequence_47687,1,0,1,1,0,2,0,8,8,8,8,8,8,8,8,3,3,1,1,1,1,0,13,13,13,6,6,6
99,sequence_47693,1,0,1,1,0,2,0,8,8,8,8,8,8,8,8,3,3,1,1,1,1,0,11,11,11,11,11,11
100,sequence_47690,0,2,2,0,3,3,3,1,0,10,10,10,10,10,4,4,4,4,4,4,4,4,4,1,1,1,1,0
101,sequence_47712,1,0,1,1,0,6,6,6,6,6,6,6,2,2,2,2,2,2,0,6,2,2,0,24,24,24,24,24
102,sequence_47714,1,0,1,1,0,6,6,6,6,6,6,6,2,2,2,2,2,2,0,6,2,2,0,24,24,24,24,24
103,sequence_47725,1,0,1,1,0,6,6,6,6,6,6,6,2,2,2,2,2,2,0,6,2,2,0,24,24,24,24,24
104,sequence_47669,0,2,2,0,5,5,2,2,2,2,0,12,12,12,12,12,12,12,5,5,5,5,5,5,2,0,27,27
105,sequence_47668,0,2,2,0,5,5,2,2,2,2,0,12,12,12,12,12,12,12,5,5,5,5,5,5,2,0,27,27
106,sequence_47670,0,2,2,0,5,5,2,2,2,2,0,12,12,12,12,12,12,12,5,5,5,5,5,5,2,0,5,5
107,sequence_47665,0,2,2,0,5,5,2,2,2,2,0,12,12,12,12,12,12,12,5,5,5,5,5,5,2,0,27,27
108,sequence_47661,0,2,2,0,5,5,2,2,2,2,0,12,12,12,12,12,12,12,5,5,5,5,5,5,2,0,5,5
109,sequence_47667,0,2,2,0,3,3,3,1,0,10,10,10,10,10,4,4,4,4,4,4,4,4,4,1,1,1,1,0
110,sequence_47726,0,2,2,0,3,3,3,1,0,3,3,3,3,1,0,16,16,16,16,16,16,7,7,7,7,7,7,7
111,sequence_47734,0,2,2,0,3,3,3,1,0,3,3,3,3,1,0,16,16,16,16,16,16,7,7,7,7,7,7,7
112,sequence_47811,0,2,2,0,3,3,3,1,0,3,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8
113,sequence_47662,0,2,2,0,3,3,3,1,0,3,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8
114,sequence_47731,0,2,2,0,5,5,2,2,2,2,0,4,4,4,1,0,1,0,12,12,12,12,12,12,5,5,2,2
115,sequence_47733,0,2,2,0,5,5,2,2,2,2,0,4,4,4,1,0,1,0,12,12,12,12,12,12,5,5,2,2
116,sequence_47732,0,2,2,0,3,3,3,1,0,3,3,3,3,1,0,16,16,16,16,16,16,7,7,7,7,7,7,7
117,sequence_47755,1,0,3,3,1,1,1,0,3,1,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,2,0,21
118,sequence_47746,0,2,2,0,5,5,2,2,2,2,0,4,4,4,1,0,1,0,12,12,12,12,12,12,5,5,2,2
119,sequence_47754,0,2,2,0,5,5,2,2,2,2,0,4,4,4,1,0,1,0,19,19,19,19,19,19,19,19,19,19
120,sequence_47753,0,2,2,0,5,5,2,2,2,2,0,4,4,4,1,0,1,0,19,19,19,19,19,19,19,19,19,19
121,sequence_47740,1,0,1,1,0,2,0,8,8,8,8,8,8,8,8,3,3,1,1,1,1,0,13,13,13,6,6,6
122,sequence_47742,1,0,1,1,0,2,0,8,8,8,8,8,8,8,8,3,3,1,1,1,1,0,13,13,13,6,6,6
123,sequence_47715,1,0,1,1,0,6,6,6,6,6,6,6,2,2,2,2,2,2,0,6,2,2,0,10,10,10,10,4
124,sequence_47718,1,0,1,1,0,6,6,6,6,6,6,6,2,2,2,2,2,2,0,6,2,2,0,24,24,24,24,24
125,sequence_47717,1,0,1,1,0,6,6,6,6,6,6,6,2,2,2,2,2,2,0,6,2,2,0,10,10,10,10,4
126,sequence_47720,0,2,2,0,3,3,3,1,0,10,10,10,10,10,4,4,4,4,4,4,4,4,4,1,1,1,1,0
127,sequence_47716,1,0,1,1,0,6,6,6,6,6,6,6,2,2,2,2,2,2,0,6,2,2,0,10,10,10,10,4
128,sequence_47719,1,0,1,1,0,6,6,6,6,6,6,6,2,2,2,2,2,2,0,6,2,2,0,10,10,10,10,4
129,sequence_47723,1,0,1,1,0,6,6,6,6,6,6,6,2,2,2,2,2,2,0,6,2,2,0,24,24,24,24,24
130,sequence_47722,1,0,1,1,0,6,6,6,6,6,6,6,2,2,2,2,2,2,0,6,2,2,0,24,24,24,24,24
131,sequence_47674,1,0,3,3,1,1,1,0,3,1,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,2,0,21
132,sequence_47676,1,0,1,1,0,2,0,8,8,8,8,8,8,8,8,3,3,1,1,1,1,0,13,13,13,6,6,6
133,sequence_47711,1,0,1,1,0,6,6,6,6,6,6,6,2,2,2,2,2,2,0,6,2,2,0,10,10,10,10,4
134,sequence_47739,1,0,1,1,0,2,0,8,8,8,8,8,8,8,8,3,3,1,1,1,1,0,13,13,13,6,6,6
135,sequence_47735,1,0,1,1,0,6,6,6,6,6,6,6,2,2,2,2,2,2,0,6,2,2,0,10,10,10,10,4
136,sequence_47793,1,0,3,3,1,1,1,0,4,4,4,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
137,sequence_47801,0,1,0,2,2,0,5,5,5,5,2,2,0,14,14,14,14,14,14,14,6,6,2,2,0,13,13,13
138,sequence_47805,1,0,3,3,1,1,1,0,4,4,4,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
139,sequence_47802,0,1,0,2,2,0,5,5,5,5,2,2,0,14,14,14,14,14,14,14,6,6,2,2,0,13,13,13
140,sequence_47794,1,0,3,3,1,1,1,0,4,4,4,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
141,sequence_47728,0,1,0,2,2,0,5,5,5,5,2,2,0,7,7,7,7,3,3,3,3,1,1,0,12,12,12,12
142,sequence_47808,0,1,0,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
143,sequence_47792,0,1,0,2,2,0,5,5,5,5,2,2,0,7,7,7,7,3,3,3,3,1,1,0,12,12,12,12
144,sequence_47791,1,0,3,3,1,1,1,0,4,4,4,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
145,sequence_47788,0,1,0,2,2,0,5,5,5,5,2,2,0,14,14,14,14,14,14,14,6,6,2,2,0,13,13,13
146,sequence_47729,0,1,0,2,2,0,5,5,5,5,2,2,0,7,7,7,7,3,3,3,3,1,1,0,12,12,12,12
147,sequence_47809,0,1,0,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
148,sequence_47737,0,1,0,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
149,sequence_47810,0,1,0,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
150,sequence_47766,0,1,0,2,2,0,5,5,5,5,2,2,0,14,14,14,14,14,14,14,6,6,2,2,0,13,13,13
151,sequence_47736,0,1,0,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
