,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
94,sequence_47761,6,2,6,6,6,6,6,6,6,6
95,sequence_47764,6,2,6,6,6,6,6,6,6,6
96,sequence_47763,5,2,5,5,5,5,5,5,5,5
97,sequence_47699,5,6,5,5,5,5,5,5,5,5
98,sequence_47687,10,10,10,10,10,10,10,10,10,10
99,sequence_47693,5,6,5,5,5,5,5,5,5,5
100,sequence_47690,8,8,8,8,8,8,8,8,8,8
101,sequence_47712,5,6,5,5,5,5,5,5,5,5
102,sequence_47714,9,9,9,9,9,9,9,9,9,9
103,sequence_47725,5,6,5,5,5,5,5,5,5,5
104,sequence_47669,7,7,7,7,7,7,7,7,7,7
105,sequence_47668,7,7,7,7,7,7,7,7,7,7
106,sequence_47670,8,8,8,8,8,8,8,8,8,8
107,sequence_47665,8,8,8,8,8,8,8,8,8,8
108,sequence_47661,8,8,8,8,8,8,8,8,8,8
109,sequence_47667,8,8,8,8,8,8,8,8,8,8
110,sequence_47726,2,3,2,2,2,2,2,2,2,2
111,sequence_47734,2,3,2,2,2,2,2,2,2,2
112,sequence_47811,2,3,2,2,2,2,2,2,2,2
113,sequence_47662,2,3,2,2,2,2,2,2,2,2
114,sequence_47731,2,3,2,2,2,2,2,2,2,2
115,sequence_47733,8,8,8,8,8,8,8,8,8,8
116,sequence_47732,2,3,2,2,2,2,2,2,2,2
117,sequence_47755,9,9,9,9,9,9,9,9,9,9
118,sequence_47746,9,9,9,9,9,9,9,9,9,9
119,sequence_47754,8,8,8,8,8,8,8,8,8,8
120,sequence_47753,9,9,9,9,9,9,9,9,9,9
121,sequence_47740,9,9,9,9,9,9,9,9,9,9
122,sequence_47742,9,9,9,9,9,9,9,9,9,9
123,sequence_47715,5,6,5,5,5,5,5,5,5,5
124,sequence_47718,5,6,5,5,5,5,5,5,5,5
125,sequence_47717,5,6,5,5,5,5,5,5,5,5
126,sequence_47720,10,10,10,10,10,10,10,10,10,10
127,sequence_47716,10,10,10,10,10,10,10,10,10,10
128,sequence_47719,10,10,10,10,10,10,10,10,10,10
129,sequence_47723,5,6,5,5,5,5,5,5,5,5
130,sequence_47722,5,6,5,5,5,5,5,5,5,5
131,sequence_47674,4,5,4,4,4,4,4,4,4,4
132,sequence_47676,5,6,5,5,5,5,5,5,5,5
133,sequence_47711,5,6,5,5,5,5,5,5,5,5
134,sequence_47739,9,9,9,9,9,9,9,9,9,9
135,sequence_47735,5,6,5,5,5,5,5,5,5,5
136,sequence_47793,11,11,11,11,11,11,11,11,11,11
137,sequence_47801,12,12,12,12,12,12,12,12,12,12
138,sequence_47805,11,11,11,11,11,11,11,11,11,11
139,sequence_47802,12,12,12,12,12,12,12,12,12,12
140,sequence_47794,11,11,11,11,11,11,11,11,11,11
141,sequence_47728,1,1,1,1,1,1,1,1,1,1
142,sequence_47808,13,13,13,13,13,13,13,13,13,13
143,sequence_47792,12,12,12,12,12,12,12,12,12,12
144,sequence_47791,11,11,11,11,11,11,11,11,11,11
145,sequence_47788,12,12,12,12,12,12,12,12,12,12
146,sequence_47729,1,1,1,1,1,1,1,1,1,1
147,sequence_47809,13,13,13,13,13,13,13,13,13,13
148,sequence_47737,13,13,13,13,13,13,13,13,13,13
149,sequence_47810,12,12,12,12,12,12,12,12,12,12
150,sequence_47766,12,12,12,12,12,12,12,12,12,12
151,sequence_47736,13,13,13,13,13,13,13,13,13,13
