,secuencia,aglomerative-2,aglomerative-3,aglomerative-4,aglomerative-5,aglomerative-6,aglomerative-7,aglomerative-8,aglomerative-9,aglomerative-10,aglomerative-11,aglomerative-12,aglomerative-13,aglomerative-14,aglomerative-15,aglomerative-16,aglomerative-17,aglomerative-18,aglomerative-19,aglomerative-20,aglomerative-21,aglomerative-22,aglomerative-23,aglomerative-24,aglomerative-25,aglomerative-26,aglomerative-27,aglomerative-28,aglomerative-29
76,sequence_20041,0,2,2,2,0,6,6,6,6,6,2,2,0,3,3,3,3,3,3,1,0,4,1,1,1,0,27,27
77,sequence_19415,0,0,3,3,3,1,0,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
78,sequence_20035,0,2,2,2,0,3,3,1,0,4,4,1,1,0,12,12,12,12,12,12,12,12,12,5,12,12,5,2
79,sequence_20051,0,2,2,2,0,3,3,1,0,4,4,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
80,sequence_19397,0,0,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,20,20,20,20,20,20
81,sequence_19394,0,0,0,0,2,2,2,2,2,2,0,10,10,10,10,10,4,1,1,0,21,21,21,21,21,21,21,21
82,sequence_19374,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,12,25,25,12,5
83,sequence_19378,0,0,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,23,23,23,23,23,23
84,sequence_19441,0,0,0,4,4,4,1,0,3,3,3,3,3,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10
85,sequence_19433,0,0,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,20,20,20,20,20,20
86,sequence_20062,0,2,2,2,0,6,6,6,6,6,2,2,0,3,3,3,3,3,3,1,0,4,1,1,1,0,25,25
87,sequence_19393,0,0,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,20,20,20,20,20,20
88,sequence_20065,0,2,2,2,0,6,6,6,6,6,2,2,0,3,3,3,3,3,3,1,0,22,22,22,22,22,22,22
89,sequence_19383,0,0,0,4,4,4,1,0,3,3,3,3,3,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10
90,sequence_19422,0,0,0,0,2,2,2,2,2,2,0,10,10,10,10,10,4,1,1,0,17,17,17,17,17,17,17,17
91,sequence_19495,0,0,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,20,20,20,20,20,20
92,sequence_19431,0,0,0,0,5,5,5,5,5,5,5,5,2,2,0,4,1,0,6,6,6,6,6,6,6,6,6,6
93,sequence_20058,0,2,2,2,0,3,3,1,0,4,4,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
94,sequence_19488,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,24,24,24,24,24
95,sequence_19375,0,0,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,23,23,23,23,23,23
96,sequence_19511,1,1,1,1,1,0,4,4,4,1,1,0,6,6,6,6,6,6,2,2,2,2,2,0,5,5,2,0
97,sequence_53065,0,2,2,2,0,3,3,1,0,10,10,4,4,4,4,1,0,9,9,20,20,20,9,9,9,9,9,9
98,sequence_53074,0,2,2,2,0,6,6,6,6,6,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
99,sequence_20050,0,2,2,2,0,3,3,1,0,4,4,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
100,sequence_19515,0,0,0,0,2,2,2,2,2,2,0,12,12,12,5,5,5,5,5,5,5,5,5,2,2,2,0,12
101,sequence_20057,0,2,2,2,0,3,3,1,0,4,4,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
102,sequence_19438,0,0,3,3,3,1,0,3,1,0,6,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
103,sequence_19486,0,0,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,20,20,20,20,20,20
104,sequence_19389,0,0,0,0,2,2,2,2,2,2,0,10,10,10,10,10,4,1,1,0,17,17,17,17,17,17,17,17
105,sequence_19468,0,0,0,0,5,5,5,5,5,5,5,5,2,2,0,4,1,0,19,19,19,19,19,19,19,19,19,19
106,sequence_20068,0,2,2,2,0,6,6,6,6,6,2,2,0,3,3,3,3,3,3,1,0,4,1,1,1,0,25,25
107,sequence_19420,0,0,0,0,5,5,5,5,5,5,5,5,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
108,sequence_20076,0,2,2,2,0,6,6,6,6,6,2,2,0,3,3,3,3,3,3,1,0,4,1,1,1,0,25,25
109,sequence_20070,0,2,2,2,0,3,3,1,0,4,4,1,1,0,12,12,12,12,12,12,12,12,12,5,12,12,5,2
110,sequence_19399,0,0,0,0,2,2,2,2,2,2,0,10,10,10,10,10,4,1,1,0,21,21,21,21,21,21,21,21
111,sequence_19436,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,24,24,24,24,24
112,sequence_19492,0,0,0,0,5,5,5,5,5,5,5,5,2,2,0,4,1,0,6,6,6,6,6,6,6,6,6,6
113,sequence_19445,1,1,1,1,1,0,4,4,4,1,1,0,6,6,6,6,6,6,2,2,2,2,2,0,5,5,2,0
114,sequence_19403,1,1,1,1,1,0,4,4,4,1,1,0,5,5,2,2,2,2,0,8,3,3,3,3,3,1,1,1
115,sequence_19428,0,0,0,0,5,5,5,5,5,5,5,5,2,2,0,4,1,0,6,6,6,6,6,6,6,6,6,6
116,sequence_19377,0,0,0,0,2,2,2,2,2,2,0,10,10,10,10,10,4,1,1,0,21,21,21,21,21,21,21,21
117,sequence_19427,0,0,3,3,3,1,0,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
118,sequence_19521,1,1,1,1,1,0,4,4,4,1,1,0,5,5,2,2,2,2,0,8,3,3,3,3,3,1,1,1
119,sequence_20045,0,2,2,2,0,3,3,1,0,4,4,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
120,sequence_19412,0,0,3,3,3,1,0,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
121,sequence_19508,0,0,0,0,2,2,2,2,2,2,0,10,10,10,10,10,4,1,1,0,17,17,17,17,17,17,17,17
122,sequence_53080,0,2,2,2,0,6,6,6,6,6,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
123,sequence_20073,0,2,2,2,0,3,3,1,0,4,4,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
124,sequence_19442,0,0,0,4,4,4,1,0,3,3,3,3,3,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10
125,sequence_53077,1,1,1,1,1,0,4,4,4,1,1,0,6,6,6,6,6,6,2,2,2,2,2,0,0,7,7,7
126,sequence_19429,1,1,1,1,1,0,4,4,4,1,1,0,6,6,6,6,6,6,2,2,2,2,2,0,5,5,2,0
127,sequence_19416,0,0,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,23,23,23,23,23,23
128,sequence_20055,0,2,2,2,0,6,6,6,6,6,2,2,0,3,3,3,3,3,3,1,0,22,22,22,22,22,22,22
129,sequence_19388,0,0,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,23,23,23,23,23,23
130,sequence_20049,0,2,2,2,0,3,3,1,0,4,4,1,1,0,12,12,12,12,12,12,12,12,12,5,12,12,5,2
131,sequence_20059,0,2,2,2,0,6,6,6,6,6,2,2,0,3,3,3,3,3,3,1,0,4,1,1,1,0,27,27
132,sequence_19467,0,0,3,3,3,1,0,3,1,0,6,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
133,sequence_19373,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,12,25,25,12,5
134,sequence_19396,0,0,0,0,5,5,5,5,5,5,5,5,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
135,sequence_19527,0,0,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,23,23,23,23,23,23
136,sequence_19435,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,12,25,25,12,5
137,sequence_53069,0,2,2,2,0,6,6,6,6,6,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
138,sequence_19418,0,0,0,0,2,2,2,2,2,2,0,10,10,10,10,10,4,1,1,0,17,17,17,17,17,17,17,17
139,sequence_20075,0,2,2,2,0,3,3,1,0,4,4,1,1,0,12,12,12,12,12,12,12,12,12,5,12,12,5,2
140,sequence_19423,0,0,3,3,3,1,0,3,1,0,6,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
141,sequence_19516,0,0,0,0,5,5,5,5,5,5,5,5,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
142,sequence_19512,1,1,1,1,1,0,4,4,4,1,1,0,5,5,2,2,2,2,0,9,9,9,4,4,4,4,4,4
143,sequence_19387,0,0,0,0,5,5,5,5,5,5,5,5,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
144,sequence_53061,1,1,1,1,1,0,4,4,4,1,1,0,6,6,6,6,6,6,2,2,2,2,2,0,0,7,7,7
145,sequence_19448,0,0,0,0,5,5,5,5,5,5,5,5,2,2,0,4,1,0,19,19,19,19,19,19,19,19,19,19
146,sequence_19469,0,0,0,0,2,2,2,2,2,2,0,12,12,12,5,5,5,5,5,5,5,5,5,2,2,2,0,12
147,sequence_19449,0,0,3,3,3,1,0,3,1,0,6,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
148,sequence_53063,0,2,2,2,0,3,3,1,0,10,10,4,4,4,4,1,0,9,9,20,20,20,9,9,9,9,9,9
149,sequence_19457,0,0,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,20,20,20,20,20,20
150,sequence_19466,0,0,0,4,4,4,1,0,3,3,3,3,3,1,1,0,17,17,17,17,8,8,8,8,8,8,8,8
151,sequence_19494,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,12,25,25,12,5
152,sequence_19454,0,0,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,20,20,20,20,20,20
153,sequence_19529,0,0,0,0,2,2,2,2,2,2,0,10,10,10,10,10,4,1,1,0,17,17,17,17,17,17,17,17
154,sequence_19426,0,0,3,3,3,1,0,3,1,0,6,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
155,sequence_19491,0,0,0,0,2,2,2,2,2,2,0,10,10,10,10,10,4,1,1,0,21,21,21,21,21,21,21,21
156,sequence_19421,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,12,25,25,12,5
157,sequence_19514,0,0,0,0,2,2,2,2,2,2,0,12,12,12,5,5,5,5,5,5,5,5,5,2,2,2,0,12
158,sequence_19368,0,0,3,3,3,1,0,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
159,sequence_19437,0,0,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,23,23,23,23,23,23
160,sequence_20044,0,2,2,2,0,6,6,6,6,6,2,2,0,3,3,3,3,3,3,1,0,4,1,1,1,0,27,27
161,sequence_19501,0,0,0,0,5,5,5,5,5,5,5,5,2,2,0,4,1,0,6,6,6,6,6,6,6,6,6,6
162,sequence_20074,0,2,2,2,0,3,3,1,0,4,4,1,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
163,sequence_19395,0,0,0,0,5,5,5,5,5,5,5,5,2,2,0,4,1,0,6,6,6,6,6,6,6,6,6,6
164,sequence_19510,0,0,0,0,2,2,2,2,2,2,0,10,10,10,10,10,4,1,1,0,17,17,17,17,17,17,17,17
165,sequence_19489,0,0,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,23,23,23,23,23,23
166,sequence_19440,0,0,0,4,4,4,1,0,3,3,3,3,3,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10
167,sequence_19408,0,0,0,0,2,2,2,2,2,2,0,12,12,12,5,5,5,5,5,5,5,5,5,2,2,2,0,28
168,sequence_53076,1,1,1,1,1,0,4,4,4,1,1,0,6,6,6,6,6,6,2,2,2,2,2,0,0,7,7,7
169,sequence_19372,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,24,24,24,24,24
170,sequence_19507,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,24,24,24,24,24
171,sequence_20066,0,2,2,2,0,6,6,6,6,6,2,2,0,3,3,3,3,3,3,1,0,22,22,22,22,22,22,22
172,sequence_19524,0,0,0,0,2,2,2,2,2,2,0,10,10,10,10,10,4,1,1,0,17,17,17,17,17,17,17,17
173,sequence_19414,0,0,0,4,4,4,1,0,3,3,3,3,3,1,1,0,17,17,17,17,8,8,8,8,8,8,8,8
174,sequence_19485,0,0,3,3,3,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,20,20,20,20,20,20
175,sequence_19384,0,0,3,3,3,1,0,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
176,sequence_19493,0,0,0,0,5,5,5,5,5,5,5,5,2,2,0,4,1,0,19,19,19,19,19,19,19,19,19,19
177,sequence_19484,1,1,1,1,1,0,4,4,4,1,1,0,6,6,6,6,6,6,2,2,2,2,2,0,0,7,7,7
178,sequence_53073,0,2,2,2,0,6,6,6,6,6,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
179,sequence_20034,1,1,1,1,1,0,4,4,4,1,1,0,5,5,2,2,2,2,0,9,9,9,4,4,4,4,4,4
180,sequence_19456,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,12,25,25,12,5
181,sequence_53067,0,2,2,2,0,3,3,1,0,10,10,4,4,4,4,1,0,9,9,20,20,20,9,9,9,9,9,9
182,sequence_19502,0,0,0,4,4,4,1,0,3,3,3,3,3,1,1,0,17,17,17,17,8,8,8,8,8,8,8,8
183,sequence_20053,0,2,2,2,0,6,6,6,6,6,2,2,0,3,3,3,3,3,3,1,0,4,1,1,1,0,25,25
184,sequence_19355,0,0,0,0,2,2,2,2,2,2,0,12,12,12,5,5,5,5,5,5,5,5,5,2,2,2,0,28
185,sequence_19365,0,0,0,0,5,5,5,5,5,5,5,5,2,2,0,4,1,0,6,6,6,6,6,6,6,6,6,6
186,sequence_20047,0,2,2,2,0,6,6,6,6,6,2,2,0,3,3,3,3,3,3,1,0,4,1,1,1,0,25,25
187,sequence_19528,0,0,0,0,5,5,5,5,5,5,5,5,2,2,0,4,1,0,19,19,19,19,19,19,19,19,19,19
188,sequence_19455,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,12,25,25,12,5
189,sequence_19479,0,0,0,0,5,5,5,5,5,5,5,5,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
190,sequence_19452,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,12,25,25,12,5
191,sequence_19407,0,0,0,0,5,5,5,5,5,5,5,5,2,2,0,4,1,0,6,6,6,6,6,6,6,6,6,6
192,sequence_19444,0,0,0,4,4,4,1,0,3,3,3,3,3,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10
193,sequence_19499,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,24,24,24,24,24
194,sequence_19487,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,12,25,25,12,5
195,sequence_19398,0,0,0,0,2,2,2,2,2,2,0,10,10,10,10,10,4,1,1,0,17,17,17,17,17,17,17,17
196,sequence_19424,0,0,3,3,3,1,0,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
197,sequence_20037,0,2,2,2,0,6,6,6,6,6,2,2,0,3,3,3,3,3,3,1,0,4,1,1,1,0,25,25
198,sequence_53058,0,2,2,2,0,3,3,1,0,4,4,1,1,0,12,12,12,12,12,12,12,12,12,5,12,12,5,2
199,sequence_19458,1,1,1,1,1,0,4,4,4,1,1,0,6,6,6,6,6,6,2,2,2,2,2,0,0,26,26,26
200,sequence_19470,0,0,0,4,4,4,1,0,3,3,3,3,3,1,1,0,17,17,17,17,8,8,8,8,8,8,8,8
201,sequence_19364,0,0,0,0,5,5,5,5,5,5,5,5,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
202,sequence_19366,0,0,0,4,4,4,1,0,3,3,3,3,3,1,1,0,17,17,17,17,8,8,8,8,8,8,8,8
203,sequence_19361,0,0,0,4,4,4,1,0,3,3,3,3,3,1,1,0,17,17,17,17,8,8,8,8,8,8,8,8
204,sequence_19358,0,0,0,0,2,2,2,2,2,2,0,12,12,12,5,5,5,5,5,5,5,5,5,2,2,2,0,28
205,sequence_19360,0,0,3,3,3,1,0,3,1,0,6,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
206,sequence_19474,0,0,3,3,3,1,0,3,1,0,6,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
207,sequence_53060,0,2,2,2,0,6,6,6,6,6,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
