,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
52,sequence_19406,0,2,2,3,3,3,3,0,7,2,2,7,3,13,10,4,6,0,17,11,18,10,21,10,12,15,9,18
53,sequence_19405,0,0,0,0,0,4,0,5,1,8,3,9,7,0,3,7,8,14,12,20,11,17,1,2,10,5,7,11
54,sequence_19382,0,0,0,0,0,4,2,5,1,8,3,9,7,0,3,7,13,11,12,20,14,17,1,11,10,21,26,14
55,sequence_20067,0,0,0,2,5,1,7,6,8,7,11,6,0,5,11,11,7,8,18,12,7,11,13,9,3,4,6,7
56,sequence_19409,0,0,3,4,2,6,4,8,6,3,1,12,10,3,8,1,2,9,1,6,4,0,6,22,0,26,14,25
57,sequence_19354,0,2,2,3,3,3,3,0,7,2,2,7,3,13,10,4,6,0,17,11,18,10,21,10,12,15,9,18
58,sequence_20040,0,2,2,2,5,1,7,7,2,4,4,5,13,8,9,5,11,10,7,16,2,16,11,14,8,25,23,2
59,sequence_19370,1,1,1,1,1,5,6,4,4,0,6,1,1,11,14,12,15,16,14,2,15,1,7,20,14,24,21,15
60,sequence_19432,0,2,2,3,3,2,5,7,5,5,10,0,6,2,0,15,5,6,2,10,12,2,16,13,4,0,8,12
61,sequence_19371,0,0,0,0,0,4,0,5,9,10,9,2,9,6,7,16,3,12,15,19,0,6,2,2,5,6,0,0
62,sequence_19434,0,0,3,4,2,6,4,3,3,1,5,3,8,14,13,10,10,4,8,14,6,8,17,16,6,13,16,6
63,sequence_19505,0,0,0,0,0,4,2,5,9,10,9,2,9,6,7,16,13,11,15,8,14,6,2,23,5,21,26,14
64,sequence_53070,0,0,3,4,2,6,4,3,3,1,5,3,8,7,13,14,9,4,8,14,13,8,5,5,6,12,16,13
65,sequence_19392,0,0,3,4,2,6,4,3,3,1,5,3,8,14,13,10,10,4,8,14,6,8,17,16,6,13,16,6
66,sequence_19357,0,2,2,3,3,2,5,2,5,5,7,0,11,10,4,3,0,15,16,9,3,5,18,0,15,11,4,3
67,sequence_20056,1,1,1,1,1,5,6,4,4,0,6,10,1,4,5,6,4,16,11,13,10,1,7,1,1,2,15,10
68,sequence_19526,0,0,3,4,2,6,4,3,3,1,5,3,8,14,13,10,12,4,19,5,6,20,9,16,17,13,17,23
69,sequence_20046,0,0,3,2,5,1,7,6,8,7,11,6,0,12,6,11,7,8,18,4,7,3,14,12,23,4,22,22
70,sequence_19443,0,0,0,0,0,4,0,5,1,8,3,9,7,0,3,7,8,14,12,20,11,17,1,15,21,5,7,11
71,sequence_19410,0,2,2,3,3,3,3,0,7,2,2,7,3,13,10,4,6,0,6,11,18,10,21,10,12,10,9,18
72,sequence_19390,0,0,3,4,2,6,4,3,3,1,5,3,8,14,2,10,10,4,19,14,13,8,17,5,6,12,16,13
73,sequence_19439,0,0,3,4,2,6,4,8,6,3,1,12,10,3,8,1,2,9,1,6,4,0,5,6,19,9,14,13
74,sequence_20071,0,0,3,2,5,1,7,6,8,7,11,6,0,12,6,11,16,5,18,4,16,3,14,9,23,4,18,16
75,sequence_19451,0,2,2,3,3,2,5,2,5,5,7,0,11,10,4,3,0,15,16,9,3,5,18,0,15,11,25,3
76,sequence_20041,0,2,2,2,5,3,7,0,2,4,4,5,13,8,9,5,16,10,17,18,16,16,15,14,7,25,18,16
77,sequence_19415,0,2,2,3,3,3,3,0,7,2,2,7,3,13,10,4,6,0,6,11,18,10,21,10,12,10,9,18
78,sequence_20035,0,0,3,2,5,1,7,6,8,7,11,6,0,12,6,11,7,8,18,4,7,3,14,12,23,4,22,22
79,sequence_20051,0,0,0,2,5,1,7,6,8,4,11,6,13,5,11,14,7,12,4,7,7,21,13,12,3,25,19,7
80,sequence_19397,0,2,2,3,3,2,5,7,5,5,10,0,6,2,0,15,5,6,2,10,12,2,16,13,4,0,8,12
81,sequence_19394,0,0,0,0,0,4,0,5,9,10,9,8,9,6,7,8,3,2,3,0,21,4,22,24,18,3,13,21
82,sequence_19374,0,0,3,4,2,6,4,3,3,1,5,3,8,14,2,10,10,4,19,14,13,8,17,5,6,12,16,13
83,sequence_19378,0,2,2,3,3,3,3,0,7,2,10,7,3,2,0,15,17,0,6,10,8,2,15,19,7,18,11,8
84,sequence_19441,0,0,0,0,0,4,0,5,1,8,3,9,7,0,3,7,8,14,12,20,11,17,1,15,21,5,7,11
85,sequence_19433,0,2,2,3,3,2,5,7,5,5,10,0,6,2,0,15,5,6,2,10,12,2,16,13,4,0,8,12
86,sequence_20062,0,2,2,2,5,1,7,6,2,7,4,5,5,8,12,5,11,10,7,18,2,16,4,7,8,8,2,2
87,sequence_19393,0,2,2,3,3,2,5,7,5,5,10,0,6,2,0,15,5,6,2,10,12,2,16,13,4,0,4,12
88,sequence_20065,0,2,2,2,5,1,7,7,2,4,4,5,13,8,9,5,11,10,7,16,2,16,11,14,8,25,23,2
89,sequence_19383,0,0,0,0,0,4,0,5,1,8,3,9,7,0,3,7,8,14,12,20,11,17,1,15,21,5,7,11
90,sequence_19422,0,0,0,0,0,4,0,5,9,10,9,2,9,6,7,16,3,12,15,19,0,6,2,8,5,6,0,0
91,sequence_19495,0,2,2,3,3,2,5,7,5,5,10,0,6,2,0,15,5,6,2,10,12,2,16,13,4,0,8,12
92,sequence_19431,0,0,3,4,2,6,2,3,3,1,5,3,8,14,13,0,14,4,8,14,13,12,17,16,6,1,16,13
93,sequence_20058,0,0,0,2,5,1,7,6,8,7,11,6,0,5,11,11,7,8,18,12,7,11,13,9,3,4,6,7
94,sequence_19488,0,0,3,4,2,6,4,3,3,1,5,3,8,14,2,10,12,4,19,5,13,20,9,5,17,12,17,23
95,sequence_19375,0,2,2,3,3,3,3,0,7,2,10,7,3,2,0,15,17,0,6,10,8,2,15,19,7,18,11,8
96,sequence_19511,1,1,1,1,1,5,6,4,4,0,6,10,4,4,5,13,4,1,14,13,10,1,7,1,1,2,15,10
97,sequence_53065,0,0,0,0,0,4,0,6,8,8,11,11,0,5,11,14,8,14,18,7,11,21,13,21,24,16,6,27
98,sequence_53074,0,2,2,2,5,2,5,2,2,9,7,5,5,10,12,5,11,17,13,1,19,22,18,0,2,20,25,19
99,sequence_20050,0,0,0,2,5,1,7,6,8,7,11,6,0,5,11,11,7,8,18,12,7,21,13,9,3,4,6,7
100,sequence_19515,0,0,0,0,0,4,0,5,1,8,3,8,7,0,3,8,8,2,3,0,11,4,1,2,10,3,13,11
101,sequence_20057,0,0,0,2,5,1,7,6,8,7,11,6,0,5,11,11,7,8,18,12,7,11,13,9,3,4,6,7
102,sequence_19438,0,2,2,3,3,2,5,2,5,5,7,0,11,10,4,3,0,15,16,1,9,5,3,4,2,11,25,9
103,sequence_19486,0,2,2,3,3,2,5,7,5,5,10,0,6,2,0,15,5,6,2,10,12,2,16,13,4,0,8,12
104,sequence_19389,0,0,0,0,0,4,0,5,9,10,9,2,9,6,7,16,3,12,15,19,0,6,2,8,5,6,0,0
105,sequence_19468,0,0,0,0,0,4,2,5,1,8,3,9,7,0,3,7,13,11,12,8,14,17,19,11,10,21,26,14
106,sequence_20068,0,2,2,2,5,1,7,6,2,7,4,5,5,8,12,5,11,10,7,18,2,16,4,7,8,8,2,2
107,sequence_19420,0,2,2,3,3,2,2,7,5,5,10,0,6,2,0,15,5,6,6,10,20,2,10,23,25,1,11,20
108,sequence_20076,0,2,2,2,5,1,7,2,2,7,4,5,5,8,12,5,11,10,7,18,16,16,4,7,8,8,2,16
109,sequence_20070,0,0,3,2,5,1,7,6,8,7,11,6,0,12,6,11,7,5,18,4,7,3,14,9,23,4,22,22
110,sequence_19399,0,0,0,0,0,4,0,5,9,10,9,8,9,6,7,8,3,2,3,0,21,4,22,24,18,3,13,21
111,sequence_19436,0,0,3,4,2,6,4,3,3,1,5,3,8,14,13,10,12,4,19,5,13,20,9,16,17,13,17,23
112,sequence_19492,0,0,3,4,2,6,2,3,3,1,5,3,8,14,13,0,14,4,8,14,6,12,17,23,6,1,16,6
113,sequence_19445,1,1,1,1,1,5,6,4,4,0,6,10,1,11,14,12,4,16,14,2,15,1,7,1,14,23,15,15
114,sequence_19403,1,1,1,1,1,5,6,4,4,0,0,10,4,1,5,13,15,18,0,17,1,14,8,18,13,2,5,28
115,sequence_19428,0,0,3,4,2,6,2,8,6,3,1,12,10,3,8,0,14,3,5,5,14,12,19,6,16,1,17,25
116,sequence_19377,0,0,0,0,0,4,0,5,9,10,9,8,9,6,7,8,3,2,3,0,21,4,22,24,18,3,13,21
117,sequence_19427,0,2,2,3,3,3,3,0,7,2,2,7,3,13,10,4,6,0,17,11,18,10,21,10,12,15,9,18
118,sequence_19521,1,1,1,1,4,0,1,1,0,6,8,4,12,9,1,2,1,18,9,3,5,14,20,3,9,7,1,28
119,sequence_20045,0,0,0,2,5,1,7,6,8,7,11,6,0,5,11,11,7,8,18,12,7,21,13,9,3,4,6,7
120,sequence_19412,0,2,2,3,3,3,3,0,7,2,2,7,3,13,10,4,6,0,17,11,18,10,21,10,12,15,9,18
121,sequence_19508,0,0,0,0,0,4,0,5,9,10,9,2,9,6,7,16,3,12,15,19,0,6,2,8,5,6,0,0
122,sequence_53080,0,2,2,2,5,2,5,2,2,9,7,11,5,10,12,3,0,17,13,1,19,22,3,4,2,20,25,19
123,sequence_20073,0,0,0,2,5,1,7,6,8,7,11,6,0,5,11,11,7,8,18,12,7,11,13,9,3,4,6,7
124,sequence_19442,0,0,3,4,2,6,4,8,6,3,1,12,10,3,8,1,2,9,1,6,4,0,5,6,0,26,14,13
125,sequence_53077,1,1,1,1,1,5,6,4,4,0,0,10,4,1,5,12,4,13,0,17,1,7,8,18,13,17,20,26
126,sequence_19429,1,1,1,1,1,5,6,4,4,0,6,10,1,11,14,12,4,16,14,2,15,1,7,1,14,23,15,15
127,sequence_19416,0,2,2,3,3,3,3,0,7,2,2,7,3,2,10,15,17,0,17,11,8,10,15,19,7,18,11,8
128,sequence_20055,0,2,2,2,5,1,7,7,2,4,4,5,13,8,9,5,11,10,7,16,2,16,11,14,8,25,23,2
129,sequence_19388,0,2,2,3,3,3,3,0,7,2,2,7,3,2,10,15,17,0,17,11,8,10,15,19,7,18,11,8
130,sequence_20049,0,0,3,2,5,1,2,6,8,4,4,6,2,12,6,0,14,3,4,4,6,3,14,12,23,19,19,22
131,sequence_20059,0,2,2,2,5,3,7,0,2,7,2,5,5,13,12,4,16,5,17,18,16,16,4,7,12,8,18,16
132,sequence_19467,0,2,2,3,3,2,5,2,5,5,7,0,11,10,4,3,0,15,16,1,9,13,3,4,2,11,25,9
133,sequence_19373,0,0,3,4,2,6,4,3,3,1,5,3,8,14,2,10,10,4,8,14,6,8,17,5,6,12,16,6
134,sequence_19396,0,2,2,3,3,3,3,0,7,2,2,7,3,2,10,15,17,0,6,10,20,10,10,19,7,18,11,20
135,sequence_19527,0,2,2,3,3,3,3,0,7,2,2,7,3,2,10,15,17,0,17,10,8,10,15,19,7,18,11,8
136,sequence_19435,0,0,3,4,2,6,4,3,3,1,5,3,8,14,13,10,10,4,8,14,6,8,17,16,6,13,16,6
137,sequence_53069,0,2,2,2,5,2,5,2,2,9,7,11,5,10,12,3,0,17,13,9,19,22,3,4,15,20,4,19
138,sequence_19418,0,0,0,0,0,4,0,5,9,10,9,2,9,6,7,16,3,12,15,19,0,6,2,8,5,6,0,0
139,sequence_20075,0,0,3,2,5,1,2,6,8,7,1,6,0,12,6,11,14,3,10,4,7,3,14,9,23,1,22,22
140,sequence_19423,0,2,2,3,3,2,5,2,5,5,7,0,11,10,4,3,0,15,16,1,9,5,3,4,2,11,25,9
141,sequence_19516,0,2,2,3,3,2,5,2,5,5,7,0,11,10,4,3,0,15,16,1,9,5,10,0,25,11,25,9
142,sequence_19512,1,1,1,1,1,5,6,4,4,0,6,1,1,11,14,2,15,1,14,13,10,19,23,20,1,24,21,10
143,sequence_19387,0,2,2,3,3,3,3,0,7,2,2,7,3,13,10,4,6,0,6,11,20,10,10,10,25,10,9,20
144,sequence_53061,1,1,1,1,1,5,6,4,4,0,6,10,4,1,5,6,15,1,11,13,10,1,7,1,1,17,12,10
145,sequence_19448,0,0,0,0,0,4,2,5,1,8,3,9,7,0,3,7,13,11,12,8,14,17,19,11,10,21,26,14
146,sequence_19469,0,0,0,0,0,4,2,5,1,8,3,8,7,0,3,8,13,11,5,8,14,17,19,11,10,21,26,14
147,sequence_19449,0,2,2,3,3,2,5,2,5,5,7,0,11,10,4,3,0,15,16,1,9,5,3,4,15,11,25,9
148,sequence_53063,0,0,0,0,0,4,0,6,8,8,11,11,7,5,11,14,8,14,12,7,11,21,13,21,24,16,7,27
149,sequence_19457,0,2,2,3,3,2,5,7,5,5,10,0,6,2,0,15,5,6,2,10,12,2,16,13,4,0,8,12
150,sequence_19466,0,0,3,4,2,6,4,8,6,3,1,12,10,3,8,1,2,9,1,6,4,0,6,6,19,9,3,4
151,sequence_19494,0,0,3,4,2,6,4,3,3,1,5,3,8,14,13,10,10,4,8,14,6,8,17,16,6,13,16,6
152,sequence_19454,0,2,2,3,3,2,5,7,5,5,10,0,6,2,0,15,5,6,2,10,12,2,16,13,4,0,8,12
153,sequence_19529,0,0,0,0,0,4,0,5,9,10,9,2,9,6,7,16,3,12,15,19,0,6,2,8,5,6,0,0
154,sequence_19426,0,2,2,3,3,2,5,2,5,5,7,0,11,10,4,3,0,15,16,1,3,5,18,0,2,11,25,3
155,sequence_19491,0,0,0,0,0,4,0,5,9,10,9,8,9,6,7,8,3,2,3,0,21,4,22,24,18,3,13,21
156,sequence_19421,0,0,3,4,2,6,4,3,3,1,5,3,8,14,13,10,10,4,8,14,6,8,17,16,6,13,16,6
157,sequence_19514,0,0,0,0,0,4,0,5,1,8,3,9,7,0,3,7,8,14,12,20,11,17,1,2,10,5,7,11
158,sequence_19368,0,2,2,3,3,3,3,0,7,2,2,7,3,13,10,4,6,0,6,11,18,10,21,10,12,10,9,18
159,sequence_19437,0,2,2,3,3,3,3,0,7,2,10,7,6,2,0,15,17,0,6,10,8,2,15,19,7,18,11,8
160,sequence_20044,0,2,2,2,5,3,7,0,2,7,2,5,5,13,12,4,16,5,17,18,16,16,4,7,12,8,18,16
161,sequence_19501,0,0,3,4,2,6,2,8,6,3,1,12,10,3,8,0,14,3,10,6,14,12,19,6,16,1,14,25
162,sequence_20074,0,0,0,2,5,1,7,6,8,7,11,6,0,5,11,11,7,8,18,12,7,11,13,9,3,4,6,7
163,sequence_19395,0,0,3,4,2,6,2,3,3,1,5,3,8,14,2,0,12,3,5,5,20,12,9,5,17,1,17,20
164,sequence_19510,0,0,0,0,0,4,0,5,9,10,9,2,9,6,7,16,3,12,15,19,0,6,2,8,5,6,0,0
165,sequence_19489,0,2,2,3,3,3,3,0,7,2,10,7,6,2,0,15,17,0,6,10,8,2,15,19,7,18,11,8
166,sequence_19440,0,0,0,0,0,4,0,5,1,8,3,9,7,0,3,7,8,14,12,20,11,17,1,15,21,5,7,11
167,sequence_19408,0,0,0,0,0,4,0,5,1,8,3,9,7,0,3,7,8,14,12,20,11,17,1,15,10,5,7,11
168,sequence_53076,1,1,1,1,1,5,6,4,4,0,6,10,4,11,5,12,4,16,11,13,10,7,7,1,14,17,20,26
169,sequence_19372,0,0,3,4,2,6,4,3,3,1,5,3,8,14,2,10,12,4,19,5,13,20,9,5,17,12,17,23
170,sequence_19507,0,0,3,4,2,6,4,3,3,1,5,3,8,14,2,10,12,4,19,5,6,20,9,16,17,13,17,23
171,sequence_20066,0,2,2,2,5,1,7,7,2,4,4,5,13,8,9,5,11,10,7,16,2,16,11,14,8,25,23,2
172,sequence_19524,0,0,0,0,0,4,0,5,9,10,9,2,9,6,7,16,3,12,15,19,0,6,2,8,5,6,0,0
173,sequence_19414,0,0,3,4,2,6,4,8,6,3,1,12,10,3,8,1,2,9,1,6,4,0,6,22,0,26,14,25
174,sequence_19485,0,2,2,3,3,2,5,7,5,5,10,0,6,2,0,15,5,6,2,10,12,2,16,13,4,0,8,12
175,sequence_19384,0,2,2,3,3,3,3,0,7,2,2,7,3,13,10,4,6,0,6,11,18,10,21,10,12,10,9,18
176,sequence_19493,0,0,0,0,0,4,2,5,9,10,9,2,9,6,7,16,13,11,15,8,14,6,2,23,5,6,26,14
177,sequence_19484,1,1,1,1,1,5,6,4,4,0,0,10,4,4,5,12,4,13,0,17,1,7,8,18,13,2,20,26
178,sequence_53073,0,2,2,2,5,2,5,2,2,9,7,5,5,10,12,3,0,17,13,1,19,22,3,4,2,20,25,19
179,sequence_20034,1,1,1,1,1,5,6,4,4,0,6,1,1,11,5,6,15,1,11,13,10,19,23,20,1,24,12,10
180,sequence_19456,0,0,3,4,2,6,4,3,3,1,5,3,8,14,13,10,10,4,8,14,6,8,17,16,6,13,16,6
181,sequence_53067,0,0,0,0,0,4,0,6,9,4,11,11,9,6,7,14,3,12,4,7,0,21,2,21,24,16,19,27
182,sequence_19502,0,0,3,4,2,6,4,8,6,3,1,12,10,3,8,1,2,9,1,15,4,0,6,22,0,26,3,4
183,sequence_20053,0,2,2,2,5,1,7,2,2,7,4,5,5,8,12,5,11,10,7,18,16,16,4,7,8,8,2,16
184,sequence_19355,0,0,0,0,0,4,0,5,1,8,3,9,7,0,3,7,8,14,12,20,11,17,1,15,10,5,7,11
185,sequence_19365,0,0,3,4,2,6,2,8,6,3,1,12,10,3,8,0,14,3,10,6,14,12,19,6,16,1,14,25
186,sequence_20047,0,2,2,2,5,1,7,6,2,7,4,5,5,8,12,5,11,10,7,18,2,16,4,7,8,8,2,2
187,sequence_19528,0,0,0,0,0,4,2,5,9,10,9,2,9,6,7,16,13,11,15,8,14,6,2,23,5,6,26,14
188,sequence_19455,0,0,3,4,2,6,4,3,3,1,5,3,8,14,13,10,10,4,8,14,13,8,5,16,6,13,16,13
189,sequence_19479,0,2,2,3,3,3,3,0,7,2,2,7,3,13,10,4,6,0,6,11,20,10,10,10,25,10,9,20
190,sequence_19452,0,0,3,4,2,6,4,3,3,1,5,3,8,14,13,10,10,4,8,14,13,8,5,16,6,13,16,13
191,sequence_19407,0,0,3,4,2,6,2,8,6,3,1,12,10,3,8,0,14,3,10,6,14,12,19,6,16,1,14,25
192,sequence_19444,0,0,3,4,2,6,4,8,6,3,1,12,10,3,8,1,2,9,1,6,4,0,5,6,0,26,14,25
193,sequence_19499,0,0,3,4,2,6,4,8,6,3,1,12,10,3,8,1,2,9,5,5,4,0,6,6,19,9,17,23
194,sequence_19487,0,0,3,4,2,6,4,3,3,1,5,3,8,14,2,10,10,4,19,14,13,8,17,5,6,12,16,13
195,sequence_19398,0,0,0,0,0,4,0,5,9,10,9,2,9,6,7,16,3,12,15,19,0,6,2,8,5,6,0,0
196,sequence_19424,0,2,2,3,3,3,3,0,7,2,2,7,3,13,10,4,6,0,17,11,18,10,21,10,12,15,9,18
197,sequence_20037,0,2,2,2,5,1,7,6,2,7,4,5,5,8,12,5,11,10,7,18,16,16,4,7,8,8,2,16
198,sequence_53058,0,0,3,4,2,6,4,8,6,9,1,11,10,12,6,1,2,9,1,4,4,0,14,22,23,9,22,4
199,sequence_19458,1,1,1,1,1,5,6,4,0,0,0,10,4,4,5,13,4,13,14,17,1,18,8,18,13,2,5,1
200,sequence_19470,0,0,3,4,2,6,4,8,6,3,1,12,10,3,8,1,2,9,1,15,4,0,6,22,0,26,3,4
201,sequence_19364,0,2,2,3,3,2,5,2,5,5,7,0,11,10,4,3,0,15,16,9,9,13,10,0,25,11,4,9
202,sequence_19366,0,0,3,4,2,6,4,8,6,3,1,12,10,3,8,1,2,9,1,15,4,0,6,22,0,26,3,4
203,sequence_19361,0,0,3,4,2,6,4,8,6,3,1,12,10,3,8,1,2,9,1,6,4,0,6,6,19,9,3,25
204,sequence_19358,0,0,0,0,0,4,0,5,1,8,3,9,7,0,3,7,8,14,12,20,11,17,1,2,10,5,7,11
205,sequence_19360,0,2,2,3,3,2,5,2,5,5,7,0,11,10,4,3,0,15,16,9,9,13,3,4,15,11,4,9
206,sequence_19474,0,2,2,3,3,2,5,2,5,5,7,0,11,10,4,3,0,15,16,1,9,13,3,4,2,11,25,9
207,sequence_53060,0,2,2,2,5,2,5,2,2,9,7,11,5,8,12,5,0,17,13,9,19,22,3,4,15,20,4,19
208,sequence_19473,0,0,3,4,2,6,4,8,6,3,1,12,10,3,8,1,2,9,1,15,4,0,6,22,19,9,3,4
209,sequence_19459,1,1,1,1,1,5,6,4,4,0,6,10,4,4,5,13,4,1,14,13,10,1,7,1,1,2,15,10
