,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
33,sequence_47680,1,1,0,3,1,5,3,2,9,10,0,5,9,2,4,8,4,8,18,5,5,1,8,21,3,7,12,8
34,sequence_47673,1,0,3,2,0,6,0,7,8,1,4,1,6,6,13,11,1,3,8,20,20,16,9,20,24,21,13,28
35,sequence_47700,1,1,0,3,3,5,3,2,9,10,0,5,9,2,4,8,10,8,4,5,5,1,19,21,3,17,2,21
36,sequence_47689,0,2,3,0,5,0,2,0,5,6,9,0,12,7,3,14,12,16,0,12,18,5,21,18,6,11,3,0
37,sequence_47683,1,1,0,3,1,5,3,2,9,10,6,5,2,11,7,4,4,2,14,18,21,14,12,17,11,16,9,25
38,sequence_47697,0,2,1,0,5,4,1,3,3,4,1,10,8,7,9,13,0,17,16,14,0,15,16,4,4,3,17,9
39,sequence_47678,0,2,1,0,5,4,1,3,3,4,1,10,8,7,9,13,0,9,16,14,0,15,16,4,4,3,17,9
40,sequence_47682,1,1,0,3,1,5,3,2,9,10,6,5,2,11,7,4,4,4,18,1,21,12,12,17,8,7,9,25
41,sequence_47724,1,1,0,3,1,5,3,4,9,10,6,5,2,11,2,4,4,4,18,1,21,12,12,17,8,7,9,25
42,sequence_47806,1,1,0,3,3,2,6,8,4,2,7,8,11,3,5,9,3,18,13,11,19,9,18,8,7,4,7,16
43,sequence_47807,1,1,0,3,3,2,6,8,4,2,7,8,11,3,5,9,3,18,13,11,19,9,18,8,7,4,19,16
44,sequence_47804,0,2,1,4,2,1,4,3,3,3,3,7,10,5,14,6,13,5,10,2,13,4,0,11,5,12,23,24
45,sequence_47800,0,2,1,4,2,4,4,3,3,3,3,7,10,5,14,6,13,5,10,2,13,4,0,11,5,12,23,24
46,sequence_47799,0,2,1,4,2,1,4,0,7,3,3,7,10,5,14,6,13,5,10,2,13,4,0,11,5,12,23,24
47,sequence_47664,1,0,2,2,1,1,0,4,7,1,8,2,13,13,1,3,17,11,3,3,11,7,4,5,1,14,4,20
48,sequence_47666,0,0,3,2,0,6,7,5,2,5,2,4,7,12,13,11,2,3,5,0,3,11,15,16,14,5,21,11
49,sequence_47671,0,0,3,2,0,6,0,5,2,5,2,4,12,6,13,11,7,3,7,19,3,11,9,20,6,5,21,28
50,sequence_47727,1,0,2,1,4,3,0,7,8,1,4,1,6,6,0,10,1,11,11,7,20,3,2,10,22,9,1,17
51,sequence_47756,1,0,2,2,0,6,0,7,8,1,4,1,6,6,0,11,1,11,8,7,20,3,2,5,20,22,1,17
52,sequence_47775,1,0,2,1,4,3,5,7,8,1,5,1,6,14,0,7,5,1,11,7,7,3,7,10,22,10,1,17
53,sequence_47730,0,0,3,2,0,6,7,5,2,8,2,11,7,0,0,5,2,7,7,0,3,0,13,5,21,5,5,11
54,sequence_47758,0,0,3,2,0,6,7,5,2,5,2,4,7,12,13,5,2,7,5,0,16,0,15,16,14,19,24,5
55,sequence_47797,0,2,1,0,1,1,2,4,6,3,3,7,13,13,15,12,8,13,3,10,14,7,5,0,1,23,4,20
56,sequence_47798,1,0,2,2,4,3,5,1,1,8,10,11,5,0,0,7,9,1,1,4,4,17,13,1,21,15,5,3
57,sequence_47751,0,2,1,4,2,1,4,6,7,0,8,2,13,13,1,12,8,0,15,3,11,7,20,13,17,14,4,13
58,sequence_47741,0,0,3,2,0,6,7,5,2,5,2,4,7,12,13,5,2,7,5,20,16,16,9,16,0,21,21,5
59,sequence_47743,0,0,3,2,0,6,7,5,2,5,2,4,7,12,13,5,2,7,5,0,16,16,9,16,0,21,24,5
60,sequence_47752,0,0,3,2,0,6,7,5,2,5,2,4,7,12,13,5,2,7,5,0,16,0,15,12,14,19,24,5
61,sequence_47745,0,0,3,2,0,6,7,5,2,5,2,4,7,12,13,5,2,7,5,0,16,0,15,16,14,19,24,5
62,sequence_47747,0,0,3,2,0,6,7,5,2,5,2,4,7,12,13,5,2,7,5,0,16,0,15,16,14,19,24,5
63,sequence_47748,0,0,3,2,0,6,7,5,2,5,2,4,7,12,13,5,2,7,5,0,16,0,15,16,14,19,24,5
64,sequence_47749,0,0,3,2,0,6,7,5,2,5,2,4,7,12,13,5,2,7,5,0,16,16,9,16,0,21,24,5
65,sequence_47744,0,0,3,2,0,6,7,5,2,5,2,4,7,12,13,5,2,7,5,0,16,0,15,12,14,19,24,5
66,sequence_47721,0,2,1,4,2,1,4,6,0,0,11,9,1,10,6,0,6,9,2,17,8,20,10,15,12,8,0,19
67,sequence_47759,0,2,1,4,2,4,1,6,0,4,11,10,8,10,6,0,0,9,2,17,0,20,16,4,4,3,17,9
68,sequence_47774,0,2,1,4,2,1,4,4,6,3,3,7,10,5,14,6,13,5,10,2,13,4,0,11,5,13,23,24
69,sequence_47770,0,2,1,4,2,1,4,3,6,3,3,12,10,5,14,6,13,5,10,2,13,18,0,11,5,20,10,15
70,sequence_47713,0,0,3,2,0,6,0,5,2,5,4,4,7,6,13,11,7,3,8,20,3,16,9,20,24,21,13,28
71,sequence_47738,0,0,3,2,0,6,7,5,2,5,2,4,7,12,13,11,2,7,5,20,16,16,9,16,0,21,13,28
72,sequence_47769,0,2,1,4,2,1,4,4,6,3,3,7,10,5,14,6,13,5,10,2,13,4,0,11,5,13,23,24
73,sequence_47702,1,1,0,3,3,5,3,2,9,10,0,5,9,2,4,8,10,8,4,5,5,1,19,21,3,17,2,21
74,sequence_47672,1,1,0,3,1,5,3,2,9,10,0,5,9,2,4,8,4,8,18,5,5,1,8,21,3,7,12,8
75,sequence_47705,1,1,0,3,3,5,3,2,9,10,0,5,9,2,4,8,10,8,4,5,5,1,19,21,3,17,2,21
76,sequence_47694,0,2,1,0,5,0,2,0,5,6,9,0,4,7,3,14,12,15,0,12,9,5,21,18,15,11,3,12
77,sequence_47691,0,2,1,4,2,4,1,3,3,4,1,3,3,1,9,13,15,10,6,6,10,2,6,7,23,6,6,7
78,sequence_47701,1,1,0,3,3,5,3,2,9,10,0,5,9,2,4,8,10,8,4,5,5,1,19,21,3,17,2,21
79,sequence_47706,1,1,0,3,3,5,3,2,9,10,0,5,9,2,4,8,10,8,4,5,5,1,19,21,3,17,2,21
80,sequence_47675,0,2,1,4,2,4,1,3,3,4,1,3,3,1,11,2,15,10,6,6,10,2,6,7,23,25,15,22
81,sequence_47698,0,2,1,4,2,4,1,3,3,4,1,3,3,1,11,2,15,10,6,6,10,2,6,7,23,6,6,22
82,sequence_47688,0,2,3,0,5,0,1,0,5,6,9,10,12,7,3,14,12,16,0,12,18,5,21,18,6,11,3,0
83,sequence_47704,1,1,0,3,3,2,3,8,4,2,6,8,2,11,7,4,10,2,14,18,6,14,14,2,11,16,9,2
84,sequence_47708,1,1,0,3,3,2,3,8,4,2,6,8,2,11,7,4,10,2,14,18,6,14,14,2,11,16,9,2
85,sequence_47709,1,1,0,3,3,2,3,8,4,2,6,8,2,11,7,4,10,2,14,18,6,14,14,2,11,16,9,2
86,sequence_47677,0,2,1,4,2,4,1,3,3,4,1,3,3,1,11,2,14,10,6,6,10,2,6,19,23,25,6,7
87,sequence_47692,0,2,1,4,2,4,1,3,3,4,1,10,8,9,9,13,0,17,16,14,0,2,6,19,23,6,6,7
88,sequence_47703,1,1,0,3,3,2,3,2,4,2,6,8,2,11,7,4,10,2,14,18,6,14,14,2,11,16,9,2
89,sequence_47707,1,1,0,3,3,5,3,2,9,10,6,5,2,11,7,4,10,2,14,18,21,14,14,2,11,16,9,2
90,sequence_47762,1,1,0,3,3,2,6,8,4,2,7,8,11,3,5,9,3,18,13,11,19,9,18,8,7,4,25,16
91,sequence_47765,1,1,0,3,3,2,6,8,4,2,7,8,11,3,5,9,3,18,13,11,19,9,18,8,7,4,25,16
92,sequence_47767,1,1,0,3,3,2,6,8,4,2,7,8,11,3,5,9,3,18,13,11,6,9,18,8,7,4,7,16
93,sequence_47812,1,1,0,3,3,2,6,8,4,2,7,8,11,3,5,9,3,18,13,11,19,9,18,8,7,4,25,16
94,sequence_47761,1,1,0,3,3,2,6,8,4,2,7,8,11,3,5,9,3,18,13,11,19,9,18,8,7,4,7,16
95,sequence_47764,1,1,0,3,3,2,6,8,4,2,7,8,11,3,5,9,3,18,13,11,6,9,18,8,7,4,7,16
96,sequence_47763,1,1,0,3,3,2,6,8,4,2,7,8,11,3,5,9,3,18,13,11,6,9,18,8,7,4,7,16
97,sequence_47699,0,2,1,4,2,4,1,3,3,4,1,3,3,9,9,13,14,17,6,6,10,2,6,19,23,6,6,7
98,sequence_47687,0,2,1,4,2,4,1,3,3,4,1,10,8,9,9,13,0,17,16,14,0,15,16,4,4,3,17,9
99,sequence_47693,0,2,1,4,2,4,1,3,3,4,1,3,3,9,9,13,14,17,6,6,10,2,6,19,23,6,6,7
100,sequence_47690,0,2,1,4,2,4,1,3,3,4,1,10,8,9,9,13,0,17,16,14,0,15,16,4,4,3,17,9
101,sequence_47712,0,2,1,4,2,4,1,3,3,4,1,3,3,9,9,13,14,10,6,6,10,2,6,19,23,25,6,7
102,sequence_47714,0,2,1,4,2,4,1,3,3,4,1,3,3,9,9,13,14,17,16,14,8,2,6,19,23,25,6,6
103,sequence_47725,0,2,1,4,2,4,1,3,3,4,1,3,3,9,9,13,14,10,6,6,10,2,6,19,23,25,6,7
104,sequence_47669,0,2,3,0,5,0,2,0,7,6,9,0,4,4,3,3,17,15,17,3,11,5,4,13,18,14,18,12
105,sequence_47668,0,2,3,0,5,0,2,0,7,6,9,0,4,4,1,3,17,15,17,3,11,7,4,13,18,14,18,12
106,sequence_47670,0,2,3,2,0,1,4,5,7,0,8,2,13,13,1,3,17,0,17,3,11,7,4,13,18,14,18,13
107,sequence_47665,0,2,3,0,5,0,2,0,7,6,8,0,4,4,1,3,17,15,17,3,11,7,4,13,18,14,18,12
108,sequence_47661,0,2,3,4,2,1,4,6,7,0,8,2,13,13,1,3,17,0,17,3,11,7,4,13,18,14,18,13
109,sequence_47667,0,0,3,2,0,6,7,5,2,5,2,4,7,12,13,11,2,3,5,0,3,11,15,16,14,5,21,11
110,sequence_47726,0,0,3,0,5,0,0,0,5,8,9,1,12,4,3,16,7,16,7,19,18,22,2,10,6,9,16,26
111,sequence_47734,0,0,3,0,5,0,0,0,5,8,9,1,12,4,3,16,7,16,11,19,18,22,2,10,6,9,16,26
112,sequence_47811,1,0,2,1,4,3,0,7,8,1,4,1,6,6,0,11,1,11,11,7,20,3,13,5,22,22,1,17
113,sequence_47662,1,0,2,2,0,6,0,7,8,1,4,1,6,6,0,11,1,11,8,7,20,3,2,20,20,22,1,17
114,sequence_47731,0,2,1,4,2,1,4,6,7,3,3,7,13,13,15,12,8,13,3,10,14,7,5,0,1,23,4,20
115,sequence_47733,0,2,1,4,2,1,4,4,7,3,8,2,13,13,15,12,8,13,3,10,14,7,5,0,1,23,4,20
116,sequence_47732,0,2,1,0,2,1,4,4,7,3,3,7,13,13,15,12,8,13,3,10,14,7,5,0,1,23,4,20
117,sequence_47755,0,2,1,4,2,1,4,6,7,0,8,2,13,13,1,12,8,0,15,9,15,21,20,22,17,1,20,13
118,sequence_47746,0,2,1,4,2,1,4,6,7,0,8,2,13,13,1,12,8,0,15,9,15,21,20,22,17,1,20,13
119,sequence_47754,0,2,1,4,2,1,4,6,7,0,8,2,13,13,1,12,8,0,15,9,15,21,20,22,17,1,20,13
120,sequence_47753,0,2,1,4,2,1,4,6,7,0,8,2,13,13,1,12,8,0,15,9,15,21,20,22,17,1,20,13
121,sequence_47740,0,2,1,4,2,1,4,6,0,0,11,9,1,10,6,0,6,6,2,9,8,6,23,3,19,24,22,1
122,sequence_47742,0,2,1,4,2,1,4,6,0,0,11,9,1,10,6,0,6,6,2,9,8,6,23,3,19,24,22,1
123,sequence_47715,0,2,1,4,2,1,4,6,0,0,11,9,1,10,6,0,6,6,2,17,8,6,23,3,19,24,22,1
124,sequence_47718,0,2,1,4,2,1,4,6,0,0,11,9,1,10,6,0,6,6,2,17,8,20,10,15,12,8,0,19
125,sequence_47717,0,2,1,4,2,1,4,6,0,0,11,9,1,10,6,0,6,6,2,17,8,20,10,15,12,8,0,19
126,sequence_47720,0,2,1,4,2,1,4,6,0,0,11,9,1,10,6,0,6,6,2,17,8,20,10,15,12,8,0,19
127,sequence_47716,0,2,1,4,2,1,4,6,0,0,11,9,1,10,6,0,6,6,2,17,8,20,10,15,12,8,0,19
128,sequence_47719,0,2,1,4,2,1,4,6,0,0,11,9,1,10,6,0,6,6,2,17,8,20,10,15,12,8,0,19
129,sequence_47723,0,2,1,4,2,4,1,3,3,4,1,3,3,1,11,2,14,10,6,6,10,2,6,19,23,25,6,7
130,sequence_47722,0,2,1,4,2,1,4,6,0,0,11,9,1,10,6,0,6,6,2,17,8,6,10,15,12,8,0,19
131,sequence_47674,0,2,1,4,1,5,0,4,9,10,8,5,3,1,11,2,15,4,18,3,2,12,23,7,24,7,15,22
132,sequence_47676,0,2,1,4,2,4,1,3,3,4,1,3,3,1,11,2,14,10,6,6,2,2,23,19,23,25,15,22
133,sequence_47711,0,2,1,4,2,4,4,3,3,4,11,3,3,1,11,2,14,10,6,6,2,6,23,3,19,25,15,7
134,sequence_47739,0,2,1,4,2,1,4,6,0,0,11,9,1,10,6,0,6,6,2,9,2,6,23,3,19,24,22,1
135,sequence_47735,0,2,1,4,2,1,4,6,3,4,11,3,3,1,11,2,14,10,6,6,2,6,23,3,19,24,15,1
136,sequence_47793,1,0,2,1,4,3,5,1,1,9,5,6,0,8,8,10,11,12,19,16,12,19,11,14,16,18,27,4
137,sequence_47801,0,0,3,0,5,0,2,0,5,8,10,11,5,0,10,14,9,14,9,8,4,17,3,6,10,15,26,3
138,sequence_47805,0,0,3,0,5,0,2,0,2,3,10,7,10,0,14,6,13,14,9,8,13,4,17,6,5,12,23,24
139,sequence_47802,0,2,1,0,5,0,2,0,7,3,10,12,4,7,14,6,13,14,9,8,9,18,0,6,15,20,10,15
140,sequence_47794,1,2,1,4,1,1,4,4,6,7,3,7,0,5,2,15,16,12,12,15,1,19,1,9,13,13,27,10
141,sequence_47728,1,0,2,1,4,3,5,7,8,1,5,1,6,14,12,7,5,1,11,13,7,13,7,23,2,10,14,14
142,sequence_47808,1,0,2,1,4,3,5,1,1,9,5,6,5,14,12,7,5,1,1,13,7,13,7,23,2,10,14,14
143,sequence_47792,1,0,2,1,4,3,5,1,1,9,5,6,0,8,8,10,11,12,19,16,12,19,11,24,16,18,27,4
144,sequence_47791,1,0,2,1,4,3,5,1,1,9,5,6,0,14,12,1,11,1,1,4,12,13,22,23,9,10,8,23
145,sequence_47788,1,1,2,1,1,3,5,4,6,7,5,6,0,14,12,15,16,12,12,15,17,10,1,9,13,0,11,27
146,sequence_47729,1,0,2,1,4,3,0,7,8,1,4,1,6,6,8,10,1,11,19,16,20,19,11,24,16,18,27,4
147,sequence_47809,1,0,2,1,4,3,5,7,8,1,4,1,6,6,8,10,1,11,19,16,20,19,11,24,16,18,27,4
148,sequence_47737,1,0,2,1,4,3,0,7,8,1,4,1,6,6,8,10,1,11,19,16,20,19,11,24,16,18,27,4
149,sequence_47810,1,0,2,1,4,3,5,1,1,9,5,6,5,14,12,7,5,1,1,13,7,13,7,23,2,10,14,14
150,sequence_47766,1,0,2,1,4,3,5,1,1,9,5,6,5,14,12,7,5,1,1,13,7,13,7,23,2,10,14,14
151,sequence_47736,1,0,2,1,4,3,5,7,8,1,5,1,6,14,12,7,5,1,11,13,7,13,7,10,2,10,14,14
