,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
73,sequence_19439,16,17,17,17,17,17,17,17,18,18
74,sequence_20071,3,4,4,4,4,4,4,4,4,4
75,sequence_19451,7,8,8,8,8,8,8,8,8,8
76,sequence_20041,11,3,3,3,3,3,3,3,3,3
77,sequence_19415,7,8,8,8,8,8,8,8,8,8
78,sequence_20035,3,4,4,4,4,4,4,4,4,4
79,sequence_20051,15,16,16,16,16,16,16,16,17,17
80,sequence_19397,9,10,10,10,10,10,10,10,10,10
81,sequence_19394,14,15,15,15,15,15,15,15,16,16
82,sequence_19374,8,9,9,9,9,9,9,9,9,9
83,sequence_19378,9,10,10,10,10,10,10,10,10,10
84,sequence_19441,10,11,11,11,11,11,11,11,11,11
85,sequence_19433,5,6,6,6,6,6,6,6,6,6
86,sequence_20062,11,3,3,3,3,3,3,3,12,12
87,sequence_19393,9,10,10,10,10,10,10,10,10,10
88,sequence_20065,11,12,12,12,12,12,12,12,13,13
89,sequence_19383,10,11,11,11,11,11,11,11,11,11
90,sequence_19422,19,20,20,20,20,20,20,20,21,21
91,sequence_19495,9,10,10,10,10,10,10,10,10,10
92,sequence_19431,17,18,18,18,18,18,18,18,19,19
93,sequence_20058,15,16,16,16,16,16,16,16,17,17
94,sequence_19488,8,9,9,9,9,9,9,9,9,9
95,sequence_19375,5,6,6,6,6,6,6,6,6,6
96,sequence_19511,22,22,22,22,22,22,22,22,23,23
97,sequence_53065,12,13,13,13,13,13,13,13,14,14
98,sequence_53074,1,1,1,1,1,1,1,1,1,1
99,sequence_20050,15,16,16,16,16,16,16,16,17,17
100,sequence_19515,13,14,14,14,14,14,14,14,15,15
101,sequence_20057,15,16,16,16,16,16,16,16,17,17
102,sequence_19438,18,19,19,19,19,19,19,19,20,20
103,sequence_19486,5,6,6,6,6,6,6,6,6,6
104,sequence_19389,19,20,20,20,20,20,20,20,21,21
105,sequence_19468,13,14,14,14,14,14,14,14,15,15
106,sequence_20068,20,12,12,12,12,12,12,12,12,12
107,sequence_19420,9,10,10,10,10,10,10,10,10,10
108,sequence_20076,20,3,3,3,3,3,3,3,3,3
109,sequence_20070,3,4,4,4,4,4,4,4,4,4
110,sequence_19399,14,15,15,15,15,15,15,15,16,16
111,sequence_19436,17,18,18,18,18,18,18,18,19,19
112,sequence_19492,17,18,18,18,18,18,18,18,19,19
113,sequence_19445,5,6,6,6,6,6,6,6,6,6
114,sequence_19403,4,5,5,5,5,5,5,5,5,5
115,sequence_19428,21,21,21,21,21,21,21,21,22,22
116,sequence_19377,14,15,15,15,15,15,15,15,16,16
117,sequence_19427,18,19,19,19,19,19,19,19,20,20
118,sequence_19521,6,7,7,7,7,7,7,7,7,7
119,sequence_20045,15,16,16,16,16,16,16,16,17,17
120,sequence_19412,7,8,8,8,8,8,8,8,8,8
121,sequence_19508,14,15,15,15,15,15,15,15,16,16
122,sequence_53080,1,1,1,1,1,1,1,1,1,1
123,sequence_20073,15,16,16,16,16,16,16,16,17,17
124,sequence_19442,16,17,17,17,17,17,17,17,18,18
125,sequence_53077,2,2,2,2,2,2,2,2,2,2
126,sequence_19429,5,6,6,6,6,6,6,6,6,6
127,sequence_19416,7,8,8,8,8,8,8,8,8,8
128,sequence_20055,11,12,12,12,12,12,12,12,13,13
129,sequence_19388,9,10,10,10,10,10,10,10,10,10
130,sequence_20049,3,4,4,4,4,4,4,4,4,4
131,sequence_20059,20,3,3,3,3,3,3,3,3,3
132,sequence_19467,18,19,19,19,19,19,19,19,20,20
133,sequence_19373,8,9,9,9,9,9,9,9,9,9
134,sequence_19396,9,10,10,10,10,10,10,10,10,10
135,sequence_19527,9,10,10,10,10,10,10,10,10,10
136,sequence_19435,17,18,18,18,18,18,18,18,19,19
137,sequence_53069,1,1,1,1,1,1,1,1,1,1
138,sequence_19418,19,20,20,20,20,20,20,20,21,21
139,sequence_20075,3,4,4,4,4,4,4,4,4,4
140,sequence_19423,18,19,19,19,19,19,19,19,20,20
141,sequence_19516,22,22,22,22,22,22,22,22,23,23
142,sequence_19512,22,22,22,22,22,22,22,22,23,23
143,sequence_19387,7,8,8,8,8,8,8,8,8,8
144,sequence_53061,1,1,1,1,1,1,1,1,1,1
145,sequence_19448,10,11,11,11,11,11,11,11,11,11
146,sequence_19469,13,14,14,14,14,14,14,14,15,15
147,sequence_19449,7,8,8,8,8,8,8,8,8,8
148,sequence_53063,12,13,13,13,13,13,13,13,14,14
149,sequence_19457,9,10,10,10,10,10,10,10,10,10
150,sequence_19466,23,23,23,23,23,23,23,23,24,24
151,sequence_19494,17,18,18,18,18,18,18,18,19,19
152,sequence_19454,5,6,6,6,6,6,6,6,6,6
153,sequence_19529,19,20,20,20,20,20,20,20,21,21
154,sequence_19426,18,19,19,19,19,19,19,19,20,20
155,sequence_19491,14,15,15,15,15,15,15,15,16,16
156,sequence_19421,17,18,18,18,18,18,18,18,19,19
157,sequence_19514,13,14,14,14,14,14,14,14,15,15
158,sequence_19368,24,24,24,24,24,24,24,24,25,25
159,sequence_19437,9,10,10,10,10,10,10,10,10,10
160,sequence_20044,20,3,3,3,3,3,3,3,3,3
161,sequence_19501,21,21,21,21,21,21,21,21,22,22
162,sequence_20074,15,16,16,16,16,16,16,16,17,17
163,sequence_19395,6,7,7,7,7,7,7,7,7,7
164,sequence_19510,19,20,20,20,20,20,20,20,21,21
165,sequence_19489,5,6,6,6,6,6,6,6,6,6
166,sequence_19440,10,11,11,11,11,11,11,11,11,11
167,sequence_19408,4,5,5,5,5,5,5,5,5,5
168,sequence_53076,1,1,1,1,1,1,1,1,1,1
169,sequence_19372,8,9,9,9,9,9,9,9,9,9
170,sequence_19507,6,7,7,7,7,7,7,7,7,7
171,sequence_20066,11,12,12,12,12,12,12,12,13,13
172,sequence_19524,14,15,15,15,15,15,15,15,16,16
173,sequence_19414,21,21,21,21,21,21,21,21,22,22
174,sequence_19485,5,6,6,6,6,6,6,6,6,6
175,sequence_19384,7,8,8,8,8,8,8,8,8,8
176,sequence_19493,19,20,20,20,20,20,20,20,21,21
177,sequence_19484,14,15,15,15,15,15,15,15,16,16
178,sequence_53073,1,1,1,1,1,1,1,1,1,1
179,sequence_20034,20,3,3,3,3,3,3,3,3,3
180,sequence_19456,17,18,18,18,18,18,18,18,19,19
181,sequence_53067,2,2,2,2,2,2,2,2,2,2
182,sequence_19502,21,21,21,21,21,21,21,21,22,22
183,sequence_20053,20,3,3,3,3,3,3,3,3,3
184,sequence_19355,4,5,5,5,5,5,5,5,5,5
185,sequence_19365,21,21,21,21,21,21,21,21,22,22
186,sequence_20047,20,3,3,3,3,3,3,3,12,12
187,sequence_19528,19,20,20,20,20,20,20,20,21,21
188,sequence_19455,6,7,7,7,7,7,7,7,7,7
189,sequence_19479,22,22,22,22,22,22,22,22,23,23
190,sequence_19452,8,9,9,9,9,9,9,9,9,9
191,sequence_19407,21,21,21,21,21,21,21,21,22,22
192,sequence_19444,16,17,17,17,17,17,17,17,18,18
193,sequence_19499,21,21,21,21,21,21,21,21,22,22
194,sequence_19487,8,9,9,9,9,9,9,9,9,9
195,sequence_19398,19,20,20,20,20,20,20,20,21,21
196,sequence_19424,18,19,19,19,19,19,19,19,20,20
197,sequence_20037,20,3,3,3,3,3,3,3,12,12
198,sequence_53058,1,1,1,1,1,1,1,1,1,1
199,sequence_19458,23,23,23,23,23,23,23,23,24,24
200,sequence_19470,23,23,23,23,23,23,23,23,24,24
201,sequence_19364,24,24,24,24,24,24,24,24,25,25
202,sequence_19366,21,21,21,21,21,21,21,21,22,22
203,sequence_19361,21,21,21,21,21,21,21,21,22,22
204,sequence_19358,4,5,5,5,5,5,5,5,5,5
205,sequence_19360,24,24,24,24,24,24,24,24,25,25
206,sequence_19474,22,22,22,22,22,22,22,22,23,23
207,sequence_53060,1,1,1,1,1,1,1,1,1,1
208,sequence_19473,23,23,23,23,23,23,23,23,24,24
209,sequence_19459,22,22,22,22,22,22,22,22,23,23
210,sequence_19481,24,24,24,24,24,24,24,24,25,25
211,sequence_19465,22,22,22,22,22,22,22,22,23,23
212,sequence_19476,22,22,22,22,22,22,22,22,23,23
213,sequence_19480,23,23,23,23,23,23,23,23,24,24
214,sequence_19463,22,22,22,22,22,22,22,22,23,23
215,sequence_19464,23,23,23,23,23,23,23,23,24,24
216,sequence_19359,21,21,21,21,21,21,21,21,22,22
217,sequence_19350,22,22,22,22,22,22,22,22,23,23
218,sequence_19367,24,24,24,24,24,24,24,24,25,25
219,sequence_19471,22,22,22,22,22,22,22,22,23,23
220,sequence_19475,23,23,23,23,23,23,23,23,24,24
221,sequence_19353,18,19,19,19,19,19,19,19,20,20
222,sequence_19461,22,22,22,22,22,22,22,22,23,23
223,sequence_19483,22,22,22,22,22,22,22,22,23,23
224,sequence_19472,14,15,15,15,15,15,15,15,16,16
225,sequence_19462,23,23,23,23,23,23,23,23,24,24
226,sequence_19362,18,19,19,19,19,19,19,19,20,20
227,sequence_19349,23,23,23,23,23,23,23,23,24,24
228,sequence_19478,22,22,22,22,22,22,22,22,23,23
229,sequence_19351,24,24,24,24,24,24,24,24,25,25
230,sequence_19460,23,23,23,23,23,23,23,23,24,24
231,sequence_19352,23,23,23,23,23,23,23,23,24,24
232,sequence_19482,21,21,21,21,21,21,21,21,22,22
233,sequence_19518,22,22,22,22,22,22,22,22,23,23
234,sequence_19356,23,23,23,23,23,23,23,23,24,24
235,sequence_19503,24,24,24,24,24,24,24,24,25,25
236,sequence_19517,21,21,21,21,21,21,21,21,22,22
237,sequence_19520,24,24,24,24,24,24,24,24,25,25
238,sequence_19385,24,24,24,24,24,24,24,24,25,25
239,sequence_19411,7,8,8,8,8,8,8,8,8,8
240,sequence_19513,22,22,22,22,22,22,22,22,23,23
241,sequence_19413,7,8,8,8,8,8,8,8,8,8
242,sequence_53083,0,0,0,0,0,0,0,0,0,0
243,sequence_53088,25,25,25,25,25,25,25,25,26,26
244,sequence_19381,13,14,14,14,14,14,14,14,15,15
245,sequence_53081,0,0,0,0,0,0,0,0,0,0
246,sequence_53086,25,25,25,25,25,25,25,25,26,26
247,sequence_53087,0,0,0,0,0,0,0,0,0,0
248,sequence_19400,4,5,5,5,5,5,5,5,5,5
249,sequence_53068,25,25,25,25,25,25,25,25,26,26
250,sequence_53072,0,0,0,0,0,0,0,0,0,0
251,sequence_53098,25,25,25,25,25,25,25,25,26,26
252,sequence_53052,0,0,0,0,0,0,0,0,0,0
253,sequence_53084,0,0,0,0,0,0,0,0,0,0
254,sequence_53099,0,0,0,0,0,0,0,0,0,0
255,sequence_53056,0,0,0,0,0,0,0,0,0,0
256,sequence_19347,21,21,21,21,21,21,21,21,22,22
257,sequence_19379,21,21,21,21,21,21,21,21,22,22
258,sequence_19348,13,14,14,14,14,14,14,14,15,15
259,sequence_19380,13,14,14,14,14,14,14,14,15,15
260,sequence_19401,21,21,21,21,21,21,21,21,22,22
