,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
84,sequence_19441,0,0,3,3,3,3,3,1,0,2,2,2,2,0,7,3,3,3,1,0,20,20,20,20,20,20,20,20
85,sequence_19433,0,0,0,4,1,1,1,0,3,3,3,1,0,6,6,6,6,2,2,2,2,2,2,2,0,12,12,12
86,sequence_20062,0,0,0,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9,4,4,1,0,24,24,24,24
87,sequence_19393,0,0,0,4,1,1,1,0,3,3,3,1,0,6,6,6,6,2,2,2,2,2,2,2,0,12,12,12
88,sequence_20065,0,0,0,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9,4,4,1,0,24,24,24,24
89,sequence_19383,0,0,3,3,3,3,3,1,0,2,2,2,2,0,7,3,3,3,1,0,20,20,20,20,20,20,20,20
90,sequence_19422,0,0,3,3,3,3,3,1,0,2,2,2,2,0,7,3,3,3,1,0,20,20,20,20,20,20,20,20
91,sequence_19495,0,0,0,4,1,1,1,0,3,3,3,1,0,6,6,6,6,2,2,2,2,2,2,2,0,12,12,12
92,sequence_19431,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,1,0,7,7,3,3,3,3,1,0,28
93,sequence_20058,0,0,0,1,0,2,2,2,2,0,11,11,11,11,11,11,5,5,5,5,5,5,5,11,5,5,5,2
94,sequence_19488,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,1,0,20,9,9,9,9,9,9,9,9
95,sequence_19375,0,0,0,4,1,1,1,0,3,3,3,1,0,6,6,6,6,2,2,2,2,2,2,2,0,8,8,8
96,sequence_19511,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,2,0,7,3,3,1,0,5,2,2,2,0
97,sequence_53065,0,0,0,1,0,6,6,6,6,6,6,6,6,2,2,2,0,14,14,14,14,14,14,14,14,14,14,14
98,sequence_53074,0,0,0,1,0,6,6,6,6,6,6,6,6,2,2,2,0,18,18,18,18,18,18,18,18,18,18,18
99,sequence_20050,0,0,0,1,0,2,2,2,2,0,11,11,11,11,11,11,5,5,5,5,5,5,5,11,5,5,5,2
100,sequence_19515,0,0,3,3,3,3,3,1,0,10,10,10,4,4,4,4,4,4,4,4,1,0,10,10,10,10,4,4
101,sequence_20057,0,0,0,1,0,2,2,2,2,0,11,11,11,11,11,11,5,5,5,5,5,5,5,11,5,5,5,2
102,sequence_19438,0,0,0,4,1,1,1,0,9,9,4,4,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
103,sequence_19486,0,0,0,4,1,1,1,0,9,9,4,4,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
104,sequence_19389,0,0,3,3,3,3,3,1,0,2,2,2,2,0,7,3,3,3,1,0,20,20,20,20,20,20,20,20
105,sequence_19468,0,0,3,3,3,3,3,1,0,10,10,10,4,4,4,4,4,4,4,4,1,0,10,10,10,10,4,4
106,sequence_20068,0,0,0,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9,4,4,1,0,24,24,24,24
107,sequence_19420,0,0,0,4,1,1,1,0,3,3,3,1,0,6,6,6,6,2,2,2,2,2,2,2,0,8,8,8
108,sequence_20076,0,0,0,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9,4,4,1,0,24,24,24,24
109,sequence_20070,0,2,2,2,2,0,0,8,8,8,8,3,3,3,1,0,11,11,11,11,11,11,11,24,11,11,11,11
110,sequence_19399,0,0,3,3,3,3,3,1,0,2,2,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
111,sequence_19436,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,1,0,7,7,3,3,3,3,1,0,5
112,sequence_19492,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,1,0,7,7,3,3,3,3,1,0,5
113,sequence_19445,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,2,0,7,3,3,1,0,5,2,2,2,0
114,sequence_19403,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,2,0,7,3,3,1,0,1,1,0,13,13
115,sequence_19428,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,1,0,7,7,3,3,3,3,1,0,28
116,sequence_19377,0,0,3,3,3,3,3,1,0,2,2,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
117,sequence_19427,0,0,0,4,1,1,1,0,3,3,3,1,0,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6
118,sequence_19521,1,1,1,0,4,4,4,4,4,4,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,1,1
119,sequence_20045,0,0,0,1,0,2,2,2,2,0,11,11,11,11,11,11,5,5,5,5,5,5,5,11,5,5,5,2
120,sequence_19412,0,0,0,4,1,1,1,0,3,3,3,1,0,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6
121,sequence_19508,0,0,3,3,3,3,3,1,0,10,10,10,4,4,4,4,4,4,4,4,1,0,23,23,23,23,23,23
122,sequence_53080,0,0,0,1,0,6,6,6,6,6,6,6,6,2,2,2,0,18,18,18,18,18,18,18,18,18,18,18
123,sequence_20073,0,0,0,1,0,2,2,2,2,0,11,11,11,11,11,11,5,5,5,5,5,5,5,11,5,5,5,2
124,sequence_19442,0,2,2,2,2,0,0,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,26,26
125,sequence_53077,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,2,0,19,19,19,19,19,19,19,19,19,19
126,sequence_19429,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,2,0,7,3,3,1,0,5,2,2,2,0
127,sequence_19416,0,0,0,4,1,1,1,0,3,3,3,1,0,6,6,6,6,2,2,2,2,2,2,2,0,8,8,8
128,sequence_20055,0,0,0,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9,4,4,1,0,24,24,24,24
129,sequence_19388,0,0,0,4,1,1,1,0,3,3,3,1,0,6,6,6,6,2,2,2,2,2,2,2,0,8,8,8
130,sequence_20049,0,2,2,2,2,0,0,8,8,8,8,3,3,3,1,0,11,11,11,11,11,11,11,24,11,11,11,11
131,sequence_20059,0,0,0,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9,4,4,1,0,25,25,25,25
132,sequence_19467,0,0,0,4,1,1,1,0,9,9,4,4,1,1,0,7,7,7,3,1,0,7,7,7,7,7,7,7
133,sequence_19373,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,1,0,20,9,9,9,9,9,9,9,9
134,sequence_19396,0,0,0,4,1,1,1,0,3,3,3,1,0,6,6,6,6,2,2,2,2,2,2,2,0,8,8,8
135,sequence_19527,0,0,0,4,1,1,1,0,3,3,3,1,0,6,6,6,6,2,2,2,2,2,2,2,0,8,8,8
136,sequence_19435,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,1,0,7,7,3,3,3,3,1,0,5
137,sequence_53069,0,0,0,1,0,6,6,6,6,6,6,6,6,2,2,2,0,18,18,18,18,18,18,18,18,18,18,18
138,sequence_19418,0,0,3,3,3,3,3,1,0,2,2,2,2,0,7,3,3,3,1,0,20,20,20,20,20,20,20,20
139,sequence_20075,0,2,2,2,2,0,0,8,8,8,8,3,3,3,1,0,11,11,11,11,11,11,11,24,11,11,11,11
140,sequence_19423,0,0,0,4,1,1,1,0,9,9,4,4,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
141,sequence_19516,0,0,0,4,1,1,1,0,9,9,4,4,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
142,sequence_19512,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,2,0,7,3,3,1,0,5,2,2,2,0
143,sequence_19387,0,0,0,4,1,1,1,0,3,3,3,1,0,6,6,6,6,2,2,2,2,2,2,2,0,8,8,8
144,sequence_53061,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,2,0,19,19,19,19,19,19,19,19,19,19
145,sequence_19448,0,0,3,3,3,3,3,1,0,2,2,2,2,0,7,3,3,3,1,0,20,20,20,20,20,20,20,20
146,sequence_19469,0,0,3,3,3,3,3,1,0,10,10,10,4,4,4,4,4,4,4,4,1,0,10,10,10,10,4,4
147,sequence_19449,0,0,0,4,1,1,1,0,9,9,4,4,1,1,0,7,7,7,3,1,0,22,22,22,22,22,10,10
148,sequence_53063,0,0,0,1,0,6,6,6,6,6,6,6,6,2,2,2,0,14,14,14,14,14,14,14,14,14,14,14
149,sequence_19457,0,0,0,4,1,1,1,0,3,3,3,1,0,6,6,6,6,2,2,2,2,2,2,2,0,12,12,12
150,sequence_19466,0,2,2,2,2,0,0,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,26,26
151,sequence_19494,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,1,0,7,7,3,3,3,3,1,0,5
152,sequence_19454,0,0,0,4,1,1,1,0,3,3,3,1,0,6,6,6,6,2,2,2,2,2,2,2,0,12,12,12
153,sequence_19529,0,0,3,3,3,3,3,1,0,10,10,10,4,4,4,4,4,4,4,4,1,0,23,23,23,23,23,23
154,sequence_19426,0,0,0,4,1,1,1,0,9,9,4,4,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
155,sequence_19491,0,0,3,3,3,3,3,1,0,10,10,10,4,4,4,4,4,4,4,4,1,0,23,23,23,23,23,23
156,sequence_19421,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,1,0,7,7,3,3,3,3,1,0,5
157,sequence_19514,0,0,3,3,3,3,3,1,0,10,10,10,4,4,4,4,4,4,4,4,1,0,10,10,10,10,4,4
158,sequence_19368,0,0,0,4,1,1,1,0,3,3,3,1,0,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6
159,sequence_19437,0,0,0,4,1,1,1,0,3,3,3,1,0,6,6,6,6,2,2,2,2,2,2,2,0,8,8,8
160,sequence_20044,0,0,0,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9,4,4,1,0,25,25,25,25
161,sequence_19501,0,2,2,2,2,0,0,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,26,26
162,sequence_20074,0,0,0,1,0,2,2,2,2,0,11,11,11,11,11,11,5,5,5,5,5,5,5,11,5,5,5,2
163,sequence_19395,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,1,0,7,7,3,3,3,3,1,0,28
164,sequence_19510,0,0,3,3,3,3,3,1,0,10,10,10,4,4,4,4,4,4,4,4,1,0,23,23,23,23,23,23
165,sequence_19489,0,0,0,4,1,1,1,0,3,3,3,1,0,6,6,6,6,2,2,2,2,2,2,2,0,8,8,8
166,sequence_19440,0,0,3,3,3,3,3,1,0,2,2,2,2,0,7,3,3,3,1,0,21,21,21,21,21,21,21,21
167,sequence_19408,0,0,3,3,3,3,3,1,0,2,2,2,2,0,7,3,3,3,1,0,21,21,21,21,21,21,21,21
168,sequence_53076,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,2,0,19,19,19,19,19,19,19,19,19,19
169,sequence_19372,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,1,0,20,9,9,9,9,9,9,9,9
170,sequence_19507,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,1,0,7,7,3,3,3,3,1,0,5
171,sequence_20066,0,0,0,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9,4,4,1,0,24,24,24,24
172,sequence_19524,0,0,3,3,3,3,3,1,0,10,10,10,4,4,4,4,4,4,4,4,1,0,23,23,23,23,23,23
173,sequence_19414,0,2,2,2,2,0,0,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,26,26
174,sequence_19485,0,0,0,4,1,1,1,0,9,9,4,4,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
175,sequence_19384,0,0,0,4,1,1,1,0,3,3,3,1,0,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6
176,sequence_19493,0,0,3,3,3,3,3,1,0,10,10,10,4,4,4,4,4,4,4,4,1,0,23,23,23,23,23,23
177,sequence_19484,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,2,0,7,3,3,1,0,1,1,0,13,13
178,sequence_53073,0,0,0,1,0,6,6,6,6,6,6,6,6,2,2,2,0,18,18,18,18,18,18,18,18,18,18,18
179,sequence_20034,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,2,0,7,3,3,1,0,1,1,0,22,22
180,sequence_19456,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,1,0,7,7,3,3,3,3,1,0,5
181,sequence_53067,0,0,0,1,0,6,6,6,6,6,6,6,6,2,2,2,0,14,14,14,14,14,14,14,14,14,14,14
182,sequence_19502,0,2,2,2,2,0,0,8,8,8,8,3,3,3,1,0,17,17,17,17,17,17,17,17,17,17,17,17
183,sequence_20053,0,0,0,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9,4,4,1,0,25,25,25,25
184,sequence_19355,0,0,3,3,3,3,3,1,0,2,2,2,2,0,7,3,3,3,1,0,21,21,21,21,21,21,21,21
185,sequence_19365,0,2,2,2,2,0,0,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,26,26
186,sequence_20047,0,0,0,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9,4,4,1,0,24,24,24,24
187,sequence_19528,0,0,3,3,3,3,3,1,0,10,10,10,4,4,4,4,4,4,4,4,1,0,23,23,23,23,23,23
188,sequence_19455,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,1,0,20,9,9,9,9,9,9,9,9
189,sequence_19479,0,0,0,4,1,1,1,0,9,9,4,4,1,1,0,7,7,7,3,1,0,7,7,7,7,7,7,7
190,sequence_19452,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,1,0,20,9,9,9,9,9,9,9,9
191,sequence_19407,0,2,2,2,2,0,0,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,26,26
192,sequence_19444,0,2,2,2,2,0,0,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,26,26
193,sequence_19499,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,1,0,7,7,3,3,3,3,1,0,5
194,sequence_19487,0,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,1,0,20,9,9,9,9,9,9,9,9
195,sequence_19398,0,0,3,3,3,3,3,1,0,2,2,2,2,0,7,3,3,3,1,0,20,20,20,20,20,20,20,20
196,sequence_19424,0,0,0,4,1,1,1,0,3,3,3,1,0,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6
197,sequence_20037,0,0,0,1,0,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9,4,4,1,0,25,25,25,25
198,sequence_53058,0,2,2,2,2,0,0,3,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3
199,sequence_19458,1,1,1,0,4,4,4,4,4,4,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,1,1
200,sequence_19470,0,2,2,2,2,0,0,8,8,8,8,3,3,3,1,0,17,17,17,17,17,17,17,17,17,17,17,17
201,sequence_19364,0,0,0,4,1,1,1,0,9,9,4,4,1,1,0,7,7,7,3,1,0,22,22,22,22,22,10,10
202,sequence_19366,0,2,2,2,2,0,0,8,8,8,8,3,3,3,1,0,17,17,17,17,17,17,17,17,17,17,17,17
203,sequence_19361,0,2,2,2,2,0,0,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,26,26
204,sequence_19358,0,0,3,3,3,3,3,1,0,2,2,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
205,sequence_19360,0,0,0,4,1,1,1,0,9,9,4,4,1,1,0,7,7,7,3,1,0,22,22,22,22,22,10,10
206,sequence_19474,0,0,0,4,1,1,1,0,9,9,4,4,1,1,0,7,7,7,3,1,0,22,22,22,22,22,10,10
207,sequence_53060,0,0,0,1,0,6,6,6,6,6,6,6,6,2,2,2,0,18,18,18,18,18,18,18,18,18,18,18
208,sequence_19473,0,2,2,2,2,0,0,8,8,8,8,3,3,3,1,0,17,17,17,17,17,17,17,17,17,17,17,17
209,sequence_19459,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,2,0,7,3,3,1,0,5,2,2,2,0
