,secuencia,aglomerative-2,aglomerative-3,aglomerative-4,aglomerative-5,aglomerative-6,aglomerative-7,aglomerative-8,aglomerative-9,aglomerative-10,aglomerative-11,aglomerative-12,aglomerative-13,aglomerative-14,aglomerative-15,aglomerative-16,aglomerative-17,aglomerative-18,aglomerative-19,aglomerative-20,aglomerative-21,aglomerative-22,aglomerative-23,aglomerative-24,aglomerative-25,aglomerative-26,aglomerative-27,aglomerative-28,aglomerative-29
17,sequence_53062,1,1,1,1,0,4,4,4,4,1,0,11,11,5,5,5,5,5,5,2,2,2,0,24,24,24,24,11
18,sequence_20060,0,2,2,0,3,3,3,3,1,0,4,4,4,4,1,0,8,8,8,8,3,1,1,1,0,3,1,1
19,sequence_53066,0,2,2,0,5,5,5,5,5,5,5,2,2,0,10,4,4,4,1,1,0,3,3,3,3,1,0,28
20,sequence_19417,0,0,0,4,4,1,1,1,0,4,1,1,0,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2
21,sequence_19391,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,23,23,23,23,23,23
22,sequence_19447,0,0,3,3,1,0,2,2,2,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
23,sequence_53079,0,2,2,0,5,5,5,5,5,5,5,2,2,0,10,4,4,4,1,1,0,3,3,3,3,1,0,24
24,sequence_20042,0,2,2,0,3,3,3,3,1,0,11,5,5,2,2,2,2,0,4,4,4,4,4,4,1,0,27,27
25,sequence_19419,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,6,6,6,6,6,6
26,sequence_19425,0,0,0,2,2,2,0,8,3,3,3,3,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4
27,sequence_19450,0,0,3,3,1,0,2,2,2,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
28,sequence_53085,0,2,2,0,5,5,5,5,5,5,5,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
29,sequence_19509,0,0,3,3,1,0,7,7,7,7,7,7,3,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12
30,sequence_53059,0,2,2,0,5,5,5,5,5,5,5,2,2,0,10,4,4,4,1,1,0,3,3,3,3,1,0,24
31,sequence_19430,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,6,6,6,6,6,6
32,sequence_20052,0,2,2,0,3,3,3,3,1,0,4,4,4,4,1,0,17,17,17,17,17,17,17,17,17,17,17,17
33,sequence_19369,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,21,21,21,21,10,10,10,10
34,sequence_53064,0,2,2,0,5,5,5,5,5,5,5,2,2,0,10,4,4,4,1,1,0,3,3,3,3,1,0,28
35,sequence_20072,0,2,2,0,3,3,3,3,1,0,4,4,4,4,1,0,8,8,8,8,3,1,1,1,0,26,26,26
36,sequence_20038,0,0,0,4,4,1,1,1,0,4,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
37,sequence_20039,0,2,2,0,3,3,3,3,1,0,11,5,5,2,2,2,2,0,4,4,4,4,4,4,1,0,18,18
38,sequence_19506,0,0,0,4,4,1,1,1,0,4,1,1,0,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2
39,sequence_20064,1,1,1,1,0,4,4,4,4,1,0,11,11,5,5,5,5,5,5,2,2,2,0,11,11,11,11,5
40,sequence_19530,0,0,0,4,4,1,1,1,0,4,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
41,sequence_19498,0,0,3,3,1,0,2,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
42,sequence_19504,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,8,8,8,8,8,8,3,3
43,sequence_19386,0,0,0,4,4,1,1,1,0,4,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
44,sequence_19519,0,0,0,4,4,1,1,1,0,10,10,10,10,10,4,1,0,6,6,6,6,6,2,0,25,25,25,25
45,sequence_19404,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,21,21,21,21,10,10,10,10
46,sequence_19446,0,0,0,4,4,1,1,1,0,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18,18,8,8
47,sequence_20063,0,2,2,0,3,3,3,3,1,0,11,5,5,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19
48,sequence_20043,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,21,21,21,21,10,10,10,10
49,sequence_19497,0,0,0,2,2,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
50,sequence_19490,0,0,0,4,4,1,1,1,0,4,1,1,0,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2
51,sequence_19376,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,6,6,6,6,6,6
52,sequence_19406,0,0,3,3,1,0,2,2,2,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
53,sequence_19405,0,0,0,4,4,1,1,1,0,10,10,10,10,10,4,1,0,6,6,6,6,6,2,0,21,21,21,21
54,sequence_19382,0,0,0,4,4,1,1,1,0,10,10,10,10,10,4,1,0,6,6,6,6,6,2,0,25,25,25,25
55,sequence_20067,0,2,2,0,3,3,3,3,1,0,11,5,5,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19
56,sequence_19409,0,0,0,2,2,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
57,sequence_19354,0,0,3,3,1,0,2,2,2,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
58,sequence_20040,0,2,2,0,3,3,3,3,1,0,4,4,4,4,1,0,17,17,17,17,17,17,17,17,17,17,17,17
59,sequence_19370,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,21,21,21,21,10,10,10,10
60,sequence_19432,0,0,3,3,1,0,7,7,7,7,7,7,3,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12
61,sequence_19371,0,0,0,4,4,1,1,1,0,4,1,1,0,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2
62,sequence_19434,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,6,6,6,6,6,6
63,sequence_19505,0,0,0,4,4,1,1,1,0,4,1,1,0,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2
64,sequence_53070,0,2,2,0,5,5,5,5,5,5,5,2,2,0,10,4,4,4,1,1,0,3,3,3,3,1,0,24
65,sequence_19392,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,6,6,6,6,6,6
66,sequence_19357,0,0,3,3,1,0,2,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
67,sequence_20056,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,8,8,8,8,8,8,3,3
68,sequence_19526,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,23,23,23,23,23,23
69,sequence_20046,0,2,2,0,3,3,3,3,1,0,11,5,5,2,2,2,2,0,4,4,4,4,4,4,1,0,18,18
70,sequence_19443,0,0,0,4,4,1,1,1,0,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18,18,8,8
71,sequence_19410,0,0,3,3,1,0,2,2,2,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
72,sequence_19390,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,6,6,6,6,6,6
73,sequence_19439,0,0,0,4,4,1,1,1,0,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18,18,8,8
74,sequence_20071,0,2,2,0,3,3,3,3,1,0,11,5,5,2,2,2,2,0,4,4,4,4,4,4,1,0,18,18
75,sequence_19451,0,0,3,3,1,0,2,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
76,sequence_20041,0,2,2,0,3,3,3,3,1,0,4,4,4,4,1,0,8,8,8,8,3,1,1,1,0,26,26,26
77,sequence_19415,0,0,3,3,1,0,2,2,2,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
78,sequence_20035,0,2,2,0,3,3,3,3,1,0,11,5,5,2,2,2,2,0,4,4,4,4,4,4,1,0,18,18
79,sequence_20051,0,2,2,0,3,3,3,3,1,0,11,5,5,2,2,2,2,0,4,4,4,4,4,4,1,0,27,27
80,sequence_19397,0,0,3,3,1,0,7,7,7,7,7,7,3,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12
81,sequence_19394,0,0,0,4,4,1,1,1,0,4,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
82,sequence_19374,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,6,6,6,6,6,6
83,sequence_19378,0,0,3,3,1,0,7,7,7,7,7,7,3,3,3,3,1,1,0,20,20,20,20,20,20,20,20,20
84,sequence_19441,0,0,0,4,4,1,1,1,0,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18,18,8,8
85,sequence_19433,0,0,3,3,1,0,7,7,7,7,7,7,3,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12
86,sequence_20062,0,2,2,0,3,3,3,3,1,0,4,4,4,4,1,0,8,8,8,8,3,1,1,1,0,3,1,1
87,sequence_19393,0,0,3,3,1,0,7,7,7,7,7,7,3,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12
88,sequence_20065,0,2,2,0,3,3,3,3,1,0,4,4,4,4,1,0,17,17,17,17,17,17,17,17,17,17,17,17
89,sequence_19383,0,0,0,4,4,1,1,1,0,10,10,10,10,10,4,1,0,6,6,6,6,6,2,0,21,21,21,21
90,sequence_19422,0,0,0,4,4,1,1,1,0,4,1,1,0,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2
91,sequence_19495,0,0,3,3,1,0,7,7,7,7,7,7,3,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12
92,sequence_19431,0,0,0,2,2,2,0,8,3,3,3,3,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4
93,sequence_20058,0,2,2,0,3,3,3,3,1,0,11,5,5,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19
94,sequence_19488,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,23,23,23,23,23,23
95,sequence_19375,0,0,3,3,1,0,7,7,7,7,7,7,3,3,3,3,1,1,0,20,20,20,20,20,20,20,20,20
96,sequence_19511,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,8,8,8,8,8,8,3,3
97,sequence_53065,0,2,2,0,5,5,5,5,5,5,5,2,2,0,10,4,4,4,1,1,0,3,3,3,3,1,0,28
98,sequence_53074,0,2,2,0,5,5,5,5,5,5,5,2,2,0,10,4,4,4,1,1,0,22,22,22,22,22,22,22
99,sequence_20050,0,2,2,0,3,3,3,3,1,0,11,5,5,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19
100,sequence_19515,0,0,0,4,4,1,1,1,0,10,10,10,10,10,4,1,0,6,6,6,6,6,2,0,21,21,21,21
101,sequence_20057,0,2,2,0,3,3,3,3,1,0,11,5,5,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19
102,sequence_19438,0,0,3,3,1,0,2,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
103,sequence_19486,0,0,3,3,1,0,7,7,7,7,7,7,3,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12
104,sequence_19389,0,0,0,4,4,1,1,1,0,4,1,1,0,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2
105,sequence_19468,0,0,0,4,4,1,1,1,0,10,10,10,10,10,4,1,0,6,6,6,6,6,2,0,25,25,25,25
106,sequence_20068,0,2,2,0,3,3,3,3,1,0,4,4,4,4,1,0,8,8,8,8,3,1,1,1,0,3,1,1
107,sequence_19420,0,0,0,2,2,2,0,8,3,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
108,sequence_20076,0,2,2,0,3,3,3,3,1,0,4,4,4,4,1,0,8,8,8,8,3,1,1,1,0,3,1,1
109,sequence_20070,0,2,2,0,3,3,3,3,1,0,11,5,5,2,2,2,2,0,4,4,4,4,4,4,1,0,18,18
110,sequence_19399,0,0,0,4,4,1,1,1,0,4,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
111,sequence_19436,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,23,23,23,23,23,23
112,sequence_19492,0,0,0,2,2,2,0,8,3,3,3,3,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4
113,sequence_19445,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,8,8,8,8,8,8,3,3
114,sequence_19403,1,1,1,1,0,4,4,4,4,1,0,11,11,5,5,5,5,5,5,2,2,2,0,24,24,24,24,11
115,sequence_19428,0,0,0,2,2,2,0,8,3,3,3,3,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4
116,sequence_19377,0,0,0,4,4,1,1,1,0,4,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
117,sequence_19427,0,0,3,3,1,0,2,2,2,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
118,sequence_19521,1,1,1,1,0,4,4,4,4,1,0,11,11,5,5,5,5,5,5,2,2,2,0,24,24,24,24,11
119,sequence_20045,0,2,2,0,3,3,3,3,1,0,11,5,5,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19
120,sequence_19412,0,0,3,3,1,0,2,2,2,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
121,sequence_19508,0,0,0,4,4,1,1,1,0,4,1,1,0,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2
122,sequence_53080,0,2,2,0,5,5,5,5,5,5,5,2,2,0,10,4,4,4,1,1,0,22,22,22,22,22,22,22
123,sequence_20073,0,2,2,0,3,3,3,3,1,0,11,5,5,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19
124,sequence_19442,0,0,0,4,4,1,1,1,0,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18,18,8,8
125,sequence_53077,1,1,1,1,0,4,4,4,4,1,0,11,11,5,5,5,5,5,5,2,2,2,0,11,11,11,11,5
126,sequence_19429,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,8,8,8,8,8,8,3,3
127,sequence_19416,0,0,3,3,1,0,7,7,7,7,7,7,3,3,3,3,1,1,0,20,20,20,20,20,20,20,20,20
128,sequence_20055,0,2,2,0,3,3,3,3,1,0,4,4,4,4,1,0,17,17,17,17,17,17,17,17,17,17,17,17
129,sequence_19388,0,0,3,3,1,0,7,7,7,7,7,7,3,3,3,3,1,1,0,20,20,20,20,20,20,20,20,20
130,sequence_20049,0,2,2,0,3,3,3,3,1,0,11,5,5,2,2,2,2,0,4,4,4,4,4,4,1,0,27,27
131,sequence_20059,0,2,2,0,3,3,3,3,1,0,4,4,4,4,1,0,8,8,8,8,3,1,1,1,0,26,26,26
132,sequence_19467,0,0,3,3,1,0,2,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
133,sequence_19373,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,6,6,6,6,6,6
134,sequence_19396,0,0,0,2,2,2,0,8,3,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
135,sequence_19527,0,0,3,3,1,0,7,7,7,7,7,7,3,3,3,3,1,1,0,20,20,20,20,20,20,20,20,20
136,sequence_19435,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,6,6,6,6,6,6
137,sequence_53069,0,2,2,0,5,5,5,5,5,5,5,2,2,0,10,4,4,4,1,1,0,22,22,22,22,22,22,22
138,sequence_19418,0,0,0,4,4,1,1,1,0,4,1,1,0,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2
139,sequence_20075,0,2,2,0,3,3,3,3,1,0,4,4,4,4,1,0,8,8,8,8,3,1,1,1,0,3,1,1
140,sequence_19423,0,0,3,3,1,0,2,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
141,sequence_19516,0,0,0,2,2,2,0,8,3,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
142,sequence_19512,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,21,21,21,21,10,10,10,10
143,sequence_19387,0,0,0,2,2,2,0,8,3,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
144,sequence_53061,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,8,8,8,8,8,8,3,3
145,sequence_19448,0,0,0,4,4,1,1,1,0,10,10,10,10,10,4,1,0,6,6,6,6,6,2,0,25,25,25,25
146,sequence_19469,0,0,0,4,4,1,1,1,0,10,10,10,10,10,4,1,0,6,6,6,6,6,2,0,25,25,25,25
147,sequence_19449,0,0,3,3,1,0,2,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
148,sequence_53063,0,2,2,0,5,5,5,5,5,5,5,2,2,0,10,4,4,4,1,1,0,3,3,3,3,1,0,28
149,sequence_19457,0,0,3,3,1,0,7,7,7,7,7,7,3,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12
150,sequence_19466,0,0,0,2,2,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
151,sequence_19494,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,6,6,6,6,6,6
152,sequence_19454,0,0,3,3,1,0,7,7,7,7,7,7,3,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12
153,sequence_19529,0,0,0,4,4,1,1,1,0,4,1,1,0,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2
154,sequence_19426,0,0,3,3,1,0,2,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
155,sequence_19491,0,0,0,4,4,1,1,1,0,4,1,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
156,sequence_19421,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,6,6,6,6,6,6
157,sequence_19514,0,0,0,4,4,1,1,1,0,10,10,10,10,10,4,1,0,6,6,6,6,6,2,0,21,21,21,21
158,sequence_19368,0,0,3,3,1,0,2,2,2,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
159,sequence_19437,0,0,3,3,1,0,7,7,7,7,7,7,3,3,3,3,1,1,0,20,20,20,20,20,20,20,20,20
160,sequence_20044,0,2,2,0,3,3,3,3,1,0,4,4,4,4,1,0,8,8,8,8,3,1,1,1,0,26,26,26
161,sequence_19501,0,0,0,2,2,2,0,8,3,3,3,3,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4
162,sequence_20074,0,2,2,0,3,3,3,3,1,0,11,5,5,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19
163,sequence_19395,0,0,0,2,2,2,0,8,3,3,3,3,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4
164,sequence_19510,0,0,0,4,4,1,1,1,0,4,1,1,0,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2
165,sequence_19489,0,0,3,3,1,0,7,7,7,7,7,7,3,3,3,3,1,1,0,20,20,20,20,20,20,20,20,20
166,sequence_19440,0,0,0,4,4,1,1,1,0,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18,18,8,8
167,sequence_19408,0,0,0,4,4,1,1,1,0,10,10,10,10,10,4,1,0,6,6,6,6,6,2,0,21,21,21,21
168,sequence_53076,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,8,8,8,8,8,8,3,3
169,sequence_19372,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,23,23,23,23,23,23
170,sequence_19507,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,23,23,23,23,23,23
171,sequence_20066,0,2,2,0,3,3,3,3,1,0,4,4,4,4,1,0,17,17,17,17,17,17,17,17,17,17,17,17
172,sequence_19524,0,0,0,4,4,1,1,1,0,4,1,1,0,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2
173,sequence_19414,0,0,0,2,2,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
174,sequence_19485,0,0,3,3,1,0,7,7,7,7,7,7,3,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12
175,sequence_19384,0,0,3,3,1,0,2,2,2,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
176,sequence_19493,0,0,0,4,4,1,1,1,0,4,1,1,0,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2
177,sequence_19484,1,1,1,1,0,4,4,4,4,1,0,11,11,5,5,5,5,5,5,2,2,2,0,11,11,11,11,5
178,sequence_53073,0,2,2,0,5,5,5,5,5,5,5,2,2,0,10,4,4,4,1,1,0,22,22,22,22,22,22,22
179,sequence_20034,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,21,21,21,21,10,10,10,10
180,sequence_19456,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,6,6,6,6,6,6
181,sequence_53067,0,2,2,0,5,5,5,5,5,5,5,2,2,0,10,4,4,4,1,1,0,3,3,3,3,1,0,28
182,sequence_19502,0,0,0,2,2,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
183,sequence_20053,0,2,2,0,3,3,3,3,1,0,4,4,4,4,1,0,8,8,8,8,3,1,1,1,0,3,1,1
184,sequence_19355,0,0,0,4,4,1,1,1,0,10,10,10,10,10,4,1,0,6,6,6,6,6,2,0,21,21,21,21
185,sequence_19365,0,0,0,2,2,2,0,8,3,3,3,3,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4
186,sequence_20047,0,2,2,0,3,3,3,3,1,0,4,4,4,4,1,0,8,8,8,8,3,1,1,1,0,3,1,1
187,sequence_19528,0,0,0,4,4,1,1,1,0,4,1,1,0,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2
188,sequence_19455,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,6,6,6,6,6,6
189,sequence_19479,0,0,0,2,2,2,0,8,3,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
190,sequence_19452,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,6,6,6,6,6,6
191,sequence_19407,0,0,0,2,2,2,0,8,3,3,3,3,1,1,0,10,10,10,10,10,10,10,10,10,4,4,4,4
192,sequence_19444,0,0,0,4,4,1,1,1,0,10,10,10,10,10,4,1,0,18,18,18,18,18,18,18,18,18,8,8
193,sequence_19499,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,23,23,23,23,23,23
194,sequence_19487,0,0,0,2,2,2,0,0,8,8,8,8,8,8,8,8,3,3,3,3,1,0,6,6,6,6,6,6
195,sequence_19398,0,0,0,4,4,1,1,1,0,4,1,1,0,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2
196,sequence_19424,0,0,3,3,1,0,2,2,2,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
197,sequence_20037,0,2,2,0,3,3,3,3,1,0,4,4,4,4,1,0,8,8,8,8,3,1,1,1,0,3,1,1
198,sequence_53058,0,2,2,0,5,5,5,5,5,5,5,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15
199,sequence_19458,1,1,1,1,0,4,4,4,4,1,0,11,11,5,5,5,5,5,5,2,2,2,0,11,11,11,11,5
200,sequence_19470,0,0,0,2,2,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
201,sequence_19364,0,0,0,2,2,2,0,8,3,3,3,3,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
202,sequence_19366,0,0,0,2,2,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
203,sequence_19361,0,0,0,2,2,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
204,sequence_19358,0,0,0,4,4,1,1,1,0,10,10,10,10,10,4,1,0,6,6,6,6,6,2,0,21,21,21,21
205,sequence_19360,0,0,3,3,1,0,2,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
206,sequence_19474,0,0,3,3,1,0,2,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
207,sequence_53060,0,2,2,0,5,5,5,5,5,5,5,2,2,0,10,4,4,4,1,1,0,22,22,22,22,22,22,22
