,id,target,labels
187,sequence_19528,47.1,250
188,sequence_19455,44.5,135
189,sequence_19479,60.8,153
190,sequence_19452,44.2,91
191,sequence_19407,49.2,171
192,sequence_19444,50.7,88
193,sequence_19499,53.3,104
194,sequence_19487,55.9,32
195,sequence_19398,46.2,169
196,sequence_19424,50.9,15
197,sequence_20037,57.8,165
198,sequence_53058,51.2,4
199,sequence_19458,62.9,71
200,sequence_19470,61.0,42
201,sequence_19364,57.1,158
202,sequence_19366,60.0,83
203,sequence_19361,55.6,21
204,sequence_19358,59.1,131
205,sequence_19360,63.5,34
206,sequence_19474,64.4,30
207,sequence_53060,47.9,86
208,sequence_19473,60.6,64
209,sequence_19459,59.2,40
210,sequence_19481,63.1,48
211,sequence_19465,62.9,7
212,sequence_19476,62.2,5
213,sequence_19480,62.8,78
214,sequence_19463,62.7,61
215,sequence_19464,62.2,23
216,sequence_19359,59.3,67
217,sequence_19350,60.1,45
218,sequence_19367,61.0,54
219,sequence_19471,60.0,17
220,sequence_19475,59.1,20
221,sequence_19353,64.3,11
222,sequence_19461,61.2,9
223,sequence_19483,60.6,14
224,sequence_19472,59.9,122
225,sequence_19462,63.2,90
226,sequence_19362,61.0,6
227,sequence_19349,58.9,77
228,sequence_19478,60.1,156
229,sequence_19351,60.9,63
230,sequence_19460,61.0,26
231,sequence_19352,58.5,28
232,sequence_19482,59.3,33
233,sequence_19518,61.6,94
234,sequence_19356,59.0,46
235,sequence_19503,60.0,89
236,sequence_19517,61.6,130
237,sequence_19520,58.7,111
238,sequence_19385,58.2,75
239,sequence_19411,58.0,98
240,sequence_19513,61.0,59
241,sequence_19413,58.7,116
242,sequence_53083,51.0,225
243,sequence_53088,48.0,239
244,sequence_19381,50.0,186
245,sequence_53081,53.0,41
246,sequence_53086,40.0,105
247,sequence_53087,52.0,205
248,sequence_19400,43.0,228
249,sequence_53068,36.0,230
250,sequence_53072,47.0,206
251,sequence_53098,42.0,199
252,sequence_53052,55.0,192
253,sequence_53084,39.0,51
254,sequence_53099,53.0,175
255,sequence_53056,52.0,180
256,sequence_19347,58.9,208
257,sequence_19379,50.3,187
258,sequence_19348,46.7,258
259,sequence_19380,48.1,256
260,sequence_19401,47.4,221
