,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
20,sequence_40818,0,2,1,3,2,0,0,8,8,6,5,10,1,5,12,8,7,16,7,9,0,22,14,17,2,12,4,4
21,sequence_40827,0,2,1,3,2,0,6,3,1,3,5,9,5,5,9,10,7,15,7,18,5,19,17,5,25,24,10,17
22,sequence_40828,0,1,3,1,0,5,2,8,6,2,0,1,11,3,1,3,2,1,2,2,8,1,10,6,20,6,6,15
23,sequence_40829,0,2,1,3,2,0,6,3,1,6,5,10,5,5,12,8,7,16,7,19,5,7,14,12,2,11,5,4
24,sequence_40831,0,1,1,1,2,5,2,8,1,2,0,1,11,3,5,3,5,1,5,4,2,16,1,1,4,15,22,6
25,sequence_40856,1,0,2,4,5,4,4,0,5,4,3,6,7,4,2,5,3,6,3,3,4,5,3,4,7,14,13,3
26,sequence_40815,1,0,2,4,5,4,4,0,5,4,3,0,10,4,2,5,3,0,3,3,4,5,3,4,15,14,3,3
27,sequence_40851,1,0,2,2,4,1,5,5,2,0,4,3,4,0,8,2,4,3,4,10,7,2,2,8,16,7,0,7
28,sequence_40847,1,0,2,4,5,4,4,0,5,4,3,6,7,4,2,5,3,6,3,3,18,5,3,4,7,3,13,3
29,sequence_40858,1,0,2,4,5,4,4,0,5,4,3,6,7,4,2,5,3,6,3,3,18,5,3,4,7,3,13,3
30,sequence_40852,1,0,2,0,4,1,5,5,2,0,4,3,4,0,8,2,4,3,4,10,10,2,13,8,16,7,0,7
31,sequence_40843,0,2,1,4,5,0,4,0,9,4,3,6,7,11,14,0,13,6,19,20,18,11,18,14,22,18,14,24
32,sequence_40846,1,0,2,4,5,4,4,0,5,4,3,0,10,4,2,5,3,0,3,3,4,5,3,4,15,14,3,3
33,sequence_40791,1,0,2,2,4,1,5,5,2,0,4,3,4,0,8,2,4,3,4,10,10,2,13,8,16,7,0,7
34,sequence_40793,1,0,2,2,4,1,5,5,2,0,4,3,4,0,8,2,4,3,4,10,10,2,13,8,16,7,0,7
35,sequence_40861,1,0,2,2,3,3,1,7,4,7,1,7,0,7,3,7,15,14,15,1,16,8,12,15,1,0,27,0
36,sequence_40812,1,0,2,2,3,3,1,7,4,7,1,7,0,12,6,7,1,14,1,1,1,8,6,15,24,21,23,5
37,sequence_40854,1,0,2,2,4,1,5,5,2,0,4,3,4,7,3,2,15,3,15,1,16,2,12,23,1,23,25,23
38,sequence_40853,1,0,2,2,3,3,1,7,4,7,1,7,0,12,6,7,1,14,1,1,1,8,6,15,24,21,23,5
39,sequence_40848,1,0,2,2,3,3,1,7,4,7,1,7,0,12,6,7,1,14,1,1,1,8,6,15,24,21,23,5
40,sequence_40849,1,0,2,2,3,3,1,7,4,7,1,7,0,7,6,7,1,7,1,1,16,20,12,0,1,0,8,16
41,sequence_40850,1,0,2,2,3,3,1,7,4,7,1,7,0,7,6,7,1,7,1,1,16,20,12,0,1,0,8,16
42,sequence_40792,0,1,3,1,0,2,2,1,3,2,10,8,6,3,10,3,8,1,8,6,8,1,10,18,4,6,6,15
43,sequence_40790,0,1,3,1,0,5,2,8,6,2,0,1,11,3,10,3,2,1,2,2,8,1,10,6,4,6,6,15
44,sequence_40860,0,2,1,3,2,0,0,3,1,1,5,10,1,5,9,6,0,10,0,0,3,22,19,5,6,20,4,17
45,sequence_40839,0,1,1,3,2,0,0,8,1,1,5,1,1,5,15,4,17,9,17,9,3,3,17,5,18,26,6,28
46,sequence_40835,0,2,1,3,2,0,0,6,9,6,8,10,9,1,4,8,13,16,13,12,14,14,14,3,2,11,18,8
47,sequence_40819,0,2,1,3,2,0,0,6,9,6,8,5,9,1,4,8,13,5,13,12,14,14,14,3,2,11,18,8
48,sequence_40824,0,2,1,3,2,0,0,6,8,6,2,10,1,5,12,8,7,16,7,9,0,7,14,17,2,12,5,4
49,sequence_40825,0,2,1,3,2,0,0,8,8,6,0,10,1,5,12,8,7,16,7,9,0,3,14,17,2,12,5,4
50,sequence_40797,0,1,3,1,0,2,2,1,3,9,10,8,6,14,7,1,14,8,14,6,11,13,11,18,11,2,11,27
51,sequence_40800,0,2,1,3,2,0,0,3,1,8,5,9,1,5,9,11,7,9,7,18,3,3,17,5,18,1,1,9
52,sequence_40803,0,2,1,3,2,0,0,6,1,6,2,10,1,5,12,8,12,16,12,19,0,7,14,17,2,11,5,4
53,sequence_40804,0,1,3,1,0,2,2,1,3,9,10,8,6,14,7,1,14,8,14,6,11,13,11,18,11,2,11,27
54,sequence_40805,0,1,1,1,2,5,2,8,6,2,10,1,6,2,5,3,5,9,5,4,2,16,1,9,3,15,22,6
55,sequence_40864,0,2,1,3,2,0,7,2,6,8,9,11,13,2,9,12,16,11,16,11,13,6,20,13,8,19,21,10
56,sequence_40808,0,2,1,3,2,0,6,3,1,3,11,9,5,9,13,10,10,15,10,8,5,9,7,12,0,5,9,13
57,sequence_40810,0,2,1,3,2,0,0,3,1,1,5,10,1,5,9,6,0,10,0,0,3,22,19,5,6,20,4,17
58,sequence_40862,0,2,1,3,2,0,0,3,1,1,5,10,1,5,9,6,0,10,0,0,3,22,19,5,6,20,4,17
59,sequence_40859,0,2,0,0,1,0,3,6,0,10,2,4,12,10,12,14,12,4,12,13,21,17,23,22,14,8,15,26
60,sequence_40836,0,2,1,3,2,0,0,6,9,6,8,5,9,1,4,8,13,5,13,12,14,14,14,3,2,11,18,8
61,sequence_40837,0,1,3,1,0,2,2,1,3,9,10,8,6,14,7,1,14,8,14,6,11,13,11,18,11,2,11,27
62,sequence_40820,0,1,3,1,0,5,2,8,6,2,0,1,11,3,1,3,8,1,8,4,2,16,10,9,20,6,6,6
63,sequence_40821,0,1,3,1,0,2,2,1,3,9,10,8,6,14,7,1,8,8,8,6,11,13,11,9,11,2,11,6
64,sequence_40822,0,2,1,3,2,0,0,6,1,8,8,5,9,1,9,4,13,5,13,18,3,3,8,5,23,17,18,19
65,sequence_40823,0,1,3,1,0,2,2,1,3,9,10,8,6,14,7,1,14,8,14,6,20,13,11,7,19,2,26,21
66,sequence_40834,0,1,3,1,0,5,2,8,6,2,10,1,6,3,5,3,5,10,5,4,20,16,1,7,19,15,26,21
67,sequence_40832,0,1,3,1,0,5,2,8,6,2,0,1,11,3,10,3,5,1,5,4,8,1,10,6,4,6,6,15
68,sequence_40833,0,1,1,3,2,5,0,8,6,2,0,1,11,3,1,4,5,1,5,4,2,16,1,6,20,15,22,1
69,sequence_40830,0,2,1,3,2,0,6,3,1,3,11,9,5,9,13,10,10,15,10,8,5,19,7,12,0,5,9,13
70,sequence_40798,0,2,1,3,2,0,6,3,1,3,11,9,5,9,13,10,10,15,10,8,5,19,7,12,0,5,9,13
71,sequence_40865,1,2,0,0,1,6,3,4,7,5,6,2,2,6,0,15,6,2,6,5,6,4,5,10,5,4,7,2
72,sequence_40863,0,2,1,3,2,0,7,2,6,8,9,11,13,2,13,12,16,11,16,11,13,6,20,13,8,19,21,10
73,sequence_40801,1,2,0,0,1,6,3,4,7,5,6,2,2,13,0,9,6,17,18,5,6,4,22,10,21,22,12,11
74,sequence_40802,1,2,0,0,1,6,3,4,0,10,2,4,2,13,0,9,0,17,18,15,19,15,22,24,21,22,12,11
75,sequence_40796,0,2,0,0,1,0,6,3,7,3,11,11,5,9,13,10,10,15,10,8,5,9,7,12,0,5,9,13
76,sequence_40795,0,1,3,1,0,2,2,1,3,9,10,8,6,14,7,1,8,8,8,6,11,13,11,9,11,2,11,27
77,sequence_40866,1,2,0,0,1,6,3,4,7,5,6,2,12,6,0,15,6,2,6,16,15,12,21,2,5,4,7,2
78,sequence_40799,1,2,0,0,1,6,3,4,7,5,6,2,2,6,0,15,6,2,18,5,15,12,5,10,5,4,7,22
79,sequence_40788,0,2,0,0,1,6,3,4,7,3,2,2,12,6,0,15,12,2,12,16,15,12,21,2,5,4,7,2
80,sequence_40867,1,0,2,2,3,3,1,7,4,7,1,2,0,6,11,13,11,13,11,14,9,18,0,11,17,16,16,14
