,secuencia,aglomerative-2,aglomerative-3,aglomerative-4,aglomerative-5,aglomerative-6,aglomerative-7,aglomerative-8,aglomerative-9,aglomerative-10,aglomerative-11,aglomerative-12,aglomerative-13,aglomerative-14,aglomerative-15,aglomerative-16,aglomerative-17,aglomerative-18,aglomerative-19,aglomerative-20,aglomerative-21,aglomerative-22,aglomerative-23,aglomerative-24,aglomerative-25,aglomerative-26,aglomerative-27,aglomerative-28,aglomerative-29
56,sequence_40808,0,0,3,3,1,0,2,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
57,sequence_40810,0,0,3,3,1,0,2,0,0,4,4,4,4,1,0,4,1,1,0,20,20,20,20,20,20,20,20,20
58,sequence_40862,0,0,3,3,1,0,2,0,0,4,4,4,4,1,0,4,1,1,0,20,20,20,20,20,20,20,20,20
59,sequence_40859,0,0,1,1,0,1,1,1,1,0,2,2,2,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9
60,sequence_40836,0,0,3,3,1,0,2,0,0,3,3,1,0,4,4,1,0,5,5,2,0,22,22,22,22,22,22,22
61,sequence_40837,0,2,2,2,2,2,0,2,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
62,sequence_40820,0,2,2,2,2,2,0,8,8,8,8,3,1,0,1,0,4,4,4,4,4,1,1,0,25,25,25,25
63,sequence_40821,0,2,2,2,2,2,0,8,8,8,8,3,1,0,1,0,4,4,4,4,4,1,1,0,25,25,25,25
64,sequence_40822,0,0,3,3,1,0,2,0,0,3,3,1,0,4,4,1,0,5,5,2,0,10,10,10,10,10,10,10
65,sequence_40823,0,2,2,2,2,2,0,8,8,8,8,3,1,0,1,0,17,17,17,17,17,17,17,17,17,17,17,17
66,sequence_40834,0,2,2,2,2,2,0,8,8,8,8,3,1,0,1,0,17,17,17,17,17,17,17,17,17,17,17,17
67,sequence_40832,0,2,2,2,2,2,0,8,8,8,8,3,1,0,15,15,15,15,15,15,15,15,15,7,7,3,3,1
68,sequence_40833,0,2,2,2,2,2,0,8,8,8,8,3,1,0,15,15,15,15,15,15,15,15,15,7,7,3,3,1
69,sequence_40830,0,0,3,3,1,0,2,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
70,sequence_40798,0,0,3,3,1,0,2,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
71,sequence_40865,0,0,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,15,15,7,7,7
72,sequence_40863,0,0,3,3,1,0,2,0,0,3,3,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,6,13
73,sequence_40801,0,0,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,15,15,7,7,7
74,sequence_40802,0,0,1,1,0,1,1,1,1,0,2,2,2,2,2,2,2,0,7,7,7,7,7,3,3,1,1,0
75,sequence_40796,0,0,3,3,1,0,2,0,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19
76,sequence_40795,0,2,2,2,2,2,0,8,8,8,8,3,1,0,1,0,4,4,4,4,4,1,1,0,25,25,25,25
77,sequence_40866,0,0,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,24,24,24,24,24
78,sequence_40799,0,0,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,15,15,7,7,7
79,sequence_40788,0,0,1,1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,24,24,24,24,24
80,sequence_40867,1,1,0,0,3,3,3,3,3,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28
