,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
137,sequence_53069,2,2,2,2,2,2,2,2,2,2
138,sequence_19418,3,3,3,3,3,3,3,3,3,3
139,sequence_20075,5,5,5,5,5,5,5,5,5,5
140,sequence_19423,28,28,28,28,28,28,28,28,28,28
141,sequence_19516,28,28,28,28,28,28,28,28,28,28
142,sequence_19512,27,27,27,27,27,27,27,27,27,27
143,sequence_19387,24,24,24,24,24,24,24,24,24,24
144,sequence_53061,27,27,27,27,27,27,27,27,27,17
145,sequence_19448,14,14,14,14,14,14,14,14,14,14
146,sequence_19469,14,14,14,14,14,14,14,14,14,14
147,sequence_19449,25,25,25,25,25,25,25,25,25,25
148,sequence_53063,11,11,11,11,11,11,11,11,11,11
149,sequence_19457,16,16,16,16,16,16,16,16,16,20
150,sequence_19466,26,26,26,26,26,26,26,26,26,26
151,sequence_19494,16,16,16,16,16,16,16,16,16,20
152,sequence_19454,13,13,13,13,13,13,13,13,13,13
153,sequence_19529,17,17,17,17,17,17,17,17,17,16
154,sequence_19426,28,28,28,28,28,28,28,28,28,28
155,sequence_19491,1,1,1,1,1,1,1,1,1,1
156,sequence_19421,16,16,16,16,16,16,16,16,16,20
157,sequence_19514,14,14,14,14,14,14,14,14,14,14
158,sequence_19368,10,10,10,10,10,10,10,10,10,10
159,sequence_19437,10,10,10,10,10,10,10,10,10,10
160,sequence_20044,4,4,4,4,4,4,4,4,4,4
161,sequence_19501,21,21,21,21,21,21,21,21,21,22
162,sequence_20074,15,15,15,15,15,15,15,15,15,15
163,sequence_19395,18,18,18,18,18,18,18,18,18,18
164,sequence_19510,17,17,17,17,17,17,17,17,17,16
165,sequence_19489,13,13,13,13,13,13,13,13,13,13
166,sequence_19440,11,11,11,11,11,11,11,11,11,11
167,sequence_19408,3,3,3,3,3,3,3,3,3,3
168,sequence_53076,6,6,6,6,6,6,6,6,6,17
169,sequence_19372,9,9,9,9,9,9,9,9,9,9
170,sequence_19507,18,18,18,18,18,18,18,18,18,18
171,sequence_20066,12,12,12,12,12,12,12,12,12,12
172,sequence_19524,3,3,3,3,3,3,3,3,3,3
173,sequence_19414,21,21,21,21,21,21,21,21,21,22
174,sequence_19485,13,13,13,13,13,13,13,13,13,13
175,sequence_19384,7,7,7,7,7,7,7,7,7,7
176,sequence_19493,17,17,17,17,17,17,17,17,17,16
177,sequence_19484,6,6,6,6,6,6,6,6,6,6
178,sequence_53073,2,2,2,2,2,2,2,2,2,2
179,sequence_20034,19,19,19,19,19,19,19,19,19,19
180,sequence_19456,16,16,16,16,16,16,16,16,16,20
181,sequence_53067,20,20,20,20,20,20,20,20,20,21
182,sequence_19502,26,26,26,26,26,26,26,26,26,26
183,sequence_20053,12,12,12,12,12,12,12,12,12,12
184,sequence_19355,3,3,3,3,3,3,3,3,3,3
185,sequence_19365,21,21,21,21,21,21,21,21,21,22
186,sequence_20047,12,12,12,12,12,12,12,12,12,12
187,sequence_19528,17,17,17,17,17,17,17,17,17,16
188,sequence_19455,22,22,22,22,22,22,22,22,22,20
189,sequence_19479,25,25,25,25,25,25,25,25,25,25
190,sequence_19452,22,22,22,22,22,22,22,22,22,9
191,sequence_19407,21,21,21,21,21,21,21,21,21,22
192,sequence_19444,21,21,21,21,21,21,21,21,21,22
193,sequence_19499,26,26,26,26,26,26,26,26,26,26
194,sequence_19487,9,9,9,9,9,9,9,9,9,9
195,sequence_19398,17,17,17,17,17,17,17,17,17,16
196,sequence_19424,7,7,7,7,7,7,7,7,7,7
197,sequence_20037,12,12,12,12,12,12,12,12,12,12
198,sequence_53058,29,29,29,29,29,29,29,29,29,29
199,sequence_19458,23,23,23,23,23,23,23,23,23,23
200,sequence_19470,29,29,29,29,29,29,29,29,29,29
201,sequence_19364,24,24,24,24,24,24,24,24,24,24
202,sequence_19366,29,29,29,29,29,29,29,29,29,29
203,sequence_19361,21,21,21,21,21,21,21,21,21,22
204,sequence_19358,1,1,1,1,1,1,1,1,1,1
205,sequence_19360,24,24,24,24,24,24,24,24,24,24
206,sequence_19474,25,25,25,25,25,25,25,25,25,25
207,sequence_53060,2,2,2,2,2,2,2,2,2,2
208,sequence_19473,26,26,26,26,26,26,26,26,26,26
209,sequence_19459,27,27,27,27,27,27,27,27,27,27
210,sequence_19481,25,25,25,25,25,25,25,25,25,25
211,sequence_19465,28,28,28,28,28,28,28,28,28,28
212,sequence_19476,25,25,25,25,25,25,25,25,25,25
213,sequence_19480,26,26,26,26,26,26,26,26,26,26
214,sequence_19463,27,27,27,27,27,27,27,27,27,27
215,sequence_19464,26,26,26,26,26,26,26,26,26,26
216,sequence_19359,26,26,26,26,26,26,26,26,26,26
217,sequence_19350,27,27,27,27,27,27,27,27,27,27
218,sequence_19367,24,24,24,24,24,24,24,24,24,24
219,sequence_19471,28,28,28,28,28,28,28,28,28,28
220,sequence_19475,26,26,26,26,26,26,26,26,26,26
221,sequence_19353,28,28,28,28,28,28,28,28,28,28
222,sequence_19461,27,27,27,27,27,27,27,27,27,27
223,sequence_19483,25,25,25,25,25,25,25,25,25,25
224,sequence_19472,25,25,25,25,25,25,25,25,25,25
225,sequence_19462,23,23,23,23,23,23,23,23,23,23
226,sequence_19362,24,24,24,24,24,24,24,24,24,24
227,sequence_19349,23,23,23,23,23,23,23,23,23,23
228,sequence_19478,25,25,25,25,25,25,25,25,25,25
229,sequence_19351,27,27,27,27,27,27,27,27,27,27
230,sequence_19460,23,23,23,23,23,23,23,23,23,23
231,sequence_19352,29,29,29,29,29,29,29,29,29,29
232,sequence_19482,26,26,26,26,26,26,26,26,26,26
233,sequence_19518,25,25,25,25,25,25,25,25,25,25
234,sequence_19356,29,29,29,29,29,29,29,29,29,29
235,sequence_19503,25,25,25,25,25,25,25,25,25,25
236,sequence_19517,26,26,26,26,26,26,26,26,26,26
237,sequence_19520,25,25,25,25,25,25,25,25,25,25
238,sequence_19385,24,24,24,24,24,24,24,24,24,24
239,sequence_19411,24,24,24,24,24,24,24,24,24,24
240,sequence_19513,28,28,28,28,28,28,28,28,28,28
241,sequence_19413,24,24,24,24,24,24,24,24,24,24
242,sequence_53083,0,0,0,0,0,0,0,0,0,0
243,sequence_53088,30,30,30,30,30,30,30,30,30,30
244,sequence_19381,32,32,32,32,32,32,32,32,32,32
245,sequence_53081,0,0,0,0,0,0,0,0,0,0
246,sequence_53086,30,30,30,30,30,30,30,30,30,30
247,sequence_53087,0,0,0,0,0,0,0,0,0,0
248,sequence_19400,1,1,1,1,1,1,1,1,1,1
249,sequence_53068,30,30,30,30,30,30,30,30,30,30
250,sequence_53072,0,0,0,0,0,0,0,0,0,0
251,sequence_53098,30,30,30,30,30,30,30,30,30,30
252,sequence_53052,0,0,0,0,0,0,0,0,0,0
253,sequence_53084,0,0,0,0,0,0,0,0,0,0
254,sequence_53099,31,31,31,31,31,31,31,31,31,31
255,sequence_53056,31,31,31,31,31,31,31,31,31,31
256,sequence_19347,31,31,31,31,31,31,31,31,31,31
257,sequence_19379,31,31,31,31,31,31,31,31,31,31
258,sequence_19348,32,32,32,32,32,32,32,32,32,32
259,sequence_19380,32,32,32,32,32,32,32,32,32,32
260,sequence_19401,31,31,31,31,31,31,31,31,31,31
