,secuencia,birch-2,birch-3,birch-4,birch-5,birch-6,birch-7,birch-8,birch-9,birch-10,birch-11,birch-12,birch-13,birch-14,birch-15,birch-16,birch-17,birch-18,birch-19,birch-20,birch-21,birch-22,birch-23,birch-24,birch-25,birch-26,birch-27,birch-28,birch-29
74,sequence_20071,0,2,2,0,3,3,3,1,1,0,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
75,sequence_19451,0,0,0,2,2,0,4,4,4,1,1,1,1,0,6,6,2,2,0,15,15,15,15,15,15,15,15,15
76,sequence_20041,0,2,2,0,3,3,3,1,1,0,2,0,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
77,sequence_19415,0,0,0,2,2,0,4,4,4,1,1,1,1,0,6,6,2,2,0,20,20,20,20,20,20,20,20,20
78,sequence_20035,0,2,2,0,3,3,3,1,1,0,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
79,sequence_20051,0,2,2,0,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
80,sequence_19397,0,0,0,2,2,0,7,3,3,3,3,3,3,1,1,0,17,17,17,17,17,17,17,17,17,17,17,8
81,sequence_19394,0,0,0,4,4,4,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,1,0,17
82,sequence_19374,0,0,3,3,1,1,0,7,7,7,7,7,7,3,3,1,1,0,5,5,2,0,23,23,23,23,23,23
83,sequence_19378,0,0,0,2,2,0,7,3,3,3,3,3,3,1,1,0,14,14,14,14,14,6,6,6,2,2,2,2
84,sequence_19441,0,0,0,4,4,4,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,19,19
85,sequence_19433,0,0,0,2,2,0,7,3,3,3,3,3,3,1,1,0,17,17,17,17,17,17,17,17,17,17,17,8
86,sequence_20062,0,2,2,0,3,3,3,1,1,0,2,0,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
87,sequence_19393,0,0,0,2,2,0,7,3,3,3,3,3,3,1,1,0,17,17,17,17,17,17,17,17,17,17,17,8
88,sequence_20065,0,2,2,0,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
89,sequence_19383,0,0,0,4,4,4,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,19,19
90,sequence_19422,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4
91,sequence_19495,0,0,0,2,2,0,7,3,3,3,3,3,3,1,1,0,17,17,17,17,17,17,17,17,17,17,17,8
92,sequence_19431,0,0,3,3,1,1,0,7,7,7,7,7,7,3,3,1,1,0,5,5,2,0,7,7,7,7,7,7
93,sequence_20058,0,2,2,0,3,3,3,1,1,0,2,0,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,3
94,sequence_19488,0,0,3,3,1,1,0,7,7,7,7,7,7,3,3,1,1,0,5,5,2,0,23,23,23,23,23,23
95,sequence_19375,0,0,0,2,2,0,7,3,3,3,3,3,3,1,1,0,14,14,14,14,14,6,6,6,2,2,2,2
96,sequence_19511,1,1,1,1,0,5,5,5,5,5,5,2,0,14,14,14,6,6,6,6,6,2,2,2,0,4,1,0
97,sequence_53065,0,2,2,0,5,2,2,2,2,2,0,5,5,5,5,5,5,5,2,2,0,14,14,14,6,6,6,6
98,sequence_53074,0,2,2,0,5,2,2,2,2,2,0,5,5,5,5,5,5,5,2,2,0,22,22,22,22,22,22,22
99,sequence_20050,0,2,2,0,3,3,3,1,1,0,2,0,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,3
100,sequence_19515,0,0,0,4,4,4,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,27,27
101,sequence_20057,0,2,2,0,3,3,3,1,1,0,2,0,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,3
102,sequence_19438,0,0,0,2,2,0,4,4,4,1,1,1,1,0,6,6,2,2,0,15,15,15,15,15,15,15,15,15
103,sequence_19486,0,0,0,2,2,0,7,3,3,3,3,3,3,1,1,0,17,17,17,17,17,17,17,17,17,17,17,8
104,sequence_19389,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4
105,sequence_19468,0,0,0,4,4,4,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,27,27
106,sequence_20068,0,2,2,0,3,3,3,1,1,0,2,0,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,3
107,sequence_19420,0,0,0,2,2,0,7,3,3,3,3,3,3,1,1,0,14,14,14,14,14,6,6,6,2,2,2,2
108,sequence_20076,0,2,2,0,3,3,3,1,1,0,2,0,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
109,sequence_20070,0,2,2,0,3,3,3,1,1,0,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
110,sequence_19399,0,0,0,4,4,4,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,1,0,17
111,sequence_19436,0,0,3,3,1,1,0,7,7,7,7,7,7,3,3,1,1,0,19,19,19,19,19,19,19,19,9,9
112,sequence_19492,0,0,3,3,1,1,0,7,7,7,7,7,7,3,3,1,1,0,19,19,19,19,19,19,19,19,9,9
113,sequence_19445,1,1,1,1,0,5,5,5,5,5,5,2,0,7,7,7,7,7,7,3,3,3,1,0,14,14,14,14
114,sequence_19403,1,1,1,1,0,5,5,5,5,5,5,2,0,14,14,14,6,6,6,6,6,2,2,2,0,4,1,0
115,sequence_19428,0,0,3,3,1,1,0,7,7,7,7,7,7,3,3,1,1,0,5,5,2,0,7,7,7,7,7,7
116,sequence_19377,0,0,0,4,4,4,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,1,0,17
117,sequence_19427,0,0,0,2,2,0,4,4,4,1,1,1,1,0,6,6,2,2,0,15,15,15,15,15,15,15,15,15
118,sequence_19521,1,1,1,1,0,6,6,6,6,6,6,6,6,6,2,2,0,3,3,1,1,1,0,10,10,10,10,10
119,sequence_20045,0,2,2,0,3,3,3,1,1,0,2,0,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,3
120,sequence_19412,0,0,0,2,2,0,4,4,4,1,1,1,1,0,6,6,2,2,0,20,20,20,20,20,20,20,20,20
121,sequence_19508,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4
122,sequence_53080,0,2,2,0,5,2,2,2,2,2,0,5,5,5,5,5,5,5,2,2,0,22,22,22,22,22,22,22
123,sequence_20073,0,2,2,0,3,3,3,1,1,0,2,0,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,3
124,sequence_19442,0,0,3,3,1,1,0,8,8,8,8,8,8,8,8,3,3,1,1,0,12,12,12,12,12,12,12,12
125,sequence_53077,1,1,1,1,0,5,5,5,5,5,5,2,0,7,7,7,7,7,7,3,3,3,1,0,25,25,25,25
126,sequence_19429,1,1,1,1,0,5,5,5,5,5,5,2,0,7,7,7,7,7,7,3,3,3,1,0,14,14,14,14
127,sequence_19416,0,0,0,2,2,0,7,3,3,3,3,3,3,1,1,0,14,14,14,14,14,6,6,6,2,2,2,2
128,sequence_20055,0,2,2,0,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
129,sequence_19388,0,0,0,2,2,0,7,3,3,3,3,3,3,1,1,0,14,14,14,14,14,6,6,6,2,2,2,2
130,sequence_20049,0,2,2,0,3,3,3,1,1,0,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
131,sequence_20059,0,2,2,0,3,3,3,1,1,0,2,0,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
132,sequence_19467,0,0,0,2,2,0,4,4,4,1,1,1,1,0,15,15,15,15,15,7,7,7,3,3,3,3,3,1
133,sequence_19373,0,0,3,3,1,1,0,7,7,7,7,7,7,3,3,1,1,0,5,5,2,0,23,23,23,23,23,23
134,sequence_19396,0,0,0,2,2,0,7,3,3,3,3,3,3,1,1,0,14,14,14,14,14,6,6,6,2,2,2,2
135,sequence_19527,0,0,0,2,2,0,7,3,3,3,3,3,3,1,1,0,14,14,14,14,14,6,6,6,2,2,2,2
136,sequence_19435,0,0,3,3,1,1,0,7,7,7,7,7,7,3,3,1,1,0,19,19,19,19,19,19,19,19,9,9
137,sequence_53069,0,2,2,0,5,2,2,2,2,2,0,5,5,5,5,5,5,5,2,2,0,22,22,22,22,22,22,22
138,sequence_19418,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4
139,sequence_20075,0,2,2,0,3,3,3,1,1,0,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
140,sequence_19423,0,0,0,2,2,0,4,4,4,1,1,1,1,0,6,6,2,2,0,15,15,15,15,15,15,15,15,15
141,sequence_19516,0,0,0,2,2,0,4,4,4,1,1,1,1,0,15,15,15,15,15,7,7,7,3,3,3,3,3,1
142,sequence_19512,1,1,1,1,0,5,5,5,5,5,5,2,0,14,14,14,6,6,6,6,6,2,2,2,0,4,1,0
143,sequence_19387,0,0,0,2,2,0,7,3,3,3,3,3,3,1,1,0,14,14,14,14,14,6,6,6,2,2,2,2
144,sequence_53061,1,1,1,1,0,5,5,5,5,5,5,2,0,14,14,14,6,6,6,6,6,2,2,2,0,4,1,0
145,sequence_19448,0,0,0,4,4,4,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,27,27
146,sequence_19469,0,0,0,4,4,4,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,27,27
147,sequence_19449,0,0,0,2,2,0,4,4,4,1,1,1,1,0,6,6,2,2,0,15,15,15,15,15,15,15,15,15
148,sequence_53063,0,2,2,0,5,2,2,2,2,2,0,5,5,5,5,5,5,5,2,2,0,14,14,14,6,6,6,6
149,sequence_19457,0,0,0,2,2,0,7,3,3,3,3,3,3,1,1,0,17,17,17,17,17,17,17,17,17,17,17,8
150,sequence_19466,0,0,3,3,1,1,0,8,8,8,8,8,8,8,8,3,3,1,1,0,21,21,21,21,21,21,21,21
151,sequence_19494,0,0,3,3,1,1,0,7,7,7,7,7,7,3,3,1,1,0,19,19,19,19,19,19,19,19,9,9
152,sequence_19454,0,0,0,2,2,0,7,3,3,3,3,3,3,1,1,0,17,17,17,17,17,17,17,17,17,17,17,8
153,sequence_19529,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4
154,sequence_19426,0,0,0,2,2,0,4,4,4,1,1,1,1,0,6,6,2,2,0,15,15,15,15,15,15,15,15,15
155,sequence_19491,0,0,0,4,4,4,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,1,0,17
156,sequence_19421,0,0,3,3,1,1,0,7,7,7,7,7,7,3,3,1,1,0,19,19,19,19,19,19,19,19,9,9
157,sequence_19514,0,0,0,4,4,4,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,27,27
158,sequence_19368,0,0,0,2,2,0,4,4,4,1,1,1,1,0,6,6,2,2,0,20,20,20,20,20,20,20,20,20
159,sequence_19437,0,0,0,2,2,0,7,3,3,3,3,3,3,1,1,0,14,14,14,14,14,6,6,6,2,2,2,2
160,sequence_20044,0,2,2,0,3,3,3,1,1,0,2,0,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
161,sequence_19501,0,0,3,3,1,1,0,8,8,8,8,8,8,8,8,3,3,1,1,0,12,12,12,12,12,12,12,12
162,sequence_20074,0,2,2,0,3,3,3,1,1,0,2,0,2,2,0,8,8,8,8,8,8,8,8,8,8,8,8,3
163,sequence_19395,0,0,0,2,2,0,7,3,3,3,3,3,3,1,1,0,14,14,14,14,14,6,6,6,2,2,2,2
164,sequence_19510,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4
165,sequence_19489,0,0,0,2,2,0,7,3,3,3,3,3,3,1,1,0,14,14,14,14,14,6,6,6,2,2,2,2
166,sequence_19440,0,0,0,4,4,4,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,19,19
167,sequence_19408,0,0,0,4,4,4,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,19,19
168,sequence_53076,1,1,1,1,0,5,5,5,5,5,5,2,0,7,7,7,7,7,7,3,3,3,1,0,25,25,25,25
169,sequence_19372,0,0,3,3,1,1,0,7,7,7,7,7,7,3,3,1,1,0,5,5,2,0,23,23,23,23,23,23
170,sequence_19507,0,0,3,3,1,1,0,7,7,7,7,7,7,3,3,1,1,0,19,19,19,19,19,19,19,19,9,9
171,sequence_20066,0,2,2,0,3,3,3,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
172,sequence_19524,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4
173,sequence_19414,0,0,3,3,1,1,0,8,8,8,8,8,8,8,8,3,3,1,1,0,12,12,12,12,12,12,12,12
174,sequence_19485,0,0,0,2,2,0,7,3,3,3,3,3,3,1,1,0,17,17,17,17,17,17,17,17,17,17,17,8
175,sequence_19384,0,0,0,2,2,0,4,4,4,1,1,1,1,0,6,6,2,2,0,20,20,20,20,20,20,20,20,20
176,sequence_19493,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4
177,sequence_19484,1,1,1,1,0,5,5,5,5,5,5,2,0,7,7,7,7,7,7,3,3,3,1,0,25,25,25,25
178,sequence_53073,0,2,2,0,5,2,2,2,2,2,0,5,5,5,5,5,5,5,2,2,0,22,22,22,22,22,22,22
179,sequence_20034,1,1,1,1,0,5,5,5,5,5,5,2,0,14,14,14,6,6,6,6,6,2,2,2,0,4,1,0
180,sequence_19456,0,0,3,3,1,1,0,7,7,7,7,7,7,3,3,1,1,0,19,19,19,19,19,19,19,19,9,9
181,sequence_53067,0,2,2,0,5,2,2,2,2,2,0,5,5,5,5,5,5,5,2,2,0,14,14,14,6,6,6,6
182,sequence_19502,0,0,3,3,1,1,0,8,8,8,8,8,8,8,8,3,3,1,1,0,21,21,21,21,21,21,21,21
183,sequence_20053,0,2,2,0,3,3,3,1,1,0,2,0,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
184,sequence_19355,0,0,0,4,4,4,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,19,19
185,sequence_19365,0,0,3,3,1,1,0,8,8,8,8,8,8,8,8,3,3,1,1,0,12,12,12,12,12,12,12,12
186,sequence_20047,0,2,2,0,3,3,3,1,1,0,2,0,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
187,sequence_19528,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4
188,sequence_19455,0,0,3,3,1,1,0,7,7,7,7,7,7,3,3,1,1,0,5,5,2,0,7,7,7,7,7,7
189,sequence_19479,0,0,0,2,2,0,4,4,4,1,1,1,1,0,15,15,15,15,15,7,7,7,3,3,3,3,3,1
190,sequence_19452,0,0,3,3,1,1,0,7,7,7,7,7,7,3,3,1,1,0,5,5,2,0,7,7,7,7,7,7
191,sequence_19407,0,0,3,3,1,1,0,8,8,8,8,8,8,8,8,3,3,1,1,0,12,12,12,12,12,12,12,12
192,sequence_19444,0,0,3,3,1,1,0,8,8,8,8,8,8,8,8,3,3,1,1,0,12,12,12,12,12,12,12,12
193,sequence_19499,0,0,3,3,1,1,0,7,7,7,7,7,7,3,3,1,1,0,19,19,19,19,19,19,19,19,9,9
194,sequence_19487,0,0,3,3,1,1,0,7,7,7,7,7,7,3,3,1,1,0,5,5,2,0,23,23,23,23,23,23
195,sequence_19398,0,0,0,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4
196,sequence_19424,0,0,0,2,2,0,4,4,4,1,1,1,1,0,6,6,2,2,0,15,15,15,15,15,15,15,15,15
197,sequence_20037,0,2,2,0,3,3,3,1,1,0,2,0,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16
198,sequence_53058,0,2,2,0,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12,12,5,5,5,5,5,5,5,5
199,sequence_19458,1,1,1,1,0,6,6,6,6,6,6,6,6,6,2,2,0,3,3,1,1,1,0,10,10,10,10,10
200,sequence_19470,0,0,3,3,1,1,0,8,8,8,8,8,8,8,8,3,3,1,1,0,21,21,21,21,21,21,21,21
201,sequence_19364,0,0,0,2,2,0,4,4,4,1,1,1,1,0,15,15,15,15,15,7,7,7,3,3,3,3,3,1
202,sequence_19366,0,0,3,3,1,1,0,8,8,8,8,8,8,8,8,3,3,1,1,0,21,21,21,21,21,21,21,21
203,sequence_19361,0,0,3,3,1,1,0,8,8,8,8,8,8,8,8,3,3,1,1,0,12,12,12,12,12,12,12,12
204,sequence_19358,0,0,0,4,4,4,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,1,0,28
205,sequence_19360,0,0,0,2,2,0,4,4,4,1,1,1,1,0,15,15,15,15,15,7,7,7,3,3,3,3,3,1
206,sequence_19474,0,0,0,2,2,0,4,4,4,1,1,1,1,0,15,15,15,15,15,7,7,7,3,3,3,3,3,1
207,sequence_53060,0,2,2,0,5,2,2,2,2,2,0,5,5,5,5,5,5,5,2,2,0,22,22,22,22,22,22,22
208,sequence_19473,0,0,3,3,1,1,0,8,8,8,8,8,8,8,8,3,3,1,1,0,21,21,21,21,21,21,21,21
209,sequence_19459,1,1,1,1,0,5,5,5,5,5,5,2,0,14,14,14,6,6,6,6,6,2,2,2,0,4,1,0
