,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
36,sequence_47689,12,12,12,12,12,11,11,11,0,0
37,sequence_47683,4,11,4,4,4,3,3,3,0,0
38,sequence_47697,2,2,2,2,2,2,2,2,0,0
39,sequence_47678,2,7,8,8,8,7,7,7,0,0
40,sequence_47682,4,11,4,4,4,3,3,3,0,0
41,sequence_47724,4,11,4,4,4,3,3,3,0,0
42,sequence_47806,5,4,5,5,5,4,4,4,0,0
43,sequence_47807,5,4,5,5,5,4,4,4,0,0
44,sequence_47804,5,4,5,5,5,4,4,4,0,0
45,sequence_47800,5,4,5,5,5,4,4,4,0,0
46,sequence_47799,5,4,5,5,5,4,4,4,0,0
47,sequence_47664,7,6,7,6,6,5,5,5,0,0
48,sequence_47666,13,13,13,6,6,5,5,5,0,0
49,sequence_47671,13,13,13,13,13,12,12,12,0,0
50,sequence_47727,6,5,6,7,7,6,6,6,0,0
51,sequence_47756,6,5,6,7,7,6,6,6,0,0
52,sequence_47775,6,5,6,7,7,6,6,6,0,0
53,sequence_47730,12,12,12,12,12,11,11,11,0,0
54,sequence_47758,7,6,7,6,6,5,5,5,0,0
55,sequence_47797,6,5,6,7,7,6,6,6,0,0
56,sequence_47798,3,3,3,3,3,11,11,11,0,0
57,sequence_47751,8,7,8,8,8,7,7,7,0,0
58,sequence_47741,14,15,15,15,15,14,14,14,0,0
59,sequence_47743,14,15,15,15,15,14,14,14,0,0
60,sequence_47752,8,14,14,14,14,13,13,13,0,0
61,sequence_47745,14,15,15,15,15,14,14,14,0,0
62,sequence_47747,8,14,14,14,14,13,13,13,0,0
63,sequence_47748,7,6,7,6,6,5,5,5,0,0
64,sequence_47749,8,14,14,14,14,13,13,13,0,0
65,sequence_47744,8,14,14,14,14,13,13,13,0,0
66,sequence_47721,8,7,8,8,8,7,7,7,0,0
67,sequence_47759,2,7,8,8,8,7,7,7,0,0
68,sequence_47774,5,4,5,5,5,4,4,4,0,0
69,sequence_47770,8,14,14,14,14,13,13,13,0,0
70,sequence_47713,14,15,15,15,15,14,14,14,0,0
71,sequence_47738,14,15,15,15,15,14,14,14,0,0
72,sequence_47769,5,4,5,5,5,4,4,4,0,0
73,sequence_47702,10,9,10,10,10,9,9,9,0,0
74,sequence_47672,4,11,4,4,4,3,3,3,0,0
75,sequence_47705,4,11,4,4,4,3,3,3,0,0
76,sequence_47694,9,8,9,9,9,8,8,8,0,0
77,sequence_47691,4,11,4,4,4,3,3,3,0,0
78,sequence_47701,10,9,10,10,10,9,9,9,0,0
79,sequence_47706,10,9,10,10,10,9,9,9,0,0
80,sequence_47675,10,9,10,10,10,9,9,9,0,0
81,sequence_47698,4,11,4,4,4,3,3,3,0,0
82,sequence_47688,12,12,12,12,12,11,11,11,0,0
83,sequence_47704,10,9,10,10,10,9,9,9,0,0
84,sequence_47708,10,9,10,10,10,9,9,9,0,0
85,sequence_47709,4,9,4,4,4,3,3,3,0,0
86,sequence_47677,10,9,10,10,10,9,9,9,0,0
87,sequence_47692,4,11,4,4,4,3,3,3,0,0
88,sequence_47703,10,9,10,10,10,9,9,9,0,0
89,sequence_47707,10,9,10,10,10,9,9,9,0,0
90,sequence_47762,11,10,11,11,11,10,10,10,0,0
91,sequence_47765,11,10,11,11,11,10,10,10,0,0
92,sequence_47767,5,4,5,5,5,4,4,4,0,0
93,sequence_47812,11,10,11,11,11,10,10,10,0,0
94,sequence_47761,11,10,11,11,11,10,10,10,0,0
95,sequence_47764,11,10,11,11,11,10,10,10,0,0
96,sequence_47763,5,4,5,5,5,4,4,4,0,0
97,sequence_47699,4,11,4,4,4,3,3,3,0,0
98,sequence_47687,12,12,12,12,12,11,11,11,0,0
99,sequence_47693,4,11,4,4,4,3,3,3,0,0
100,sequence_47690,12,12,12,12,12,11,11,11,0,0
101,sequence_47712,4,11,4,4,4,3,3,3,0,0
102,sequence_47714,4,11,4,4,4,3,3,3,0,0
103,sequence_47725,4,11,4,4,4,3,3,3,0,0
104,sequence_47669,13,13,13,13,13,12,12,12,0,0
105,sequence_47668,13,13,13,13,13,12,12,12,0,0
106,sequence_47670,13,13,13,6,6,5,5,5,0,0
107,sequence_47665,13,13,13,6,6,5,5,5,0,0
108,sequence_47661,13,13,13,6,6,5,5,5,0,0
109,sequence_47667,13,13,13,6,6,5,5,5,0,0
110,sequence_47726,6,5,6,7,7,6,6,6,0,0
111,sequence_47734,6,5,6,7,7,6,6,6,0,0
112,sequence_47811,6,5,6,7,7,6,6,6,0,0
113,sequence_47662,6,5,6,7,7,6,6,6,0,0
114,sequence_47731,6,5,6,7,7,6,6,6,0,0
115,sequence_47733,12,12,12,12,12,11,11,11,0,0
116,sequence_47732,6,5,6,7,7,6,6,6,0,0
117,sequence_47755,14,7,8,8,8,7,7,7,0,0
118,sequence_47746,14,15,15,15,15,14,14,14,0,0
119,sequence_47754,8,14,14,14,14,13,13,13,0,0
120,sequence_47753,14,15,15,15,15,14,14,14,0,0
121,sequence_47740,14,15,15,15,15,14,14,14,0,0
122,sequence_47742,14,15,15,15,15,14,14,14,0,0
123,sequence_47715,14,15,15,15,15,14,14,14,0,0
124,sequence_47718,14,15,15,15,15,14,14,14,0,0
125,sequence_47717,14,15,15,15,15,14,14,14,0,0
126,sequence_47720,7,6,7,6,6,5,5,5,0,0
127,sequence_47716,8,14,14,14,14,13,13,13,0,0
128,sequence_47719,8,14,14,14,14,13,13,13,0,0
129,sequence_47723,10,9,10,10,10,9,9,9,0,0
130,sequence_47722,10,15,15,15,15,14,14,14,0,0
131,sequence_47674,10,9,10,10,10,9,9,9,0,0
132,sequence_47676,10,9,10,10,10,9,9,9,0,0
133,sequence_47711,10,9,10,10,10,9,9,9,0,0
134,sequence_47739,14,15,15,15,15,14,14,14,0,0
135,sequence_47735,10,9,10,10,10,9,9,9,0,0
136,sequence_47793,15,16,16,16,16,15,15,15,0,0
137,sequence_47801,0,0,0,0,0,0,0,0,0,0
138,sequence_47805,15,16,16,16,16,15,15,15,0,0
139,sequence_47802,0,0,0,0,0,0,0,0,0,0
140,sequence_47794,15,16,16,16,16,15,15,15,0,0
141,sequence_47728,2,2,2,2,2,2,2,2,0,0
142,sequence_47808,16,17,17,17,17,16,16,16,0,0
143,sequence_47792,15,16,16,16,16,15,15,15,0,0
144,sequence_47791,0,0,0,0,0,0,0,0,0,0
145,sequence_47788,0,0,0,0,0,0,0,0,0,0
146,sequence_47729,15,16,16,16,16,15,15,15,0,0
147,sequence_47809,16,17,17,17,17,16,16,16,0,0
148,sequence_47737,16,17,17,17,17,16,16,16,0,0
149,sequence_47810,0,0,0,0,0,0,0,0,0,0
150,sequence_47766,0,0,0,0,0,0,0,0,0,0
151,sequence_47736,16,17,17,17,17,16,16,16,0,0
