,id,target,labels
114,sequence_47731,32.0,21-16-16-7
115,sequence_47733,25.0,16-21-21-12
116,sequence_47732,30.0,16-21-21-12
117,sequence_47755,100.0,0-12-12-13
118,sequence_47746,94.0,13-5-5-8
119,sequence_47754,70.0,0-5-5-13
120,sequence_47753,74.0,0-5-5-13
121,sequence_47740,158.0,0-5-5-13
122,sequence_47742,108.0,5-28-28-14
123,sequence_47715,101.0,7-6-6-14
124,sequence_47718,81.0,27-19-19-5
125,sequence_47717,66.0,7-6-6-14
126,sequence_47720,80.0,27-19-19-5
127,sequence_47716,84.0,27-19-19-5
128,sequence_47719,66.0,7-6-6-14
129,sequence_47723,69.0,9-23-23-5
130,sequence_47722,75.0,9-23-23-5
131,sequence_47674,38.0,14-14-14-10
132,sequence_47676,56.0,7-6-6-14
133,sequence_47711,57.0,5-28-28-9
134,sequence_47739,35.0,5-28-28-14
135,sequence_47735,55.0,5-28-28-9
136,sequence_47793,16.0,11-20-20-16
137,sequence_47801,4.0,10-8-8-15
138,sequence_47805,22.0,10-8-8-15
139,sequence_47802,4.0,16-8-8-15
140,sequence_47794,18.0,17-15-15-16
141,sequence_47728,12.0,4-3-3-0
142,sequence_47808,4.0,4-3-3-0
143,sequence_47792,12.0,11-20-20-16
144,sequence_47791,4.0,4-3-3-0
145,sequence_47788,5.0,4-12-12-0
146,sequence_47729,34.0,11-20-20-16
147,sequence_47809,10.0,11-20-20-16
148,sequence_47737,27.0,11-20-20-16
149,sequence_47810,5.57,4-4-4-0
150,sequence_47766,4.19,20-4-4-1
151,sequence_47736,19.0,4-3-3-0
