,secuencia,aglomerative-2,aglomerative-3,aglomerative-4,aglomerative-5,aglomerative-6,aglomerative-7,aglomerative-8,aglomerative-9,aglomerative-10,aglomerative-11,aglomerative-12,aglomerative-13,aglomerative-14,aglomerative-15,aglomerative-16,aglomerative-17,aglomerative-18,aglomerative-19,aglomerative-20,aglomerative-21,aglomerative-22,aglomerative-23,aglomerative-24,aglomerative-25,aglomerative-26,aglomerative-27,aglomerative-28,aglomerative-29
107,sequence_19420,0,0,3,1,0,1,1,0,4,1,0,3,3,3,3,3,1,0,9,9,9,9,9,9,9,9,9,9
108,sequence_20076,0,0,3,1,0,1,1,0,4,1,0,3,3,3,3,3,1,0,3,3,3,1,0,24,24,24,24,24
109,sequence_20070,0,0,0,3,1,0,2,2,2,2,2,2,0,1,0,6,6,6,6,6,6,6,6,2,2,0,8,8
110,sequence_19399,0,2,2,2,2,2,0,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,4
111,sequence_19436,0,0,0,3,1,0,7,7,7,7,7,7,7,7,7,7,3,3,1,0,21,21,21,21,21,21,21,21
112,sequence_19492,0,0,0,3,1,0,7,7,7,7,7,7,7,7,7,7,3,3,1,0,21,21,21,21,21,21,21,21
113,sequence_19445,1,1,1,0,3,3,3,3,3,3,1,0,6,6,6,2,2,2,2,2,0,8,8,8,8,8,3,3
114,sequence_19403,1,1,1,0,3,3,3,3,3,3,1,0,2,2,2,0,7,7,7,7,7,7,3,3,1,1,0,12
115,sequence_19428,0,0,0,3,1,0,7,7,7,7,7,7,7,7,7,7,3,3,1,0,5,5,5,5,5,5,5,2
116,sequence_19377,0,2,2,2,2,2,0,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,4
117,sequence_19427,0,0,3,1,0,1,1,0,9,4,4,4,4,4,1,1,0,9,19,19,19,19,19,19,19,19,19,19
118,sequence_19521,1,1,1,0,3,3,3,3,3,3,1,0,6,6,6,2,2,2,2,2,0,8,8,8,8,8,3,3
119,sequence_20045,0,2,2,2,2,2,0,8,8,8,3,1,1,0,15,15,15,15,15,15,15,15,7,7,3,3,1,1
120,sequence_19412,0,0,3,1,0,1,1,0,9,4,4,4,4,4,1,1,0,9,19,19,19,19,19,19,19,19,19,19
121,sequence_19508,0,2,2,2,2,2,0,1,0,9,9,9,9,9,4,4,4,1,0,20,20,20,20,20,20,20,20,20
122,sequence_53080,0,0,0,4,4,4,4,4,1,0,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,13,27,27
123,sequence_20073,0,2,2,2,2,2,0,8,8,8,3,1,1,0,15,15,15,15,15,15,15,15,7,7,3,3,1,1
124,sequence_19442,0,0,0,3,1,0,2,2,2,2,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
125,sequence_53077,1,1,1,0,3,3,3,3,3,3,1,0,6,6,6,2,2,2,2,2,0,22,22,22,22,22,22,22
126,sequence_19429,1,1,1,0,3,3,3,3,3,3,1,0,6,6,6,2,2,2,2,2,0,8,8,8,8,8,3,3
127,sequence_19416,0,0,3,1,0,1,1,0,9,4,4,4,4,4,1,1,0,18,18,18,18,18,18,18,18,18,18,18
128,sequence_20055,0,0,3,1,0,6,6,6,6,6,6,6,13,13,13,13,13,13,13,13,13,13,13,6,6,2,2,0
129,sequence_19388,0,0,3,1,0,1,1,0,9,4,4,4,4,4,1,1,0,18,18,18,18,18,18,18,18,18,18,18
130,sequence_20049,0,0,0,3,1,0,2,2,2,2,2,2,0,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
131,sequence_20059,0,0,3,1,0,1,1,0,4,1,0,3,3,3,3,3,1,0,3,3,3,1,0,13,13,6,6,6
132,sequence_19467,0,0,0,3,1,0,2,2,2,2,2,2,0,1,0,6,6,6,6,6,6,6,6,2,2,0,8,8
133,sequence_19373,0,0,0,3,1,0,7,7,7,7,7,7,7,7,7,7,3,3,1,0,5,5,5,5,5,5,5,2
134,sequence_19396,0,0,3,1,0,1,1,0,4,1,0,3,3,3,3,3,1,0,9,9,9,9,9,9,9,9,9,9
135,sequence_19527,0,0,3,1,0,1,1,0,9,4,4,4,4,4,1,1,0,18,18,18,18,18,18,18,18,18,18,18
136,sequence_19435,0,0,0,3,1,0,7,7,7,7,7,7,7,7,7,7,3,3,1,0,21,21,21,21,21,21,21,21
137,sequence_53069,0,0,0,4,4,4,4,4,1,0,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,13,27,27
138,sequence_19418,0,2,2,2,2,2,0,1,0,9,9,9,9,9,4,4,4,1,0,10,10,10,10,10,10,10,10,10
139,sequence_20075,0,0,0,3,1,0,2,2,2,2,2,2,0,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16
140,sequence_19423,0,0,3,1,0,1,1,0,4,1,0,5,5,5,5,5,5,5,5,5,2,2,2,0,25,25,25,25
141,sequence_19516,0,0,3,1,0,1,1,0,4,1,0,3,3,3,3,3,1,0,9,9,9,9,9,9,9,9,9,9
142,sequence_19512,1,1,1,0,3,3,3,3,3,3,1,0,2,2,2,0,7,7,7,7,7,7,3,3,1,1,0,12
143,sequence_19387,0,0,3,1,0,1,1,0,4,1,0,3,3,3,3,3,1,0,9,9,9,9,9,9,9,9,9,9
144,sequence_53061,1,1,1,0,3,3,3,3,3,3,1,0,2,2,2,0,7,7,7,7,7,7,3,3,1,1,0,12
145,sequence_19448,0,2,2,2,2,2,0,8,8,8,3,1,1,0,9,9,9,4,4,1,1,0,15,15,7,7,7,7
146,sequence_19469,0,2,2,2,2,2,0,8,8,8,3,1,1,0,9,9,9,4,4,1,1,0,23,23,23,23,23,23
147,sequence_19449,0,0,3,1,0,1,1,0,4,1,0,5,5,5,5,5,5,5,5,5,2,2,2,0,15,15,15,15
148,sequence_53063,0,2,2,2,2,2,0,8,8,8,3,1,1,0,15,15,15,15,15,15,15,15,7,7,3,3,1,1
149,sequence_19457,0,0,3,1,0,6,6,6,6,6,6,6,13,13,13,13,13,13,13,13,13,13,13,6,6,2,2,0
150,sequence_19466,0,0,0,3,1,0,2,2,2,2,2,2,0,1,0,6,6,6,6,6,6,6,6,2,2,0,8,8
151,sequence_19494,0,0,0,3,1,0,7,7,7,7,7,7,7,7,7,7,3,3,1,0,21,21,21,21,21,21,21,21
152,sequence_19454,0,0,3,1,0,6,6,6,6,6,6,6,13,13,13,13,13,13,13,13,13,13,13,6,6,2,2,0
153,sequence_19529,0,2,2,2,2,2,0,1,0,9,9,9,9,9,4,4,4,1,0,10,10,10,10,10,10,10,10,10
154,sequence_19426,0,0,3,1,0,1,1,0,4,1,0,5,5,5,5,5,5,5,5,5,2,2,2,0,25,25,25,25
155,sequence_19491,0,2,2,2,2,2,0,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,4
156,sequence_19421,0,0,0,3,1,0,7,7,7,7,7,7,7,7,7,7,3,3,1,0,21,21,21,21,21,21,21,21
157,sequence_19514,0,2,2,2,2,2,0,8,8,8,3,1,1,0,9,9,9,4,4,1,1,0,23,23,23,23,23,23
158,sequence_19368,0,0,3,1,0,1,1,0,9,4,4,4,4,4,1,1,0,9,19,19,19,19,19,19,19,19,19,19
159,sequence_19437,0,0,3,1,0,1,1,0,9,4,4,4,4,4,1,1,0,18,18,18,18,18,18,18,18,18,18,18
160,sequence_20044,0,0,3,1,0,1,1,0,4,1,0,3,3,3,3,3,1,0,3,3,3,1,0,13,13,6,6,6
161,sequence_19501,0,0,0,3,1,0,2,2,2,2,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
162,sequence_20074,0,2,2,2,2,2,0,8,8,8,3,1,1,0,15,15,15,15,15,15,15,15,7,7,3,3,1,1
163,sequence_19395,0,0,0,3,1,0,7,7,7,7,7,7,7,7,7,7,3,3,1,0,5,5,5,5,5,5,5,2
164,sequence_19510,0,2,2,2,2,2,0,1,0,9,9,9,9,9,4,4,4,1,0,10,10,10,10,10,10,10,10,10
165,sequence_19489,0,0,3,1,0,1,1,0,9,4,4,4,4,4,1,1,0,18,18,18,18,18,18,18,18,18,18,18
166,sequence_19440,0,2,2,2,2,2,0,8,8,8,3,1,1,0,9,9,9,4,4,1,1,0,15,15,7,7,7,7
167,sequence_19408,0,2,2,2,2,2,0,8,8,8,3,1,1,0,9,9,9,4,4,1,1,0,15,15,7,7,7,7
168,sequence_53076,1,1,1,0,3,3,3,3,3,3,1,0,6,6,6,2,2,2,2,2,0,22,22,22,22,22,22,22
169,sequence_19372,0,0,0,3,1,0,7,7,7,7,7,7,7,7,7,7,3,3,1,0,5,5,5,5,5,5,5,2
170,sequence_19507,0,0,0,3,1,0,7,7,7,7,7,7,7,7,7,7,3,3,1,0,5,5,5,5,5,5,5,2
171,sequence_20066,0,0,3,1,0,6,6,6,6,6,6,6,13,13,13,13,13,13,13,13,13,13,13,6,6,2,2,0
172,sequence_19524,0,2,2,2,2,2,0,1,0,9,9,9,9,9,4,4,4,1,0,20,20,20,20,20,20,20,20,20
173,sequence_19414,0,0,0,3,1,0,2,2,2,2,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
174,sequence_19485,0,0,3,1,0,6,6,6,6,6,6,6,13,13,13,13,13,13,13,13,13,13,13,6,6,2,2,0
175,sequence_19384,0,0,3,1,0,1,1,0,9,4,4,4,4,4,1,1,0,9,19,19,19,19,19,19,19,19,19,19
176,sequence_19493,0,2,2,2,2,2,0,1,0,9,9,9,9,9,4,4,4,1,0,10,10,10,10,10,10,10,10,10
177,sequence_19484,1,1,1,0,3,3,3,3,3,3,1,0,6,6,6,2,2,2,2,2,0,22,22,22,22,22,22,22
178,sequence_53073,0,0,0,4,4,4,4,4,1,0,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,13,27,27
179,sequence_20034,1,1,1,0,3,3,3,3,3,3,1,0,2,2,2,0,7,7,7,7,7,7,3,3,1,1,0,12
180,sequence_19456,0,0,0,3,1,0,7,7,7,7,7,7,7,7,7,7,3,3,1,0,21,21,21,21,21,21,21,21
181,sequence_53067,0,0,0,4,4,4,4,4,1,0,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,26,26,26
182,sequence_19502,0,0,0,3,1,0,2,2,2,2,2,2,0,1,0,6,6,6,6,6,6,6,6,2,2,0,13,13
183,sequence_20053,0,0,3,1,0,1,1,0,4,1,0,3,3,3,3,3,1,0,3,3,3,1,0,24,24,24,24,24
184,sequence_19355,0,2,2,2,2,2,0,8,8,8,3,1,1,0,9,9,9,4,4,1,1,0,15,15,7,7,7,7
185,sequence_19365,0,0,0,3,1,0,2,2,2,2,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
186,sequence_20047,0,0,3,1,0,1,1,0,4,1,0,3,3,3,3,3,1,0,3,3,3,1,0,24,24,24,24,24
187,sequence_19528,0,2,2,2,2,2,0,1,0,9,9,9,9,9,4,4,4,1,0,10,10,10,10,10,10,10,10,10
188,sequence_19455,0,0,0,3,1,0,7,7,7,7,7,7,7,7,7,7,3,3,1,0,5,5,5,5,5,5,5,2
189,sequence_19479,0,0,3,1,0,1,1,0,4,1,0,3,3,3,3,3,1,0,3,3,3,1,0,13,13,6,6,6
190,sequence_19452,0,0,0,3,1,0,7,7,7,7,7,7,7,7,7,7,3,3,1,0,5,5,5,5,5,5,5,2
191,sequence_19407,0,0,0,3,1,0,2,2,2,2,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
192,sequence_19444,0,0,0,3,1,0,2,2,2,2,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
193,sequence_19499,0,0,0,3,1,0,2,2,2,2,2,2,0,1,0,6,6,6,6,6,6,6,6,2,2,0,8,8
194,sequence_19487,0,0,0,3,1,0,7,7,7,7,7,7,7,7,7,7,3,3,1,0,5,5,5,5,5,5,5,2
195,sequence_19398,0,2,2,2,2,2,0,1,0,9,9,9,9,9,4,4,4,1,0,10,10,10,10,10,10,10,10,10
196,sequence_19424,0,0,3,1,0,1,1,0,9,4,4,4,4,4,1,1,0,9,19,19,19,19,19,19,19,19,19,19
197,sequence_20037,0,0,3,1,0,1,1,0,4,1,0,3,3,3,3,3,1,0,3,3,3,1,0,24,24,24,24,24
198,sequence_53058,0,0,0,4,4,4,4,4,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
199,sequence_19458,1,1,1,0,3,3,3,3,3,3,1,0,2,2,2,0,7,7,7,7,7,7,3,3,1,1,0,28
200,sequence_19470,0,0,0,3,1,0,2,2,2,2,2,2,0,1,0,6,6,6,6,6,6,6,6,2,2,0,13,13
201,sequence_19364,0,0,3,1,0,1,1,0,4,1,0,3,3,3,3,3,1,0,9,9,9,9,9,9,9,9,9,9
202,sequence_19366,0,0,0,3,1,0,2,2,2,2,2,2,0,1,0,6,6,6,6,6,6,6,6,2,2,0,13,13
203,sequence_19361,0,0,0,3,1,0,2,2,2,2,2,2,0,1,0,6,6,6,6,6,6,6,6,2,2,0,8,8
204,sequence_19358,0,2,2,2,2,2,0,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,4
205,sequence_19360,0,0,3,1,0,1,1,0,4,1,0,5,5,5,5,5,5,5,5,5,2,2,2,0,15,15,15,15
206,sequence_19474,0,0,3,1,0,1,1,0,4,1,0,5,5,5,5,5,5,5,5,5,2,2,2,0,15,15,15,15
207,sequence_53060,0,0,0,4,4,4,4,4,1,0,8,8,8,8,8,8,8,8,8,8,8,3,1,1,0,13,27,27
