,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
142,sequence_19512,31,31,31,31,31,31,31,31,31,31
143,sequence_19387,8,8,8,8,8,8,8,8,8,8
144,sequence_53061,6,6,6,6,6,6,6,6,6,6
145,sequence_19448,16,16,16,16,16,16,16,16,16,16
146,sequence_19469,16,16,16,16,16,16,16,16,16,16
147,sequence_19449,19,19,19,19,19,19,19,19,19,19
148,sequence_53063,14,14,14,14,14,14,14,14,14,14
149,sequence_19457,22,22,22,22,22,22,22,22,22,22
150,sequence_19466,21,21,21,21,21,21,21,21,21,21
151,sequence_19494,22,22,22,22,22,22,22,22,22,22
152,sequence_19454,15,15,15,15,15,15,15,15,15,15
153,sequence_19529,23,23,23,23,23,23,23,23,23,23
154,sequence_19426,33,33,33,33,33,33,33,33,33,33
155,sequence_19491,17,17,17,17,17,17,17,17,17,17
156,sequence_19421,7,7,7,7,7,7,7,7,7,7
157,sequence_19514,16,16,16,16,16,16,16,16,16,16
158,sequence_19368,8,8,8,8,8,8,8,8,8,8
159,sequence_19437,11,11,11,11,11,11,11,11,11,11
160,sequence_20044,5,5,5,5,5,5,5,5,5,5
161,sequence_19501,26,26,26,26,26,26,26,26,26,26
162,sequence_20074,20,20,20,20,20,20,20,20,20,20
163,sequence_19395,17,17,17,17,17,17,17,17,17,17
164,sequence_19510,23,23,23,23,23,23,23,23,23,23
165,sequence_19489,15,15,15,15,15,15,15,15,15,15
166,sequence_19440,24,24,24,24,24,24,24,24,24,24
167,sequence_19408,24,24,24,24,24,24,24,24,24,24
168,sequence_53076,31,31,31,31,31,31,31,31,31,31
169,sequence_19372,10,10,10,10,10,10,10,10,10,10
170,sequence_19507,7,7,7,7,7,7,7,7,7,7
171,sequence_20066,13,13,13,13,13,13,13,13,13,13
172,sequence_19524,2,2,2,2,2,2,2,2,2,2
173,sequence_19414,26,26,26,26,26,26,26,26,26,26
174,sequence_19485,15,15,15,15,15,15,15,15,15,15
175,sequence_19384,8,8,8,8,8,8,8,8,8,8
176,sequence_19493,23,23,23,23,23,23,23,23,23,23
177,sequence_19484,25,25,25,25,25,25,25,25,25,25
178,sequence_53073,33,33,33,33,33,33,33,33,33,33
179,sequence_20034,6,6,6,6,6,6,6,6,6,6
180,sequence_19456,22,22,22,22,22,22,22,22,22,22
181,sequence_53067,3,3,3,3,3,3,3,3,3,3
182,sequence_19502,30,30,30,30,30,30,30,30,30,30
183,sequence_20053,12,12,12,12,12,12,12,12,12,12
184,sequence_19355,24,24,24,24,24,24,24,24,24,24
185,sequence_19365,26,26,26,26,26,26,26,26,26,26
186,sequence_20047,12,12,12,12,12,12,12,12,12,12
187,sequence_19528,23,23,23,23,23,23,23,23,23,23
188,sequence_19455,27,27,27,27,27,27,27,27,27,27
189,sequence_19479,19,19,19,19,19,19,19,19,19,19
190,sequence_19452,27,27,27,27,27,27,27,27,27,27
191,sequence_19407,26,26,26,26,26,26,26,26,26,26
192,sequence_19444,21,21,21,21,21,21,21,21,21,21
193,sequence_19499,30,30,30,30,30,30,30,30,30,30
194,sequence_19487,10,10,10,10,10,10,10,10,10,10
195,sequence_19398,23,23,23,23,23,23,23,23,23,23
196,sequence_19424,19,19,19,19,19,19,19,19,19,19
197,sequence_20037,29,29,29,29,29,29,29,29,29,29
198,sequence_53058,9,9,9,9,9,9,9,9,9,34
199,sequence_19458,28,28,28,28,28,28,28,28,28,28
200,sequence_19470,30,30,30,30,30,30,30,30,30,34
201,sequence_19364,29,29,29,29,29,29,29,29,29,29
202,sequence_19366,30,30,30,30,30,30,30,30,30,34
203,sequence_19361,26,26,26,26,26,26,26,26,26,26
204,sequence_19358,1,1,1,1,1,1,1,1,1,1
205,sequence_19360,29,29,29,29,29,29,29,29,29,29
206,sequence_19474,32,32,32,32,32,32,32,32,32,32
207,sequence_53060,3,3,3,3,3,3,3,3,3,3
208,sequence_19473,30,30,30,30,30,30,30,30,30,30
209,sequence_19459,31,31,31,31,31,31,31,31,31,31
210,sequence_19481,32,32,32,32,32,32,32,32,32,32
211,sequence_19465,33,33,33,33,33,33,33,33,33,33
212,sequence_19476,32,32,32,32,32,32,32,32,32,32
213,sequence_19480,30,30,30,30,30,30,30,30,30,30
214,sequence_19463,31,31,31,31,31,31,31,31,31,31
215,sequence_19464,30,30,30,30,30,30,30,30,30,30
216,sequence_19359,30,30,30,30,30,30,30,30,30,30
217,sequence_19350,31,31,31,31,31,31,31,31,31,31
218,sequence_19367,29,29,29,29,29,29,29,29,29,29
219,sequence_19471,33,33,33,33,33,33,33,33,33,33
220,sequence_19475,30,30,30,30,30,30,30,30,30,30
221,sequence_19353,29,29,29,29,29,29,29,29,29,29
222,sequence_19461,31,31,31,31,31,31,31,31,31,31
223,sequence_19483,32,32,32,32,32,32,32,32,32,32
224,sequence_19472,30,30,30,30,30,30,30,30,30,30
225,sequence_19462,28,28,28,28,28,28,28,28,28,28
226,sequence_19362,29,29,29,29,29,29,29,29,29,29
227,sequence_19349,28,28,28,28,28,28,28,28,28,28
228,sequence_19478,32,32,32,32,32,32,32,32,32,32
229,sequence_19351,31,31,31,31,31,31,31,31,31,31
230,sequence_19460,28,28,28,28,28,28,28,28,28,28
231,sequence_19352,30,30,30,30,30,30,30,30,30,34
232,sequence_19482,30,30,30,30,30,30,30,30,30,30
233,sequence_19518,32,32,32,32,32,32,32,32,32,32
234,sequence_19356,9,9,9,9,9,9,9,9,9,34
235,sequence_19503,32,32,32,32,32,32,32,32,32,32
236,sequence_19517,30,30,30,30,30,30,30,30,30,30
237,sequence_19520,32,32,32,32,32,32,32,32,32,32
238,sequence_19385,29,29,29,29,29,29,29,29,29,29
239,sequence_19411,29,29,29,29,29,29,29,29,29,29
240,sequence_19513,33,33,33,33,33,33,33,33,33,33
241,sequence_19413,29,29,29,29,29,29,29,29,29,29
242,sequence_53083,0,0,0,0,0,0,0,0,0,0
243,sequence_53088,34,34,34,34,34,34,34,34,34,35
244,sequence_19381,36,36,36,36,36,36,36,36,35,36
245,sequence_53081,0,0,0,0,0,0,0,0,0,0
246,sequence_53086,34,34,34,34,34,34,34,34,34,35
247,sequence_53087,0,0,0,0,0,0,0,0,0,0
248,sequence_19400,17,17,17,17,17,17,17,17,17,17
249,sequence_53068,34,34,34,34,34,34,34,34,34,35
250,sequence_53072,0,0,0,0,0,0,0,0,0,0
251,sequence_53098,34,34,34,34,34,34,34,34,34,35
252,sequence_53052,35,35,35,35,35,35,35,35,0,0
253,sequence_53084,0,0,0,0,0,0,0,0,0,0
254,sequence_53099,35,35,35,35,35,35,35,35,0,0
255,sequence_53056,35,35,35,35,35,35,35,35,0,0
256,sequence_19347,0,0,0,0,0,0,0,0,0,0
257,sequence_19379,35,35,35,35,35,35,35,35,35,36
258,sequence_19348,36,36,36,36,36,36,36,36,35,36
259,sequence_19380,36,36,36,36,36,36,36,36,35,36
260,sequence_19401,35,35,35,35,35,35,35,35,0,0
